Time	CellId	RNTI	BWPId	SINR(dB)
4.00507	1	5	0	3.08193
4.00507	1	6	0	3.94164
4.00607	1	1	0	8.39019
4.00607	1	2	0	12.1452
4.00607	1	3	0	12.7088
4.00607	1	4	0	-2.30142
4.00607	1	5	0	3.08193
4.00607	1	6	0	3.94164
4.00707	1	1	0	8.39019
4.00707	1	2	0	12.1452
4.00707	1	3	0	12.7088
4.00707	1	4	0	-2.30142
4.00707	1	5	0	3.08193
4.00707	1	6	0	3.94164
4.00807	1	1	0	8.39019
4.00807	1	2	0	12.1452
4.00807	1	3	0	12.7088
4.00807	1	4	0	-2.30142
4.00807	1	5	0	3.08193
4.00807	1	6	0	3.94164
4.00907	1	1	0	8.39019
4.00907	1	2	0	12.1452
4.00907	1	3	0	12.7088
4.00907	1	4	0	-2.30142
4.00907	1	5	0	3.08193
4.00907	1	6	0	3.94164
4.01007	1	1	0	8.39019
4.01007	1	2	0	12.1452
4.01007	1	3	0	12.7088
4.01007	1	4	0	-2.30142
4.01007	1	5	0	3.08193
4.01007	1	6	0	3.94164
4.01107	1	1	0	8.39019
4.01107	1	2	0	12.1452
4.01107	1	3	0	12.7088
4.01107	1	4	0	-2.30142
4.01107	1	5	0	3.08193
4.01107	1	6	0	3.94164
4.01207	1	1	0	8.39019
4.01207	1	2	0	12.1452
4.01207	1	3	0	12.7088
4.01207	1	4	0	-2.30142
4.01207	1	5	0	3.08193
4.01207	1	6	0	3.94164
4.01307	1	1	0	8.39019
4.01307	1	2	0	12.1452
4.01307	1	3	0	12.7088
4.01307	1	4	0	-2.30142
4.01307	1	5	0	3.08193
4.01307	1	6	0	3.94164
4.01407	1	1	0	8.39019
4.01407	1	2	0	12.1452
4.01407	1	3	0	12.7088
4.01407	1	4	0	-2.30142
4.01407	1	5	0	3.08193
4.01407	1	6	0	3.94164
4.01507	1	1	0	8.39019
4.01507	1	2	0	12.1452
4.01507	1	3	0	12.7088
4.01507	1	4	0	-2.30142
4.01507	1	5	0	3.08193
4.01507	1	6	0	3.94164
4.01607	1	1	0	8.39019
4.01607	1	2	0	12.1452
4.01607	1	3	0	12.7088
4.01607	1	4	0	-2.30142
4.01607	1	5	0	3.08193
4.01607	1	6	0	3.94164
4.01707	1	1	0	8.39019
4.01707	1	2	0	12.1452
4.01707	1	3	0	12.7088
4.01707	1	4	0	-2.30142
4.01707	1	5	0	3.08193
4.01707	1	6	0	3.94164
4.01807	1	1	0	8.39019
4.01807	1	2	0	12.1452
4.01807	1	3	0	12.7088
4.01807	1	4	0	-2.30142
4.01807	1	5	0	3.08193
4.01807	1	6	0	3.94164
4.01907	1	1	0	8.39019
4.01907	1	2	0	12.1452
4.01907	1	3	0	12.7088
4.01907	1	4	0	-2.30142
4.01907	1	5	0	3.08193
4.01907	1	6	0	3.94164
4.02007	1	1	0	8.39019
4.02007	1	2	0	12.1452
4.02007	1	3	0	12.7088
4.02007	1	4	0	-2.30142
4.02007	1	5	0	3.08193
4.02007	1	6	0	3.94164
4.02107	1	1	0	8.39019
4.02107	1	2	0	12.1452
4.02107	1	3	0	12.7088
4.02107	1	4	0	-2.30142
4.02107	1	5	0	3.08193
4.02107	1	6	0	3.94164
4.02207	1	1	0	8.39019
4.02207	1	2	0	12.1452
4.02207	1	3	0	12.7088
4.02207	1	4	0	-2.30142
4.02207	1	5	0	3.08193
4.02207	1	6	0	3.94164
4.02307	1	1	0	8.39019
4.02307	1	2	0	12.1452
4.02307	1	3	0	12.7088
4.02307	1	4	0	-2.30142
4.02307	1	5	0	3.08193
4.02307	1	6	0	3.94164
4.02407	1	1	0	8.39019
4.02407	1	2	0	12.1452
4.02407	1	3	0	12.7088
4.02407	1	4	0	-2.30142
4.02407	1	5	0	3.08193
4.02407	1	6	0	3.94164
4.02507	1	1	0	8.39019
4.02507	1	2	0	12.1452
4.02507	1	3	0	12.7088
4.02507	1	4	0	-2.30142
4.02507	1	5	0	3.08193
4.02507	1	6	0	3.94164
4.02607	1	1	0	8.39019
4.02607	1	2	0	12.1452
4.02607	1	3	0	12.7088
4.02607	1	4	0	-2.30142
4.02607	1	5	0	3.08193
4.02607	1	6	0	3.94164
4.02707	1	1	0	8.39019
4.02707	1	2	0	12.1452
4.02707	1	3	0	12.7088
4.02707	1	4	0	-2.30142
4.02707	1	5	0	3.08193
4.02707	1	6	0	3.94164
4.02807	1	1	0	8.39019
4.02807	1	2	0	12.1452
4.02807	1	3	0	12.7088
4.02807	1	4	0	-2.30142
4.02807	1	5	0	3.08193
4.02807	1	6	0	3.94164
4.02907	1	1	0	8.39019
4.02907	1	2	0	12.1452
4.02907	1	3	0	12.7088
4.02907	1	4	0	-2.30142
4.02907	1	5	0	3.08193
4.02907	1	6	0	3.94164
4.03007	1	1	0	8.39019
4.03007	1	2	0	12.1452
4.03007	1	3	0	12.7088
4.03007	1	4	0	-2.30142
4.03007	1	5	0	3.08193
4.03007	1	6	0	3.94164
4.03107	1	1	0	8.39019
4.03107	1	2	0	12.1452
4.03107	1	3	0	12.7088
4.03107	1	4	0	-2.30142
4.03107	1	5	0	3.08193
4.03107	1	6	0	3.94164
4.03207	1	1	0	8.39019
4.03207	1	2	0	12.1452
4.03207	1	3	0	12.7088
4.03207	1	4	0	-2.30142
4.03207	1	5	0	3.08193
4.03207	1	6	0	3.94164
4.03307	1	1	0	8.39019
4.03307	1	2	0	12.1452
4.03307	1	3	0	12.7088
4.03307	1	4	0	-2.30142
4.03307	1	5	0	3.08193
4.03307	1	6	0	3.94164
4.03407	1	1	0	8.39019
4.03407	1	2	0	12.1452
4.03407	1	3	0	12.7088
4.03407	1	4	0	-2.30142
4.03407	1	5	0	3.08193
4.03407	1	6	0	3.94164
4.03507	1	1	0	8.39019
4.03507	1	2	0	12.1452
4.03507	1	3	0	12.7088
4.03507	1	4	0	-2.30142
4.03507	1	5	0	3.08193
4.03507	1	6	0	3.94164
4.03607	1	1	0	8.39019
4.03607	1	2	0	12.1452
4.03607	1	3	0	12.7088
4.03607	1	4	0	-2.30142
4.03607	1	5	0	3.08193
4.03607	1	6	0	3.94164
4.03707	1	1	0	8.39019
4.03707	1	2	0	12.1452
4.03707	1	3	0	12.7088
4.03707	1	4	0	-2.30142
4.03707	1	5	0	3.08193
4.03707	1	6	0	3.94164
4.03807	1	1	0	8.39019
4.03807	1	2	0	12.1452
4.03807	1	3	0	12.7088
4.03807	1	4	0	-2.30142
4.03807	1	5	0	3.08193
4.03807	1	6	0	3.94164
4.03907	1	1	0	8.39019
4.03907	1	2	0	12.1452
4.03907	1	3	0	12.7088
4.03907	1	4	0	-2.30142
4.03907	1	5	0	3.08193
4.03907	1	6	0	3.94164
4.04007	1	1	0	8.39019
4.04007	1	2	0	12.1452
4.04007	1	3	0	12.7088
4.04007	1	4	0	-2.30142
4.04007	1	5	0	3.08193
4.04007	1	6	0	3.94164
4.04107	1	1	0	8.39019
4.04107	1	2	0	12.1452
4.04107	1	3	0	12.7088
4.04107	1	4	0	-2.30142
4.04107	1	5	0	3.08193
4.04107	1	6	0	3.94164
4.04207	1	1	0	8.39019
4.04207	1	2	0	12.1452
4.04207	1	3	0	12.7088
4.04207	1	4	0	-2.30142
4.04207	1	5	0	3.08193
4.04207	1	6	0	3.94164
4.04307	1	1	0	8.39019
4.04307	1	2	0	12.1452
4.04307	1	3	0	12.7088
4.04307	1	4	0	-2.30142
4.04307	1	5	0	3.08193
4.04307	1	6	0	3.94164
4.04407	1	1	0	8.39019
4.04407	1	2	0	12.1452
4.04407	1	3	0	12.7088
4.04407	1	4	0	-2.30142
4.04407	1	5	0	3.08193
4.04407	1	6	0	3.94164
4.04507	1	1	0	8.39019
4.04507	1	2	0	12.1452
4.04507	1	3	0	12.7088
4.04507	1	4	0	-2.30142
4.04507	1	5	0	3.08193
4.04507	1	6	0	3.94164
4.04607	1	1	0	8.39019
4.04607	1	2	0	12.1452
4.04607	1	3	0	12.7088
4.04607	1	4	0	-2.30142
4.04607	1	5	0	3.08193
4.04607	1	6	0	3.94164
4.04707	1	1	0	8.39019
4.04707	1	2	0	12.1452
4.04707	1	3	0	12.7088
4.04707	1	4	0	-2.30142
4.04707	1	5	0	3.08193
4.04707	1	6	0	3.94164
4.04807	1	1	0	8.39019
4.04807	1	2	0	12.1452
4.04807	1	3	0	12.7088
4.04807	1	4	0	-2.30142
4.04807	1	5	0	3.08193
4.04807	1	6	0	3.94164
4.04907	1	1	0	8.39019
4.04907	1	2	0	12.1452
4.04907	1	3	0	12.7088
4.04907	1	4	0	-2.30142
4.04907	1	5	0	3.08193
4.04907	1	6	0	3.94164
4.05007	1	1	0	8.39019
4.05007	1	2	0	12.1452
4.05007	1	3	0	12.7088
4.05007	1	4	0	-2.30142
4.05007	1	5	0	3.08193
4.05007	1	6	0	3.94164
4.05107	1	1	0	8.39019
4.05107	1	2	0	12.1452
4.05107	1	3	0	12.7088
4.05107	1	4	0	-2.30142
4.05107	1	5	0	3.08193
4.05107	1	6	0	3.94164
4.05207	1	1	0	8.39019
4.05207	1	2	0	12.1452
4.05207	1	3	0	12.7088
4.05207	1	4	0	-2.30142
4.05207	1	5	0	3.08193
4.05207	1	6	0	3.94164
4.05307	1	1	0	8.39019
4.05307	1	2	0	12.1452
4.05307	1	3	0	12.7088
4.05307	1	4	0	-2.30142
4.05307	1	5	0	3.08193
4.05307	1	6	0	3.94164
4.05407	1	1	0	8.39019
4.05407	1	2	0	12.1452
4.05407	1	3	0	12.7088
4.05407	1	4	0	-2.30142
4.05407	1	5	0	3.08193
4.05407	1	6	0	3.94164
4.05507	1	1	0	8.39019
4.05507	1	2	0	12.1452
4.05507	1	3	0	12.7088
4.05507	1	4	0	-2.30142
4.05507	1	5	0	3.08193
4.05507	1	6	0	3.94164
4.05607	1	1	0	8.39019
4.05607	1	2	0	12.1452
4.05607	1	3	0	12.7088
4.05607	1	4	0	-2.30142
4.05607	1	5	0	3.08193
4.05607	1	6	0	3.94164
4.05707	1	1	0	8.39019
4.05707	1	2	0	12.1452
4.05707	1	3	0	12.7088
4.05707	1	4	0	-2.30142
4.05707	1	5	0	3.08193
4.05707	1	6	0	3.94164
4.05807	1	1	0	8.39019
4.05807	1	2	0	12.1452
4.05807	1	3	0	12.7088
4.05807	1	4	0	-2.30142
4.05807	1	5	0	3.08193
4.05807	1	6	0	3.94164
4.05907	1	1	0	8.39019
4.05907	1	2	0	12.1452
4.05907	1	3	0	12.7088
4.05907	1	4	0	-2.30142
4.05907	1	5	0	3.08193
4.05907	1	6	0	3.94164
4.06007	1	1	0	8.39019
4.06007	1	2	0	12.1452
4.06007	1	3	0	12.7088
4.06007	1	4	0	-2.30142
4.06007	1	5	0	3.08193
4.06007	1	6	0	3.94164
4.06107	1	1	0	8.39019
4.06107	1	2	0	12.1452
4.06107	1	3	0	12.7088
4.06107	1	4	0	-2.30142
4.06107	1	5	0	3.08193
4.06107	1	6	0	3.94164
4.06207	1	1	0	8.39019
4.06207	1	2	0	12.1452
4.06207	1	3	0	12.7088
4.06207	1	4	0	-2.30142
4.06207	1	5	0	3.08193
4.06207	1	6	0	3.94164
4.06307	1	1	0	8.39019
4.06307	1	2	0	12.1452
4.06307	1	3	0	12.7088
4.06307	1	4	0	-2.30142
4.06307	1	5	0	3.08193
4.06307	1	6	0	3.94164
4.06407	1	1	0	8.39019
4.06407	1	2	0	12.1452
4.06407	1	3	0	12.7088
4.06407	1	4	0	-2.30142
4.06407	1	5	0	3.08193
4.06407	1	6	0	3.94164
4.06507	1	1	0	8.39019
4.06507	1	2	0	12.1452
4.06507	1	3	0	12.7088
4.06507	1	4	0	-2.30142
4.06507	1	5	0	3.08193
4.06507	1	6	0	3.94164
4.06607	1	1	0	8.39019
4.06607	1	2	0	12.1452
4.06607	1	3	0	12.7088
4.06607	1	4	0	-2.30142
4.06607	1	5	0	3.08193
4.06607	1	6	0	3.94164
4.06707	1	1	0	8.39019
4.06707	1	2	0	12.1452
4.06707	1	3	0	12.7088
4.06707	1	4	0	-2.30142
4.06707	1	5	0	3.08193
4.06707	1	6	0	3.94164
4.06807	1	1	0	8.39019
4.06807	1	2	0	12.1452
4.06807	1	3	0	12.7088
4.06807	1	4	0	-2.30142
4.06807	1	5	0	3.08193
4.06807	1	6	0	3.94164
4.06907	1	1	0	8.39019
4.06907	1	2	0	12.1452
4.06907	1	3	0	12.7088
4.06907	1	4	0	-2.30142
4.06907	1	5	0	3.08193
4.06907	1	6	0	3.94164
4.07007	1	1	0	8.39019
4.07007	1	2	0	12.1452
4.07007	1	3	0	12.7088
4.07007	1	4	0	-2.30142
4.07007	1	5	0	3.08193
4.07007	1	6	0	3.94164
4.07107	1	1	0	8.39019
4.07107	1	2	0	12.1452
4.07107	1	3	0	12.7088
4.07107	1	4	0	-2.30142
4.07107	1	5	0	3.08193
4.07107	1	6	0	3.94164
4.07207	1	1	0	8.39019
4.07207	1	2	0	12.1452
4.07207	1	3	0	12.7088
4.07207	1	4	0	-2.30142
4.07207	1	5	0	3.08193
4.07207	1	6	0	3.94164
4.07307	1	1	0	8.39019
4.07307	1	2	0	12.1452
4.07307	1	3	0	12.7088
4.07307	1	4	0	-2.30142
4.07307	1	5	0	3.08193
4.07307	1	6	0	3.94164
4.07407	1	1	0	8.39019
4.07407	1	2	0	12.1452
4.07407	1	3	0	12.7088
4.07407	1	4	0	-2.30142
4.07407	1	5	0	3.08193
4.07407	1	6	0	3.94164
4.07507	1	1	0	8.39019
4.07507	1	2	0	12.1452
4.07507	1	3	0	12.7088
4.07507	1	4	0	-2.30142
4.07507	1	5	0	3.08193
4.07507	1	6	0	3.94164
4.07607	1	1	0	8.39019
4.07607	1	2	0	12.1452
4.07607	1	3	0	12.7088
4.07607	1	4	0	-2.30142
4.07607	1	5	0	3.08193
4.07607	1	6	0	3.94164
4.07707	1	1	0	8.39019
4.07707	1	2	0	12.1452
4.07707	1	3	0	12.7088
4.07707	1	4	0	-2.30142
4.07707	1	5	0	3.08193
4.07707	1	6	0	3.94164
4.07807	1	1	0	8.39019
4.07807	1	2	0	12.1452
4.07807	1	3	0	12.7088
4.07807	1	4	0	-2.30142
4.07807	1	5	0	3.08193
4.07807	1	6	0	3.94164
4.07907	1	1	0	8.39019
4.07907	1	2	0	12.1452
4.07907	1	3	0	12.7088
4.07907	1	4	0	-2.30142
4.07907	1	5	0	3.08193
4.07907	1	6	0	3.94164
4.08007	1	1	0	8.39019
4.08007	1	2	0	12.1452
4.08007	1	3	0	12.7088
4.08007	1	4	0	-2.30142
4.08007	1	5	0	3.08193
4.08007	1	6	0	3.94164
4.08107	1	1	0	8.39019
4.08107	1	2	0	12.1452
4.08107	1	3	0	12.7088
4.08107	1	4	0	-2.30142
4.08107	1	5	0	3.08193
4.08107	1	6	0	3.94164
4.08207	1	1	0	8.39019
4.08207	1	2	0	12.1452
4.08207	1	3	0	12.7088
4.08207	1	4	0	-2.30142
4.08207	1	5	0	3.08193
4.08207	1	6	0	3.94164
4.08307	1	1	0	8.39019
4.08307	1	2	0	12.1452
4.08307	1	3	0	12.7088
4.08307	1	4	0	-2.30142
4.08307	1	5	0	3.08193
4.08307	1	6	0	3.94164
4.08407	1	1	0	8.39019
4.08407	1	2	0	12.1452
4.08407	1	3	0	12.7088
4.08407	1	4	0	-2.30142
4.08407	1	5	0	3.08193
4.08407	1	6	0	3.94164
4.08507	1	1	0	8.39019
4.08507	1	2	0	12.1452
4.08507	1	3	0	12.7088
4.08507	1	4	0	-2.30142
4.08507	1	5	0	3.08193
4.08507	1	6	0	3.94164
4.08607	1	1	0	8.39019
4.08607	1	2	0	12.1452
4.08607	1	3	0	12.7088
4.08607	1	4	0	-2.30142
4.08607	1	5	0	3.08193
4.08607	1	6	0	3.94164
4.08707	1	1	0	8.39019
4.08707	1	2	0	12.1452
4.08707	1	3	0	12.7088
4.08707	1	4	0	-2.30142
4.08707	1	5	0	3.08193
4.08707	1	6	0	3.94164
4.08807	1	1	0	8.39019
4.08807	1	2	0	12.1452
4.08807	1	3	0	12.7088
4.08807	1	4	0	-2.30142
4.08807	1	5	0	3.08193
4.08807	1	6	0	3.94164
4.08907	1	1	0	8.39019
4.08907	1	2	0	12.1452
4.08907	1	3	0	12.7088
4.08907	1	4	0	-2.30142
4.08907	1	5	0	3.08193
4.08907	1	6	0	3.94164
4.09007	1	1	0	8.39019
4.09007	1	2	0	12.1452
4.09007	1	3	0	12.7088
4.09007	1	4	0	-2.30142
4.09007	1	5	0	3.08193
4.09007	1	6	0	3.94164
4.09107	1	1	0	8.39019
4.09107	1	2	0	12.1452
4.09107	1	3	0	12.7088
4.09107	1	4	0	-2.30142
4.09107	1	5	0	3.08193
4.09107	1	6	0	3.94164
4.09207	1	1	0	8.39019
4.09207	1	2	0	12.1452
4.09207	1	3	0	12.7088
4.09207	1	4	0	-2.30142
4.09207	1	5	0	3.08193
4.09207	1	6	0	3.94164
4.09307	1	1	0	8.39019
4.09307	1	2	0	12.1452
4.09307	1	3	0	12.7088
4.09307	1	4	0	-2.30142
4.09307	1	5	0	3.08193
4.09307	1	6	0	3.94164
4.09407	1	1	0	8.39019
4.09407	1	2	0	12.1452
4.09407	1	3	0	12.7088
4.09407	1	4	0	-2.30142
4.09407	1	5	0	3.08193
4.09407	1	6	0	3.94164
4.09507	1	1	0	8.39019
4.09507	1	2	0	12.1452
4.09507	1	3	0	12.7088
4.09507	1	4	0	-2.30142
4.09507	1	5	0	3.08193
4.09507	1	6	0	3.94164
4.09607	1	1	0	8.39019
4.09607	1	2	0	12.1452
4.09607	1	3	0	12.7088
4.09607	1	4	0	-2.30142
4.09607	1	5	0	3.08193
4.09607	1	6	0	3.94164
4.09707	1	1	0	8.39019
4.09707	1	2	0	12.1452
4.09707	1	3	0	12.7088
4.09707	1	4	0	-2.30142
4.09707	1	5	0	3.08193
4.09707	1	6	0	3.94164
4.09807	1	1	0	8.39019
4.09807	1	2	0	12.1452
4.09807	1	3	0	12.7088
4.09807	1	4	0	-2.30142
4.09807	1	5	0	3.08193
4.09807	1	6	0	3.94164
4.09907	1	1	0	8.39019
4.09907	1	2	0	12.1452
4.09907	1	3	0	12.7088
4.09907	1	4	0	-2.30142
4.09907	1	5	0	3.08193
4.09907	1	6	0	3.94164
4.10007	1	1	0	8.39019
4.10007	1	2	0	12.1452
4.10007	1	3	0	12.7088
4.10007	1	4	0	-2.30142
4.10007	1	5	0	3.08193
4.10007	1	6	0	3.94164
4.10107	1	1	0	8.39019
4.10107	1	2	0	12.1452
4.10107	1	3	0	12.7088
4.10107	1	4	0	-2.30142
4.10107	1	5	0	3.08193
4.10107	1	6	0	3.94164
4.10207	1	1	0	8.39019
4.10207	1	2	0	12.1452
4.10207	1	3	0	12.7088
4.10207	1	4	0	-2.30142
4.10207	1	5	0	3.08193
4.10207	1	6	0	3.94164
4.10307	1	1	0	8.39019
4.10307	1	2	0	12.1452
4.10307	1	3	0	12.7088
4.10307	1	4	0	-2.30142
4.10307	1	5	0	3.08193
4.10307	1	6	0	3.94164
4.10407	1	1	0	8.39019
4.10407	1	2	0	12.1452
4.10407	1	3	0	12.7088
4.10407	1	4	0	-2.30142
4.10407	1	5	0	3.08193
4.10407	1	6	0	3.94164
4.10507	1	1	0	8.39019
4.10507	1	2	0	12.1452
4.10507	1	3	0	12.7088
4.10507	1	4	0	-2.30142
4.10507	1	5	0	3.08193
4.10507	1	6	0	3.94164
4.10607	1	1	0	8.39019
4.10607	1	2	0	12.1452
4.10607	1	3	0	12.7088
4.10607	1	4	0	-2.30142
4.10607	1	5	0	3.08193
4.10607	1	6	0	3.94164
4.10707	1	1	0	8.39019
4.10707	1	2	0	12.1452
4.10707	1	3	0	12.7088
4.10707	1	4	0	-2.30142
4.10707	1	5	0	3.08193
4.10707	1	6	0	3.94164
4.10807	1	1	0	8.39019
4.10807	1	2	0	12.1452
4.10807	1	3	0	12.7088
4.10807	1	4	0	-2.30142
4.10807	1	5	0	3.08193
4.10807	1	6	0	3.94164
4.10907	1	1	0	8.39019
4.10907	1	2	0	12.1452
4.10907	1	3	0	12.7088
4.10907	1	4	0	-2.30142
4.10907	1	5	0	3.08193
4.10907	1	6	0	3.94164
4.11007	1	1	0	8.39019
4.11007	1	2	0	12.1452
4.11007	1	3	0	12.7088
4.11007	1	4	0	-2.30142
4.11007	1	5	0	3.08193
4.11007	1	6	0	3.94164
4.11107	1	1	0	8.39019
4.11107	1	2	0	12.1452
4.11107	1	3	0	12.7088
4.11107	1	4	0	-2.30142
4.11107	1	5	0	3.08193
4.11107	1	6	0	3.94164
4.11207	1	1	0	8.39019
4.11207	1	2	0	12.1452
4.11207	1	3	0	12.7088
4.11207	1	4	0	-2.30142
4.11207	1	5	0	3.08193
4.11207	1	6	0	3.94164
4.11307	1	1	0	8.39019
4.11307	1	2	0	12.1452
4.11307	1	3	0	12.7088
4.11307	1	4	0	-2.30142
4.11307	1	5	0	3.08193
4.11307	1	6	0	3.94164
4.11407	1	1	0	8.39019
4.11407	1	2	0	12.1452
4.11407	1	3	0	12.7088
4.11407	1	4	0	-2.30142
4.11407	1	5	0	3.08193
4.11407	1	6	0	3.94164
4.11507	1	1	0	8.39019
4.11507	1	2	0	12.1452
4.11507	1	3	0	12.7088
4.11507	1	4	0	-2.30142
4.11507	1	5	0	3.08193
4.11507	1	6	0	3.94164
4.11607	1	1	0	8.39019
4.11607	1	2	0	12.1452
4.11607	1	3	0	12.7088
4.11607	1	4	0	-2.30142
4.11607	1	5	0	3.08193
4.11607	1	6	0	3.94164
4.11707	1	1	0	8.39019
4.11707	1	2	0	12.1452
4.11707	1	3	0	12.7088
4.11707	1	4	0	-2.30142
4.11707	1	5	0	3.08193
4.11707	1	6	0	3.94164
4.11807	1	1	0	8.39019
4.11807	1	2	0	12.1452
4.11807	1	3	0	12.7088
4.11807	1	4	0	-2.30142
4.11807	1	5	0	3.08193
4.11807	1	6	0	3.94164
4.11907	1	1	0	8.39019
4.11907	1	2	0	12.1452
4.11907	1	3	0	12.7088
4.11907	1	4	0	-2.30142
4.11907	1	5	0	3.08193
4.11907	1	6	0	3.94164
4.12007	1	1	0	8.39019
4.12007	1	2	0	12.1452
4.12007	1	3	0	12.7088
4.12007	1	4	0	-2.30142
4.12007	1	5	0	3.08193
4.12007	1	6	0	3.94164
4.12107	1	1	0	8.39019
4.12107	1	2	0	12.1452
4.12107	1	3	0	12.7088
4.12107	1	4	0	-2.30142
4.12107	1	5	0	3.08193
4.12107	1	6	0	3.94164
4.12207	1	1	0	8.39019
4.12207	1	2	0	12.1452
4.12207	1	3	0	12.7088
4.12207	1	4	0	-2.30142
4.12207	1	5	0	3.08193
4.12207	1	6	0	3.94164
4.12307	1	1	0	8.39019
4.12307	1	2	0	12.1452
4.12307	1	3	0	12.7088
4.12307	1	4	0	-2.30142
4.12307	1	5	0	3.08193
4.12307	1	6	0	3.94164
4.12407	1	1	0	8.39019
4.12407	1	2	0	12.1452
4.12407	1	3	0	12.7088
4.12407	1	4	0	-2.30142
4.12407	1	5	0	3.08193
4.12407	1	6	0	3.94164
4.12507	1	1	0	8.39019
4.12507	1	2	0	12.1452
4.12507	1	3	0	12.7088
4.12507	1	4	0	-2.30142
4.12507	1	5	0	3.08193
4.12507	1	6	0	3.94164
4.12607	1	1	0	8.39019
4.12607	1	2	0	12.1452
4.12607	1	3	0	12.7088
4.12607	1	4	0	-2.30142
4.12607	1	5	0	3.08193
4.12607	1	6	0	3.94164
4.12707	1	1	0	8.39019
4.12707	1	2	0	12.1452
4.12707	1	3	0	12.7088
4.12707	1	4	0	-2.30142
4.12707	1	5	0	3.08193
4.12707	1	6	0	3.94164
4.12807	1	1	0	8.39019
4.12807	1	2	0	12.1452
4.12807	1	3	0	12.7088
4.12807	1	4	0	-2.30142
4.12807	1	5	0	3.08193
4.12807	1	6	0	3.94164
4.12907	1	1	0	8.39019
4.12907	1	2	0	12.1452
4.12907	1	3	0	12.7088
4.12907	1	4	0	-2.30142
4.12907	1	5	0	3.08193
4.12907	1	6	0	3.94164
4.13007	1	1	0	8.39019
4.13007	1	2	0	12.1452
4.13007	1	3	0	12.7088
4.13007	1	4	0	-2.30142
4.13007	1	5	0	3.08193
4.13007	1	6	0	3.94164
4.13107	1	1	0	8.39019
4.13107	1	2	0	12.1452
4.13107	1	3	0	12.7088
4.13107	1	4	0	-2.30142
4.13107	1	5	0	3.08193
4.13107	1	6	0	3.94164
4.13207	1	1	0	8.39019
4.13207	1	2	0	12.1452
4.13207	1	3	0	12.7088
4.13207	1	4	0	-2.30142
4.13207	1	5	0	3.08193
4.13207	1	6	0	3.94164
4.13307	1	1	0	8.39019
4.13307	1	2	0	12.1452
4.13307	1	3	0	12.7088
4.13307	1	4	0	-2.30142
4.13307	1	5	0	3.08193
4.13307	1	6	0	3.94164
4.13407	1	1	0	8.39019
4.13407	1	2	0	12.1452
4.13407	1	3	0	12.7088
4.13407	1	4	0	-2.30142
4.13407	1	5	0	3.08193
4.13407	1	6	0	3.94164
4.13507	1	1	0	8.39019
4.13507	1	2	0	12.1452
4.13507	1	3	0	12.7088
4.13507	1	4	0	-2.30142
4.13507	1	5	0	3.08193
4.13507	1	6	0	3.94164
4.13607	1	1	0	8.39019
4.13607	1	2	0	12.1452
4.13607	1	3	0	12.7088
4.13607	1	4	0	-2.30142
4.13607	1	5	0	3.08193
4.13607	1	6	0	3.94164
4.13707	1	1	0	8.39019
4.13707	1	2	0	12.1452
4.13707	1	3	0	12.7088
4.13707	1	4	0	-2.30142
4.13707	1	5	0	3.08193
4.13707	1	6	0	3.94164
4.13807	1	1	0	8.39019
4.13807	1	2	0	12.1452
4.13807	1	3	0	12.7088
4.13807	1	4	0	-2.30142
4.13807	1	5	0	3.08193
4.13807	1	6	0	3.94164
4.13907	1	1	0	8.39019
4.13907	1	2	0	12.1452
4.13907	1	3	0	12.7088
4.13907	1	4	0	-2.30142
4.13907	1	5	0	3.08193
4.13907	1	6	0	3.94164
4.14007	1	1	0	8.39019
4.14007	1	2	0	12.1452
4.14007	1	3	0	12.7088
4.14007	1	4	0	-2.30142
4.14007	1	5	0	3.08193
4.14007	1	6	0	3.94164
4.14107	1	1	0	8.39019
4.14107	1	2	0	12.1452
4.14107	1	3	0	12.7088
4.14107	1	4	0	-2.30142
4.14107	1	5	0	3.08193
4.14107	1	6	0	3.94164
4.14207	1	1	0	8.39019
4.14207	1	2	0	12.1452
4.14207	1	3	0	12.7088
4.14207	1	4	0	-2.30142
4.14207	1	5	0	3.08193
4.14207	1	6	0	3.94164
4.14307	1	1	0	8.39019
4.14307	1	2	0	12.1452
4.14307	1	3	0	12.7088
4.14307	1	4	0	-2.30142
4.14307	1	5	0	3.08193
4.14307	1	6	0	3.94164
4.14407	1	1	0	8.39019
4.14407	1	2	0	12.1452
4.14407	1	3	0	12.7088
4.14407	1	4	0	-2.30142
4.14407	1	5	0	3.08193
4.14407	1	6	0	3.94164
4.14507	1	1	0	8.39019
4.14507	1	2	0	12.1452
4.14507	1	3	0	12.7088
4.14507	1	4	0	-2.30142
4.14507	1	5	0	3.08193
4.14507	1	6	0	3.94164
4.14607	1	1	0	8.39019
4.14607	1	2	0	12.1452
4.14607	1	3	0	12.7088
4.14607	1	4	0	-2.30142
4.14607	1	5	0	3.08193
4.14607	1	6	0	3.94164
4.14707	1	1	0	8.39019
4.14707	1	2	0	12.1452
4.14707	1	3	0	12.7088
4.14707	1	4	0	-2.30142
4.14707	1	5	0	3.08193
4.14707	1	6	0	3.94164
4.14807	1	1	0	8.39019
4.14807	1	2	0	12.1452
4.14807	1	3	0	12.7088
4.14807	1	4	0	-2.30142
4.14807	1	5	0	3.08193
4.14807	1	6	0	3.94164
4.14907	1	1	0	8.39019
4.14907	1	2	0	12.1452
4.14907	1	3	0	12.7088
4.14907	1	4	0	-2.30142
