% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
8.414	1	0	0	4	841	6	0	1	12	13	1	0	28	179
8.414	1	0	0	3	841	6	0	1	12	13	1	0	28	179
8.414	1	0	0	2	841	6	0	1	12	15	1	0	28	1454
8.414	1	0	0	1	841	6	0	1	12	15	1	0	22	1477
8.415	1	0	0	4	841	7	0	1	12	12	1	0	28	179
8.415	1	0	0	3	841	7	0	1	12	12	1	0	28	179
8.416	1	0	0	4	841	8	0	1	11	11	1	0	28	163
8.416	1	0	0	3	841	8	0	1	11	11	1	0	28	163
8.416	1	0	0	2	841	8	0	1	11	14	1	0	28	1499
8.416	1	0	0	1	841	8	0	1	11	14	1	0	22	1471
8.417	1	0	0	4	841	9	0	1	12	15	1	0	28	179
8.417	1	0	0	3	841	9	0	1	12	15	1	0	28	179
8.418	1	0	0	4	842	0	0	1	12	14	1	0	28	179
8.418	1	0	0	3	842	0	0	1	12	14	1	0	28	179
8.418	1	0	0	2	842	0	0	1	12	13	1	0	28	1454
8.418	1	0	0	1	842	0	0	1	12	13	1	0	22	1477
8.419	1	0	0	4	842	1	0	1	12	13	1	0	28	179
8.419	1	0	0	3	842	1	0	1	12	13	1	0	28	179
8.42	1	0	0	4	842	2	0	1	12	12	1	0	28	179
8.42	1	0	0	3	842	2	0	1	12	12	1	0	28	179
8.42	1	0	0	2	842	2	0	1	12	15	1	0	28	1454
8.42	1	0	0	1	842	2	0	1	12	15	1	0	22	1477
8.421	1	0	0	4	842	3	0	1	12	11	1	0	28	179
8.421	1	0	0	3	842	3	0	1	12	11	1	0	28	179
8.422	1	0	0	4	842	4	0	1	12	15	1	0	28	179
8.422	1	0	0	3	842	4	0	1	12	15	1	0	28	179
8.422	1	0	0	2	842	4	0	1	12	14	1	0	28	1454
8.422	1	0	0	1	842	4	0	1	12	14	1	0	22	1477
8.423	1	0	0	4	842	5	0	1	12	14	1	0	28	179
8.423	1	0	0	3	842	5	0	1	12	14	1	0	28	179
8.424	1	0	0	4	842	6	0	1	12	13	1	0	28	179
8.424	1	0	0	3	842	6	0	1	12	13	1	0	28	179
8.424	1	0	0	2	842	6	0	1	12	13	1	0	28	1454
8.424	1	0	0	1	842	6	0	1	12	13	1	0	22	1477
8.425	1	0	0	4	842	7	0	1	11	12	1	0	28	163
8.425	1	0	0	3	842	7	0	1	11	12	1	0	28	163
8.426	1	0	0	4	842	8	0	1	11	11	1	0	28	163
8.426	1	0	0	3	842	8	0	1	11	11	1	0	28	163
8.426	1	0	0	2	842	8	0	1	11	15	1	0	28	1499
8.426	1	0	0	1	842	8	0	1	11	15	1	0	22	1471
8.427	1	0	0	4	842	9	0	1	12	15	1	0	28	179
8.427	1	0	0	3	842	9	0	1	12	15	1	0	28	179
8.428	1	0	0	4	843	0	0	1	12	14	1	0	28	179
8.428	1	0	0	3	843	0	0	1	12	14	1	0	28	179
8.428	1	0	0	2	843	0	0	1	12	14	1	0	28	1454
8.428	1	0	0	1	843	0	0	1	12	14	1	0	22	1477
8.429	1	0	0	4	843	1	0	1	12	13	1	0	28	179
8.429	1	0	0	3	843	1	0	1	12	13	1	0	28	179
8.43	1	0	0	4	843	2	0	1	12	12	1	0	28	179
8.43	1	0	0	3	843	2	0	1	12	12	1	0	28	179
8.43	1	0	0	2	843	2	0	1	12	13	1	0	28	1454
8.43	1	0	0	1	843	2	0	1	12	13	1	0	22	1477
8.431	1	0	0	4	843	3	0	1	12	11	1	0	28	179
8.431	1	0	0	3	843	3	0	1	12	11	1	0	28	179
8.432	1	0	0	4	843	4	0	1	12	15	1	0	28	179
8.432	1	0	0	3	843	4	0	1	12	15	1	0	28	179
8.432	1	0	0	2	843	4	0	1	12	15	1	0	28	1454
8.432	1	0	0	1	843	4	0	1	12	15	1	0	22	1477
8.433	1	0	0	4	843	5	0	1	12	14	1	0	28	179
8.433	1	0	0	3	843	5	0	1	12	14	1	0	28	179
8.434	1	0	0	4	843	6	0	1	12	13	1	0	28	179
8.434	1	0	0	3	843	6	0	1	12	13	1	0	28	179
8.434	1	0	0	2	843	6	0	1	12	14	1	0	28	1454
8.434	1	0	0	1	843	6	0	1	12	14	1	0	22	1477
8.435	1	0	0	4	843	7	0	1	12	12	1	0	28	179
8.435	1	0	0	3	843	7	0	1	12	12	1	0	28	179
8.436	1	0	0	4	843	8	0	1	12	11	1	0	28	179
8.436	1	0	0	3	843	8	0	1	12	11	1	0	28	179
8.436	1	0	0	2	843	8	0	1	12	13	1	0	28	1454
8.436	1	0	0	1	843	8	0	1	12	13	1	0	22	1477
8.437	1	0	0	4	843	9	0	1	12	15	1	0	28	179
8.437	1	0	0	3	843	9	0	1	12	15	1	0	28	179
8.438	1	0	0	4	844	0	0	1	12	14	1	0	28	179
8.438	1	0	0	3	844	0	0	1	12	14	1	0	28	179
8.438	1	0	0	2	844	0	0	1	12	15	1	0	28	1454
8.438	1	0	0	1	844	0	0	1	12	15	1	0	22	1477
8.439	1	0	0	4	844	1	0	1	12	13	1	0	28	179
8.439	1	0	0	3	844	1	0	1	12	13	1	0	28	179
8.44	1	0	0	4	844	2	0	1	12	12	1	0	28	179
8.44	1	0	0	3	844	2	0	1	12	12	1	0	28	179
8.44	1	0	0	2	844	2	0	1	12	14	1	0	28	1454
8.44	1	0	0	1	844	2	0	1	12	14	1	0	22	1477
8.441	1	0	0	4	844	3	0	1	12	11	1	0	28	179
8.441	1	0	0	3	844	3	0	1	12	11	1	0	28	179
8.442	1	0	0	4	844	4	0	1	12	15	1	0	28	179
8.442	1	0	0	3	844	4	0	1	12	15	1	0	28	179
8.442	1	0	0	2	844	4	0	1	12	13	1	0	28	1454
8.442	1	0	0	1	844	4	0	1	12	13	1	0	22	1477
8.443	1	0	0	4	844	5	0	1	12	14	1	0	28	179
8.443	1	0	0	3	844	5	0	1	12	14	1	0	28	179
8.444	1	0	0	4	844	6	0	1	12	13	1	0	28	179
8.444	1	0	0	3	844	6	0	1	12	13	1	0	28	179
8.444	1	0	0	2	844	6	0	1	12	15	1	0	28	1454
8.444	1	0	0	1	844	6	0	1	12	15	1	0	22	1477
8.445	1	0	0	4	844	7	0	1	12	12	1	0	28	179
8.445	1	0	0	3	844	7	0	1	12	12	1	0	28	179
8.446	1	0	0	4	844	8	0	1	12	11	1	0	28	179
8.446	1	0	0	3	844	8	0	1	12	11	1	0	28	179
8.446	1	0	0	2	844	8	0	1	12	14	1	0	28	1454
8.446	1	0	0	1	844	8	0	1	12	14	1	0	22	1477
8.447	1	0	0	4	844	9	0	1	12	15	1	0	28	179
8.447	1	0	0	3	844	9	0	1	12	15	1	0	28	179
8.448	1	0	0	4	845	0	0	1	12	14	1	0	28	179
8.448	1	0	0	3	845	0	0	1	12	14	1	0	28	179
8.448	1	0	0	2	845	0	0	1	12	13	1	0	28	1454
8.448	1	0	0	1	845	0	0	1	12	13	1	0	22	1477
8.449	1	0	0	4	845	1	0	1	12	13	1	0	28	179
8.449	1	0	0	3	845	1	0	1	12	13	1	0	28	179
8.45	1	0	0	4	845	2	0	1	12	12	1	0	28	179
8.45	1	0	0	3	845	2	0	1	12	12	1	0	28	179
8.45	1	0	0	2	845	2	0	1	12	15	1	0	28	1454
8.45	1	0	0	1	845	2	0	1	12	15	1	0	22	1477
8.451	1	0	0	4	845	3	0	1	12	11	1	0	28	179
8.451	1	0	0	3	845	3	0	1	12	11	1	0	28	179
8.452	1	0	0	6	845	4	0	1	12	15	1	0	28	88
8.452	1	0	0	5	845	4	0	1	12	15	1	0	28	88
8.452	1	0	0	4	845	4	0	1	12	15	1	0	28	179
8.452	1	0	0	3	845	4	0	1	12	15	1	0	28	179
8.452	1	0	0	2	845	4	0	1	12	14	1	0	28	1454
8.452	1	0	0	1	845	4	0	1	12	14	1	0	22	1477
8.453	1	0	0	4	845	5	0	1	12	14	1	0	28	179
8.453	1	0	0	3	845	5	0	1	12	14	1	0	28	179
8.454	1	0	0	4	845	6	0	1	12	13	1	0	28	179
8.454	1	0	0	3	845	6	0	1	12	13	1	0	28	179
8.454	1	0	0	2	845	6	0	1	12	13	1	0	28	1454
8.454	1	0	0	1	845	6	0	1	12	13	1	0	22	1477
8.455	1	0	0	4	845	7	0	1	11	12	1	0	28	163
8.455	1	0	0	3	845	7	0	1	11	12	1	0	28	163
8.456	1	0	0	4	845	8	0	1	12	11	1	0	28	179
8.456	1	0	0	3	845	8	0	1	12	11	1	0	28	179
8.456	1	0	0	2	845	8	0	1	12	15	1	0	28	1454
8.456	1	0	0	1	845	8	0	1	12	15	1	0	22	1477
8.457	1	0	0	4	845	9	0	1	12	15	1	0	28	179
8.457	1	0	0	3	845	9	0	1	12	15	1	0	28	179
8.458	1	0	0	4	846	0	0	1	12	14	1	0	28	179
8.458	1	0	0	3	846	0	0	1	12	14	1	0	28	179
8.458	1	0	0	2	846	0	0	1	12	14	1	0	28	1454
8.458	1	0	0	1	846	0	0	1	12	14	1	0	22	1477
8.459	1	0	0	4	846	1	0	1	12	13	1	0	28	179
8.459	1	0	0	3	846	1	0	1	12	13	1	0	28	179
8.46	1	0	0	4	846	2	0	1	12	12	1	0	28	179
8.46	1	0	0	3	846	2	0	1	12	12	1	0	28	179
8.46	1	0	0	2	846	2	0	1	12	13	1	0	28	1454
8.46	1	0	0	1	846	2	0	1	12	13	1	0	22	1477
8.461	1	0	0	4	846	3	0	1	12	11	1	0	28	179
8.461	1	0	0	3	846	3	0	1	12	11	1	0	28	179
8.462	1	0	0	4	846	4	0	1	12	15	1	0	28	179
8.462	1	0	0	3	846	4	0	1	12	15	1	0	28	179
8.462	1	0	0	2	846	4	0	1	12	15	1	0	28	1454
8.462	1	0	0	1	846	4	0	1	12	15	1	0	22	1477
8.463	1	0	0	4	846	5	0	1	12	14	1	0	28	179
8.463	1	0	0	3	846	5	0	1	12	14	1	0	28	179
8.464	1	0	0	4	846	6	0	1	12	13	1	0	28	179
8.464	1	0	0	3	846	6	0	1	12	13	1	0	28	179
8.464	1	0	0	2	846	6	0	1	12	14	1	0	28	1454
8.464	1	0	0	1	846	6	0	1	12	14	1	0	22	1477
8.465	1	0	0	4	846	7	0	1	12	12	1	0	28	179
8.465	1	0	0	3	846	7	0	1	12	12	1	0	28	179
8.466	1	0	0	4	846	8	0	1	11	11	1	0	28	163
8.466	1	0	0	3	846	8	0	1	11	11	1	0	28	163
8.466	1	0	0	2	846	8	0	1	11	13	1	0	28	1499
8.466	1	0	0	1	846	8	0	1	11	13	1	0	22	1471
8.467	1	0	0	4	846	9	0	1	11	15	1	0	28	163
8.467	1	0	0	3	846	9	0	1	11	15	1	0	28	163
8.468	1	0	0	4	847	0	0	1	12	14	1	0	28	179
8.468	1	0	0	3	847	0	0	1	12	14	1	0	28	179
8.468	1	0	0	2	847	0	0	1	12	15	1	0	28	1454
8.468	1	0	0	1	847	0	0	1	12	15	1	0	22	1477
8.469	1	0	0	4	847	1	0	1	12	13	1	0	28	179
8.469	1	0	0	3	847	1	0	1	12	13	1	0	28	179
8.47	1	0	0	4	847	2	0	1	12	12	1	0	28	179
8.47	1	0	0	3	847	2	0	1	12	12	1	0	28	179
8.47	1	0	0	2	847	2	0	1	12	14	1	0	28	1454
8.47	1	0	0	1	847	2	0	1	12	14	1	0	22	1477
8.471	1	0	0	4	847	3	0	1	12	11	1	0	28	179
8.471	1	0	0	3	847	3	0	1	12	11	1	0	28	179
8.472	1	0	0	4	847	4	0	1	12	15	1	0	28	179
8.472	1	0	0	3	847	4	0	1	12	15	1	0	28	179
8.472	1	0	0	2	847	4	0	1	12	13	1	0	28	1454
8.472	1	0	0	1	847	4	0	1	12	13	1	0	22	1477
8.473	1	0	0	4	847	5	0	1	12	14	1	0	28	179
8.473	1	0	0	3	847	5	0	1	12	14	1	0	28	179
8.474	1	0	0	4	847	6	0	1	12	13	1	0	28	179
8.474	1	0	0	3	847	6	0	1	12	13	1	0	28	179
8.474	1	0	0	2	847	6	0	1	12	15	1	0	28	1454
8.474	1	0	0	1	847	6	0	1	12	15	1	0	22	1477
8.475	1	0	0	4	847	7	0	1	12	12	1	0	28	179
8.475	1	0	0	3	847	7	0	1	12	12	1	0	28	179
8.476	1	0	0	4	847	8	0	1	12	11	1	0	28	179
8.476	1	0	0	3	847	8	0	1	12	11	1	0	28	179
8.476	1	0	0	2	847	8	0	1	12	14	1	0	28	1454
8.476	1	0	0	1	847	8	0	1	12	14	1	0	22	1477
8.477	1	0	0	4	847	9	0	1	12	15	1	0	28	179
8.477	1	0	0	3	847	9	0	1	12	15	1	0	28	179
8.478	1	0	0	4	848	0	0	1	12	14	1	0	28	179
8.478	1	0	0	3	848	0	0	1	12	14	1	0	28	179
8.478	1	0	0	2	848	0	0	1	12	13	1	0	28	1454
8.478	1	0	0	1	848	0	0	1	12	13	1	0	22	1477
8.479	1	0	0	4	848	1	0	1	12	13	1	0	28	179
8.479	1	0	0	3	848	1	0	1	12	13	1	0	28	179
8.48	1	0	0	4	848	2	0	1	12	12	1	0	28	179
8.48	1	0	0	3	848	2	0	1	12	12	1	0	28	179
8.48	1	0	0	2	848	2	0	1	12	15	1	0	28	1454
8.48	1	0	0	1	848	2	0	1	12	15	1	0	22	1477
8.481	1	0	0	4	848	3	0	1	12	11	1	0	28	179
8.481	1	0	0	3	848	3	0	1	12	11	1	0	28	179
8.482	1	0	0	4	848	4	0	1	12	15	1	0	28	179
8.482	1	0	0	3	848	4	0	1	12	15	1	0	28	179
8.482	1	0	0	2	848	4	0	1	12	14	1	0	28	1454
8.482	1	0	0	1	848	4	0	1	12	14	1	0	22	1477
8.483	1	0	0	4	848	5	0	1	12	14	1	0	28	179
8.483	1	0	0	3	848	5	0	1	12	14	1	0	28	179
8.484	1	0	0	4	848	6	0	1	12	13	1	0	28	179
8.484	1	0	0	3	848	6	0	1	12	13	1	0	28	179
8.484	1	0	0	2	848	6	0	1	12	13	1	0	28	1454
8.484	1	0	0	1	848	6	0	1	12	13	1	0	22	1477
8.485	1	0	0	4	848	7	0	1	12	12	1	0	28	179
8.485	1	0	0	3	848	7	0	1	12	12	1	0	28	179
8.486	1	0	0	4	848	8	0	1	12	11	1	0	28	179
8.486	1	0	0	3	848	8	0	1	12	11	1	0	28	179
8.486	1	0	0	2	848	8	0	1	12	15	1	0	28	1454
8.486	1	0	0	1	848	8	0	1	12	15	1	0	22	1477
8.487	1	0	0	4	848	9	0	1	12	15	1	0	28	179
8.487	1	0	0	3	848	9	0	1	12	15	1	0	28	179
8.488	1	0	0	4	849	0	0	1	12	14	1	0	28	179
8.488	1	0	0	3	849	0	0	1	12	14	1	0	28	179
8.488	1	0	0	2	849	0	0	1	12	14	1	0	28	1454
8.488	1	0	0	1	849	0	0	1	12	14	1	0	22	1477
8.489	1	0	0	4	849	1	0	1	12	13	1	0	28	179
8.489	1	0	0	3	849	1	0	1	12	13	1	0	28	179
8.49	1	0	0	4	849	2	0	1	12	12	1	0	28	179
8.49	1	0	0	3	849	2	0	1	12	12	1	0	28	179
8.49	1	0	0	2	849	2	0	1	12	13	1	0	28	1454
8.49	1	0	0	1	849	2	0	1	12	13	1	0	22	1477
8.491	1	0	0	4	849	3	0	1	12	11	1	0	28	179
8.491	1	0	0	3	849	3	0	1	12	11	1	0	28	179
8.492	1	0	0	4	849	4	0	1	12	15	1	0	28	179
8.492	1	0	0	3	849	4	0	1	12	15	1	0	28	179
8.492	1	0	0	2	849	4	0	1	12	15	1	0	28	1454
8.492	1	0	0	1	849	4	0	1	12	15	1	0	22	1477
8.493	1	0	0	4	849	5	0	1	12	14	1	0	28	179
8.493	1	0	0	3	849	5	0	1	12	14	1	0	28	179
8.494	1	0	0	4	849	6	0	1	12	13	1	0	28	179
8.494	1	0	0	3	849	6	0	1	12	13	1	0	28	179
8.494	1	0	0	2	849	6	0	1	12	14	1	0	28	1454
8.494	1	0	0	1	849	6	0	1	12	14	1	0	22	1477
8.495	1	0	0	4	849	7	0	1	12	12	1	0	28	179
8.495	1	0	0	3	849	7	0	1	12	12	1	0	28	179
8.496	1	0	0	4	849	8	0	1	11	11	1	0	28	163
8.496	1	0	0	3	849	8	0	1	11	11	1	0	28	163
8.496	1	0	0	2	849	8	0	1	11	13	1	0	28	1499
8.496	1	0	0	1	849	8	0	1	11	13	1	0	22	1471
8.497	1	0	0	4	849	9	0	1	12	15	1	0	28	179
8.497	1	0	0	3	849	9	0	1	12	15	1	0	28	179
8.498	1	0	0	4	850	0	0	1	12	14	1	0	28	179
8.498	1	0	0	3	850	0	0	1	12	14	1	0	28	179
8.498	1	0	0	2	850	0	0	1	12	15	1	0	28	1454
8.498	1	0	0	1	850	0	0	1	12	15	1	0	22	1477
8.499	1	0	0	4	850	1	0	1	12	13	1	0	28	179
8.499	1	0	0	3	850	1	0	1	12	13	1	0	28	179
8.5	1	0	0	4	850	2	0	1	12	12	1	0	28	179
8.5	1	0	0	3	850	2	0	1	12	12	1	0	28	179
8.5	1	0	0	2	850	2	0	1	12	14	1	0	28	1454
8.5	1	0	0	1	850	2	0	1	12	14	1	0	22	1477
8.501	1	0	0	4	850	3	0	1	12	11	1	0	28	179
8.501	1	0	0	3	850	3	0	1	12	11	1	0	28	179
8.502	1	0	0	6	850	4	0	1	12	15	1	0	28	88
8.502	1	0	0	5	850	4	0	1	12	15	1	0	28	88
8.502	1	0	0	4	850	4	0	1	12	15	1	0	28	179
8.502	1	0	0	3	850	4	0	1	12	15	1	0	28	179
8.502	1	0	0	2	850	4	0	1	12	13	1	0	28	1454
8.502	1	0	0	1	850	4	0	1	12	13	1	0	22	1477
8.503	1	0	0	4	850	5	0	1	12	14	1	0	28	179
8.503	1	0	0	3	850	5	0	1	12	14	1	0	28	179
8.504	1	0	0	4	850	6	0	1	12	13	1	0	28	179
8.504	1	0	0	3	850	6	0	1	12	13	1	0	28	179
8.504	1	0	0	2	850	6	0	1	12	15	1	0	28	1454
8.504	1	0	0	1	850	6	0	1	12	15	1	0	22	1477
8.505	1	0	0	4	850	7	0	1	11	12	1	0	28	163
8.505	1	0	0	3	850	7	0	1	11	12	1	0	28	163
8.506	1	0	0	4	850	8	0	1	11	11	1	0	28	163
8.506	1	0	0	3	850	8	0	1	11	11	1	0	28	163
8.506	1	0	0	2	850	8	0	1	11	14	1	0	28	1499
8.506	1	0	0	1	850	8	0	1	11	14	1	0	22	1471
8.507	1	0	0	4	850	9	0	1	12	15	1	0	28	179
8.507	1	0	0	3	850	9	0	1	12	15	1	0	28	179
8.508	1	0	0	4	851	0	0	1	12	14	1	0	28	179
8.508	1	0	0	3	851	0	0	1	12	14	1	0	28	179
8.508	1	0	0	2	851	0	0	1	12	13	1	0	28	1454
8.508	1	0	0	1	851	0	0	1	12	13	1	0	22	1477
8.509	1	0	0	4	851	1	0	1	12	13	1	0	28	179
8.509	1	0	0	3	851	1	0	1	12	13	1	0	28	179
8.51	1	0	0	4	851	2	0	1	12	12	1	0	28	179
8.51	1	0	0	3	851	2	0	1	12	12	1	0	28	179
8.51	1	0	0	2	851	2	0	1	12	15	1	0	28	1454
8.51	1	0	0	1	851	2	0	1	12	15	1	0	22	1477
8.511	1	0	0	4	851	3	0	1	12	11	1	0	28	179
8.511	1	0	0	3	851	3	0	1	12	11	1	0	28	179
8.512	1	0	0	4	851	4	0	1	12	15	1	0	28	179
8.512	1	0	0	3	851	4	0	1	12	15	1	0	28	179
8.512	1	0	0	2	851	4	0	1	12	14	1	0	28	1454
8.512	1	0	0	1	851	4	0	1	12	14	1	0	22	1477
8.513	1	0	0	4	851	5	0	1	12	14	1	0	28	179
8.513	1	0	0	3	851	5	0	1	12	14	1	0	28	179
8.514	1	0	0	4	851	6	0	1	12	13	1	0	28	179
8.514	1	0	0	3	851	6	0	1	12	13	1	0	28	179
8.514	1	0	0	2	851	6	0	1	12	13	1	0	28	1454
8.514	1	0	0	1	851	6	0	1	12	13	1	0	22	1477
8.515	1	0	0	4	851	7	0	1	12	12	1	0	28	179
8.515	1	0	0	3	851	7	0	1	12	12	1	0	28	179
8.516	1	0	0	4	851	8	0	1	12	11	1	0	28	179
8.516	1	0	0	3	851	8	0	1	12	11	1	0	28	179
8.516	1	0	0	2	851	8	0	1	12	15	1	0	28	1454
8.516	1	0	0	1	851	8	0	1	12	15	1	0	22	1477
8.517	1	0	0	4	851	9	0	1	12	15	1	0	28	179
8.517	1	0	0	3	851	9	0	1	12	15	1	0	28	179
8.518	1	0	0	4	852	0	0	1	12	14	1	0	28	179
8.518	1	0	0	3	852	0	0	1	12	14	1	0	28	179
8.518	1	0	0	2	852	0	0	1	12	14	1	0	28	1454
8.518	1	0	0	1	852	0	0	1	12	14	1	0	22	1477
8.519	1	0	0	4	852	1	0	1	12	13	1	0	28	179
8.519	1	0	0	3	852	1	0	1	12	13	1	0	28	179
8.52	1	0	0	4	852	2	0	1	12	12	1	0	28	179
8.52	1	0	0	3	852	2	0	1	12	12	1	0	28	179
8.52	1	0	0	2	852	2	0	1	12	13	1	0	28	1454
8.52	1	0	0	1	852	2	0	1	12	13	1	0	22	1477
8.521	1	0	0	4	852	3	0	1	12	11	1	0	28	179
8.521	1	0	0	3	852	3	0	1	12	11	1	0	28	179
8.522	1	0	0	4	852	4	0	1	12	15	1	0	28	179
8.522	1	0	0	3	852	4	0	1	12	15	1	0	28	179
8.522	1	0	0	2	852	4	0	1	12	15	1	0	28	1454
8.522	1	0	0	1	852	4	0	1	12	15	1	0	22	1477
8.523	1	0	0	4	852	5	0	1	12	14	1	0	28	179
8.523	1	0	0	3	852	5	0	1	12	14	1	0	28	179
8.524	1	0	0	4	852	6	0	1	12	13	1	0	28	179
8.524	1	0	0	3	852	6	0	1	12	13	1	0	28	179
8.524	1	0	0	2	852	6	0	1	12	14	1	0	28	1454
8.524	1	0	0	1	852	6	0	1	12	14	1	0	22	1477
8.525	1	0	0	4	852	7	0	1	12	12	1	0	28	179
8.525	1	0	0	3	852	7	0	1	12	12	1	0	28	179
8.526	1	0	0	4	852	8	0	1	12	11	1	0	28	179
8.526	1	0	0	3	852	8	0	1	12	11	1	0	28	179
8.526	1	0	0	2	852	8	0	1	12	13	1	0	28	1454
8.526	1	0	0	1	852	8	0	1	12	13	1	0	22	1477
8.527	1	0	0	4	852	9	0	1	12	15	1	0	28	179
8.527	1	0	0	3	852	9	0	1	12	15	1	0	28	179
8.528	1	0	0	4	853	0	0	1	12	14	1	0	28	179
8.528	1	0	0	3	853	0	0	1	12	14	1	0	28	179
8.528	1	0	0	2	853	0	0	1	12	15	1	0	28	1454
8.528	1	0	0	1	853	0	0	1	12	15	1	0	22	1477
8.529	1	0	0	4	853	1	0	1	12	13	1	0	28	179
8.529	1	0	0	3	853	1	0	1	12	13	1	0	28	179
8.53	1	0	0	4	853	2	0	1	12	12	1	0	28	179
8.53	1	0	0	3	853	2	0	1	12	12	1	0	28	179
8.53	1	0	0	2	853	2	0	1	12	14	1	0	28	1454
8.53	1	0	0	1	853	2	0	1	12	14	1	0	22	1477
8.531	1	0	0	4	853	3	0	1	12	11	1	0	28	179
8.531	1	0	0	3	853	3	0	1	12	11	1	0	28	179
8.532	1	0	0	4	853	4	0	1	12	15	1	0	28	179
8.532	1	0	0	3	853	4	0	1	12	15	1	0	28	179
8.532	1	0	0	2	853	4	0	1	12	13	1	0	28	1454
8.532	1	0	0	1	853	4	0	1	12	13	1	0	22	1477
8.533	1	0	0	4	853	5	0	1	12	14	1	0	28	179
8.533	1	0	0	3	853	5	0	1	12	14	1	0	28	179
8.534	1	0	0	4	853	6	0	1	12	13	1	0	28	179
8.534	1	0	0	3	853	6	0	1	12	13	1	0	28	179
8.534	1	0	0	2	853	6	0	1	12	15	1	0	28	1454
8.534	1	0	0	1	853	6	0	1	12	15	1	0	22	1477
8.535	1	0	0	4	853	7	0	1	11	12	1	0	28	163
8.535	1	0	0	3	853	7	0	1	11	12	1	0	28	163
8.536	1	0	0	4	853	8	0	1	12	11	1	0	28	179
8.536	1	0	0	3	853	8	0	1	12	11	1	0	28	179
8.536	1	0	0	2	853	8	0	1	12	14	1	0	28	1454
8.536	1	0	0	1	853	8	0	1	12	14	1	0	22	1477
8.537	1	0	0	4	853	9	0	1	12	15	1	0	28	179
8.537	1	0	0	3	853	9	0	1	12	15	1	0	28	179
8.538	1	0	0	4	854	0	0	1	12	14	1	0	28	179
8.538	1	0	0	3	854	0	0	1	12	14	1	0	28	179
8.538	1	0	0	2	854	0	0	1	12	13	1	0	28	1454
8.538	1	0	0	1	854	0	0	1	12	13	1	0	22	1477
8.539	1	0	0	4	854	1	0	1	12	13	1	0	28	179
8.539	1	0	0	3	854	1	0	1	12	13	1	0	28	179
8.54	1	0	0	4	854	2	0	1	12	12	1	0	28	179
8.54	1	0	0	3	854	2	0	1	12	12	1	0	28	179
8.54	1	0	0	2	854	2	0	1	12	15	1	0	28	1454
8.54	1	0	0	1	854	2	0	1	12	15	1	0	22	1477
8.541	1	0	0	4	854	3	0	1	12	11	1	0	28	179
8.541	1	0	0	3	854	3	0	1	12	11	1	0	28	179
8.542	1	0	0	4	854	4	0	1	12	15	1	0	28	179
8.542	1	0	0	3	854	4	0	1	12	15	1	0	28	179
8.542	1	0	0	2	854	4	0	1	12	14	1	0	28	1454
8.542	1	0	0	1	854	4	0	1	12	14	1	0	22	1477
8.543	1	0	0	4	854	5	0	1	12	14	1	0	28	179
8.543	1	0	0	3	854	5	0	1	12	14	1	0	28	179
8.544	1	0	0	4	854	6	0	1	12	13	1	0	28	179
8.544	1	0	0	3	854	6	0	1	12	13	1	0	28	179
8.544	1	0	0	2	854	6	0	1	12	13	1	0	28	1454
8.544	1	0	0	1	854	6	0	1	12	13	1	0	22	1477
8.545	1	0	0	4	854	7	0	1	12	12	1	0	28	179
8.545	1	0	0	3	854	7	0	1	12	12	1	0	28	179
8.546	1	0	0	4	854	8	0	1	11	11	1	0	28	163
8.546	1	0	0	3	854	8	0	1	11	11	1	0	28	163
8.546	1	0	0	2	854	8	0	1	11	15	1	0	28	1499
8.546	1	0	0	1	854	8	0	1	11	15	1	0	22	1471
8.547	1	0	0	4	854	9	0	1	11	15	1	0	28	163
8.547	1	0	0	3	854	9	0	1	11	15	1	0	28	163
8.548	1	0	0	4	855	0	0	1	12	14	1	0	28	179
8.548	1	0	0	3	855	0	0	1	12	14	1	0	28	179
8.548	1	0	0	2	855	0	0	1	12	14	1	0	28	1454
8.548	1	0	0	1	855	0	0	1	12	14	1	0	22	1477
8.549	1	0	0	4	855	1	0	1	12	13	1	0	28	179
8.549	1	0	0	3	855	1	0	1	12	13	1	0	28	179
8.55	1	0	0	4	855	2	0	1	12	12	1	0	28	179
8.55	1	0	0	3	855	2	0	1	12	12	1	0	28	179
8.55	1	0	0	2	855	2	0	1	12	13	1	0	28	1454
8.55	1	0	0	1	855	2	0	1	12	13	1	0	22	1477
8.551	1	0	0	4	855	3	0	1	12	11	1	0	28	179
8.551	1	0	0	3	855	3	0	1	12	11	1	0	28	179
8.552	1	0	0	6	855	4	0	1	12	15	1	0	28	88
8.552	1	0	0	5	855	4	0	1	12	15	1	0	28	88
8.552	1	0	0	4	855	4	0	1	12	15	1	0	28	179
8.552	1	0	0	3	855	4	0	1	12	15	1	0	28	179
8.552	1	0	0	2	855	4	0	1	12	15	1	0	28	1454
8.552	1	0	0	1	855	4	0	1	12	15	1	0	22	1477
8.553	1	0	0	4	855	5	0	1	12	14	1	0	28	179
8.553	1	0	0	3	855	5	0	1	12	14	1	0	28	179
8.554	1	0	0	4	855	6	0	1	12	13	1	0	28	179
8.554	1	0	0	3	855	6	0	1	12	13	1	0	28	179
8.554	1	0	0	2	855	6	0	1	12	14	1	0	28	1454
8.554	1	0	0	1	855	6	0	1	12	14	1	0	22	1477
8.555	1	0	0	4	855	7	0	1	12	12	1	0	28	179
