% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
8.25	8.5	1	1	1	3	25	35800	25	35800	0.00384	0.0042	0.003	0.024	1432	0	1432	1432	
8.25	8.5	2	4	3	3	31	16864	31	16864	0.00345161	0.00251447	0.003	0.017	544	0	544	544	
8.5	8.75	1	1	1	3	25	35800	25	35800	0.00552	0.00696491	0.003	0.024	1432	0	1432	1432	
8.5	8.75	2	4	3	3	26	14144	25	13600	0.00468	0.00464327	0.003	0.017	544	0	544	544	
8.75	9	1	1	1	3	25	35800	25	35800	0.00552	0.00696491	0.003	0.024	1432	0	1432	1432	
8.75	9	2	4	3	3	25	13600	26	14144	0.00461538	0.00456138	0.003	0.017	544	0	544	544	
9	9.25	1	1	1	3	27	35806	27	35806	0.00351852	0.0026943	0.003	0.017	1326.15	380.337	309	2196	
9	9.25	2	4	3	3	26	14144	26	14144	0.003	0	0.003	0.003	544	0	544	544	
9	9.25	2	5	2	3	1	576	1	576	0.003	0	0.003	0.003	576	0	576	576	
9	9.25	2	6	1	3	1	288	1	288	0.01	0	0.01	0.01	288	0	288	288	
9.25	9.5	1	1	1	3	25	35800	25	35800	0.00468	0.00464327	0.003	0.017	1432	0	1432	1432	
9.25	9.5	2	4	3	3	25	13600	25	13600	0.00384	0.00232164	0.003	0.01	544	0	544	544	
9.5	9.75	1	1	1	3	25	35800	25	35800	0.003	0	0.003	0.003	1432	0	1432	1432	
9.5	9.75	2	4	3	3	26	14144	26	14144	0.003	0	0.003	0.003	544	0	544	544	
9.75	10	1	1	1	3	25	35800	25	35800	0.00412	0.00387642	0.003	0.017	1432	0	1432	1432	
9.75	10	2	4	3	3	26	14144	25	13600	0.00356	0.00193821	0.003	0.01	544	0	544	544	
