Time	CellId	RNTI	BWPId	SINR(dB)
2.16793	1	4	0	16.2727
2.16893	1	1	0	6.91548
2.16893	1	2	0	17.9554
2.16893	1	3	0	22.4136
2.16893	1	4	0	14.925
2.16993	1	3	0	22.4443
2.16993	1	4	0	16.2727
2.17093	1	1	0	6.91548
2.17093	1	2	0	17.9554
2.17093	1	3	0	22.4136
2.17093	1	4	0	14.925
2.17193	1	3	0	22.4443
2.17193	1	4	0	16.2727
2.17293	1	1	0	6.91548
2.17293	1	2	0	17.9554
2.17293	1	3	0	22.4136
2.17293	1	4	0	14.925
2.17393	1	3	0	22.4443
2.17393	1	4	0	16.2727
2.17493	1	1	0	6.91548
2.17493	1	2	0	17.9554
2.17493	1	3	0	22.4136
2.17493	1	4	0	14.925
2.17593	1	3	0	22.4443
2.17593	1	4	0	16.2727
2.17693	1	1	0	6.91548
2.17693	1	2	0	17.9554
2.17693	1	3	0	22.4136
2.17693	1	4	0	14.925
2.17793	1	3	0	22.4443
2.17793	1	4	0	16.2727
2.17886	1	1	0	6.91509
2.17886	1	2	0	17.9554
2.17886	1	3	0	22.41
2.17886	1	4	0	15.0188
2.17993	1	3	0	22.4443
2.17993	1	4	0	16.2727
2.18093	1	1	0	6.91548
2.18093	1	2	0	17.9554
2.18093	1	3	0	22.4136
2.18093	1	4	0	14.925
2.18193	1	3	0	22.4443
2.18193	1	4	0	16.2727
2.18293	1	1	0	6.91548
2.18293	1	2	0	17.9554
2.18293	1	3	0	22.4136
2.18293	1	4	0	14.925
2.18393	1	3	0	22.4443
2.18393	1	4	0	16.2727
2.18493	1	1	0	6.91548
2.18493	1	2	0	17.9554
2.18493	1	3	0	22.4136
2.18493	1	4	0	14.925
2.18593	1	3	0	22.4443
2.18593	1	4	0	16.2727
2.18693	1	1	0	6.91548
2.18693	1	2	0	17.9554
2.18693	1	3	0	22.4136
2.18693	1	4	0	14.925
2.18786	1	3	0	22.4443
2.18786	1	4	0	16.2727
2.18886	1	1	0	6.91509
2.18886	1	2	0	17.9554
2.18886	1	3	0	22.41
2.18886	1	4	0	15.0188
2.18993	1	3	0	22.4443
2.18993	1	4	0	16.2727
2.19093	1	1	0	6.91548
2.19093	1	2	0	17.9554
2.19093	1	3	0	22.4136
2.19093	1	4	0	14.925
2.19193	1	3	0	22.4443
2.19193	1	4	0	16.2727
2.19293	1	1	0	6.91548
2.19293	1	2	0	17.9554
2.19293	1	3	0	22.4136
2.19293	1	4	0	14.925
2.19393	1	3	0	22.4443
2.19393	1	4	0	16.2727
2.19493	1	1	0	6.91548
2.19493	1	2	0	17.9554
2.19493	1	3	0	22.4136
2.19493	1	4	0	14.925
2.19593	1	3	0	22.4443
2.19593	1	4	0	16.2727
2.19693	1	1	0	6.91548
2.19693	1	2	0	17.9554
2.19693	1	3	0	22.4136
2.19693	1	4	0	14.925
2.19793	1	3	0	22.4443
2.19793	1	4	0	16.2727
2.19893	1	1	0	6.91548
2.19893	1	2	0	17.9554
2.19893	1	3	0	22.4136
2.19893	1	4	0	14.925
2.19993	1	3	0	22.4443
2.19993	1	4	0	16.2727
2.20093	1	1	0	6.91548
2.20093	1	2	0	17.9554
2.20093	1	3	0	22.4136
2.20093	1	4	0	14.925
2.20193	1	3	0	22.4443
2.20193	1	4	0	16.2727
2.20293	1	1	0	6.91548
2.20293	1	2	0	17.9554
2.20293	1	3	0	22.4136
2.20293	1	4	0	14.925
2.20393	1	3	0	22.4443
2.20393	1	4	0	16.2727
2.20493	1	1	0	6.91578
2.20493	1	2	0	17.9605
2.20493	1	3	0	22.4117
2.20493	1	4	0	14.9782
2.20493	1	5	0	16.4658
2.20493	1	6	0	22.8892
2.20593	1	3	0	22.4443
2.20593	1	4	0	16.2727
2.20693	1	1	0	6.91548
2.20693	1	2	0	17.9554
2.20693	1	3	0	22.4136
2.20693	1	4	0	14.925
2.20793	1	3	0	22.4443
2.20793	1	4	0	16.2727
2.20893	1	1	0	6.91548
2.20893	1	2	0	17.9554
2.20893	1	3	0	22.4136
2.20893	1	4	0	14.925
2.20993	1	3	0	22.4443
2.20993	1	4	0	16.2727
2.21093	1	1	0	6.91548
2.21093	1	2	0	17.9554
2.21093	1	3	0	22.4136
2.21093	1	4	0	14.925
2.21193	1	3	0	22.4443
2.21193	1	4	0	16.2727
2.21293	1	1	0	6.91548
2.21293	1	2	0	17.9554
2.21293	1	3	0	22.4136
2.21293	1	4	0	14.925
2.21393	1	3	0	22.4443
2.21393	1	4	0	16.2727
2.21493	1	1	0	6.91548
2.21493	1	2	0	17.9554
2.21493	1	3	0	22.4136
2.21493	1	4	0	14.925
2.21593	1	3	0	22.4443
2.21593	1	4	0	16.2727
2.21693	1	1	0	6.91548
2.21693	1	2	0	17.9554
2.21693	1	3	0	22.4136
2.21693	1	4	0	14.925
2.21786	1	3	0	22.4443
2.21786	1	4	0	16.2727
2.21893	1	1	0	6.91548
2.21893	1	2	0	17.9554
2.21893	1	3	0	22.4136
2.21893	1	4	0	14.925
2.21993	1	3	0	22.4443
2.21993	1	4	0	16.2727
2.22093	1	1	0	6.91548
2.22093	1	2	0	17.9554
2.22093	1	3	0	22.4136
2.22093	1	4	0	14.925
2.22193	1	3	0	22.4443
2.22193	1	4	0	16.2727
2.22293	1	1	0	6.91548
2.22293	1	2	0	17.9554
2.22293	1	3	0	22.4136
2.22293	1	4	0	14.925
2.22393	1	3	0	22.4443
2.22393	1	4	0	16.2727
2.22493	1	1	0	6.91548
2.22493	1	2	0	17.9554
2.22493	1	3	0	22.4136
2.22493	1	4	0	14.925
2.22593	1	3	0	22.4443
2.22593	1	4	0	16.2727
2.22693	1	1	0	6.91548
2.22693	1	2	0	17.9554
2.22693	1	3	0	22.4136
2.22693	1	4	0	14.925
2.22793	1	3	0	22.4443
2.22793	1	4	0	16.2727
2.22886	1	1	0	6.91509
2.22886	1	2	0	17.9554
2.22886	1	3	0	22.41
2.22886	1	4	0	15.0188
2.22986	1	3	0	22.4443
2.22986	1	4	0	16.2727
2.23093	1	1	0	6.91548
2.23093	1	2	0	17.9554
2.23093	1	3	0	22.4136
2.23093	1	4	0	14.925
2.23193	1	3	0	22.4443
2.23193	1	4	0	16.2727
2.23293	1	1	0	6.91548
2.23293	1	2	0	17.9554
2.23293	1	3	0	22.4136
2.23293	1	4	0	14.925
2.23393	1	3	0	22.4443
2.23393	1	4	0	16.2727
2.23493	1	1	0	6.91548
2.23493	1	2	0	17.9554
2.23493	1	3	0	22.4136
2.23493	1	4	0	14.925
2.23593	1	3	0	22.4443
2.23593	1	4	0	16.2727
2.23693	1	1	0	6.91548
2.23693	1	2	0	17.9554
2.23693	1	3	0	22.4136
2.23693	1	4	0	14.925
2.23793	1	3	0	22.4443
2.23793	1	4	0	16.2727
2.23893	1	1	0	6.91548
2.23893	1	2	0	17.9554
2.23893	1	3	0	22.4136
2.23893	1	4	0	14.925
2.23993	1	3	0	22.4443
2.23993	1	4	0	16.2727
2.24093	1	1	0	6.91548
2.24093	1	2	0	17.9554
2.24093	1	3	0	22.4136
2.24093	1	4	0	14.925
2.24193	1	3	0	22.4443
2.24193	1	4	0	16.2727
2.24293	1	1	0	6.91548
2.24293	1	2	0	17.9554
2.24293	1	3	0	22.4136
2.24293	1	4	0	14.925
2.24393	1	3	0	22.4443
2.24393	1	4	0	16.2727
2.24493	1	1	0	6.91548
2.24493	1	2	0	17.9554
2.24493	1	3	0	22.4136
2.24493	1	4	0	14.925
2.24593	1	3	0	22.4443
2.24593	1	4	0	16.2727
2.24693	1	1	0	6.91548
2.24693	1	2	0	17.9554
2.24693	1	3	0	22.4136
2.24693	1	4	0	14.925
2.24793	1	3	0	22.4443
2.24793	1	4	0	16.2727
2.24893	1	1	0	6.91548
2.24893	1	2	0	17.9554
2.24893	1	3	0	22.4136
2.24893	1	4	0	14.925
2.24993	1	3	0	22.4443
2.24993	1	4	0	16.2727
2.25093	1	1	0	6.91548
2.25093	1	2	0	17.9554
2.25093	1	3	0	22.4136
2.25093	1	4	0	14.925
2.25193	1	3	0	22.4443
2.25193	1	4	0	16.2727
2.25293	1	1	0	6.91548
2.25293	1	2	0	17.9554
2.25293	1	3	0	22.4136
2.25293	1	4	0	14.925
2.25393	1	3	0	22.4443
2.25393	1	4	0	16.2727
2.25493	1	1	0	6.91578
2.25493	1	2	0	17.9605
2.25493	1	3	0	22.4117
2.25493	1	4	0	14.9782
2.25493	1	5	0	16.4658
2.25493	1	6	0	22.8892
2.25593	1	3	0	22.4443
2.25593	1	4	0	16.2727
2.25693	1	1	0	6.91548
2.25693	1	2	0	17.9554
2.25693	1	3	0	22.4136
2.25693	1	4	0	14.925
2.25793	1	3	0	22.4443
2.25793	1	4	0	16.2727
2.25886	1	1	0	6.91509
2.25886	1	2	0	17.9554
2.25886	1	3	0	22.41
2.25886	1	4	0	15.0188
2.25993	1	3	0	22.4443
2.25993	1	4	0	16.2727
2.26093	1	1	0	6.91548
2.26093	1	2	0	17.9554
2.26093	1	3	0	22.4136
2.26093	1	4	0	14.925
2.26193	1	3	0	22.4443
2.26193	1	4	0	16.2727
2.26293	1	1	0	6.91548
2.26293	1	2	0	17.9554
2.26293	1	3	0	22.4136
2.26293	1	4	0	14.925
2.26393	1	3	0	22.4443
2.26393	1	4	0	16.2727
2.26493	1	1	0	6.91548
2.26493	1	2	0	17.9554
2.26493	1	3	0	22.4136
2.26493	1	4	0	14.925
2.26593	1	3	0	22.4443
2.26593	1	4	0	16.2727
2.26693	1	1	0	6.91548
2.26693	1	2	0	17.9554
2.26693	1	3	0	22.4136
2.26693	1	4	0	14.925
2.26786	1	3	0	22.4443
2.26786	1	4	0	16.2727
2.26886	1	1	0	6.91509
2.26886	1	2	0	17.9554
2.26886	1	3	0	22.41
2.26886	1	4	0	15.0188
2.26993	1	3	0	22.4443
2.26993	1	4	0	16.2727
2.27093	1	1	0	6.91548
2.27093	1	2	0	17.9554
2.27093	1	3	0	22.4136
2.27093	1	4	0	14.925
2.27193	1	3	0	22.4443
2.27193	1	4	0	16.2727
2.27293	1	1	0	6.91548
2.27293	1	2	0	17.9554
2.27293	1	3	0	22.4136
2.27293	1	4	0	14.925
2.27393	1	3	0	22.4443
2.27393	1	4	0	16.2727
2.27493	1	1	0	6.91548
2.27493	1	2	0	17.9554
2.27493	1	3	0	22.4136
2.27493	1	4	0	14.925
2.27593	1	3	0	22.4443
2.27593	1	4	0	16.2727
2.27693	1	1	0	6.91548
2.27693	1	2	0	17.9554
2.27693	1	3	0	22.4136
2.27693	1	4	0	14.925
2.27793	1	3	0	22.4443
2.27793	1	4	0	16.2727
2.27893	1	1	0	6.91548
2.27893	1	2	0	17.9554
2.27893	1	3	0	22.4136
2.27893	1	4	0	14.925
2.27993	1	3	0	22.4443
2.27993	1	4	0	16.2727
2.28093	1	1	0	6.91548
2.28093	1	2	0	17.9554
2.28093	1	3	0	22.4136
2.28093	1	4	0	14.925
2.28193	1	3	0	22.4443
2.28193	1	4	0	16.2727
2.28293	1	1	0	6.91548
2.28293	1	2	0	17.9554
2.28293	1	3	0	22.4136
2.28293	1	4	0	14.925
2.28393	1	3	0	22.4443
2.28393	1	4	0	16.2727
2.28493	1	1	0	6.91548
2.28493	1	2	0	17.9554
2.28493	1	3	0	22.4136
2.28493	1	4	0	14.925
2.28593	1	3	0	22.4443
2.28593	1	4	0	16.2727
2.28693	1	1	0	6.91548
2.28693	1	2	0	17.9554
2.28693	1	3	0	22.4136
2.28693	1	4	0	14.925
2.28793	1	3	0	22.4443
2.28793	1	4	0	16.2727
2.28893	1	1	0	6.91548
2.28893	1	2	0	17.9554
2.28893	1	3	0	22.4136
2.28893	1	4	0	14.925
2.28993	1	3	0	22.4443
2.28993	1	4	0	16.2727
2.29093	1	1	0	6.91548
2.29093	1	2	0	17.9554
2.29093	1	3	0	22.4136
2.29093	1	4	0	14.925
2.29193	1	3	0	22.4443
2.29193	1	4	0	16.2727
2.29293	1	1	0	6.91548
2.29293	1	2	0	17.9554
2.29293	1	3	0	22.4136
2.29293	1	4	0	14.925
2.29393	1	3	0	22.4443
2.29393	1	4	0	16.2727
2.29493	1	1	0	6.91548
2.29493	1	2	0	17.9554
2.29493	1	3	0	22.4136
2.29493	1	4	0	14.925
2.29593	1	3	0	22.4443
2.29593	1	4	0	16.2727
2.29693	1	1	0	6.91548
2.29693	1	2	0	17.9554
2.29693	1	3	0	22.4136
2.29693	1	4	0	14.925
2.29786	1	3	0	22.4443
2.29786	1	4	0	16.2727
2.29893	1	1	0	6.91548
2.29893	1	2	0	17.9554
2.29893	1	3	0	22.4136
2.29893	1	4	0	14.925
2.29993	1	3	0	22.4443
2.29993	1	4	0	16.2727
2.30093	1	1	0	6.91548
2.30093	1	2	0	17.9554
2.30093	1	3	0	22.4136
2.30093	1	4	0	14.925
2.30193	1	3	0	22.4443
2.30193	1	4	0	16.2727
2.30293	1	1	0	6.91548
2.30293	1	2	0	17.9554
2.30293	1	3	0	22.4136
2.30293	1	4	0	14.925
2.30393	1	3	0	22.4443
2.30393	1	4	0	16.2727
2.30493	1	1	0	6.91578
2.30493	1	2	0	17.9605
2.30493	1	3	0	22.4117
2.30493	1	4	0	14.9782
2.30493	1	5	0	16.4658
2.30493	1	6	0	22.8892
2.30593	1	3	0	22.4443
2.30593	1	4	0	16.2727
2.30693	1	1	0	6.91548
2.30693	1	2	0	17.9554
2.30693	1	3	0	22.4136
2.30693	1	4	0	14.925
2.30793	1	3	0	22.4443
2.30793	1	4	0	16.2727
2.30886	1	1	0	6.91509
2.30886	1	2	0	17.9554
2.30886	1	3	0	22.41
2.30886	1	4	0	15.0188
2.30986	1	3	0	22.4443
2.30986	1	4	0	16.2727
2.31093	1	1	0	6.91548
2.31093	1	2	0	17.9554
2.31093	1	3	0	22.4136
2.31093	1	4	0	14.925
2.31193	1	3	0	22.4443
2.31193	1	4	0	16.2727
2.31293	1	1	0	6.91548
2.31293	1	2	0	17.9554
2.31293	1	3	0	22.4136
2.31293	1	4	0	14.925
2.31393	1	3	0	22.4443
2.31393	1	4	0	16.2727
2.31493	1	1	0	6.91548
2.31493	1	2	0	17.9554
2.31493	1	3	0	22.4136
2.31493	1	4	0	14.925
2.31593	1	3	0	22.4443
2.31593	1	4	0	16.2727
2.31693	1	1	0	6.91548
2.31693	1	2	0	17.9554
2.31693	1	3	0	22.4136
2.31693	1	4	0	14.925
2.31793	1	3	0	22.4443
2.31793	1	4	0	16.2727
2.31893	1	1	0	6.91548
2.31893	1	2	0	17.9554
2.31893	1	3	0	22.4136
2.31893	1	4	0	14.925
2.31993	1	3	0	22.4443
2.31993	1	4	0	16.2727
2.32093	1	1	0	6.91548
2.32093	1	2	0	17.9554
2.32093	1	3	0	22.4136
2.32093	1	4	0	14.925
2.32193	1	3	0	22.4443
2.32193	1	4	0	16.2727
2.32293	1	1	0	6.91548
2.32293	1	2	0	17.9554
2.32293	1	3	0	22.4136
2.32293	1	4	0	14.925
2.32393	1	3	0	22.4443
2.32393	1	4	0	16.2727
2.32493	1	1	0	6.91548
2.32493	1	2	0	17.9554
2.32493	1	3	0	22.4136
2.32493	1	4	0	14.925
2.32593	1	3	0	22.4443
2.32593	1	4	0	16.2727
2.32693	1	1	0	6.91548
2.32693	1	2	0	17.9554
2.32693	1	3	0	22.4136
2.32693	1	4	0	14.925
2.32793	1	3	0	22.4443
2.32793	1	4	0	16.2727
2.32893	1	1	0	6.91548
2.32893	1	2	0	17.9554
2.32893	1	3	0	22.4136
2.32893	1	4	0	14.925
2.32993	1	3	0	22.4443
2.32993	1	4	0	16.2727
2.33093	1	1	0	6.91548
2.33093	1	2	0	17.9554
2.33093	1	3	0	22.4136
2.33093	1	4	0	14.925
2.33193	1	3	0	22.4443
2.33193	1	4	0	16.2727
2.33293	1	1	0	6.91548
2.33293	1	2	0	17.9554
2.33293	1	3	0	22.4136
2.33293	1	4	0	14.925
2.33393	1	3	0	22.4443
2.33393	1	4	0	16.2727
2.33493	1	1	0	6.91548
2.33493	1	2	0	17.9554
2.33493	1	3	0	22.4136
2.33493	1	4	0	14.925
2.33593	1	3	0	22.4443
2.33593	1	4	0	16.2727
2.33693	1	1	0	6.91548
2.33693	1	2	0	17.9554
2.33693	1	3	0	22.4136
2.33693	1	4	0	14.925
2.33793	1	3	0	22.4443
2.33793	1	4	0	16.2727
2.33886	1	1	0	6.91509
2.33886	1	2	0	17.9554
2.33886	1	3	0	22.41
2.33886	1	4	0	15.0188
2.33993	1	3	0	22.4443
2.33993	1	4	0	16.2727
2.34093	1	1	0	6.91548
2.34093	1	2	0	17.9554
2.34093	1	3	0	22.4136
2.34093	1	4	0	14.925
2.34193	1	3	0	22.4443
2.34193	1	4	0	16.2727
2.34293	1	1	0	6.91548
2.34293	1	2	0	17.9554
2.34293	1	3	0	22.4136
2.34293	1	4	0	14.925
2.34393	1	3	0	22.4443
2.34393	1	4	0	16.2727
2.34493	1	1	0	6.91548
2.34493	1	2	0	17.9554
2.34493	1	3	0	22.4136
2.34493	1	4	0	14.925
2.34593	1	3	0	22.4443
2.34593	1	4	0	16.2727
2.34693	1	1	0	6.91548
2.34693	1	2	0	17.9554
2.34693	1	3	0	22.4136
2.34693	1	4	0	14.925
2.34786	1	3	0	22.4443
2.34786	1	4	0	16.2727
2.34886	1	1	0	6.91509
2.34886	1	2	0	17.9554
2.34886	1	3	0	22.41
2.34886	1	4	0	15.0188
2.34993	1	3	0	22.4443
2.34993	1	4	0	16.2727
2.35093	1	1	0	6.91548
2.35093	1	2	0	17.9554
2.35093	1	3	0	22.4136
2.35093	1	4	0	14.925
2.35193	1	3	0	22.4443
2.35193	1	4	0	16.2727
2.35293	1	1	0	6.91548
2.35293	1	2	0	17.9554
2.35293	1	3	0	22.4136
2.35293	1	4	0	14.925
2.35393	1	3	0	22.4443
2.35393	1	4	0	16.2727
2.35493	1	1	0	6.91578
2.35493	1	2	0	17.9605
2.35493	1	3	0	22.4117
2.35493	1	4	0	14.9782
2.35493	1	5	0	16.4658
2.35493	1	6	0	22.8892
2.35593	1	3	0	22.4443
2.35593	1	4	0	16.2727
2.35693	1	1	0	6.91548
2.35693	1	2	0	17.9554
2.35693	1	3	0	22.4136
2.35693	1	4	0	14.925
2.35793	1	3	0	22.4443
2.35793	1	4	0	16.2727
2.35893	1	1	0	6.91548
2.35893	1	2	0	17.9554
2.35893	1	3	0	22.4136
2.35893	1	4	0	14.925
2.35993	1	3	0	22.4443
2.35993	1	4	0	16.2727
2.36093	1	1	0	6.91548
2.36093	1	2	0	17.9554
2.36093	1	3	0	22.4136
2.36093	1	4	0	14.925
2.36193	1	3	0	22.4443
2.36193	1	4	0	16.2727
2.36293	1	1	0	6.91548
2.36293	1	2	0	17.9554
2.36293	1	3	0	22.4136
2.36293	1	4	0	14.925
2.36393	1	3	0	22.4443
2.36393	1	4	0	16.2727
2.36493	1	1	0	6.91548
2.36493	1	2	0	17.9554
2.36493	1	3	0	22.4136
2.36493	1	4	0	14.925
2.36593	1	3	0	22.4443
2.36593	1	4	0	16.2727
2.36693	1	1	0	6.91548
2.36693	1	2	0	17.9554
2.36693	1	3	0	22.4136
2.36693	1	4	0	14.925
2.36793	1	3	0	22.4443
2.36793	1	4	0	16.2727
2.36893	1	1	0	6.91548
2.36893	1	2	0	17.9554
2.36893	1	3	0	22.4136
2.36893	1	4	0	14.925
2.36993	1	3	0	22.4443
2.36993	1	4	0	16.2727
2.37093	1	1	0	6.91548
2.37093	1	2	0	17.9554
2.37093	1	3	0	22.4136
2.37093	1	4	0	14.925
2.37193	1	3	0	22.4443
2.37193	1	4	0	16.2727
2.37293	1	1	0	6.91548
2.37293	1	2	0	17.9554
2.37293	1	3	0	22.4136
2.37293	1	4	0	14.925
2.37393	1	3	0	22.4443
2.37393	1	4	0	16.2727
2.37493	1	1	0	6.91548
2.37493	1	2	0	17.9554
2.37493	1	3	0	22.4136
2.37493	1	4	0	14.925
2.37593	1	3	0	22.4443
2.37593	1	4	0	16.2727
2.37693	1	1	0	6.91548
2.37693	1	2	0	17.9554
2.37693	1	3	0	22.4136
2.37693	1	4	0	14.925
2.37786	1	3	0	22.4443
2.37786	1	4	0	16.2727
2.37893	1	1	0	6.91548
2.37893	1	2	0	17.9554
2.37893	1	3	0	22.4136
2.37893	1	4	0	14.925
2.37993	1	3	0	22.4443
2.37993	1	4	0	16.2727
2.38093	1	1	0	6.91548
2.38093	1	2	0	17.9554
2.38093	1	3	0	22.4136
2.38093	1	4	0	14.925
2.38193	1	3	0	22.4443
2.38193	1	4	0	16.2727
2.38293	1	1	0	6.91548
2.38293	1	2	0	17.9554
2.38293	1	3	0	22.4136
2.38293	1	4	0	14.925
2.38393	1	3	0	22.4443
2.38393	1	4	0	16.2727
2.38493	1	1	0	6.91548
2.38493	1	2	0	17.9554
2.38493	1	3	0	22.4136
2.38493	1	4	0	14.925
2.38593	1	3	0	22.4443
2.38593	1	4	0	16.2727
2.38693	1	1	0	6.91548
2.38693	1	2	0	17.9554
2.38693	1	3	0	22.4136
2.38693	1	4	0	14.925
2.38793	1	3	0	22.4443
2.38793	1	4	0	16.2727
2.38886	1	1	0	6.91509
2.38886	1	2	0	17.9554
2.38886	1	3	0	22.41
2.38886	1	4	0	15.0188
2.38986	1	3	0	22.4443
2.38986	1	4	0	16.2727
2.39093	1	1	0	6.91548
2.39093	1	2	0	17.9554
2.39093	1	3	0	22.4136
2.39093	1	4	0	14.925
2.39193	1	3	0	22.4443
2.39193	1	4	0	16.2727
2.39293	1	1	0	6.91548
2.39293	1	2	0	17.9554
2.39293	1	3	0	22.4136
2.39293	1	4	0	14.925
2.39393	1	3	0	22.4443
2.39393	1	4	0	16.2727
2.39493	1	1	0	6.91548
2.39493	1	2	0	17.9554
2.39493	1	3	0	22.4136
2.39493	1	4	0	14.925
2.39593	1	3	0	22.4443
2.39593	1	4	0	16.2727
2.39693	1	1	0	6.91548
2.39693	1	2	0	17.9554
2.39693	1	3	0	22.4136
2.39693	1	4	0	14.925
2.39793	1	3	0	22.4443
2.39793	1	4	0	16.2727
2.39893	1	1	0	6.91548
2.39893	1	2	0	17.9554
2.39893	1	3	0	22.4136
2.39893	1	4	0	14.925
2.39993	1	3	0	22.4443
2.39993	1	4	0	16.2727
2.40093	1	1	0	6.91548
2.40093	1	2	0	17.9554
2.40093	1	3	0	22.4136
2.40093	1	4	0	14.925
2.40193	1	3	0	22.4443
2.40193	1	4	0	16.2727
2.40293	1	1	0	6.91548
2.40293	1	2	0	17.9554
2.40293	1	3	0	22.4136
2.40293	1	4	0	14.925
2.40393	1	3	0	22.4443
2.40393	1	4	0	16.2727
2.40493	1	1	0	6.91578
2.40493	1	2	0	17.9605
2.40493	1	3	0	22.4117
2.40493	1	4	0	14.9782
2.40493	1	5	0	16.4658
2.40493	1	6	0	22.8892
2.40593	1	3	0	22.4443
2.40593	1	4	0	16.2727
2.40693	1	1	0	6.91548
2.40693	1	2	0	17.9554
2.40693	1	3	0	22.4136
2.40693	1	4	0	14.925
2.40793	1	3	0	22.4443
2.40793	1	4	0	16.2727
2.40893	1	1	0	6.91548
2.40893	1	2	0	17.9554
2.40893	1	3	0	22.4136
2.40893	1	4	0	14.925
2.40993	1	3	0	22.4443
2.40993	1	4	0	16.2727
2.41093	1	1	0	6.91548
2.41093	1	2	0	17.9554
2.41093	1	3	0	22.4136
2.41093	1	4	0	14.925
2.41193	1	3	0	22.4443
2.41193	1	4	0	16.2727
2.41293	1	1	0	6.91548
2.41293	1	2	0	17.9554
2.41293	1	3	0	22.4136
2.41293	1	4	0	14.925
2.41393	1	3	0	22.4443
2.41393	1	4	0	16.2727
2.41493	1	1	0	6.91548
2.41493	1	2	0	17.9554
2.41493	1	3	0	22.4136
2.41493	1	4	0	14.925
2.41593	1	3	0	22.4443
2.41593	1	4	0	16.2727
2.41693	1	1	0	6.91548
2.41693	1	2	0	17.9554
2.41693	1	3	0	22.4136
2.41693	1	4	0	14.925
2.41793	1	3	0	22.4443
2.41793	1	4	0	16.2727
2.41886	1	1	0	6.91509
2.41886	1	2	0	17.9554
2.41886	1	3	0	22.41
2.41886	1	4	0	15.0188
2.41993	1	3	0	22.4443
2.41993	1	4	0	16.2727
2.42093	1	1	0	6.91548
2.42093	1	2	0	17.9554
2.42093	1	3	0	22.4136
2.42093	1	4	0	14.925
2.42193	1	3	0	22.4443
2.42193	1	4	0	16.2727
2.42293	1	1	0	6.91548
2.42293	1	2	0	17.9554
2.42293	1	3	0	22.4136
2.42293	1	4	0	14.925
2.42393	1	3	0	22.4443
2.42393	1	4	0	16.2727
2.42493	1	1	0	6.91548
2.42493	1	2	0	17.9554
2.42493	1	3	0	22.4136
2.42493	1	4	0	14.925
2.42593	1	3	0	22.4443
2.42593	1	4	0	16.2727
2.42693	1	1	0	6.91548
2.42693	1	2	0	17.9554
2.42693	1	3	0	22.4136
2.42693	1	4	0	14.925
2.42786	1	3	0	22.4443
2.42786	1	4	0	16.2727
2.42886	1	1	0	6.91509
2.42886	1	2	0	17.9554
2.42886	1	3	0	22.41
2.42886	1	4	0	15.0188
2.42993	1	3	0	22.4443
2.42993	1	4	0	16.2727
2.43093	1	1	0	6.91548
2.43093	1	2	0	17.9554
2.43093	1	3	0	22.4136
2.43093	1	4	0	14.925
2.43193	1	3	0	22.4443
2.43193	1	4	0	16.2727
2.43293	1	1	0	6.91548
2.43293	1	2	0	17.9554
2.43293	1	3	0	22.4136
2.43293	1	4	0	14.925
2.43393	1	3	0	22.4443
2.43393	1	4	0	16.2727
2.43493	1	1	0	6.91548
2.43493	1	2	0	17.9554
2.43493	1	3	0	22.4136
2.43493	1	4	0	14.925
2.43593	1	3	0	22.4443
2.43593	1	4	0	16.2727
2.43693	1	1	0	6.91548
2.43693	1	2	0	17.9554
2.43693	1	3	0	22.4136
2.43693	1	4	0	14.925
2.43793	1	3	0	22.4443
2.43793	1	4	0	16.2727
2.43893	1	1	0	6.91548
2.43893	1	2	0	17.9554
2.43893	1	3	0	22.4136
2.43893	1	4	0	14.925
2.43993	1	3	0	22.4443
2.43993	1	4	0	16.2727
2.44093	1	1	0	6.91548
2.44093	1	2	0	17.9554
2.44093	1	3	0	22.4136
2.44093	1	4	0	14.925
2.44193	1	3	0	22.4443
2.44193	1	4	0	16.2727
2.44293	1	1	0	6.91548
2.44293	1	2	0	17.9554
2.44293	1	3	0	22.4136
2.44293	1	4	0	14.925
2.44393	1	3	0	22.4443
2.44393	1	4	0	16.2727
2.44493	1	1	0	6.91548
2.44493	1	2	0	17.9554
2.44493	1	3	0	22.4136
2.44493	1	4	0	14.925
2.44593	1	3	0	22.4443
2.44593	1	4	0	16.2727
2.44693	1	1	0	6.91548
2.44693	1	2	0	17.9554
2.44693	1	3	0	22.4136
2.44693	1	4	0	14.925
2.44793	1	3	0	22.4443
2.44793	1	4	0	16.2727
2.44893	1	1	0	6.91548
2.44893	1	2	0	17.9554
2.44893	1	3	0	22.4136
2.44893	1	4	0	14.925
2.44993	1	3	0	22.4443
2.44993	1	4	0	16.2727
2.45093	1	1	0	6.91548
2.45093	1	2	0	17.9554
2.45093	1	3	0	22.4136
2.45093	1	4	0	14.925
2.45193	1	3	0	22.4443
2.45193	1	4	0	16.2727
2.45293	1	1	0	6.91548
2.45293	1	2	0	17.9554
2.45293	1	3	0	22.4136
2.45293	1	4	0	14.925
2.45393	1	3	0	22.4443
2.45393	1	4	0	16.2727
2.45493	1	1	0	6.91578
2.45493	1	2	0	17.9605
2.45493	1	3	0	22.4117
2.45493	1	4	0	14.9782
2.45493	1	5	0	16.4658
2.45493	1	6	0	22.8892
2.45593	1	3	0	22.4443
2.45593	1	4	0	16.2727
2.45693	1	1	0	6.91548
2.45693	1	2	0	17.9554
2.45693	1	3	0	22.4136
2.45693	1	4	0	14.925
2.45786	1	3	0	22.4443
