Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
6.09707	DL DCI Rxed	609	7	0	1	3	0	12	2
6.09707	DL DCI Rxed	609	7	0	1	4	0	12	2
6.09793	HARQ FD Txed	609	7	0	1	4	0	14	2
6.09793	HARQ FD Txed	609	7	0	1	3	0	14	2
6.09807	DL DCI Rxed	609	8	0	1	1	0	13	2
6.09807	DL DCI Rxed	609	8	0	1	2	0	13	2
6.09807	DL DCI Rxed	609	8	0	1	3	0	11	2
6.09807	DL DCI Rxed	609	8	0	1	4	0	11	2
6.09893	HARQ FD Txed	609	8	0	1	1	0	14	2
6.09893	HARQ FD Txed	609	8	0	1	4	0	13	2
6.09893	HARQ FD Txed	609	8	0	1	3	0	13	2
6.09893	HARQ FD Txed	609	8	0	1	2	0	14	2
6.09907	DL DCI Rxed	609	9	0	1	3	0	15	2
6.09907	DL DCI Rxed	609	9	0	1	4	0	15	2
6.09993	HARQ FD Txed	609	9	0	1	4	0	12	2
6.09993	HARQ FD Txed	609	9	0	1	3	0	12	2
6.10007	DL DCI Rxed	610	0	0	1	1	0	15	2
6.10007	DL DCI Rxed	610	0	0	1	2	0	15	2
6.10007	DL DCI Rxed	610	0	0	1	3	0	14	2
6.10007	DL DCI Rxed	610	0	0	1	4	0	14	2
6.10093	HARQ FD Txed	610	0	0	1	1	0	13	2
6.10093	HARQ FD Txed	610	0	0	1	2	0	13	2
6.10093	HARQ FD Txed	610	0	0	1	4	0	11	2
6.10093	HARQ FD Txed	610	0	0	1	3	0	11	2
6.10107	DL DCI Rxed	610	1	0	1	3	0	13	2
6.10107	DL DCI Rxed	610	1	0	1	4	0	13	2
6.10193	HARQ FD Txed	610	1	0	1	4	0	15	2
6.10193	HARQ FD Txed	610	1	0	1	3	0	15	2
6.10207	DL DCI Rxed	610	2	0	1	1	0	14	2
6.10207	DL DCI Rxed	610	2	0	1	2	0	14	2
6.10207	DL DCI Rxed	610	2	0	1	3	0	12	2
6.10207	DL DCI Rxed	610	2	0	1	4	0	12	2
6.10293	HARQ FD Txed	610	2	0	1	1	0	15	2
6.10293	HARQ FD Txed	610	2	0	1	2	0	15	2
6.10293	HARQ FD Txed	610	2	0	1	4	0	14	2
6.10293	HARQ FD Txed	610	2	0	1	3	0	14	2
6.10307	DL DCI Rxed	610	3	0	1	3	0	11	2
6.10307	DL DCI Rxed	610	3	0	1	4	0	11	2
6.10393	HARQ FD Txed	610	3	0	1	4	0	13	2
6.10393	HARQ FD Txed	610	3	0	1	3	0	13	2
6.10407	DL DCI Rxed	610	4	0	1	1	0	13	2
6.10407	DL DCI Rxed	610	4	0	1	2	0	13	2
6.10407	DL DCI Rxed	610	4	0	1	3	0	15	2
6.10407	DL DCI Rxed	610	4	0	1	4	0	15	2
6.10407	DL DCI Rxed	610	4	0	1	5	0	15	2
6.10407	DL DCI Rxed	610	4	0	1	6	0	15	2
6.10493	HARQ FD Txed	610	4	0	1	1	0	14	2
6.10493	HARQ FD Txed	610	4	0	1	2	0	14	2
6.10493	HARQ FD Txed	610	4	0	1	4	0	12	2
6.10493	HARQ FD Txed	610	4	0	1	3	0	12	2
6.10507	DL DCI Rxed	610	5	0	1	3	0	14	2
6.10507	DL DCI Rxed	610	5	0	1	4	0	14	2
6.10593	HARQ FD Txed	610	5	0	1	4	0	11	2
6.10593	HARQ FD Txed	610	5	0	1	3	0	11	2
6.10607	DL DCI Rxed	610	6	0	1	1	0	15	2
6.10607	DL DCI Rxed	610	6	0	1	2	0	15	2
6.10607	DL DCI Rxed	610	6	0	1	3	0	13	2
6.10607	DL DCI Rxed	610	6	0	1	4	0	13	2
6.10693	HARQ FD Txed	610	6	0	1	5	0	15	2
6.10693	HARQ FD Txed	610	6	0	1	6	0	15	2
6.10693	HARQ FD Txed	610	6	0	1	1	0	13	2
6.10693	HARQ FD Txed	610	6	0	1	2	0	13	2
6.10693	HARQ FD Txed	610	6	0	1	4	0	15	2
6.10693	HARQ FD Txed	610	6	0	1	3	0	15	2
6.10707	DL DCI Rxed	610	7	0	1	3	0	12	2
6.10707	DL DCI Rxed	610	7	0	1	4	0	12	2
6.10793	HARQ FD Txed	610	7	0	1	4	0	14	2
6.10793	HARQ FD Txed	610	7	0	1	3	0	14	2
6.10807	DL DCI Rxed	610	8	0	1	1	0	14	2
6.10807	DL DCI Rxed	610	8	0	1	2	0	14	2
6.10807	DL DCI Rxed	610	8	0	1	3	0	11	2
6.10807	DL DCI Rxed	610	8	0	1	4	0	11	2
6.10893	HARQ FD Txed	610	8	0	1	1	0	15	2
6.10893	HARQ FD Txed	610	8	0	1	2	0	15	2
6.10893	HARQ FD Txed	610	8	0	1	4	0	13	2
6.10893	HARQ FD Txed	610	8	0	1	3	0	13	2
6.10907	DL DCI Rxed	610	9	0	1	3	0	15	2
6.10907	DL DCI Rxed	610	9	0	1	4	0	15	2
6.10993	HARQ FD Txed	610	9	0	1	4	0	12	2
6.10993	HARQ FD Txed	610	9	0	1	3	0	12	2
6.11007	DL DCI Rxed	611	0	0	1	1	0	13	2
6.11007	DL DCI Rxed	611	0	0	1	2	0	13	2
6.11007	DL DCI Rxed	611	0	0	1	3	0	14	2
6.11007	DL DCI Rxed	611	0	0	1	4	0	14	2
6.11093	HARQ FD Txed	611	0	0	1	1	0	14	2
6.11093	HARQ FD Txed	611	0	0	1	2	0	14	2
6.11093	HARQ FD Txed	611	0	0	1	4	0	11	2
6.11093	HARQ FD Txed	611	0	0	1	3	0	11	2
6.11107	DL DCI Rxed	611	1	0	1	3	0	13	2
6.11107	DL DCI Rxed	611	1	0	1	4	0	13	2
6.11193	HARQ FD Txed	611	1	0	1	4	0	15	2
6.11193	HARQ FD Txed	611	1	0	1	3	0	15	2
6.11207	DL DCI Rxed	611	2	0	1	1	0	15	2
6.11207	DL DCI Rxed	611	2	0	1	2	0	15	2
6.11207	DL DCI Rxed	611	2	0	1	3	0	12	2
6.11207	DL DCI Rxed	611	2	0	1	4	0	12	2
6.11293	HARQ FD Txed	611	2	0	1	1	0	13	2
6.11293	HARQ FD Txed	611	2	0	1	2	0	13	2
6.11293	HARQ FD Txed	611	2	0	1	4	0	14	2
6.11293	HARQ FD Txed	611	2	0	1	3	0	14	2
6.11307	DL DCI Rxed	611	3	0	1	3	0	11	2
6.11307	DL DCI Rxed	611	3	0	1	4	0	11	2
6.11393	HARQ FD Txed	611	3	0	1	4	0	13	2
6.11393	HARQ FD Txed	611	3	0	1	3	0	13	2
6.11407	DL DCI Rxed	611	4	0	1	1	0	14	2
6.11407	DL DCI Rxed	611	4	0	1	2	0	14	2
6.11407	DL DCI Rxed	611	4	0	1	3	0	15	2
6.11407	DL DCI Rxed	611	4	0	1	4	0	15	2
6.11493	HARQ FD Txed	611	4	0	1	1	0	15	2
6.11493	HARQ FD Txed	611	4	0	1	2	0	15	2
6.11493	HARQ FD Txed	611	4	0	1	4	0	12	2
6.11493	HARQ FD Txed	611	4	0	1	3	0	12	2
6.11507	DL DCI Rxed	611	5	0	1	3	0	14	2
6.11507	DL DCI Rxed	611	5	0	1	4	0	14	2
6.11593	HARQ FD Txed	611	5	0	1	4	0	11	2
6.11593	HARQ FD Txed	611	5	0	1	3	0	11	2
6.11607	DL DCI Rxed	611	6	0	1	1	0	13	2
6.11607	DL DCI Rxed	611	6	0	1	2	0	13	2
6.11607	DL DCI Rxed	611	6	0	1	3	0	13	2
6.11607	DL DCI Rxed	611	6	0	1	4	0	13	2
6.11693	HARQ FD Txed	611	6	0	1	1	0	14	2
6.11693	HARQ FD Txed	611	6	0	1	2	0	14	2
6.11693	HARQ FD Txed	611	6	0	1	4	0	15	2
6.11693	HARQ FD Txed	611	6	0	1	3	0	15	2
6.11707	DL DCI Rxed	611	7	0	1	3	0	12	2
6.11707	DL DCI Rxed	611	7	0	1	4	0	12	2
6.11793	HARQ FD Txed	611	7	0	1	4	0	14	2
6.11793	HARQ FD Txed	611	7	0	1	3	0	14	2
6.11807	DL DCI Rxed	611	8	0	1	1	0	15	2
6.11807	DL DCI Rxed	611	8	0	1	2	0	15	2
6.11807	DL DCI Rxed	611	8	0	1	3	0	11	2
6.11807	DL DCI Rxed	611	8	0	1	4	0	11	2
6.11893	HARQ FD Txed	611	8	0	1	1	0	13	2
6.11893	HARQ FD Txed	611	8	0	1	2	0	13	2
6.11893	HARQ FD Txed	611	8	0	1	4	0	13	2
6.11893	HARQ FD Txed	611	8	0	1	3	0	13	2
6.11907	DL DCI Rxed	611	9	0	1	3	0	15	2
6.11907	DL DCI Rxed	611	9	0	1	4	0	15	2
6.11993	HARQ FD Txed	611	9	0	1	4	0	12	2
6.11993	HARQ FD Txed	611	9	0	1	3	0	12	2
6.12007	DL DCI Rxed	612	0	0	1	1	0	14	2
6.12007	DL DCI Rxed	612	0	0	1	2	0	14	2
6.12007	DL DCI Rxed	612	0	0	1	3	0	14	2
6.12007	DL DCI Rxed	612	0	0	1	4	0	14	2
6.12093	HARQ FD Txed	612	0	0	1	1	0	15	2
6.12093	HARQ FD Txed	612	0	0	1	2	0	15	2
6.12093	HARQ FD Txed	612	0	0	1	4	0	11	2
6.12093	HARQ FD Txed	612	0	0	1	3	0	11	2
6.12107	DL DCI Rxed	612	1	0	1	3	0	13	2
6.12107	DL DCI Rxed	612	1	0	1	4	0	13	2
6.12193	HARQ FD Txed	612	1	0	1	4	0	15	2
6.12193	HARQ FD Txed	612	1	0	1	3	0	15	2
6.12207	DL DCI Rxed	612	2	0	1	1	0	13	2
6.12207	DL DCI Rxed	612	2	0	1	2	0	13	2
6.12207	DL DCI Rxed	612	2	0	1	3	0	12	2
6.12207	DL DCI Rxed	612	2	0	1	4	0	12	2
6.12293	HARQ FD Txed	612	2	0	1	1	0	14	2
6.12293	HARQ FD Txed	612	2	0	1	2	0	14	2
6.12293	HARQ FD Txed	612	2	0	1	4	0	14	2
6.12293	HARQ FD Txed	612	2	0	1	3	0	14	2
6.12307	DL DCI Rxed	612	3	0	1	3	0	11	2
6.12307	DL DCI Rxed	612	3	0	1	4	0	11	2
6.12393	HARQ FD Txed	612	3	0	1	4	0	13	2
6.12393	HARQ FD Txed	612	3	0	1	3	0	13	2
6.12407	DL DCI Rxed	612	4	0	1	1	0	15	2
6.12407	DL DCI Rxed	612	4	0	1	2	0	15	2
6.12407	DL DCI Rxed	612	4	0	1	3	0	15	2
6.12407	DL DCI Rxed	612	4	0	1	4	0	15	2
6.12493	HARQ FD Txed	612	4	0	1	1	0	13	2
6.12493	HARQ FD Txed	612	4	0	1	2	0	13	2
6.12493	HARQ FD Txed	612	4	0	1	4	0	12	2
6.12493	HARQ FD Txed	612	4	0	1	3	0	12	2
6.12507	DL DCI Rxed	612	5	0	1	3	0	14	2
6.12507	DL DCI Rxed	612	5	0	1	4	0	14	2
6.12593	HARQ FD Txed	612	5	0	1	4	0	11	2
6.12593	HARQ FD Txed	612	5	0	1	3	0	11	2
6.12607	DL DCI Rxed	612	6	0	1	1	0	14	2
6.12607	DL DCI Rxed	612	6	0	1	2	0	14	2
6.12607	DL DCI Rxed	612	6	0	1	3	0	13	2
6.12607	DL DCI Rxed	612	6	0	1	4	0	13	2
6.12693	HARQ FD Txed	612	6	0	1	1	0	15	2
6.12693	HARQ FD Txed	612	6	0	1	2	0	15	2
6.12693	HARQ FD Txed	612	6	0	1	4	0	15	2
6.12693	HARQ FD Txed	612	6	0	1	3	0	15	2
6.12707	DL DCI Rxed	612	7	0	1	3	0	12	2
6.12707	DL DCI Rxed	612	7	0	1	4	0	12	2
6.12793	HARQ FD Txed	612	7	0	1	4	0	14	2
6.12793	HARQ FD Txed	612	7	0	1	3	0	14	2
6.12807	DL DCI Rxed	612	8	0	1	1	0	13	2
6.12807	DL DCI Rxed	612	8	0	1	2	0	13	2
6.12807	DL DCI Rxed	612	8	0	1	3	0	11	2
6.12807	DL DCI Rxed	612	8	0	1	4	0	11	2
6.12893	HARQ FD Txed	612	8	0	1	1	0	14	2
6.12893	HARQ FD Txed	612	8	0	1	2	0	14	2
6.12893	HARQ FD Txed	612	8	0	1	4	0	13	2
6.12893	HARQ FD Txed	612	8	0	1	3	0	13	2
6.12907	DL DCI Rxed	612	9	0	1	3	0	15	2
6.12907	DL DCI Rxed	612	9	0	1	4	0	15	2
6.12993	HARQ FD Txed	612	9	0	1	4	0	12	2
6.12993	HARQ FD Txed	612	9	0	1	3	0	12	2
6.13007	DL DCI Rxed	613	0	0	1	1	0	15	2
6.13007	DL DCI Rxed	613	0	0	1	2	0	15	2
6.13007	DL DCI Rxed	613	0	0	1	3	0	14	2
6.13007	DL DCI Rxed	613	0	0	1	4	0	14	2
6.13093	HARQ FD Txed	613	0	0	1	1	0	13	2
6.13093	HARQ FD Txed	613	0	0	1	2	0	13	2
6.13093	HARQ FD Txed	613	0	0	1	4	0	11	2
6.13093	HARQ FD Txed	613	0	0	1	3	0	11	2
6.13107	DL DCI Rxed	613	1	0	1	3	0	13	2
6.13107	DL DCI Rxed	613	1	0	1	4	0	13	2
6.13193	HARQ FD Txed	613	1	0	1	4	0	15	2
6.13193	HARQ FD Txed	613	1	0	1	3	0	15	2
6.13207	DL DCI Rxed	613	2	0	1	1	0	14	2
6.13207	DL DCI Rxed	613	2	0	1	2	0	14	2
6.13207	DL DCI Rxed	613	2	0	1	3	0	12	2
6.13207	DL DCI Rxed	613	2	0	1	4	0	12	2
6.13293	HARQ FD Txed	613	2	0	1	1	0	15	2
6.13293	HARQ FD Txed	613	2	0	1	2	0	15	2
6.13293	HARQ FD Txed	613	2	0	1	4	0	14	2
6.13293	HARQ FD Txed	613	2	0	1	3	0	14	2
6.13307	DL DCI Rxed	613	3	0	1	3	0	11	2
6.13307	DL DCI Rxed	613	3	0	1	4	0	11	2
6.13393	HARQ FD Txed	613	3	0	1	4	0	13	2
6.13393	HARQ FD Txed	613	3	0	1	3	0	13	2
6.13407	DL DCI Rxed	613	4	0	1	1	0	13	2
6.13407	DL DCI Rxed	613	4	0	1	2	0	13	2
6.13407	DL DCI Rxed	613	4	0	1	3	0	15	2
6.13407	DL DCI Rxed	613	4	0	1	4	0	15	2
6.13493	HARQ FD Txed	613	4	0	1	1	0	14	2
6.13493	HARQ FD Txed	613	4	0	1	2	0	14	2
6.13493	HARQ FD Txed	613	4	0	1	4	0	12	2
6.13493	HARQ FD Txed	613	4	0	1	3	0	12	2
6.13507	DL DCI Rxed	613	5	0	1	3	0	14	2
6.13507	DL DCI Rxed	613	5	0	1	4	0	14	2
6.13593	HARQ FD Txed	613	5	0	1	4	0	11	2
6.13593	HARQ FD Txed	613	5	0	1	3	0	11	2
6.13607	DL DCI Rxed	613	6	0	1	1	0	15	2
6.13607	DL DCI Rxed	613	6	0	1	2	0	15	2
6.13607	DL DCI Rxed	613	6	0	1	3	0	13	2
6.13607	DL DCI Rxed	613	6	0	1	4	0	13	2
6.13693	HARQ FD Txed	613	6	0	1	1	0	13	2
6.13693	HARQ FD Txed	613	6	0	1	2	0	13	2
6.13693	HARQ FD Txed	613	6	0	1	4	0	15	2
6.13693	HARQ FD Txed	613	6	0	1	3	0	15	2
6.13707	DL DCI Rxed	613	7	0	1	3	0	12	2
6.13707	DL DCI Rxed	613	7	0	1	4	0	12	2
6.13793	HARQ FD Txed	613	7	0	1	4	0	14	2
6.13793	HARQ FD Txed	613	7	0	1	3	0	14	2
6.13807	DL DCI Rxed	613	8	0	1	1	0	14	2
6.13807	DL DCI Rxed	613	8	0	1	2	0	14	2
6.13807	DL DCI Rxed	613	8	0	1	3	0	11	2
6.13807	DL DCI Rxed	613	8	0	1	4	0	11	2
6.13893	HARQ FD Txed	613	8	0	1	2	0	15	2
6.13893	HARQ FD Txed	613	8	0	1	4	0	13	2
6.13893	HARQ FD Txed	613	8	0	1	3	0	13	2
6.13893	HARQ FD Txed	613	8	0	1	1	0	15	2
6.13907	DL DCI Rxed	613	9	0	1	3	0	15	2
6.13907	DL DCI Rxed	613	9	0	1	4	0	15	2
6.13993	HARQ FD Txed	613	9	0	1	4	0	12	2
6.13993	HARQ FD Txed	613	9	0	1	3	0	12	2
6.14007	DL DCI Rxed	614	0	0	1	1	0	13	2
6.14007	DL DCI Rxed	614	0	0	1	2	0	13	2
6.14007	DL DCI Rxed	614	0	0	1	3	0	14	2
6.14007	DL DCI Rxed	614	0	0	1	4	0	14	2
6.14093	HARQ FD Txed	614	0	0	1	2	0	14	2
6.14093	HARQ FD Txed	614	0	0	1	1	0	14	2
6.14093	HARQ FD Txed	614	0	0	1	4	0	11	2
6.14093	HARQ FD Txed	614	0	0	1	3	0	11	2
6.14107	DL DCI Rxed	614	1	0	1	3	0	13	2
6.14107	DL DCI Rxed	614	1	0	1	4	0	13	2
6.14193	HARQ FD Txed	614	1	0	1	4	0	15	2
6.14193	HARQ FD Txed	614	1	0	1	3	0	15	2
6.14207	DL DCI Rxed	614	2	0	1	1	0	15	2
6.14207	DL DCI Rxed	614	2	0	1	2	0	15	2
6.14207	DL DCI Rxed	614	2	0	1	3	0	12	2
6.14207	DL DCI Rxed	614	2	0	1	4	0	12	2
6.14293	HARQ FD Txed	614	2	0	1	2	0	13	2
6.14293	HARQ FD Txed	614	2	0	1	1	0	13	2
6.14293	HARQ FD Txed	614	2	0	1	4	0	14	2
6.14293	HARQ FD Txed	614	2	0	1	3	0	14	2
6.14307	DL DCI Rxed	614	3	0	1	3	0	11	2
6.14307	DL DCI Rxed	614	3	0	1	4	0	11	2
6.14393	HARQ FD Txed	614	3	0	1	4	0	13	2
6.14393	HARQ FD Txed	614	3	0	1	3	0	13	2
6.14407	DL DCI Rxed	614	4	0	1	1	0	14	2
6.14407	DL DCI Rxed	614	4	0	1	2	0	14	2
6.14407	DL DCI Rxed	614	4	0	1	3	0	15	2
6.14407	DL DCI Rxed	614	4	0	1	4	0	15	2
6.14493	HARQ FD Txed	614	4	0	1	2	0	15	2
6.14493	HARQ FD Txed	614	4	0	1	1	0	15	2
6.14493	HARQ FD Txed	614	4	0	1	4	0	12	2
6.14493	HARQ FD Txed	614	4	0	1	3	0	12	2
6.14507	DL DCI Rxed	614	5	0	1	3	0	14	2
6.14507	DL DCI Rxed	614	5	0	1	4	0	14	2
6.14593	HARQ FD Txed	614	5	0	1	4	0	11	2
6.14593	HARQ FD Txed	614	5	0	1	3	0	11	2
6.14607	DL DCI Rxed	614	6	0	1	1	0	13	2
6.14607	DL DCI Rxed	614	6	0	1	2	0	13	2
6.14607	DL DCI Rxed	614	6	0	1	3	0	13	2
6.14607	DL DCI Rxed	614	6	0	1	4	0	13	2
6.14693	HARQ FD Txed	614	6	0	1	2	0	14	2
6.14693	HARQ FD Txed	614	6	0	1	1	0	14	2
6.14693	HARQ FD Txed	614	6	0	1	4	0	15	2
6.14693	HARQ FD Txed	614	6	0	1	3	0	15	2
6.14707	DL DCI Rxed	614	7	0	1	3	0	12	2
6.14707	DL DCI Rxed	614	7	0	1	4	0	12	2
6.14793	HARQ FD Txed	614	7	0	1	4	0	14	2
6.14793	HARQ FD Txed	614	7	0	1	3	0	14	2
6.14807	DL DCI Rxed	614	8	0	1	1	0	15	2
6.14807	DL DCI Rxed	614	8	0	1	2	0	15	2
6.14807	DL DCI Rxed	614	8	0	1	3	0	11	2
6.14807	DL DCI Rxed	614	8	0	1	4	0	11	2
6.14893	HARQ FD Txed	614	8	0	1	2	0	13	2
6.14893	HARQ FD Txed	614	8	0	1	1	0	13	2
6.14893	HARQ FD Txed	614	8	0	1	3	0	13	2
6.14893	HARQ FD Txed	614	8	0	1	4	0	13	2
6.14907	DL DCI Rxed	614	9	0	1	3	0	15	2
6.14907	DL DCI Rxed	614	9	0	1	4	0	15	2
6.14993	HARQ FD Txed	614	9	0	1	4	0	12	2
6.14993	HARQ FD Txed	614	9	0	1	3	0	12	2
6.15007	DL DCI Rxed	615	0	0	1	1	0	14	2
6.15007	DL DCI Rxed	615	0	0	1	2	0	14	2
6.15007	DL DCI Rxed	615	0	0	1	3	0	14	2
6.15007	DL DCI Rxed	615	0	0	1	4	0	14	2
6.15093	HARQ FD Txed	615	0	0	1	2	0	15	2
6.15093	HARQ FD Txed	615	0	0	1	1	0	15	2
6.15093	HARQ FD Txed	615	0	0	1	4	0	11	2
6.15093	HARQ FD Txed	615	0	0	1	3	0	11	2
6.15107	DL DCI Rxed	615	1	0	1	3	0	13	2
6.15107	DL DCI Rxed	615	1	0	1	4	0	13	2
6.15193	HARQ FD Txed	615	1	0	1	4	0	15	2
6.15193	HARQ FD Txed	615	1	0	1	3	0	15	2
6.15207	DL DCI Rxed	615	2	0	1	1	0	13	2
6.15207	DL DCI Rxed	615	2	0	1	2	0	13	2
6.15207	DL DCI Rxed	615	2	0	1	3	0	12	2
6.15207	DL DCI Rxed	615	2	0	1	4	0	12	2
6.15293	HARQ FD Txed	615	2	0	1	2	0	14	2
6.15293	HARQ FD Txed	615	2	0	1	1	0	14	2
6.15293	HARQ FD Txed	615	2	0	1	4	0	14	2
6.15293	HARQ FD Txed	615	2	0	1	3	0	14	2
6.15307	DL DCI Rxed	615	3	0	1	3	0	11	2
6.15307	DL DCI Rxed	615	3	0	1	4	0	11	2
6.15393	HARQ FD Txed	615	3	0	1	4	0	13	2
6.15393	HARQ FD Txed	615	3	0	1	3	0	13	2
6.15407	DL DCI Rxed	615	4	0	1	1	0	15	2
6.15407	DL DCI Rxed	615	4	0	1	2	0	15	2
6.15407	DL DCI Rxed	615	4	0	1	3	0	15	2
6.15407	DL DCI Rxed	615	4	0	1	4	0	15	2
6.15407	DL DCI Rxed	615	4	0	1	5	0	15	2
6.15407	DL DCI Rxed	615	4	0	1	6	0	15	2
6.15493	HARQ FD Txed	615	4	0	1	2	0	13	2
6.15493	HARQ FD Txed	615	4	0	1	1	0	13	2
6.15493	HARQ FD Txed	615	4	0	1	4	0	12	2
6.15493	HARQ FD Txed	615	4	0	1	3	0	12	2
6.15507	DL DCI Rxed	615	5	0	1	3	0	14	2
6.15507	DL DCI Rxed	615	5	0	1	4	0	14	2
6.15593	HARQ FD Txed	615	5	0	1	4	0	11	2
6.15593	HARQ FD Txed	615	5	0	1	3	0	11	2
6.15607	DL DCI Rxed	615	6	0	1	1	0	14	2
6.15607	DL DCI Rxed	615	6	0	1	2	0	14	2
6.15607	DL DCI Rxed	615	6	0	1	3	0	13	2
6.15607	DL DCI Rxed	615	6	0	1	4	0	13	2
6.15693	HARQ FD Txed	615	6	0	1	5	0	15	2
6.15693	HARQ FD Txed	615	6	0	1	6	0	15	2
6.15693	HARQ FD Txed	615	6	0	1	2	0	15	2
6.15693	HARQ FD Txed	615	6	0	1	1	0	15	2
6.15693	HARQ FD Txed	615	6	0	1	4	0	15	2
6.15693	HARQ FD Txed	615	6	0	1	3	0	15	2
6.15707	DL DCI Rxed	615	7	0	1	3	0	12	2
6.15707	DL DCI Rxed	615	7	0	1	4	0	12	2
6.15793	HARQ FD Txed	615	7	0	1	4	0	14	2
6.15793	HARQ FD Txed	615	7	0	1	3	0	14	2
6.15807	DL DCI Rxed	615	8	0	1	1	0	13	2
6.15807	DL DCI Rxed	615	8	0	1	2	0	13	2
6.15807	DL DCI Rxed	615	8	0	1	3	0	11	2
6.15807	DL DCI Rxed	615	8	0	1	4	0	11	2
6.15893	HARQ FD Txed	615	8	0	1	2	0	14	2
6.15893	HARQ FD Txed	615	8	0	1	1	0	14	2
6.15893	HARQ FD Txed	615	8	0	1	4	0	13	2
6.15893	HARQ FD Txed	615	8	0	1	3	0	13	2
6.15907	DL DCI Rxed	615	9	0	1	3	0	15	2
6.15907	DL DCI Rxed	615	9	0	1	4	0	15	2
6.15993	HARQ FD Txed	615	9	0	1	4	0	12	2
6.15993	HARQ FD Txed	615	9	0	1	3	0	12	2
6.16007	DL DCI Rxed	616	0	0	1	1	0	15	2
6.16007	DL DCI Rxed	616	0	0	1	2	0	15	2
6.16007	DL DCI Rxed	616	0	0	1	3	0	14	2
6.16007	DL DCI Rxed	616	0	0	1	4	0	14	2
6.16093	HARQ FD Txed	616	0	0	1	2	0	13	2
6.16093	HARQ FD Txed	616	0	0	1	1	0	13	2
6.16093	HARQ FD Txed	616	0	0	1	4	0	11	2
6.16093	HARQ FD Txed	616	0	0	1	3	0	11	2
6.16107	DL DCI Rxed	616	1	0	1	3	0	13	2
6.16107	DL DCI Rxed	616	1	0	1	4	0	13	2
6.16193	HARQ FD Txed	616	1	0	1	4	0	15	2
6.16193	HARQ FD Txed	616	1	0	1	3	0	15	2
6.16207	DL DCI Rxed	616	2	0	1	1	0	14	2
6.16207	DL DCI Rxed	616	2	0	1	2	0	14	2
6.16207	DL DCI Rxed	616	2	0	1	3	0	12	2
6.16207	DL DCI Rxed	616	2	0	1	4	0	12	2
6.16293	HARQ FD Txed	616	2	0	1	2	0	15	2
6.16293	HARQ FD Txed	616	2	0	1	1	0	15	2
6.16293	HARQ FD Txed	616	2	0	1	4	0	14	2
6.16293	HARQ FD Txed	616	2	0	1	3	0	14	2
6.16307	DL DCI Rxed	616	3	0	1	3	0	11	2
6.16307	DL DCI Rxed	616	3	0	1	4	0	11	2
6.16393	HARQ FD Txed	616	3	0	1	4	0	13	2
6.16393	HARQ FD Txed	616	3	0	1	3	0	13	2
6.16407	DL DCI Rxed	616	4	0	1	1	0	13	2
6.16407	DL DCI Rxed	616	4	0	1	2	0	13	2
6.16407	DL DCI Rxed	616	4	0	1	3	0	15	2
6.16407	DL DCI Rxed	616	4	0	1	4	0	15	2
6.16493	HARQ FD Txed	616	4	0	1	2	0	14	2
6.16493	HARQ FD Txed	616	4	0	1	1	0	14	2
6.16493	HARQ FD Txed	616	4	0	1	4	0	12	2
6.16493	HARQ FD Txed	616	4	0	1	3	0	12	2
6.16507	DL DCI Rxed	616	5	0	1	3	0	14	2
6.16507	DL DCI Rxed	616	5	0	1	4	0	14	2
6.16593	HARQ FD Txed	616	5	0	1	4	0	11	2
6.16593	HARQ FD Txed	616	5	0	1	3	0	11	2
6.16607	DL DCI Rxed	616	6	0	1	1	0	15	2
6.16607	DL DCI Rxed	616	6	0	1	2	0	15	2
6.16607	DL DCI Rxed	616	6	0	1	3	0	13	2
6.16607	DL DCI Rxed	616	6	0	1	4	0	13	2
6.16693	HARQ FD Txed	616	6	0	1	2	0	13	2
6.16693	HARQ FD Txed	616	6	0	1	1	0	13	2
6.16693	HARQ FD Txed	616	6	0	1	4	0	15	2
6.16693	HARQ FD Txed	616	6	0	1	3	0	15	2
6.16707	DL DCI Rxed	616	7	0	1	3	0	12	2
6.16707	DL DCI Rxed	616	7	0	1	4	0	12	2
6.16793	HARQ FD Txed	616	7	0	1	4	0	14	2
6.16793	HARQ FD Txed	616	7	0	1	3	0	14	2
6.16807	DL DCI Rxed	616	8	0	1	1	0	14	2
6.16807	DL DCI Rxed	616	8	0	1	2	0	14	2
6.16807	DL DCI Rxed	616	8	0	1	3	0	11	2
6.16807	DL DCI Rxed	616	8	0	1	4	0	11	2
6.16893	HARQ FD Txed	616	8	0	1	2	0	15	2
6.16893	HARQ FD Txed	616	8	0	1	1	0	15	2
6.16893	HARQ FD Txed	616	8	0	1	4	0	13	2
6.16893	HARQ FD Txed	616	8	0	1	3	0	13	2
6.16907	DL DCI Rxed	616	9	0	1	3	0	15	2
6.16907	DL DCI Rxed	616	9	0	1	4	0	15	2
6.16993	HARQ FD Txed	616	9	0	1	4	0	12	2
6.16993	HARQ FD Txed	616	9	0	1	3	0	12	2
6.17007	DL DCI Rxed	617	0	0	1	1	0	13	2
6.17007	DL DCI Rxed	617	0	0	1	2	0	13	2
6.17007	DL DCI Rxed	617	0	0	1	3	0	14	2
6.17007	DL DCI Rxed	617	0	0	1	4	0	14	2
6.17093	HARQ FD Txed	617	0	0	1	2	0	14	2
6.17093	HARQ FD Txed	617	0	0	1	1	0	14	2
