time(s)	cellId	rnti	lcid	packetSize	delay(s)
2.99103	1	2	3	1432	0.00302856
2.99103	1	3	3	132	0.00302856
2.99103	1	4	3	132	0.00302856
2.99203	1	3	3	132	0.00302856
2.99203	1	4	3	132	0.00302856
2.99303	1	1	3	1432	0.00302856
2.99303	1	2	3	1432	0.00302856
2.99303	1	3	3	132	0.00302856
2.99303	1	4	3	132	0.00302856
2.99403	1	3	3	132	0.00302856
2.99403	1	4	3	132	0.00302856
2.99503	1	1	3	1432	0.00302856
2.99503	1	2	3	1432	0.00302856
2.99503	1	3	3	132	0.00302856
2.99503	1	4	3	132	0.00302856
2.99603	1	3	3	132	0.00302856
2.99603	1	4	3	132	0.00302856
2.99703	1	1	3	1432	0.00302856
2.99703	1	2	3	1432	0.00302856
2.99703	1	3	3	132	0.00302856
2.99703	1	4	3	132	0.00302856
2.99803	1	3	3	132	0.00302856
2.99803	1	4	3	132	0.00302856
2.99903	1	1	3	1432	0.00302856
2.99903	1	2	3	1432	0.00302856
2.99903	1	3	3	132	0.00302856
2.99903	1	4	3	132	0.00302856
3.00003	1	3	3	132	0.00302856
3.00003	1	4	3	132	0.00302856
3.00103	1	1	3	1432	0.00302856
3.00103	1	2	3	1432	0.00302856
3.00103	1	3	3	132	0.00302856
3.00103	1	4	3	132	0.00302856
3.00203	1	3	3	132	0.00302856
3.00203	1	4	3	132	0.00302856
3.00303	1	1	3	1432	0.00302856
3.00303	1	2	3	1432	0.00302856
3.00303	1	3	3	132	0.00302856
3.00303	1	4	3	132	0.00302856
3.00403	1	3	3	132	0.00302856
3.00403	1	4	3	132	0.00302856
3.00503	1	1	3	1432	0.00302856
3.00503	1	2	3	1432	0.00302856
3.00503	1	3	3	132	0.00302856
3.00503	1	4	3	132	0.00302856
3.00503	1	5	3	82	0.00302856
3.00503	1	6	3	82	0.00302856
3.00603	1	3	3	132	0.00302856
3.00603	1	4	3	132	0.00302856
3.00703	1	1	3	1432	0.00302856
3.00703	1	2	3	1432	0.00302856
3.00703	1	3	3	132	0.00302856
3.00703	1	4	3	132	0.00302856
3.00803	1	3	3	132	0.00302856
3.00803	1	4	3	132	0.00302856
3.00903	1	1	3	1432	0.00302856
3.00903	1	2	3	1432	0.00302856
3.00903	1	3	3	132	0.00302856
3.00903	1	4	3	132	0.00302856
3.01003	1	3	3	132	0.00302856
3.01003	1	4	3	132	0.00302856
3.01103	1	1	3	1432	0.00302856
3.01103	1	2	3	1432	0.00302856
3.01103	1	3	3	132	0.00302856
3.01103	1	4	3	132	0.00302856
3.01203	1	3	3	132	0.00302856
3.01203	1	4	3	132	0.00302856
3.01303	1	1	3	1432	0.00302856
3.01303	1	2	3	1432	0.00302856
3.01303	1	3	3	132	0.00302856
3.01303	1	4	3	132	0.00302856
3.01403	1	3	3	132	0.00302856
3.01403	1	4	3	132	0.00302856
3.01503	1	1	3	1432	0.00302856
3.01503	1	2	3	1432	0.00302856
3.01503	1	3	3	132	0.00302856
3.01503	1	4	3	132	0.00302856
3.01603	1	3	3	132	0.00302856
3.01603	1	4	3	132	0.00302856
3.01703	1	1	3	1432	0.00302856
3.01703	1	2	3	1432	0.00302856
3.01703	1	3	3	132	0.00302856
3.01703	1	4	3	132	0.00302856
3.01796	1	3	3	132	0.00295714
3.01796	1	4	3	132	0.00295714
3.01903	1	1	3	1432	0.00302856
3.01903	1	2	3	1432	0.00302856
3.01903	1	3	3	132	0.00302856
3.01903	1	4	3	132	0.00302856
3.02003	1	3	3	132	0.00302856
3.02003	1	4	3	132	0.00302856
3.02103	1	1	3	1432	0.00302856
3.02103	1	2	3	1432	0.00302856
3.02103	1	3	3	132	0.00302856
3.02103	1	4	3	132	0.00302856
3.02203	1	3	3	132	0.00302856
3.02203	1	4	3	132	0.00302856
3.02303	1	1	3	1432	0.00302856
3.02303	1	2	3	1432	0.00302856
3.02303	1	3	3	132	0.00302856
3.02303	1	4	3	132	0.00302856
3.02403	1	3	3	132	0.00302856
3.02403	1	4	3	132	0.00302856
3.02503	1	1	3	1432	0.00302856
3.02503	1	2	3	1432	0.00302856
3.02503	1	3	3	132	0.00302856
3.02503	1	4	3	132	0.00302856
3.02603	1	3	3	132	0.00302856
3.02603	1	4	3	132	0.00302856
3.02703	1	1	3	1432	0.00302856
3.02703	1	2	3	1432	0.00302856
3.02703	1	3	3	132	0.00302856
3.02703	1	4	3	132	0.00302856
3.02803	1	3	3	132	0.00302856
3.02803	1	4	3	132	0.00302856
3.02896	1	1	3	1432	0.00295714
3.02896	1	2	3	1432	0.00295714
3.02896	1	3	3	132	0.00295714
3.02896	1	4	3	132	0.00295714
3.02996	1	3	3	132	0.00295714
3.02996	1	4	3	132	0.00295714
3.03103	1	1	3	1432	0.00302856
3.03103	1	2	3	1432	0.00302856
3.03103	1	3	3	132	0.00302856
3.03103	1	4	3	132	0.00302856
3.03203	1	3	3	132	0.00302856
3.03203	1	4	3	132	0.00302856
3.03303	1	1	3	1432	0.00302856
3.03303	1	2	3	1432	0.00302856
3.03303	1	3	3	132	0.00302856
3.03303	1	4	3	132	0.00302856
3.03403	1	3	3	132	0.00302856
3.03403	1	4	3	132	0.00302856
3.03503	1	1	3	1432	0.00302856
3.03503	1	2	3	1432	0.00302856
3.03503	1	3	3	132	0.00302856
3.03503	1	4	3	132	0.00302856
3.03603	1	3	3	132	0.00302856
3.03603	1	4	3	132	0.00302856
3.03703	1	1	3	1432	0.00302856
3.03703	1	2	3	1432	0.00302856
3.03703	1	3	3	132	0.00302856
3.03703	1	4	3	132	0.00302856
3.03803	1	3	3	132	0.00302856
3.03803	1	4	3	132	0.00302856
3.03903	1	1	3	1432	0.00302856
3.03903	1	2	3	1432	0.00302856
3.03903	1	3	3	132	0.00302856
3.03903	1	4	3	132	0.00302856
3.04003	1	3	3	132	0.00302856
3.04003	1	4	3	132	0.00302856
3.04103	1	1	3	1432	0.00302856
3.04103	1	2	3	1432	0.00302856
3.04103	1	3	3	132	0.00302856
3.04103	1	4	3	132	0.00302856
3.04203	1	3	3	132	0.00302856
3.04203	1	4	3	132	0.00302856
3.04303	1	1	3	1432	0.00302856
3.04303	1	2	3	1432	0.00302856
3.04303	1	3	3	132	0.00302856
3.04303	1	4	3	132	0.00302856
3.04403	1	3	3	132	0.00302856
3.04403	1	4	3	132	0.00302856
3.04503	1	1	3	1432	0.00302856
3.04503	1	2	3	1432	0.00302856
3.04503	1	3	3	132	0.00302856
3.04503	1	4	3	132	0.00302856
3.04603	1	3	3	132	0.00302856
3.04603	1	4	3	132	0.00302856
3.04703	1	1	3	1432	0.00302856
3.04703	1	2	3	1432	0.00302856
3.04703	1	3	3	132	0.00302856
3.04703	1	4	3	132	0.00302856
3.04803	1	3	3	132	0.00302856
3.04803	1	4	3	132	0.00302856
3.04903	1	1	3	1432	0.00302856
3.04903	1	2	3	1432	0.00302856
3.04903	1	3	3	132	0.00302856
3.04903	1	4	3	132	0.00302856
3.05003	1	3	3	132	0.00302856
3.05003	1	4	3	132	0.00302856
3.05103	1	1	3	1432	0.00302856
3.05103	1	2	3	1432	0.00302856
3.05103	1	3	3	132	0.00302856
3.05103	1	4	3	132	0.00302856
3.05203	1	3	3	132	0.00302856
3.05203	1	4	3	132	0.00302856
3.05303	1	1	3	1432	0.00302856
3.05303	1	2	3	1432	0.00302856
3.05303	1	3	3	132	0.00302856
3.05303	1	4	3	132	0.00302856
3.05403	1	3	3	132	0.00302856
3.05403	1	4	3	132	0.00302856
3.05503	1	1	3	1432	0.00302856
3.05503	1	2	3	1432	0.00302856
3.05503	1	3	3	132	0.00302856
3.05503	1	4	3	132	0.00302856
3.05503	1	5	3	82	0.00302856
3.05503	1	6	3	82	0.00302856
3.05603	1	3	3	132	0.00302856
3.05603	1	4	3	132	0.00302856
3.05703	1	1	3	1432	0.00302856
3.05703	1	2	3	1432	0.00302856
3.05703	1	3	3	132	0.00302856
3.05703	1	4	3	132	0.00302856
3.05803	1	3	3	132	0.00302856
3.05803	1	4	3	132	0.00302856
3.05896	1	1	3	1432	0.00295714
3.05896	1	2	3	1432	0.00295714
3.05896	1	3	3	132	0.00295714
3.05896	1	4	3	132	0.00295714
3.06003	1	3	3	132	0.00302856
3.06003	1	4	3	132	0.00302856
3.06103	1	1	3	1432	0.00302856
3.06103	1	2	3	1432	0.00302856
3.06103	1	3	3	132	0.00302856
3.06103	1	4	3	132	0.00302856
3.06203	1	3	3	132	0.00302856
3.06203	1	4	3	132	0.00302856
3.06303	1	1	3	1432	0.00302856
3.06303	1	2	3	1432	0.00302856
3.06303	1	3	3	132	0.00302856
3.06303	1	4	3	132	0.00302856
3.06403	1	3	3	132	0.00302856
3.06403	1	4	3	132	0.00302856
3.06503	1	1	3	1432	0.00302856
3.06503	1	2	3	1432	0.00302856
3.06503	1	3	3	132	0.00302856
3.06503	1	4	3	132	0.00302856
3.06603	1	3	3	132	0.00302856
3.06603	1	4	3	132	0.00302856
3.06703	1	1	3	1432	0.00302856
3.06703	1	2	3	1432	0.00302856
3.06703	1	3	3	132	0.00302856
3.06703	1	4	3	132	0.00302856
3.06796	1	3	3	132	0.00295714
3.06796	1	4	3	132	0.00295714
3.06896	1	1	3	1432	0.00295714
3.06896	1	2	3	1432	0.00295714
3.06896	1	3	3	132	0.00295714
3.06896	1	4	3	132	0.00295714
3.07003	1	3	3	132	0.00302856
3.07003	1	4	3	132	0.00302856
3.07103	1	1	3	1432	0.00302856
3.07103	1	2	3	1432	0.00302856
3.07103	1	3	3	132	0.00302856
3.07103	1	4	3	132	0.00302856
3.07203	1	3	3	132	0.00302856
3.07203	1	4	3	132	0.00302856
3.07303	1	1	3	1432	0.00302856
3.07303	1	2	3	1432	0.00302856
3.07303	1	3	3	132	0.00302856
3.07303	1	4	3	132	0.00302856
3.07403	1	3	3	132	0.00302856
3.07403	1	4	3	132	0.00302856
3.07503	1	1	3	1432	0.00302856
3.07503	1	2	3	1432	0.00302856
3.07503	1	3	3	132	0.00302856
3.07503	1	4	3	132	0.00302856
3.07603	1	3	3	132	0.00302856
3.07603	1	4	3	132	0.00302856
3.07703	1	1	3	1432	0.00302856
3.07703	1	2	3	1432	0.00302856
3.07703	1	3	3	132	0.00302856
3.07703	1	4	3	132	0.00302856
3.07803	1	3	3	132	0.00302856
3.07803	1	4	3	132	0.00302856
3.07903	1	1	3	1432	0.00302856
3.07903	1	2	3	1432	0.00302856
3.07903	1	3	3	132	0.00302856
3.07903	1	4	3	132	0.00302856
3.08003	1	3	3	132	0.00302856
3.08003	1	4	3	132	0.00302856
3.08103	1	1	3	1432	0.00302856
3.08103	1	2	3	1432	0.00302856
3.08103	1	3	3	132	0.00302856
3.08103	1	4	3	132	0.00302856
3.08203	1	3	3	132	0.00302856
3.08203	1	4	3	132	0.00302856
3.08303	1	1	3	1432	0.00302856
3.08303	1	2	3	1432	0.00302856
3.08303	1	3	3	132	0.00302856
3.08303	1	4	3	132	0.00302856
3.08403	1	3	3	132	0.00302856
3.08403	1	4	3	132	0.00302856
3.08503	1	1	3	1432	0.00302856
3.08503	1	2	3	1432	0.00302856
3.08503	1	3	3	132	0.00302856
3.08503	1	4	3	132	0.00302856
3.08603	1	3	3	132	0.00302856
3.08603	1	4	3	132	0.00302856
3.08703	1	1	3	1432	0.00302856
3.08703	1	2	3	1432	0.00302856
3.08703	1	3	3	132	0.00302856
3.08703	1	4	3	132	0.00302856
3.08803	1	3	3	132	0.00302856
3.08803	1	4	3	132	0.00302856
3.08903	1	1	3	1432	0.00302856
3.08903	1	2	3	1432	0.00302856
3.08903	1	3	3	132	0.00302856
3.08903	1	4	3	132	0.00302856
3.09003	1	3	3	132	0.00302856
3.09003	1	4	3	132	0.00302856
3.09103	1	1	3	1432	0.00302856
3.09103	1	2	3	1432	0.00302856
3.09103	1	3	3	132	0.00302856
3.09103	1	4	3	132	0.00302856
3.09203	1	3	3	132	0.00302856
3.09203	1	4	3	132	0.00302856
3.09303	1	1	3	1432	0.00302856
3.09303	1	2	3	1432	0.00302856
3.09303	1	3	3	132	0.00302856
3.09303	1	4	3	132	0.00302856
3.09403	1	3	3	132	0.00302856
3.09403	1	4	3	132	0.00302856
3.09503	1	1	3	1432	0.00302856
3.09503	1	2	3	1432	0.00302856
3.09503	1	3	3	132	0.00302856
3.09503	1	4	3	132	0.00302856
3.09603	1	3	3	132	0.00302856
3.09603	1	4	3	132	0.00302856
3.09703	1	1	3	1432	0.00302856
3.09703	1	2	3	1432	0.00302856
3.09703	1	3	3	132	0.00302856
3.09703	1	4	3	132	0.00302856
3.09796	1	3	3	132	0.00295714
3.09796	1	4	3	132	0.00295714
3.09903	1	1	3	1432	0.00302856
3.09903	1	2	3	1432	0.00302856
3.09903	1	3	3	132	0.00302856
3.09903	1	4	3	132	0.00302856
3.10003	1	3	3	132	0.00302856
3.10003	1	4	3	132	0.00302856
3.10103	1	1	3	1432	0.00302856
3.10103	1	2	3	1432	0.00302856
3.10103	1	3	3	132	0.00302856
3.10103	1	4	3	132	0.00302856
3.10203	1	3	3	132	0.00302856
3.10203	1	4	3	132	0.00302856
3.10303	1	1	3	1432	0.00302856
3.10303	1	2	3	1432	0.00302856
3.10303	1	3	3	132	0.00302856
3.10303	1	4	3	132	0.00302856
3.10403	1	3	3	132	0.00302856
3.10403	1	4	3	132	0.00302856
3.10503	1	1	3	1432	0.00302856
3.10503	1	2	3	1432	0.00302856
3.10503	1	3	3	132	0.00302856
3.10503	1	4	3	132	0.00302856
3.10503	1	5	3	82	0.00302856
3.10503	1	6	3	82	0.00302856
3.10603	1	3	3	132	0.00302856
3.10603	1	4	3	132	0.00302856
3.10703	1	1	3	1432	0.00302856
3.10703	1	2	3	1432	0.00302856
3.10703	1	3	3	132	0.00302856
3.10703	1	4	3	132	0.00302856
3.10803	1	3	3	132	0.00302856
3.10803	1	4	3	132	0.00302856
3.10896	1	1	3	1432	0.00295714
3.10896	1	2	3	1432	0.00295714
3.10896	1	3	3	132	0.00295714
3.10896	1	4	3	132	0.00295714
3.10996	1	3	3	132	0.00295714
3.10996	1	4	3	132	0.00295714
3.11103	1	1	3	1432	0.00302856
3.11103	1	2	3	1432	0.00302856
3.11103	1	3	3	132	0.00302856
3.11103	1	4	3	132	0.00302856
3.11203	1	3	3	132	0.00302856
3.11203	1	4	3	132	0.00302856
3.11303	1	1	3	1432	0.00302856
3.11303	1	2	3	1432	0.00302856
3.11303	1	3	3	132	0.00302856
3.11303	1	4	3	132	0.00302856
3.11403	1	3	3	132	0.00302856
3.11403	1	4	3	132	0.00302856
3.11503	1	1	3	1432	0.00302856
3.11503	1	2	3	1432	0.00302856
3.11503	1	3	3	132	0.00302856
3.11503	1	4	3	132	0.00302856
3.11603	1	3	3	132	0.00302856
3.11603	1	4	3	132	0.00302856
3.11703	1	1	3	1432	0.00302856
3.11703	1	2	3	1432	0.00302856
3.11703	1	3	3	132	0.00302856
3.11703	1	4	3	132	0.00302856
3.11803	1	3	3	132	0.00302856
3.11803	1	4	3	132	0.00302856
3.11903	1	1	3	1432	0.00302856
3.11903	1	2	3	1432	0.00302856
3.11903	1	3	3	132	0.00302856
3.11903	1	4	3	132	0.00302856
3.12003	1	3	3	132	0.00302856
3.12003	1	4	3	132	0.00302856
3.12103	1	1	3	1432	0.00302856
3.12103	1	2	3	1432	0.00302856
3.12103	1	3	3	132	0.00302856
3.12103	1	4	3	132	0.00302856
3.12203	1	3	3	132	0.00302856
3.12203	1	4	3	132	0.00302856
3.12303	1	1	3	1432	0.00302856
3.12303	1	2	3	1432	0.00302856
3.12303	1	3	3	132	0.00302856
3.12303	1	4	3	132	0.00302856
3.12403	1	3	3	132	0.00302856
3.12403	1	4	3	132	0.00302856
3.12503	1	1	3	1432	0.00302856
3.12503	1	2	3	1432	0.00302856
3.12503	1	3	3	132	0.00302856
3.12503	1	4	3	132	0.00302856
3.12603	1	3	3	132	0.00302856
3.12603	1	4	3	132	0.00302856
3.12703	1	1	3	1432	0.00302856
3.12703	1	2	3	1432	0.00302856
3.12703	1	3	3	132	0.00302856
3.12703	1	4	3	132	0.00302856
3.12803	1	3	3	132	0.00302856
3.12803	1	4	3	132	0.00302856
3.12903	1	1	3	1432	0.00302856
3.12903	1	2	3	1432	0.00302856
3.12903	1	3	3	132	0.00302856
3.12903	1	4	3	132	0.00302856
3.13003	1	3	3	132	0.00302856
3.13003	1	4	3	132	0.00302856
3.13103	1	1	3	1432	0.00302856
3.13103	1	2	3	1432	0.00302856
3.13103	1	3	3	132	0.00302856
3.13103	1	4	3	132	0.00302856
3.13203	1	3	3	132	0.00302856
3.13203	1	4	3	132	0.00302856
3.13303	1	1	3	1432	0.00302856
3.13303	1	2	3	1432	0.00302856
3.13303	1	3	3	132	0.00302856
3.13303	1	4	3	132	0.00302856
3.13403	1	3	3	132	0.00302856
3.13403	1	4	3	132	0.00302856
3.13503	1	1	3	1432	0.00302856
3.13503	1	2	3	1432	0.00302856
3.13503	1	3	3	132	0.00302856
3.13503	1	4	3	132	0.00302856
3.13603	1	3	3	132	0.00302856
3.13603	1	4	3	132	0.00302856
3.13703	1	1	3	1432	0.00302856
3.13703	1	2	3	1432	0.00302856
3.13703	1	3	3	132	0.00302856
3.13703	1	4	3	132	0.00302856
3.13803	1	3	3	132	0.00302856
3.13803	1	4	3	132	0.00302856
3.13896	1	1	3	1432	0.00295714
3.13896	1	2	3	1432	0.00295714
3.13896	1	3	3	132	0.00295714
3.13896	1	4	3	132	0.00295714
3.14003	1	3	3	132	0.00302856
3.14003	1	4	3	132	0.00302856
3.14103	1	1	3	1432	0.00302856
3.14103	1	2	3	1432	0.00302856
3.14103	1	3	3	132	0.00302856
3.14103	1	4	3	132	0.00302856
3.14203	1	3	3	132	0.00302856
3.14203	1	4	3	132	0.00302856
3.14303	1	1	3	1432	0.00302856
3.14303	1	2	3	1432	0.00302856
3.14303	1	3	3	132	0.00302856
3.14303	1	4	3	132	0.00302856
3.14403	1	3	3	132	0.00302856
3.14403	1	4	3	132	0.00302856
3.14503	1	1	3	1432	0.00302856
3.14503	1	2	3	1432	0.00302856
3.14503	1	3	3	132	0.00302856
3.14503	1	4	3	132	0.00302856
3.14603	1	3	3	132	0.00302856
3.14603	1	4	3	132	0.00302856
3.14703	1	1	3	1432	0.00302856
3.14703	1	2	3	1432	0.00302856
3.14703	1	3	3	132	0.00302856
3.14703	1	4	3	132	0.00302856
3.14796	1	3	3	132	0.00295714
3.14796	1	4	3	132	0.00295714
3.14896	1	1	3	1432	0.00295714
3.14896	1	2	3	1432	0.00295714
3.14896	1	3	3	132	0.00295714
3.14896	1	4	3	132	0.00295714
3.15003	1	3	3	132	0.00302856
3.15003	1	4	3	132	0.00302856
3.15103	1	1	3	1432	0.00302856
3.15103	1	2	3	1432	0.00302856
3.15103	1	3	3	132	0.00302856
3.15103	1	4	3	132	0.00302856
3.15203	1	3	3	132	0.00302856
3.15203	1	4	3	132	0.00302856
3.15303	1	1	3	1432	0.00302856
3.15303	1	2	3	1432	0.00302856
3.15303	1	3	3	132	0.00302856
3.15303	1	4	3	132	0.00302856
3.15403	1	3	3	132	0.00302856
3.15403	1	4	3	132	0.00302856
3.15503	1	1	3	1432	0.00302856
3.15503	1	2	3	1432	0.00302856
3.15503	1	3	3	132	0.00302856
3.15503	1	4	3	132	0.00302856
3.15503	1	5	3	82	0.00302856
3.15503	1	6	3	82	0.00302856
3.15603	1	3	3	132	0.00302856
3.15603	1	4	3	132	0.00302856
3.15703	1	1	3	1432	0.00302856
3.15703	1	2	3	1432	0.00302856
3.15703	1	3	3	132	0.00302856
3.15703	1	4	3	132	0.00302856
3.15803	1	3	3	132	0.00302856
3.15803	1	4	3	132	0.00302856
3.15903	1	1	3	1432	0.00302856
3.15903	1	2	3	1432	0.00302856
3.15903	1	3	3	132	0.00302856
3.15903	1	4	3	132	0.00302856
3.16003	1	3	3	132	0.00302856
3.16003	1	4	3	132	0.00302856
3.16103	1	1	3	1432	0.00302856
3.16103	1	2	3	1432	0.00302856
3.16103	1	3	3	132	0.00302856
3.16103	1	4	3	132	0.00302856
3.16203	1	3	3	132	0.00302856
3.16203	1	4	3	132	0.00302856
3.16303	1	1	3	1432	0.00302856
3.16303	1	2	3	1432	0.00302856
3.16303	1	3	3	132	0.00302856
3.16303	1	4	3	132	0.00302856
3.16403	1	3	3	132	0.00302856
3.16403	1	4	3	132	0.00302856
3.16503	1	1	3	1432	0.00302856
3.16503	1	2	3	1432	0.00302856
3.16503	1	3	3	132	0.00302856
3.16503	1	4	3	132	0.00302856
3.16603	1	3	3	132	0.00302856
3.16603	1	4	3	132	0.00302856
3.16703	1	1	3	1432	0.00302856
3.16703	1	2	3	1432	0.00302856
3.16703	1	3	3	132	0.00302856
3.16703	1	4	3	132	0.00302856
3.16803	1	3	3	132	0.00302856
3.16803	1	4	3	132	0.00302856
3.16903	1	1	3	1432	0.00302856
3.16903	1	2	3	1432	0.00302856
3.16903	1	3	3	132	0.00302856
3.16903	1	4	3	132	0.00302856
3.17003	1	3	3	132	0.00302856
3.17003	1	4	3	132	0.00302856
3.17103	1	1	3	1432	0.00302856
3.17103	1	2	3	1432	0.00302856
3.17103	1	3	3	132	0.00302856
3.17103	1	4	3	132	0.00302856
3.17203	1	3	3	132	0.00302856
3.17203	1	4	3	132	0.00302856
3.17303	1	1	3	1432	0.00302856
3.17303	1	2	3	1432	0.00302856
3.17303	1	3	3	132	0.00302856
3.17303	1	4	3	132	0.00302856
3.17403	1	3	3	132	0.00302856
3.17403	1	4	3	132	0.00302856
3.17503	1	1	3	1432	0.00302856
3.17503	1	2	3	1432	0.00302856
3.17503	1	3	3	132	0.00302856
3.17503	1	4	3	132	0.00302856
3.17603	1	3	3	132	0.00302856
3.17603	1	4	3	132	0.00302856
3.17703	1	1	3	1432	0.00302856
3.17703	1	2	3	1432	0.00302856
3.17703	1	3	3	132	0.00302856
3.17703	1	4	3	132	0.00302856
3.17796	1	3	3	132	0.00295714
3.17796	1	4	3	132	0.00295714
3.17903	1	1	3	1432	0.00302856
3.17903	1	2	3	1432	0.00302856
3.17903	1	3	3	132	0.00302856
3.17903	1	4	3	132	0.00302856
3.18003	1	3	3	132	0.00302856
3.18003	1	4	3	132	0.00302856
3.18103	1	1	3	1432	0.00302856
3.18103	1	2	3	1432	0.00302856
3.18103	1	3	3	132	0.00302856
3.18103	1	4	3	132	0.00302856
3.18203	1	3	3	132	0.00302856
3.18203	1	4	3	132	0.00302856
3.18303	1	1	3	1432	0.00302856
3.18303	1	2	3	1432	0.00302856
3.18303	1	3	3	132	0.00302856
3.18303	1	4	3	132	0.00302856
3.18403	1	3	3	132	0.00302856
3.18403	1	4	3	132	0.00302856
3.18503	1	1	3	1432	0.00302856
3.18503	1	2	3	1432	0.00302856
3.18503	1	3	3	132	0.00302856
3.18503	1	4	3	132	0.00302856
3.18603	1	3	3	132	0.00302856
3.18603	1	4	3	132	0.00302856
3.18703	1	1	3	1432	0.00302856
3.18703	1	2	3	1432	0.00302856
3.18703	1	3	3	132	0.00302856
3.18703	1	4	3	132	0.00302856
3.18803	1	3	3	132	0.00302856
3.18803	1	4	3	132	0.00302856
3.18896	1	1	3	1432	0.00295714
3.18896	1	2	3	1432	0.00295714
3.18896	1	3	3	132	0.00295714
3.18896	1	4	3	132	0.00295714
3.18996	1	3	3	132	0.00295714
3.18996	1	4	3	132	0.00295714
3.19103	1	1	3	1432	0.00302856
3.19103	1	2	3	1432	0.00302856
3.19103	1	3	3	132	0.00302856
3.19103	1	4	3	132	0.00302856
3.19203	1	3	3	132	0.00302856
3.19203	1	4	3	132	0.00302856
3.19303	1	1	3	1432	0.00302856
3.19303	1	2	3	1432	0.00302856
3.19303	1	3	3	132	0.00302856
3.19303	1	4	3	132	0.00302856
3.19403	1	3	3	132	0.00302856
3.19403	1	4	3	132	0.00302856
3.19503	1	1	3	1432	0.00302856
3.19503	1	2	3	1432	0.00302856
3.19503	1	3	3	132	0.00302856
3.19503	1	4	3	132	0.00302856
3.19603	1	3	3	132	0.00302856
3.19603	1	4	3	132	0.00302856
3.19703	1	1	3	1432	0.00302856
3.19703	1	2	3	1432	0.00302856
3.19703	1	3	3	132	0.00302856
3.19703	1	4	3	132	0.00302856
3.19803	1	3	3	132	0.00302856
3.19803	1	4	3	132	0.00302856
3.19903	1	1	3	1432	0.00302856
3.19903	1	2	3	1432	0.00302856
3.19903	1	3	3	132	0.00302856
3.19903	1	4	3	132	0.00302856
3.20003	1	3	3	132	0.00302856
3.20003	1	4	3	132	0.00302856
3.20103	1	1	3	1432	0.00302856
3.20103	1	2	3	1432	0.00302856
3.20103	1	3	3	132	0.00302856
3.20103	1	4	3	132	0.00302856
3.20203	1	3	3	132	0.00302856
3.20203	1	4	3	132	0.00302856
3.20303	1	1	3	1432	0.00302856
3.20303	1	2	3	1432	0.00302856
3.20303	1	3	3	132	0.00302856
3.20303	1	4	3	132	0.00302856
3.20403	1	3	3	132	0.00302856
3.20403	1	4	3	132	0.00302856
3.20503	1	1	3	1432	0.00302856
3.20503	1	2	3	1432	0.00302856
3.20503	1	3	3	132	0.00302856
3.20503	1	4	3	132	0.00302856
3.20503	1	5	3	82	0.00302856
3.20503	1	6	3	82	0.00302856
3.20603	1	3	3	132	0.00302856
3.20603	1	4	3	132	0.00302856
3.20703	1	1	3	1432	0.00302856
3.20703	1	2	3	1432	0.00302856
3.20703	1	3	3	132	0.00302856
3.20703	1	4	3	132	0.00302856
3.20803	1	3	3	132	0.00302856
3.20803	1	4	3	132	0.00302856
3.20903	1	1	3	1432	0.00302856
3.20903	1	2	3	1432	0.00302856
3.20903	1	3	3	132	0.00302856
3.20903	1	4	3	132	0.00302856
3.21003	1	3	3	132	0.00302856
3.21003	1	4	3	132	0.00302856
3.21103	1	1	3	1432	0.00302856
3.21103	1	2	3	1432	0.00302856
3.21103	1	3	3	132	0.00302856
3.21103	1	4	3	132	0.00302856
3.21203	1	3	3	132	0.00302856
3.21203	1	4	3	132	0.00302856
3.21303	1	1	3	1432	0.00302856
3.21303	1	2	3	1432	0.00302856
3.21303	1	3	3	132	0.00302856
3.21303	1	4	3	132	0.00302856
3.21403	1	3	3	132	0.00302856
3.21403	1	4	3	132	0.00302856
3.21503	1	1	3	1432	0.00302856
3.21503	1	2	3	1432	0.00302856
3.21503	1	3	3	132	0.00302856
3.21503	1	4	3	132	0.00302856
3.21603	1	3	3	132	0.00302856
3.21603	1	4	3	132	0.00302856
3.21703	1	1	3	1432	0.00302856
3.21703	1	2	3	1432	0.00302856
3.21703	1	3	3	132	0.00302856
3.21703	1	4	3	132	0.00302856
3.21803	1	3	3	132	0.00302856
3.21803	1	4	3	132	0.00302856
3.21896	1	1	3	1432	0.00295714
3.21896	1	2	3	1432	0.00295714
3.21896	1	3	3	132	0.00295714
3.21896	1	4	3	132	0.00295714
3.22003	1	3	3	132	0.00302856
3.22003	1	4	3	132	0.00302856
3.22103	1	1	3	1432	0.00302856
3.22103	1	2	3	1432	0.00302856
3.22103	1	3	3	132	0.00302856
3.22103	1	4	3	132	0.00302856
3.22203	1	3	3	132	0.00302856
3.22203	1	4	3	132	0.00302856
3.22303	1	1	3	1432	0.00302856
3.22303	1	2	3	1432	0.00302856
3.22303	1	3	3	132	0.00302856
3.22303	1	4	3	132	0.00302856
3.22403	1	3	3	132	0.00302856
3.22403	1	4	3	132	0.00302856
3.22503	1	1	3	1432	0.00302856
3.22503	1	2	3	1432	0.00302856
3.22503	1	3	3	132	0.00302856
3.22503	1	4	3	132	0.00302856
3.22603	1	3	3	132	0.00302856
3.22603	1	4	3	132	0.00302856
3.22703	1	1	3	1432	0.00302856
3.22703	1	2	3	1432	0.00302856
3.22703	1	3	3	132	0.00302856
3.22703	1	4	3	132	0.00302856
3.22796	1	3	3	132	0.00295714
