% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
4.5	4.75	1	3	2	3	18	9756	18	9756	0.00306957	0	0.00306957	0.00306957	542	0	542	542	
4.5	4.75	1	4	4	3	77	41734	68	36856	0.0548924	0.0320646	0.00306863	0.10407	542	0	542	542	
4.75	5	1	1	1	3	34	48620	25	35750	0.00434458	0.00142706	0.0030665	0.00705967	1430	0	1430	1430	
4.75	5	1	3	2	3	18	9756	16	8672	0.00319456	0.0005	0.00306957	0.00506957	542	0	542	542	
4.75	5	1	4	4	3	80	43360	46	24932	0.0656994	0.0279478	0.0130682	0.10307	542	0	542	542	
5	5.25	1	1	1	3	17	24310	9	12870	0.00617506	0.00431416	0.00306673	0.0170665	1430	0	1430	1430	
5	5.25	1	3	2	3	18	9756	18	9756	0.0262918	0.034127	0.00306957	0.10307	542	0	542	542	
5	5.25	1	4	4	3	67	36314	67	36314	0.13989	0.0302745	0.0820691	0.20207	542	0	542	542	
5	5.25	2	5	2	3	1	286	1	286	0.00307039	0	0.00307039	0.00307039	286	0	286	286	
5	5.25	2	6	1	3	1	286	1	286	0.0100704	0	0.0100704	0.0100704	286	0	286	286	
5.25	5.5	1	1	1	3	26	37180	17	24310	0.00412368	0.00129533	0.00306673	0.00705967	1430	0	1430	1430	
5.25	5.5	1	3	2	3	18	9756	17	9214	0.0270696	0.0346843	0.00306957	0.10307	542	0	542	542	
5.25	5.5	1	4	4	3	56	30352	43	23306	0.0810692	0.0454894	0.00306863	0.16307	542	0	542	542	
5.5	5.75	1	1	1	3	19	27170	15	21450	0.00526343	0.00151976	0.00306673	0.00806673	1430	0	1430	1430	
5.5	5.75	1	3	2	3	18	9756	18	9756	0.00329179	0.000942809	0.00306957	0.00706957	542	0	542	542	
5.5	5.75	1	4	4	3	54	29268	32	17344	0.148101	0.0333345	0.0880691	0.19807	542	0	542	542	
5.75	6	1	1	1	3	9	12870	9	12870	0.00439771	0.00111606	0.00306673	0.00606202	1430	0	1430	1430	
5.75	6	1	3	2	3	1	542	1	542	0.10307	0	0.10307	0.10307	542	0	542	542	
5.75	6	1	4	4	3	60	32520	61	33062	0.0919545	0.0426259	0.0180691	0.17707	542	0	542	542	
6	6.25	1	1	1	3	26	37180	19	27170	0.00932664	0.00615341	0.00306673	0.0170667	1430	0	1430	1430	
6	6.25	1	4	4	3	57	30894	36	19512	0.127625	0.0296285	0.0800696	0.17807	542	0	542	542	
6	6.25	2	5	2	3	1	286	1	286	0.00307039	0	0.00307039	0.00307039	286	0	286	286	
6	6.25	2	6	1	3	1	286	1	286	0.0100627	0	0.0100627	0.0100627	286	0	286	286	
6.25	6.5	1	1	1	3	9	12870	9	12870	0.00473052	0.00141168	0.00306673	0.00705967	1430	0	1430	1430	
6.25	6.5	1	4	4	3	61	33062	49	26558	0.133539	0.0347941	0.0650696	0.19507	542	0	542	542	
6.5	6.75	1	1	1	3	18	25740	14	20020	0.00449267	0.00122029	0.0030665	0.00705945	1430	0	1430	1430	
6.5	6.75	1	4	4	3	57	30894	42	22764	0.113593	0.0378239	0.0580691	0.18807	542	0	542	542	
6.75	7	1	1	1	3	12	17160	12	17160	0.00481369	0.00128584	0.00306673	0.00705967	1430	0	1430	1430	
6.75	7	1	4	4	3	41	22222	30	16260	0.121136	0.0255881	0.0660696	0.15807	542	0	542	542	
7	7.25	2	4	3	3	9	4878	5	2710	0.00406957	0.00223607	0.00306957	0.00806957	542	0	542	542	
7	7.25	2	5	2	3	1	286	1	286	0.00307039	0	0.00307039	0.00307039	286	0	286	286	
7.25	7.5	1	1	1	3	21	30030	21	30030	0.0115429	0.00926617	0.00306673	0.0240667	1430	0	1430	1430	
7.25	7.5	2	4	3	3	36	19512	36	19512	0.00490268	0.00421158	0.00306957	0.017067	542	0	542	542	
7.5	7.75	1	1	1	3	25	35750	25	35750	0.00702673	0.00735119	0.00306673	0.0240667	1430	0	1430	1430	
7.5	7.75	2	4	3	3	43	23306	42	22764	0.00478367	0.00403757	0.00306957	0.017067	542	0	542	542	
7.75	8	1	1	1	3	25	35750	25	35750	0.00702673	0.00735119	0.00306673	0.0240667	1430	0	1430	1430	
7.75	8	2	4	3	3	42	22764	42	22764	0.00478367	0.00403757	0.00306957	0.017067	542	0	542	542	
8	8.25	1	1	1	3	25	35750	25	35750	0.00702673	0.00735119	0.00306673	0.0240667	1430	0	1430	1430	
8	8.25	2	4	3	3	42	22764	43	23306	0.0047438	0.00399777	0.00306957	0.017067	542	0	542	542	
8	8.25	2	6	1	3	1	286	1	286	0.00307039	0	0.00307039	0.00307039	286	0	286	286	
8.25	8.5	1	1	1	3	25	35750	25	35750	0.00438672	0.00465224	0.00306673	0.0240667	1430	0	1430	1430	
8.25	8.5	2	4	3	3	31	16802	31	16802	0.00384367	0.00285978	0.00306957	0.017067	542	0	542	542	
8.5	8.75	1	1	1	3	25	35750	25	35750	0.00606673	0.00712975	0.00306673	0.0240667	1430	0	1430	1430	
8.5	8.75	2	4	3	3	26	14092	25	13550	0.00494925	0.00467463	0.00306957	0.017067	542	0	542	542	
8.75	9	1	1	1	3	25	35750	25	35750	0.00606673	0.00712975	0.00306673	0.0240667	1430	0	1430	1430	
8.75	9	2	4	3	3	25	13550	26	14092	0.00487696	0.00459499	0.00306957	0.017067	542	0	542	542	
9	9.25	1	1	1	3	25	35750	25	35750	0.00446666	0.00404123	0.00306673	0.0170665	1430	0	1430	1430	
9	9.25	2	4	3	3	26	14092	26	14092	0.00306957	0	0.00306957	0.00306957	542	0	542	542	
9	9.25	2	5	2	3	2	572	2	572	0.00307025	1.84555e-07	0.00307012	0.00307039	286	0	286	286	
9	9.25	2	6	1	3	1	286	1	286	0.0100704	0	0.0100704	0.0100704	286	0	286	286	
9.25	9.5	1	1	1	3	25	35750	25	35750	0.00490673	0.00465188	0.00306673	0.0170667	1430	0	1430	1430	
9.25	9.5	2	4	3	3	26	14092	25	13550	0.00390925	0.00232078	0.00306957	0.010067	542	0	542	542	
9.5	9.75	1	1	1	3	25	35750	25	35750	0.00306673	0	0.00306673	0.00306673	1430	0	1430	1430	
9.5	9.75	2	4	3	3	25	13550	26	14092	0.00306957	0	0.00306957	0.00306957	542	0	542	542	
9.75	10	1	1	1	3	25	35750	25	35750	0.00434673	0.00391067	0.00306673	0.0170667	1430	0	1430	1430	
9.75	10	2	4	3	3	26	14092	25	13550	0.00362936	0.00193749	0.00306957	0.010067	542	0	542	542	
