Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
4.26393	1	0	3	-92.5786
4.26493	1	0	1	-94.5937
4.26493	1	0	2	-93.4585
4.26493	1	0	4	-101.625
4.26493	1	0	3	-92.5786
4.26593	1	0	1	-94.5937
4.26593	1	0	2	-93.4585
4.26593	1	0	4	-101.625
4.26593	1	0	3	-92.5786
4.26693	1	0	1	-94.5937
4.26693	1	0	2	-93.4585
4.26693	1	0	4	-101.625
4.26693	1	0	3	-92.5786
4.26786	1	0	5	-101.575
4.26793	1	0	1	-94.5937
4.26793	1	0	2	-93.4585
4.26793	1	0	4	-101.625
4.26793	1	0	3	-92.5786
4.26886	1	0	6	-95.574
4.26893	1	0	1	-94.5937
4.26893	1	0	2	-93.4585
4.26893	1	0	4	-101.625
4.26893	1	0	3	-92.5786
4.26993	1	0	1	-94.5937
4.26993	1	0	2	-93.4585
4.26993	1	0	4	-101.625
4.26993	1	0	3	-92.5786
4.27093	1	0	1	-94.5937
4.27093	1	0	2	-93.4585
4.27093	1	0	4	-101.625
4.27093	1	0	3	-92.5786
4.27193	1	0	1	-94.5937
4.27193	1	0	2	-93.4585
4.27193	1	0	4	-101.625
4.27193	1	0	3	-92.5786
4.27293	1	0	1	-94.5937
4.27293	1	0	2	-93.4585
4.27293	1	0	4	-101.625
4.27293	1	0	3	-92.5786
4.27393	1	0	1	-94.5937
4.27393	1	0	2	-93.4585
4.27393	1	0	4	-101.625
4.27393	1	0	3	-92.5786
4.27493	1	0	1	-94.5937
4.27493	1	0	2	-93.4585
4.27493	1	0	4	-101.625
4.27493	1	0	3	-92.5786
4.27593	1	0	1	-94.5937
4.27593	1	0	2	-93.4585
4.27593	1	0	4	-101.625
4.27593	1	0	3	-92.5786
4.27693	1	0	1	-94.5937
4.27693	1	0	2	-93.4585
4.27693	1	0	4	-101.625
4.27693	1	0	3	-92.5786
4.27793	1	0	1	-94.5937
4.27793	1	0	2	-93.4585
4.27793	1	0	4	-101.625
4.27793	1	0	3	-92.5786
4.27893	1	0	1	-94.5937
4.27893	1	0	2	-93.4585
4.27893	1	0	4	-101.625
4.27893	1	0	3	-92.5786
4.27993	1	0	1	-94.5937
4.27993	1	0	2	-93.4585
4.27993	1	0	4	-101.625
4.27993	1	0	3	-92.5786
4.28093	1	0	1	-94.5937
4.28093	1	0	2	-93.4585
4.28093	1	0	4	-101.625
4.28093	1	0	3	-92.5786
4.28193	1	0	1	-94.5937
4.28193	1	0	2	-93.4585
4.28193	1	0	4	-101.625
4.28193	1	0	3	-92.5786
4.28293	1	0	1	-94.5937
4.28293	1	0	2	-93.4585
4.28293	1	0	4	-101.625
4.28293	1	0	3	-92.5786
4.28393	1	0	1	-94.5937
4.28393	1	0	2	-93.4585
4.28393	1	0	4	-101.625
4.28393	1	0	3	-92.5786
4.28493	1	0	1	-94.5937
4.28493	1	0	2	-93.4585
4.28493	1	0	4	-101.625
4.28493	1	0	3	-92.5786
4.28593	1	0	1	-94.5937
4.28593	1	0	2	-93.4585
4.28593	1	0	4	-101.625
4.28593	1	0	3	-92.5786
4.28693	1	0	1	-94.5937
4.28693	1	0	2	-93.4585
4.28693	1	0	4	-101.625
4.28693	1	0	3	-92.5786
4.28793	1	0	1	-94.5937
4.28793	1	0	2	-93.4585
4.28793	1	0	4	-101.625
4.28793	1	0	3	-92.5786
4.28893	1	0	1	-94.5937
4.28893	1	0	2	-93.4585
4.28893	1	0	4	-101.625
4.28893	1	0	3	-92.5786
4.28993	1	0	1	-94.5937
4.28993	1	0	2	-93.4585
4.28993	1	0	4	-101.625
4.28993	1	0	3	-92.5786
4.29093	1	0	1	-94.5937
4.29093	1	0	2	-93.4585
4.29093	1	0	4	-101.625
4.29093	1	0	3	-92.5786
4.29193	1	0	1	-94.5937
4.29193	1	0	2	-93.4585
4.29193	1	0	4	-101.625
4.29193	1	0	3	-92.5786
4.29293	1	0	1	-94.5937
4.29293	1	0	2	-93.4585
4.29293	1	0	4	-101.625
4.29293	1	0	3	-92.5786
4.29393	1	0	1	-94.5937
4.29393	1	0	2	-93.4585
4.29393	1	0	4	-101.625
4.29393	1	0	3	-92.5786
4.29493	1	0	1	-94.5937
4.29493	1	0	2	-93.4585
4.29493	1	0	4	-101.625
4.29493	1	0	3	-92.5786
4.29593	1	0	1	-94.5937
4.29593	1	0	2	-93.4585
4.29593	1	0	4	-101.625
4.29593	1	0	3	-92.5786
4.29693	1	0	1	-94.5937
4.29693	1	0	2	-93.4585
4.29693	1	0	4	-101.625
4.29693	1	0	3	-92.5786
4.29786	1	0	1	-94.5937
4.29793	1	0	2	-93.4585
4.29793	1	0	4	-101.625
4.29793	1	0	3	-92.5786
4.29793	1	0	1	-94.5937
4.29893	1	0	2	-93.4585
4.29893	1	0	4	-101.625
4.29893	1	0	3	-92.5786
4.29893	1	0	1	-94.5937
4.29993	1	0	2	-93.4585
4.29993	1	0	1	-94.5937
4.29993	1	0	4	-101.625
4.29993	1	0	3	-92.5786
4.30093	1	0	2	-93.4585
4.30093	1	0	1	-94.5937
4.30093	1	0	4	-101.625
4.30093	1	0	3	-92.5786
4.30193	1	0	2	-93.4585
4.30193	1	0	1	-94.5937
4.30193	1	0	4	-101.625
4.30193	1	0	3	-92.5786
4.30293	1	0	2	-93.4585
4.30293	1	0	1	-94.5937
4.30293	1	0	4	-101.625
4.30293	1	0	3	-92.5786
4.30393	1	0	2	-93.4585
4.30393	1	0	1	-94.5937
4.30393	1	0	4	-101.625
4.30393	1	0	3	-92.5786
4.30493	1	0	2	-93.4585
4.30493	1	0	1	-94.5937
4.30493	1	0	4	-101.625
4.30493	1	0	3	-92.5786
4.30593	1	0	2	-93.4585
