Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
1.23893	UE  PHY Txed	123	8	0	1	0	0	DL_CQI
1.23893	UE  PHY Txed	123	8	0	1	0	0	DL_HARQ
1.23893	UE  PHY Txed	123	8	0	1	0	0	DL_CQI
1.23893	UE  PHY Txed	123	8	0	1	0	0	DL_HARQ
1.23993	UE  PHY Txed	123	9	0	1	0	0	DL_CQI
1.23993	UE  PHY Txed	123	9	0	1	0	0	DL_CQI
1.23993	UE  PHY Txed	123	9	0	1	0	0	DL_CQI
1.23993	UE  PHY Txed	123	9	0	1	0	0	DL_HARQ
1.23993	UE  PHY Txed	123	9	0	1	0	0	DL_CQI
1.23993	UE  PHY Txed	123	9	0	1	0	0	DL_HARQ
1.24093	UE  PHY Txed	124	0	0	1	0	0	DL_HARQ
1.24093	UE  PHY Txed	124	0	0	1	0	0	DL_HARQ
1.24093	UE  PHY Txed	124	0	0	1	0	0	DL_CQI
1.24093	UE  PHY Txed	124	0	0	1	0	0	DL_HARQ
1.24093	UE  PHY Txed	124	0	0	1	0	0	DL_CQI
1.24093	UE  PHY Txed	124	0	0	1	0	0	DL_HARQ
1.24193	UE  PHY Txed	124	1	0	1	0	0	DL_CQI
1.24193	UE  PHY Txed	124	1	0	1	0	0	DL_CQI
1.24193	UE  PHY Txed	124	1	0	1	0	0	DL_CQI
1.24193	UE  PHY Txed	124	1	0	1	0	0	DL_HARQ
1.24193	UE  PHY Txed	124	1	0	1	0	0	DL_CQI
1.24193	UE  PHY Txed	124	1	0	1	0	0	DL_HARQ
1.24293	UE  PHY Txed	124	2	0	1	0	0	DL_HARQ
1.24293	UE  PHY Txed	124	2	0	1	0	0	DL_HARQ
1.24293	UE  PHY Txed	124	2	0	1	0	0	DL_CQI
1.24293	UE  PHY Txed	124	2	0	1	0	0	DL_HARQ
1.24293	UE  PHY Txed	124	2	0	1	0	0	DL_CQI
1.24293	UE  PHY Txed	124	2	0	1	0	0	DL_HARQ
1.24393	UE  PHY Txed	124	3	0	1	0	0	DL_CQI
1.24393	UE  PHY Txed	124	3	0	1	0	0	DL_CQI
1.24393	UE  PHY Txed	124	3	0	1	0	0	DL_CQI
1.24393	UE  PHY Txed	124	3	0	1	0	0	DL_HARQ
1.24393	UE  PHY Txed	124	3	0	1	0	0	DL_CQI
1.24393	UE  PHY Txed	124	3	0	1	0	0	DL_HARQ
1.24493	UE  PHY Txed	124	4	0	1	0	0	DL_HARQ
1.24493	UE  PHY Txed	124	4	0	1	0	0	DL_HARQ
1.24493	UE  PHY Txed	124	4	0	1	0	0	DL_CQI
1.24493	UE  PHY Txed	124	4	0	1	0	0	DL_HARQ
1.24493	UE  PHY Txed	124	4	0	1	0	0	DL_CQI
1.24493	UE  PHY Txed	124	4	0	1	0	0	DL_HARQ
1.24593	UE  PHY Txed	124	5	0	1	0	0	DL_CQI
1.24593	UE  PHY Txed	124	5	0	1	0	0	DL_CQI
1.24593	UE  PHY Txed	124	5	0	1	0	0	DL_CQI
1.24593	UE  PHY Txed	124	5	0	1	0	0	DL_HARQ
1.24593	UE  PHY Txed	124	5	0	1	0	0	DL_CQI
1.24593	UE  PHY Txed	124	5	0	1	0	0	DL_HARQ
1.24693	UE  PHY Txed	124	6	0	1	0	0	DL_HARQ
1.24693	UE  PHY Txed	124	6	0	1	0	0	DL_HARQ
1.24693	UE  PHY Txed	124	6	0	1	0	0	DL_CQI
1.24693	UE  PHY Txed	124	6	0	1	0	0	DL_HARQ
1.24693	UE  PHY Txed	124	6	0	1	0	0	DL_CQI
1.24693	UE  PHY Txed	124	6	0	1	0	0	DL_HARQ
1.24793	UE  PHY Txed	124	7	0	1	0	0	DL_CQI
1.24793	UE  PHY Txed	124	7	0	1	0	0	DL_CQI
1.24793	UE  PHY Txed	124	7	0	1	0	0	DL_CQI
1.24793	UE  PHY Txed	124	7	0	1	0	0	DL_HARQ
1.24793	UE  PHY Txed	124	7	0	1	0	0	DL_CQI
1.24793	UE  PHY Txed	124	7	0	1	0	0	DL_HARQ
1.24893	UE  PHY Txed	124	8	0	1	0	0	DL_HARQ
1.24893	UE  PHY Txed	124	8	0	1	0	0	DL_HARQ
1.24893	UE  PHY Txed	124	8	0	1	0	0	DL_CQI
1.24893	UE  PHY Txed	124	8	0	1	0	0	DL_HARQ
1.24893	UE  PHY Txed	124	8	0	1	0	0	DL_CQI
1.24893	UE  PHY Txed	124	8	0	1	0	0	DL_HARQ
1.24993	UE  PHY Txed	124	9	0	1	0	0	DL_CQI
1.24993	UE  PHY Txed	124	9	0	1	0	0	DL_CQI
1.24993	UE  PHY Txed	124	9	0	1	0	0	DL_CQI
1.24993	UE  PHY Txed	124	9	0	1	0	0	DL_HARQ
1.24993	UE  PHY Txed	124	9	0	1	0	0	DL_CQI
1.24993	UE  PHY Txed	124	9	0	1	0	0	DL_HARQ
1.25093	UE  PHY Txed	125	0	0	1	0	0	DL_HARQ
1.25093	UE  PHY Txed	125	0	0	1	0	0	DL_HARQ
1.25093	UE  PHY Txed	125	0	0	1	0	0	DL_CQI
1.25093	UE  PHY Txed	125	0	0	1	0	0	DL_HARQ
1.25093	UE  PHY Txed	125	0	0	1	0	0	DL_CQI
1.25093	UE  PHY Txed	125	0	0	1	0	0	DL_HARQ
1.25193	UE  PHY Txed	125	1	0	1	0	0	DL_CQI
1.25193	UE  PHY Txed	125	1	0	1	0	0	DL_CQI
1.25193	UE  PHY Txed	125	1	0	1	0	0	DL_CQI
1.25193	UE  PHY Txed	125	1	0	1	0	0	DL_HARQ
1.25193	UE  PHY Txed	125	1	0	1	0	0	DL_CQI
1.25193	UE  PHY Txed	125	1	0	1	0	0	DL_HARQ
1.25293	UE  PHY Txed	125	2	0	1	0	0	DL_HARQ
1.25293	UE  PHY Txed	125	2	0	1	0	0	DL_HARQ
1.25293	UE  PHY Txed	125	2	0	1	0	0	DL_CQI
1.25293	UE  PHY Txed	125	2	0	1	0	0	DL_HARQ
1.25293	UE  PHY Txed	125	2	0	1	0	0	DL_CQI
1.25293	UE  PHY Txed	125	2	0	1	0	0	DL_HARQ
1.25393	UE  PHY Txed	125	3	0	1	0	0	DL_CQI
1.25393	UE  PHY Txed	125	3	0	1	0	0	DL_CQI
1.25393	UE  PHY Txed	125	3	0	1	0	0	DL_CQI
1.25393	UE  PHY Txed	125	3	0	1	0	0	DL_HARQ
1.25393	UE  PHY Txed	125	3	0	1	0	0	DL_CQI
1.25393	UE  PHY Txed	125	3	0	1	0	0	DL_HARQ
1.25493	UE  PHY Txed	125	4	0	1	0	0	DL_HARQ
1.25493	UE  PHY Txed	125	4	0	1	0	0	DL_HARQ
1.25493	UE  PHY Txed	125	4	0	1	0	0	DL_CQI
1.25493	UE  PHY Txed	125	4	0	1	0	0	DL_HARQ
1.25493	UE  PHY Txed	125	4	0	1	0	0	DL_CQI
1.25493	UE  PHY Txed	125	4	0	1	0	0	DL_HARQ
1.25593	UE  PHY Txed	125	5	0	1	0	0	DL_CQI
1.25593	UE  PHY Txed	125	5	0	1	0	0	DL_CQI
1.25593	UE  PHY Txed	125	5	0	1	0	0	DL_CQI
1.25593	UE  PHY Txed	125	5	0	1	0	0	DL_HARQ
1.25593	UE  PHY Txed	125	5	0	1	0	0	DL_CQI
1.25593	UE  PHY Txed	125	5	0	1	0	0	DL_HARQ
1.25693	UE  PHY Txed	125	6	0	1	0	0	DL_HARQ
1.25693	UE  PHY Txed	125	6	0	1	0	0	DL_HARQ
1.25693	UE  PHY Txed	125	6	0	1	0	0	DL_HARQ
1.25693	UE  PHY Txed	125	6	0	1	0	0	DL_HARQ
1.25693	UE  PHY Txed	125	6	0	1	0	0	DL_CQI
1.25693	UE  PHY Txed	125	6	0	1	0	0	DL_HARQ
1.25693	UE  PHY Txed	125	6	0	1	0	0	DL_CQI
1.25693	UE  PHY Txed	125	6	0	1	0	0	DL_HARQ
1.25786	UE  PHY Txed	125	7	0	1	1	0	SRS
1.25793	UE  PHY Txed	125	7	0	1	0	0	DL_CQI
1.25793	UE  PHY Txed	125	7	0	1	0	0	DL_CQI
1.25793	UE  PHY Txed	125	7	0	1	0	0	DL_CQI
1.25793	UE  PHY Txed	125	7	0	1	0	0	DL_CQI
1.25793	UE  PHY Txed	125	7	0	1	0	0	DL_HARQ
1.25793	UE  PHY Txed	125	7	0	1	0	0	DL_CQI
1.25793	UE  PHY Txed	125	7	0	1	0	0	DL_HARQ
1.25793	UE  PHY Txed	125	7	0	1	0	0	DL_CQI
1.25893	UE  PHY Txed	125	8	0	1	0	0	DL_HARQ
1.25893	UE  PHY Txed	125	8	0	1	0	0	DL_CQI
1.25893	UE  PHY Txed	125	8	0	1	0	0	DL_HARQ
1.25893	UE  PHY Txed	125	8	0	1	0	0	DL_CQI
1.25893	UE  PHY Txed	125	8	0	1	0	0	DL_HARQ
1.25893	UE  PHY Txed	125	8	0	1	0	0	DL_HARQ
1.25993	UE  PHY Txed	125	9	0	1	0	0	DL_CQI
1.25993	UE  PHY Txed	125	9	0	1	0	0	DL_CQI
1.25993	UE  PHY Txed	125	9	0	1	0	0	DL_CQI
1.25993	UE  PHY Txed	125	9	0	1	0	0	DL_HARQ
1.25993	UE  PHY Txed	125	9	0	1	0	0	DL_CQI
1.25993	UE  PHY Txed	125	9	0	1	0	0	DL_HARQ
1.26093	UE  PHY Txed	126	0	0	1	0	0	DL_HARQ
1.26093	UE  PHY Txed	126	0	0	1	0	0	DL_HARQ
1.26093	UE  PHY Txed	126	0	0	1	0	0	DL_CQI
1.26093	UE  PHY Txed	126	0	0	1	0	0	DL_HARQ
1.26093	UE  PHY Txed	126	0	0	1	0	0	DL_CQI
1.26093	UE  PHY Txed	126	0	0	1	0	0	DL_HARQ
1.26193	UE  PHY Txed	126	1	0	1	0	0	DL_CQI
1.26193	UE  PHY Txed	126	1	0	1	0	0	DL_CQI
1.26193	UE  PHY Txed	126	1	0	1	0	0	DL_CQI
1.26193	UE  PHY Txed	126	1	0	1	0	0	DL_HARQ
1.26193	UE  PHY Txed	126	1	0	1	0	0	DL_CQI
1.26193	UE  PHY Txed	126	1	0	1	0	0	DL_HARQ
1.26293	UE  PHY Txed	126	2	0	1	0	0	DL_HARQ
1.26293	UE  PHY Txed	126	2	0	1	0	0	DL_HARQ
1.26293	UE  PHY Txed	126	2	0	1	0	0	DL_CQI
1.26293	UE  PHY Txed	126	2	0	1	0	0	DL_HARQ
1.26293	UE  PHY Txed	126	2	0	1	0	0	DL_CQI
1.26293	UE  PHY Txed	126	2	0	1	0	0	DL_HARQ
1.26393	UE  PHY Txed	126	3	0	1	0	0	DL_CQI
1.26393	UE  PHY Txed	126	3	0	1	0	0	DL_CQI
1.26393	UE  PHY Txed	126	3	0	1	0	0	DL_CQI
1.26393	UE  PHY Txed	126	3	0	1	0	0	DL_HARQ
1.26393	UE  PHY Txed	126	3	0	1	0	0	DL_CQI
1.26393	UE  PHY Txed	126	3	0	1	0	0	DL_HARQ
1.26493	UE  PHY Txed	126	4	0	1	0	0	DL_HARQ
1.26493	UE  PHY Txed	126	4	0	1	0	0	DL_HARQ
1.26493	UE  PHY Txed	126	4	0	1	0	0	DL_CQI
1.26493	UE  PHY Txed	126	4	0	1	0	0	DL_HARQ
1.26493	UE  PHY Txed	126	4	0	1	0	0	DL_CQI
1.26493	UE  PHY Txed	126	4	0	1	0	0	DL_HARQ
1.26593	UE  PHY Txed	126	5	0	1	0	0	DL_CQI
1.26593	UE  PHY Txed	126	5	0	1	0	0	DL_CQI
1.26593	UE  PHY Txed	126	5	0	1	0	0	DL_CQI
1.26593	UE  PHY Txed	126	5	0	1	0	0	DL_HARQ
1.26593	UE  PHY Txed	126	5	0	1	0	0	DL_CQI
1.26593	UE  PHY Txed	126	5	0	1	0	0	DL_HARQ
1.26693	UE  PHY Txed	126	6	0	1	0	0	DL_HARQ
1.26693	UE  PHY Txed	126	6	0	1	0	0	DL_HARQ
1.26693	UE  PHY Txed	126	6	0	1	0	0	DL_CQI
1.26693	UE  PHY Txed	126	6	0	1	0	0	DL_HARQ
1.26693	UE  PHY Txed	126	6	0	1	0	0	DL_CQI
1.26693	UE  PHY Txed	126	6	0	1	0	0	DL_HARQ
1.26793	UE  PHY Txed	126	7	0	1	0	0	DL_CQI
1.26793	UE  PHY Txed	126	7	0	1	0	0	DL_CQI
1.26793	UE  PHY Txed	126	7	0	1	0	0	DL_CQI
1.26793	UE  PHY Txed	126	7	0	1	0	0	DL_HARQ
1.26793	UE  PHY Txed	126	7	0	1	0	0	DL_CQI
1.26793	UE  PHY Txed	126	7	0	1	0	0	DL_HARQ
1.26886	UE  PHY Txed	126	8	0	1	4	0	SRS
1.26893	UE  PHY Txed	126	8	0	1	0	0	DL_HARQ
1.26893	UE  PHY Txed	126	8	0	1	0	0	DL_HARQ
1.26893	UE  PHY Txed	126	8	0	1	0	0	DL_CQI
1.26893	UE  PHY Txed	126	8	0	1	0	0	DL_HARQ
1.26893	UE  PHY Txed	126	8	0	1	0	0	DL_CQI
1.26893	UE  PHY Txed	126	8	0	1	0	0	DL_HARQ
1.26986	UE  PHY Txed	126	9	0	1	3	0	SRS
1.26993	UE  PHY Txed	126	9	0	1	0	0	DL_CQI
1.26993	UE  PHY Txed	126	9	0	1	0	0	DL_CQI
1.26993	UE  PHY Txed	126	9	0	1	0	0	DL_CQI
1.26993	UE  PHY Txed	126	9	0	1	0	0	DL_HARQ
1.26993	UE  PHY Txed	126	9	0	1	0	0	DL_CQI
1.26993	UE  PHY Txed	126	9	0	1	0	0	DL_HARQ
1.27093	UE  PHY Txed	127	0	0	1	0	0	DL_HARQ
1.27093	UE  PHY Txed	127	0	0	1	0	0	DL_HARQ
1.27093	UE  PHY Txed	127	0	0	1	0	0	DL_CQI
1.27093	UE  PHY Txed	127	0	0	1	0	0	DL_HARQ
1.27093	UE  PHY Txed	127	0	0	1	0	0	DL_CQI
1.27093	UE  PHY Txed	127	0	0	1	0	0	DL_HARQ
1.27193	UE  PHY Txed	127	1	0	1	0	0	DL_CQI
1.27193	UE  PHY Txed	127	1	0	1	0	0	DL_CQI
1.27193	UE  PHY Txed	127	1	0	1	0	0	DL_CQI
1.27193	UE  PHY Txed	127	1	0	1	0	0	DL_HARQ
1.27193	UE  PHY Txed	127	1	0	1	0	0	DL_CQI
1.27193	UE  PHY Txed	127	1	0	1	0	0	DL_HARQ
1.27293	UE  PHY Txed	127	2	0	1	0	0	DL_HARQ
1.27293	UE  PHY Txed	127	2	0	1	0	0	DL_HARQ
1.27293	UE  PHY Txed	127	2	0	1	0	0	DL_CQI
1.27293	UE  PHY Txed	127	2	0	1	0	0	DL_HARQ
1.27293	UE  PHY Txed	127	2	0	1	0	0	DL_CQI
1.27293	UE  PHY Txed	127	2	0	1	0	0	DL_HARQ
1.27393	UE  PHY Txed	127	3	0	1	0	0	DL_CQI
1.27393	UE  PHY Txed	127	3	0	1	0	0	DL_CQI
1.27393	UE  PHY Txed	127	3	0	1	0	0	DL_CQI
1.27393	UE  PHY Txed	127	3	0	1	0	0	DL_HARQ
1.27393	UE  PHY Txed	127	3	0	1	0	0	DL_CQI
1.27393	UE  PHY Txed	127	3	0	1	0	0	DL_HARQ
1.27493	UE  PHY Txed	127	4	0	1	0	0	DL_HARQ
1.27493	UE  PHY Txed	127	4	0	1	0	0	DL_HARQ
1.27493	UE  PHY Txed	127	4	0	1	0	0	DL_CQI
1.27493	UE  PHY Txed	127	4	0	1	0	0	DL_HARQ
1.27493	UE  PHY Txed	127	4	0	1	0	0	DL_CQI
1.27493	UE  PHY Txed	127	4	0	1	0	0	DL_HARQ
1.27593	UE  PHY Txed	127	5	0	1	0	0	DL_CQI
1.27593	UE  PHY Txed	127	5	0	1	0	0	DL_CQI
1.27593	UE  PHY Txed	127	5	0	1	0	0	DL_CQI
1.27593	UE  PHY Txed	127	5	0	1	0	0	DL_HARQ
1.27593	UE  PHY Txed	127	5	0	1	0	0	DL_CQI
1.27593	UE  PHY Txed	127	5	0	1	0	0	DL_HARQ
1.27693	UE  PHY Txed	127	6	0	1	0	0	DL_HARQ
1.27693	UE  PHY Txed	127	6	0	1	0	0	DL_HARQ
1.27693	UE  PHY Txed	127	6	0	1	0	0	DL_CQI
1.27693	UE  PHY Txed	127	6	0	1	0	0	DL_HARQ
1.27693	UE  PHY Txed	127	6	0	1	0	0	DL_CQI
1.27693	UE  PHY Txed	127	6	0	1	0	0	DL_HARQ
1.27793	UE  PHY Txed	127	7	0	1	0	0	DL_CQI
1.27793	UE  PHY Txed	127	7	0	1	0	0	DL_CQI
1.27793	UE  PHY Txed	127	7	0	1	0	0	DL_CQI
1.27793	UE  PHY Txed	127	7	0	1	0	0	DL_HARQ
1.27793	UE  PHY Txed	127	7	0	1	0	0	DL_CQI
1.27793	UE  PHY Txed	127	7	0	1	0	0	DL_HARQ
1.27893	UE  PHY Txed	127	8	0	1	0	0	DL_HARQ
1.27893	UE  PHY Txed	127	8	0	1	0	0	DL_HARQ
1.27893	UE  PHY Txed	127	8	0	1	0	0	DL_CQI
1.27893	UE  PHY Txed	127	8	0	1	0	0	DL_HARQ
1.27893	UE  PHY Txed	127	8	0	1	0	0	DL_CQI
1.27893	UE  PHY Txed	127	8	0	1	0	0	DL_HARQ
1.27993	UE  PHY Txed	127	9	0	1	0	0	DL_CQI
1.27993	UE  PHY Txed	127	9	0	1	0	0	DL_CQI
1.27993	UE  PHY Txed	127	9	0	1	0	0	DL_CQI
1.27993	UE  PHY Txed	127	9	0	1	0	0	DL_HARQ
1.27993	UE  PHY Txed	127	9	0	1	0	0	DL_CQI
1.27993	UE  PHY Txed	127	9	0	1	0	0	DL_HARQ
1.28093	UE  PHY Txed	128	0	0	1	0	0	DL_HARQ
1.28093	UE  PHY Txed	128	0	0	1	0	0	DL_HARQ
1.28093	UE  PHY Txed	128	0	0	1	0	0	DL_CQI
1.28093	UE  PHY Txed	128	0	0	1	0	0	DL_HARQ
1.28093	UE  PHY Txed	128	0	0	1	0	0	DL_CQI
1.28093	UE  PHY Txed	128	0	0	1	0	0	DL_HARQ
1.28193	UE  PHY Txed	128	1	0	1	0	0	DL_CQI
1.28193	UE  PHY Txed	128	1	0	1	0	0	DL_CQI
1.28193	UE  PHY Txed	128	1	0	1	0	0	DL_CQI
1.28193	UE  PHY Txed	128	1	0	1	0	0	DL_HARQ
1.28193	UE  PHY Txed	128	1	0	1	0	0	DL_CQI
1.28193	UE  PHY Txed	128	1	0	1	0	0	DL_HARQ
1.28293	UE  PHY Txed	128	2	0	1	0	0	DL_HARQ
1.28293	UE  PHY Txed	128	2	0	1	0	0	DL_HARQ
1.28293	UE  PHY Txed	128	2	0	1	0	0	DL_CQI
1.28293	UE  PHY Txed	128	2	0	1	0	0	DL_HARQ
1.28293	UE  PHY Txed	128	2	0	1	0	0	DL_CQI
1.28293	UE  PHY Txed	128	2	0	1	0	0	DL_HARQ
1.28393	UE  PHY Txed	128	3	0	1	0	0	DL_CQI
1.28393	UE  PHY Txed	128	3	0	1	0	0	DL_CQI
1.28393	UE  PHY Txed	128	3	0	1	0	0	DL_CQI
1.28393	UE  PHY Txed	128	3	0	1	0	0	DL_HARQ
1.28393	UE  PHY Txed	128	3	0	1	0	0	DL_CQI
1.28393	UE  PHY Txed	128	3	0	1	0	0	DL_HARQ
1.28493	UE  PHY Txed	128	4	0	1	0	0	DL_HARQ
1.28493	UE  PHY Txed	128	4	0	1	0	0	DL_HARQ
1.28493	UE  PHY Txed	128	4	0	1	0	0	DL_CQI
1.28493	UE  PHY Txed	128	4	0	1	0	0	DL_HARQ
1.28493	UE  PHY Txed	128	4	0	1	0	0	DL_CQI
1.28493	UE  PHY Txed	128	4	0	1	0	0	DL_HARQ
1.28593	UE  PHY Txed	128	5	0	1	0	0	DL_CQI
1.28593	UE  PHY Txed	128	5	0	1	0	0	DL_CQI
1.28593	UE  PHY Txed	128	5	0	1	0	0	DL_CQI
1.28593	UE  PHY Txed	128	5	0	1	0	0	DL_HARQ
1.28593	UE  PHY Txed	128	5	0	1	0	0	DL_CQI
1.28593	UE  PHY Txed	128	5	0	1	0	0	DL_HARQ
1.28693	UE  PHY Txed	128	6	0	1	0	0	DL_HARQ
1.28693	UE  PHY Txed	128	6	0	1	0	0	DL_HARQ
1.28693	UE  PHY Txed	128	6	0	1	0	0	DL_CQI
1.28693	UE  PHY Txed	128	6	0	1	0	0	DL_HARQ
1.28693	UE  PHY Txed	128	6	0	1	0	0	DL_CQI
1.28693	UE  PHY Txed	128	6	0	1	0	0	DL_HARQ
1.28793	UE  PHY Txed	128	7	0	1	0	0	DL_CQI
1.28793	UE  PHY Txed	128	7	0	1	0	0	DL_CQI
1.28793	UE  PHY Txed	128	7	0	1	0	0	DL_CQI
1.28793	UE  PHY Txed	128	7	0	1	0	0	DL_HARQ
1.28793	UE  PHY Txed	128	7	0	1	0	0	DL_CQI
1.28793	UE  PHY Txed	128	7	0	1	0	0	DL_HARQ
1.28893	UE  PHY Txed	128	8	0	1	0	0	DL_HARQ
1.28893	UE  PHY Txed	128	8	0	1	0	0	DL_HARQ
1.28893	UE  PHY Txed	128	8	0	1	0	0	DL_CQI
1.28893	UE  PHY Txed	128	8	0	1	0	0	DL_HARQ
1.28893	UE  PHY Txed	128	8	0	1	0	0	DL_CQI
1.28893	UE  PHY Txed	128	8	0	1	0	0	DL_HARQ
1.28993	UE  PHY Txed	128	9	0	1	0	0	DL_CQI
1.28993	UE  PHY Txed	128	9	0	1	0	0	DL_CQI
1.28993	UE  PHY Txed	128	9	0	1	0	0	DL_CQI
1.28993	UE  PHY Txed	128	9	0	1	0	0	DL_HARQ
1.28993	UE  PHY Txed	128	9	0	1	0	0	DL_CQI
1.28993	UE  PHY Txed	128	9	0	1	0	0	DL_HARQ
1.29093	UE  PHY Txed	129	0	0	1	0	0	DL_HARQ
1.29093	UE  PHY Txed	129	0	0	1	0	0	DL_HARQ
1.29093	UE  PHY Txed	129	0	0	1	0	0	DL_CQI
1.29093	UE  PHY Txed	129	0	0	1	0	0	DL_HARQ
1.29093	UE  PHY Txed	129	0	0	1	0	0	DL_CQI
1.29093	UE  PHY Txed	129	0	0	1	0	0	DL_HARQ
1.29193	UE  PHY Txed	129	1	0	1	0	0	DL_CQI
1.29193	UE  PHY Txed	129	1	0	1	0	0	DL_CQI
1.29193	UE  PHY Txed	129	1	0	1	0	0	DL_CQI
1.29193	UE  PHY Txed	129	1	0	1	0	0	DL_HARQ
1.29193	UE  PHY Txed	129	1	0	1	0	0	DL_CQI
1.29193	UE  PHY Txed	129	1	0	1	0	0	DL_HARQ
1.29293	UE  PHY Txed	129	2	0	1	0	0	DL_HARQ
1.29293	UE  PHY Txed	129	2	0	1	0	0	DL_HARQ
1.29293	UE  PHY Txed	129	2	0	1	0	0	DL_CQI
1.29293	UE  PHY Txed	129	2	0	1	0	0	DL_HARQ
1.29293	UE  PHY Txed	129	2	0	1	0	0	DL_CQI
1.29293	UE  PHY Txed	129	2	0	1	0	0	DL_HARQ
1.29393	UE  PHY Txed	129	3	0	1	0	0	DL_CQI
1.29393	UE  PHY Txed	129	3	0	1	0	0	DL_CQI
1.29393	UE  PHY Txed	129	3	0	1	0	0	DL_CQI
1.29393	UE  PHY Txed	129	3	0	1	0	0	DL_HARQ
1.29393	UE  PHY Txed	129	3	0	1	0	0	DL_CQI
1.29393	UE  PHY Txed	129	3	0	1	0	0	DL_HARQ
1.29493	UE  PHY Txed	129	4	0	1	0	0	DL_HARQ
1.29493	UE  PHY Txed	129	4	0	1	0	0	DL_HARQ
1.29493	UE  PHY Txed	129	4	0	1	0	0	DL_CQI
1.29493	UE  PHY Txed	129	4	0	1	0	0	DL_HARQ
1.29493	UE  PHY Txed	129	4	0	1	0	0	DL_CQI
1.29493	UE  PHY Txed	129	4	0	1	0	0	DL_HARQ
1.29593	UE  PHY Txed	129	5	0	1	0	0	DL_CQI
1.29593	UE  PHY Txed	129	5	0	1	0	0	DL_CQI
1.29593	UE  PHY Txed	129	5	0	1	0	0	DL_CQI
1.29593	UE  PHY Txed	129	5	0	1	0	0	DL_HARQ
1.29593	UE  PHY Txed	129	5	0	1	0	0	DL_CQI
1.29593	UE  PHY Txed	129	5	0	1	0	0	DL_HARQ
1.29693	UE  PHY Txed	129	6	0	1	0	0	DL_HARQ
1.29693	UE  PHY Txed	129	6	0	1	0	0	DL_HARQ
1.29693	UE  PHY Txed	129	6	0	1	0	0	DL_CQI
1.29693	UE  PHY Txed	129	6	0	1	0	0	DL_HARQ
1.29693	UE  PHY Txed	129	6	0	1	0	0	DL_CQI
1.29693	UE  PHY Txed	129	6	0	1	0	0	DL_HARQ
1.29793	UE  PHY Txed	129	7	0	1	0	0	DL_CQI
1.29793	UE  PHY Txed	129	7	0	1	0	0	DL_CQI
1.29793	UE  PHY Txed	129	7	0	1	0	0	DL_CQI
1.29793	UE  PHY Txed	129	7	0	1	0	0	DL_HARQ
1.29793	UE  PHY Txed	129	7	0	1	0	0	DL_CQI
1.29793	UE  PHY Txed	129	7	0	1	0	0	DL_HARQ
1.29886	UE  PHY Txed	129	8	0	1	2	0	SRS
1.29893	UE  PHY Txed	129	8	0	1	0	0	DL_HARQ
1.29893	UE  PHY Txed	129	8	0	1	0	0	DL_CQI
1.29893	UE  PHY Txed	129	8	0	1	0	0	DL_HARQ
1.29893	UE  PHY Txed	129	8	0	1	0	0	DL_CQI
1.29893	UE  PHY Txed	129	8	0	1	0	0	DL_HARQ
1.29893	UE  PHY Txed	129	8	0	1	0	0	DL_HARQ
1.29993	UE  PHY Txed	129	9	0	1	0	0	DL_CQI
1.29993	UE  PHY Txed	129	9	0	1	0	0	DL_CQI
1.29993	UE  PHY Txed	129	9	0	1	0	0	DL_CQI
1.29993	UE  PHY Txed	129	9	0	1	0	0	DL_HARQ
1.29993	UE  PHY Txed	129	9	0	1	0	0	DL_CQI
1.29993	UE  PHY Txed	129	9	0	1	0	0	DL_HARQ
1.30093	UE  PHY Txed	130	0	0	1	0	0	DL_HARQ
1.30093	UE  PHY Txed	130	0	0	1	0	0	DL_HARQ
1.30093	UE  PHY Txed	130	0	0	1	0	0	DL_CQI
1.30093	UE  PHY Txed	130	0	0	1	0	0	DL_HARQ
1.30093	UE  PHY Txed	130	0	0	1	0	0	DL_CQI
1.30093	UE  PHY Txed	130	0	0	1	0	0	DL_HARQ
1.30193	UE  PHY Txed	130	1	0	1	0	0	DL_CQI
1.30193	UE  PHY Txed	130	1	0	1	0	0	DL_CQI
1.30193	UE  PHY Txed	130	1	0	1	0	0	DL_CQI
1.30193	UE  PHY Txed	130	1	0	1	0	0	DL_HARQ
1.30193	UE  PHY Txed	130	1	0	1	0	0	DL_CQI
1.30193	UE  PHY Txed	130	1	0	1	0	0	DL_HARQ
1.30293	UE  PHY Txed	130	2	0	1	0	0	DL_HARQ
1.30293	UE  PHY Txed	130	2	0	1	0	0	DL_HARQ
1.30293	UE  PHY Txed	130	2	0	1	0	0	DL_CQI
1.30293	UE  PHY Txed	130	2	0	1	0	0	DL_HARQ
1.30293	UE  PHY Txed	130	2	0	1	0	0	DL_CQI
1.30293	UE  PHY Txed	130	2	0	1	0	0	DL_HARQ
1.30393	UE  PHY Txed	130	3	0	1	0	0	DL_CQI
1.30393	UE  PHY Txed	130	3	0	1	0	0	DL_CQI
1.30393	UE  PHY Txed	130	3	0	1	0	0	DL_CQI
1.30393	UE  PHY Txed	130	3	0	1	0	0	DL_HARQ
1.30393	UE  PHY Txed	130	3	0	1	0	0	DL_CQI
1.30393	UE  PHY Txed	130	3	0	1	0	0	DL_HARQ
1.30493	UE  PHY Txed	130	4	0	1	0	0	DL_HARQ
1.30493	UE  PHY Txed	130	4	0	1	0	0	DL_HARQ
1.30493	UE  PHY Txed	130	4	0	1	0	0	DL_CQI
