time(s)	cellId	rnti	lcid	packetSize
7.796	1	1	3	1432
7.797	1	4	3	132
7.797	1	3	3	132
7.798	1	4	3	132
7.798	1	3	3	132
7.798	1	2	3	1432
7.798	1	1	3	1432
7.799	1	4	3	132
7.799	1	3	3	132
7.8	1	4	3	132
7.8	1	3	3	132
7.8	1	2	3	1432
7.8	1	1	3	1432
7.801	1	4	3	132
7.801	1	3	3	132
7.802	1	6	3	82
7.802	1	5	3	82
7.802	1	4	3	132
7.802	1	3	3	132
7.802	1	2	3	1432
7.802	1	1	3	1432
7.803	1	4	3	132
7.803	1	3	3	132
7.804	1	4	3	132
7.804	1	3	3	132
7.804	1	2	3	1432
7.804	1	1	3	1432
7.805	1	4	3	132
7.805	1	3	3	132
7.806	1	4	3	132
7.806	1	3	3	132
7.806	1	2	3	1432
7.806	1	1	3	1432
7.807	1	4	3	132
7.807	1	3	3	132
7.808	1	4	3	132
7.808	1	3	3	132
7.808	1	2	3	1432
7.808	1	1	3	1432
7.809	1	4	3	132
7.809	1	3	3	132
7.81	1	4	3	132
7.81	1	3	3	132
7.81	1	2	3	1432
7.81	1	1	3	1432
7.811	1	4	3	132
7.811	1	3	3	132
7.812	1	4	3	132
7.812	1	3	3	132
7.812	1	2	3	1432
7.812	1	1	3	1432
7.813	1	4	3	132
7.813	1	3	3	132
7.814	1	4	3	132
7.814	1	3	3	132
7.814	1	2	3	1432
7.814	1	1	3	1432
7.815	1	4	3	132
7.815	1	3	3	132
7.816	1	4	3	132
7.816	1	3	3	132
7.816	1	2	3	1432
7.816	1	1	3	1432
7.817	1	4	3	132
7.817	1	3	3	132
7.818	1	4	3	132
7.818	1	3	3	132
7.818	1	2	3	1432
7.818	1	1	3	1432
7.819	1	4	3	132
7.819	1	3	3	132
7.82	1	4	3	132
7.82	1	3	3	132
7.82	1	2	3	1432
7.82	1	1	3	1432
7.821	1	4	3	132
7.821	1	3	3	132
7.822	1	4	3	132
7.822	1	3	3	132
7.822	1	2	3	1432
7.822	1	1	3	1432
7.823	1	4	3	132
7.823	1	3	3	132
7.824	1	4	3	132
7.824	1	3	3	132
7.824	1	2	3	1432
7.824	1	1	3	1432
7.825	1	4	3	132
7.825	1	3	3	132
7.826	1	4	3	132
7.826	1	3	3	132
7.826	1	2	3	1432
7.826	1	1	3	1432
7.827	1	4	3	132
7.827	1	3	3	132
7.828	1	4	3	132
7.828	1	3	3	132
7.828	1	2	3	1432
7.828	1	1	3	1432
7.829	1	4	3	132
7.829	1	3	3	132
7.83	1	4	3	132
7.83	1	3	3	132
7.83	1	2	3	1432
7.83	1	1	3	1432
7.831	1	4	3	132
7.831	1	3	3	132
7.832	1	4	3	132
7.832	1	3	3	132
7.832	1	2	3	1432
7.832	1	1	3	1432
7.833	1	4	3	132
7.833	1	3	3	132
7.834	1	4	3	132
7.834	1	3	3	132
7.834	1	2	3	1432
7.834	1	1	3	1432
7.835	1	4	3	132
7.835	1	3	3	132
7.836	1	4	3	132
7.836	1	3	3	132
7.836	1	2	3	1432
7.836	1	1	3	1432
7.837	1	4	3	132
7.837	1	3	3	132
7.838	1	4	3	132
7.838	1	3	3	132
7.838	1	2	3	1432
7.838	1	1	3	1432
7.839	1	4	3	132
7.839	1	3	3	132
7.84	1	4	3	132
7.84	1	3	3	132
7.84	1	2	3	1432
7.84	1	1	3	1432
7.841	1	4	3	132
7.841	1	3	3	132
7.842	1	4	3	132
7.842	1	3	3	132
7.842	1	2	3	1432
7.842	1	1	3	1432
7.843	1	4	3	132
7.843	1	3	3	132
7.844	1	4	3	132
7.844	1	3	3	132
7.844	1	2	3	1432
7.844	1	1	3	1432
7.845	1	4	3	132
7.845	1	3	3	132
7.846	1	4	3	132
7.846	1	3	3	132
7.846	1	2	3	1432
7.846	1	1	3	1432
7.847	1	4	3	132
7.847	1	3	3	132
7.848	1	4	3	132
7.848	1	3	3	132
7.848	1	2	3	1432
7.848	1	1	3	1432
7.849	1	4	3	132
7.849	1	3	3	132
7.85	1	4	3	132
7.85	1	3	3	132
7.85	1	2	3	1432
7.85	1	1	3	1432
7.851	1	4	3	132
7.851	1	3	3	132
7.852	1	6	3	82
7.852	1	5	3	82
7.852	1	4	3	132
7.852	1	3	3	132
7.852	1	2	3	1432
7.852	1	1	3	1432
7.853	1	4	3	132
7.853	1	3	3	132
7.854	1	4	3	132
7.854	1	3	3	132
7.854	1	2	3	1432
7.854	1	1	3	1432
7.855	1	4	3	132
7.855	1	3	3	132
7.856	1	4	3	132
7.856	1	3	3	132
7.856	1	2	3	1432
7.856	1	1	3	1432
7.857	1	4	3	132
7.857	1	3	3	132
7.858	1	4	3	132
7.858	1	3	3	132
7.858	1	2	3	1432
7.858	1	1	3	1432
7.859	1	4	3	132
7.859	1	3	3	132
7.86	1	4	3	132
7.86	1	3	3	132
7.86	1	2	3	1432
7.86	1	1	3	1432
7.861	1	4	3	132
7.861	1	3	3	132
7.862	1	4	3	132
7.862	1	3	3	132
7.862	1	2	3	1432
7.862	1	1	3	1432
7.863	1	4	3	132
7.863	1	3	3	132
7.864	1	4	3	132
7.864	1	3	3	132
7.864	1	2	3	1432
7.864	1	1	3	1432
7.865	1	4	3	132
7.865	1	3	3	132
7.866	1	4	3	132
7.866	1	3	3	132
7.866	1	2	3	1432
7.866	1	1	3	1432
7.867	1	4	3	132
7.867	1	3	3	132
7.868	1	4	3	132
7.868	1	3	3	132
7.868	1	2	3	1432
7.868	1	1	3	1432
7.869	1	4	3	132
7.869	1	3	3	132
7.87	1	4	3	132
7.87	1	3	3	132
7.87	1	2	3	1432
7.87	1	1	3	1432
7.871	1	4	3	132
7.871	1	3	3	132
7.872	1	4	3	132
7.872	1	3	3	132
7.872	1	2	3	1432
7.872	1	1	3	1432
7.873	1	4	3	132
7.873	1	3	3	132
7.874	1	4	3	132
7.874	1	3	3	132
7.874	1	2	3	1432
7.874	1	1	3	1432
7.875	1	4	3	132
7.875	1	3	3	132
7.876	1	4	3	132
7.876	1	3	3	132
7.876	1	2	3	1432
7.876	1	1	3	1432
7.877	1	4	3	132
7.877	1	3	3	132
7.878	1	4	3	132
7.878	1	3	3	132
7.878	1	2	3	1432
7.878	1	1	3	1432
7.879	1	4	3	132
7.879	1	3	3	132
7.88	1	4	3	132
7.88	1	3	3	132
7.88	1	2	3	1432
7.88	1	1	3	1432
7.881	1	4	3	132
7.881	1	3	3	132
7.882	1	4	3	132
7.882	1	3	3	132
7.882	1	2	3	1432
7.882	1	1	3	1432
7.883	1	4	3	132
7.883	1	3	3	132
7.884	1	4	3	132
7.884	1	3	3	132
7.884	1	2	3	1432
7.884	1	1	3	1432
7.885	1	4	3	132
7.885	1	3	3	132
7.886	1	4	3	132
7.886	1	3	3	132
7.886	1	2	3	1432
7.886	1	1	3	1432
7.887	1	4	3	132
7.887	1	3	3	132
7.888	1	4	3	132
7.888	1	3	3	132
7.888	1	2	3	1432
7.888	1	1	3	1432
7.889	1	4	3	132
7.889	1	3	3	132
7.89	1	4	3	132
7.89	1	3	3	132
7.89	1	2	3	1432
7.89	1	1	3	1432
7.891	1	4	3	132
7.891	1	3	3	132
7.892	1	4	3	132
7.892	1	3	3	132
7.892	1	2	3	1432
7.892	1	1	3	1432
7.893	1	4	3	132
7.893	1	3	3	132
7.894	1	4	3	132
7.894	1	3	3	132
7.894	1	2	3	1432
7.894	1	1	3	1432
7.895	1	4	3	132
7.895	1	3	3	132
7.896	1	4	3	132
7.896	1	3	3	132
7.896	1	2	3	1432
7.896	1	1	3	1432
7.897	1	4	3	132
7.897	1	3	3	132
7.898	1	4	3	132
7.898	1	3	3	132
7.898	1	2	3	1432
7.898	1	1	3	1432
7.899	1	4	3	132
7.899	1	3	3	132
7.9	1	4	3	132
7.9	1	3	3	132
7.9	1	2	3	1432
7.9	1	1	3	1432
7.901	1	4	3	132
7.901	1	3	3	132
7.902	1	6	3	82
7.902	1	5	3	82
7.902	1	4	3	132
7.902	1	3	3	132
7.902	1	2	3	1432
7.902	1	1	3	1432
7.903	1	4	3	132
7.903	1	3	3	132
7.904	1	4	3	132
7.904	1	3	3	132
7.904	1	2	3	1432
7.904	1	1	3	1432
7.905	1	4	3	132
7.905	1	3	3	132
7.906	1	4	3	132
7.906	1	3	3	132
7.906	1	2	3	1432
7.906	1	1	3	1432
7.907	1	4	3	132
7.907	1	3	3	132
7.908	1	4	3	132
7.908	1	3	3	132
7.908	1	2	3	1432
7.908	1	1	3	1432
7.909	1	4	3	132
7.909	1	3	3	132
7.91	1	4	3	132
7.91	1	3	3	132
7.91	1	2	3	1432
7.91	1	1	3	1432
7.911	1	4	3	132
7.911	1	3	3	132
7.912	1	4	3	132
7.912	1	3	3	132
7.912	1	2	3	1432
7.912	1	1	3	1432
7.913	1	4	3	132
7.913	1	3	3	132
7.914	1	4	3	132
7.914	1	3	3	132
7.914	1	2	3	1432
7.914	1	1	3	1432
7.915	1	4	3	132
7.915	1	3	3	132
7.916	1	4	3	132
7.916	1	3	3	132
7.916	1	2	3	1432
7.916	1	1	3	1432
7.917	1	4	3	132
7.917	1	3	3	132
7.918	1	4	3	132
7.918	1	3	3	132
7.918	1	2	3	1432
7.918	1	1	3	1432
7.919	1	4	3	132
7.919	1	3	3	132
7.92	1	4	3	132
7.92	1	3	3	132
7.92	1	2	3	1432
7.92	1	1	3	1432
7.921	1	4	3	132
7.921	1	3	3	132
7.922	1	4	3	132
7.922	1	3	3	132
7.922	1	2	3	1432
7.922	1	1	3	1432
7.923	1	4	3	132
7.923	1	3	3	132
7.924	1	4	3	132
7.924	1	3	3	132
7.924	1	2	3	1432
7.924	1	1	3	1432
7.925	1	4	3	132
7.925	1	3	3	132
7.926	1	4	3	132
7.926	1	3	3	132
7.926	1	2	3	1432
7.926	1	1	3	1432
7.927	1	4	3	132
7.927	1	3	3	132
7.928	1	4	3	132
7.928	1	3	3	132
7.928	1	2	3	1432
7.928	1	1	3	1432
7.929	1	4	3	132
7.929	1	3	3	132
7.93	1	4	3	132
7.93	1	3	3	132
7.93	1	2	3	1432
7.93	1	1	3	1432
7.931	1	4	3	132
7.931	1	3	3	132
7.932	1	4	3	132
7.932	1	3	3	132
7.932	1	2	3	1432
7.932	1	1	3	1432
7.933	1	4	3	132
7.933	1	3	3	132
7.934	1	4	3	132
7.934	1	3	3	132
7.934	1	2	3	1432
7.934	1	1	3	1432
7.935	1	4	3	132
7.935	1	3	3	132
7.936	1	4	3	132
7.936	1	3	3	132
7.936	1	2	3	1432
7.936	1	1	3	1432
7.937	1	4	3	132
7.937	1	3	3	132
7.938	1	4	3	132
7.938	1	3	3	132
7.938	1	2	3	1432
7.938	1	1	3	1432
7.939	1	4	3	132
7.939	1	3	3	132
7.94	1	4	3	132
7.94	1	3	3	132
7.94	1	2	3	1432
7.94	1	1	3	1432
7.941	1	4	3	132
7.941	1	3	3	132
7.942	1	4	3	132
7.942	1	3	3	132
7.942	1	2	3	1432
7.942	1	1	3	1432
7.943	1	4	3	132
7.943	1	3	3	132
7.944	1	4	3	132
7.944	1	3	3	132
7.944	1	2	3	1432
7.944	1	1	3	1432
7.945	1	4	3	132
7.945	1	3	3	132
7.946	1	4	3	132
7.946	1	3	3	132
7.946	1	2	3	1432
7.946	1	1	3	1432
7.947	1	4	3	132
7.947	1	3	3	132
7.948	1	4	3	132
7.948	1	3	3	132
7.948	1	2	3	1432
7.948	1	1	3	1432
7.949	1	4	3	132
7.949	1	3	3	132
7.95	1	4	3	132
7.95	1	3	3	132
7.95	1	2	3	1432
7.95	1	1	3	1432
7.951	1	4	3	132
7.951	1	3	3	132
7.952	1	6	3	82
7.952	1	5	3	82
7.952	1	4	3	132
7.952	1	3	3	132
7.952	1	2	3	1432
7.952	1	1	3	1432
7.953	1	4	3	132
7.953	1	3	3	132
7.954	1	4	3	132
7.954	1	3	3	132
7.954	1	2	3	1432
7.954	1	1	3	1432
7.955	1	4	3	132
7.955	1	3	3	132
7.956	1	4	3	132
7.956	1	3	3	132
7.956	1	2	3	1432
7.956	1	1	3	1432
7.957	1	4	3	132
7.957	1	3	3	132
7.958	1	4	3	132
7.958	1	3	3	132
7.958	1	2	3	1432
7.958	1	1	3	1432
7.959	1	4	3	132
7.959	1	3	3	132
7.96	1	4	3	132
7.96	1	3	3	132
7.96	1	2	3	1432
7.96	1	1	3	1432
7.961	1	4	3	132
7.961	1	3	3	132
7.962	1	4	3	132
7.962	1	3	3	132
7.962	1	2	3	1432
7.962	1	1	3	1432
7.963	1	4	3	132
7.963	1	3	3	132
7.964	1	4	3	132
7.964	1	3	3	132
7.964	1	2	3	1432
7.964	1	1	3	1432
7.965	1	4	3	132
7.965	1	3	3	132
7.966	1	4	3	132
7.966	1	3	3	132
7.966	1	2	3	1432
7.966	1	1	3	1432
7.967	1	4	3	132
7.967	1	3	3	132
7.968	1	4	3	132
7.968	1	3	3	132
7.968	1	2	3	1432
7.968	1	1	3	1432
7.969	1	4	3	132
7.969	1	3	3	132
7.97	1	4	3	132
7.97	1	3	3	132
7.97	1	2	3	1432
7.97	1	1	3	1432
7.971	1	4	3	132
7.971	1	3	3	132
7.972	1	4	3	132
7.972	1	3	3	132
7.972	1	2	3	1432
7.972	1	1	3	1432
7.973	1	4	3	132
7.973	1	3	3	132
7.974	1	4	3	132
7.974	1	3	3	132
7.974	1	2	3	1432
7.974	1	1	3	1432
7.975	1	4	3	132
7.975	1	3	3	132
7.976	1	4	3	132
7.976	1	3	3	132
7.976	1	2	3	1432
7.976	1	1	3	1432
7.977	1	4	3	132
7.977	1	3	3	132
7.978	1	4	3	132
7.978	1	3	3	132
7.978	1	2	3	1432
7.978	1	1	3	1432
7.979	1	4	3	132
7.979	1	3	3	132
7.98	1	4	3	132
7.98	1	3	3	132
7.98	1	2	3	1432
7.98	1	1	3	1432
7.981	1	4	3	132
7.981	1	3	3	132
7.982	1	4	3	132
7.982	1	3	3	132
7.982	1	2	3	1432
7.982	1	1	3	1432
7.983	1	4	3	132
7.983	1	3	3	132
7.984	1	4	3	132
7.984	1	3	3	132
7.984	1	2	3	1432
7.984	1	1	3	1432
7.985	1	4	3	132
7.985	1	3	3	132
7.986	1	4	3	132
7.986	1	3	3	132
7.986	1	2	3	1432
7.986	1	1	3	1432
7.987	1	4	3	132
7.987	1	3	3	132
7.988	1	4	3	132
7.988	1	3	3	132
7.988	1	2	3	1432
7.988	1	1	3	1432
7.989	1	4	3	132
7.989	1	3	3	132
7.99	1	4	3	132
7.99	1	3	3	132
7.99	1	2	3	1432
7.99	1	1	3	1432
7.991	1	4	3	132
7.991	1	3	3	132
7.992	1	4	3	132
7.992	1	3	3	132
7.992	1	2	3	1432
7.992	1	1	3	1432
7.993	1	4	3	132
7.993	1	3	3	132
7.994	1	4	3	132
7.994	1	3	3	132
7.994	1	2	3	1432
7.994	1	1	3	1432
7.995	1	4	3	132
7.995	1	3	3	132
7.996	1	4	3	132
7.996	1	3	3	132
7.996	1	2	3	1432
7.996	1	1	3	1432
7.997	1	4	3	132
7.997	1	3	3	132
7.998	1	4	3	132
7.998	1	3	3	132
7.998	1	2	3	1432
7.998	1	1	3	1432
7.999	1	4	3	132
7.999	1	3	3	132
8	1	4	3	132
8	1	3	3	132
8	1	2	3	1432
8	1	1	3	1432
8.001	1	4	3	132
8.001	1	3	3	132
8.002	1	6	3	82
8.002	1	5	3	82
8.002	1	4	3	132
8.002	1	3	3	132
8.002	1	2	3	1432
8.002	1	1	3	1432
8.003	1	4	3	132
8.003	1	3	3	132
8.004	1	4	3	132
8.004	1	3	3	132
8.004	1	2	3	1432
8.004	1	1	3	1432
8.005	1	4	3	132
8.005	1	3	3	132
8.006	1	4	3	132
8.006	1	3	3	132
8.006	1	2	3	1432
8.006	1	1	3	1432
8.007	1	4	3	132
8.007	1	3	3	132
8.008	1	4	3	132
8.008	1	3	3	132
8.008	1	2	3	1432
8.008	1	1	3	1432
8.009	1	4	3	132
8.009	1	3	3	132
8.01	1	4	3	132
8.01	1	3	3	132
8.01	1	2	3	1432
8.01	1	1	3	1432
8.011	1	4	3	132
8.011	1	3	3	132
8.012	1	4	3	132
8.012	1	3	3	132
8.012	1	2	3	1432
8.012	1	1	3	1432
8.013	1	4	3	132
8.013	1	3	3	132
8.014	1	4	3	132
8.014	1	3	3	132
8.014	1	2	3	1432
8.014	1	1	3	1432
8.015	1	4	3	132
8.015	1	3	3	132
8.016	1	4	3	132
8.016	1	3	3	132
8.016	1	2	3	1432
8.016	1	1	3	1432
8.017	1	4	3	132
8.017	1	3	3	132
8.018	1	4	3	132
8.018	1	3	3	132
8.018	1	2	3	1432
8.018	1	1	3	1432
8.019	1	4	3	132
8.019	1	3	3	132
8.02	1	4	3	132
8.02	1	3	3	132
8.02	1	2	3	1432
8.02	1	1	3	1432
8.021	1	4	3	132
8.021	1	3	3	132
8.022	1	4	3	132
8.022	1	3	3	132
8.022	1	2	3	1432
8.022	1	1	3	1432
8.023	1	4	3	132
8.023	1	3	3	132
8.024	1	4	3	132
8.024	1	3	3	132
8.024	1	2	3	1432
8.024	1	1	3	1432
8.025	1	4	3	132
8.025	1	3	3	132
8.026	1	4	3	132
8.026	1	3	3	132
8.026	1	2	3	1432
8.026	1	1	3	1432
8.027	1	4	3	132
8.027	1	3	3	132
8.028	1	4	3	132
8.028	1	3	3	132
8.028	1	2	3	1432
8.028	1	1	3	1432
8.029	1	4	3	132
8.029	1	3	3	132
8.03	1	4	3	132
8.03	1	3	3	132
8.03	1	2	3	1432
8.03	1	1	3	1432
8.031	1	4	3	132
8.031	1	3	3	132
8.032	1	4	3	132
8.032	1	3	3	132
8.032	1	2	3	1432
8.032	1	1	3	1432
8.033	1	4	3	132
8.033	1	3	3	132
8.034	1	4	3	132
8.034	1	3	3	132
8.034	1	2	3	1432
8.034	1	1	3	1432
8.035	1	4	3	132
8.035	1	3	3	132
8.036	1	4	3	132
8.036	1	3	3	132
8.036	1	2	3	1432
8.036	1	1	3	1432
8.037	1	4	3	132
8.037	1	3	3	132
8.038	1	4	3	132
8.038	1	3	3	132
8.038	1	2	3	1432
8.038	1	1	3	1432
8.039	1	4	3	132
8.039	1	3	3	132
8.04	1	4	3	132
8.04	1	3	3	132
8.04	1	2	3	1432
8.04	1	1	3	1432
8.041	1	4	3	132
8.041	1	3	3	132
8.042	1	4	3	132
8.042	1	3	3	132
8.042	1	2	3	1432
8.042	1	1	3	1432
8.043	1	4	3	132
8.043	1	3	3	132
8.044	1	4	3	132
8.044	1	3	3	132
8.044	1	2	3	1432
8.044	1	1	3	1432
8.045	1	4	3	132
8.045	1	3	3	132
8.046	1	4	3	132
8.046	1	3	3	132
8.046	1	2	3	1432
8.046	1	1	3	1432
8.047	1	4	3	132
8.047	1	3	3	132
8.048	1	4	3	132
8.048	1	3	3	132
8.048	1	2	3	1432
8.048	1	1	3	1432
8.049	1	4	3	132
8.049	1	3	3	132
8.05	1	4	3	132
8.05	1	3	3	132
8.05	1	2	3	1432
8.05	1	1	3	1432
8.051	1	4	3	132
8.051	1	3	3	132
8.052	1	6	3	82
8.052	1	5	3	82
8.052	1	4	3	132
8.052	1	3	3	132
8.052	1	2	3	1432
8.052	1	1	3	1432
8.053	1	4	3	132
8.053	1	3	3	132
8.054	1	4	3	132
8.054	1	3	3	132
8.054	1	2	3	1432
8.054	1	1	3	1432
8.055	1	4	3	132
8.055	1	3	3	132
8.056	1	4	3	132
8.056	1	3	3	132
8.056	1	2	3	1432
8.056	1	1	3	1432
8.057	1	4	3	132
8.057	1	3	3	132
8.058	1	4	3	132
8.058	1	3	3	132
8.058	1	2	3	1432
8.058	1	1	3	1432
8.059	1	4	3	132
8.059	1	3	3	132
8.06	1	4	3	132
8.06	1	3	3	132
8.06	1	2	3	1432
8.06	1	1	3	1432
8.061	1	4	3	132
8.061	1	3	3	132
8.062	1	4	3	132
8.062	1	3	3	132
8.062	1	2	3	1432
8.062	1	1	3	1432
8.063	1	4	3	132
8.063	1	3	3	132
8.064	1	4	3	132
8.064	1	3	3	132
8.064	1	2	3	1432
8.064	1	1	3	1432
8.065	1	4	3	132
8.065	1	3	3	132
8.066	1	4	3	132
8.066	1	3	3	132
8.066	1	2	3	1432
8.066	1	1	3	1432
8.067	1	4	3	132
8.067	1	3	3	132
8.068	1	4	3	132
8.068	1	3	3	132
8.068	1	2	3	1432
8.068	1	1	3	1432
8.069	1	4	3	132
8.069	1	3	3	132
8.07	1	4	3	132
8.07	1	3	3	132
8.07	1	2	3	1432
8.07	1	1	3	1432
8.071	1	4	3	132
8.071	1	3	3	132
8.072	1	4	3	132
8.072	1	3	3	132
8.072	1	2	3	1432
8.072	1	1	3	1432
8.073	1	4	3	132
8.073	1	3	3	132
8.074	1	4	3	132
8.074	1	3	3	132
8.074	1	2	3	1432
8.074	1	1	3	1432
8.075	1	4	3	132
8.075	1	3	3	132
8.076	1	4	3	132
8.076	1	3	3	132
8.076	1	2	3	1432
8.076	1	1	3	1432
8.077	1	4	3	132
8.077	1	3	3	132
8.078	1	4	3	132
8.078	1	3	3	132
8.078	1	2	3	1432
8.078	1	1	3	1432
8.079	1	4	3	132
8.079	1	3	3	132
8.08	1	4	3	132
8.08	1	3	3	132
8.08	1	2	3	1432
8.08	1	1	3	1432
8.081	1	4	3	132
8.081	1	3	3	132
8.082	1	4	3	132
8.082	1	3	3	132
8.082	1	2	3	1432
8.082	1	1	3	1432
8.083	1	4	3	132
8.083	1	3	3	132
8.084	1	4	3	132
8.084	1	3	3	132
8.084	1	2	3	1432
8.084	1	1	3	1432
8.085	1	4	3	132
8.085	1	3	3	132
8.086	1	4	3	132
8.086	1	3	3	132
8.086	1	2	3	1432
8.086	1	1	3	1432
8.087	1	4	3	132
8.087	1	3	3	132
8.088	1	4	3	132
8.088	1	3	3	132
8.088	1	2	3	1432
8.088	1	1	3	1432
8.089	1	4	3	132
8.089	1	3	3	132
8.09	1	4	3	132
8.09	1	3	3	132
8.09	1	2	3	1432
8.09	1	1	3	1432
8.091	1	4	3	132
8.091	1	3	3	132
8.092	1	4	3	132
8.092	1	3	3	132
8.092	1	2	3	1432
8.092	1	1	3	1432
8.093	1	4	3	132
8.093	1	3	3	132
8.094	1	4	3	132
8.094	1	3	3	132
8.094	1	2	3	1432
8.094	1	1	3	1432
8.095	1	4	3	132
8.095	1	3	3	132
8.096	1	4	3	132
8.096	1	3	3	132
8.096	1	2	3	1432
8.096	1	1	3	1432
8.097	1	4	3	132
8.097	1	3	3	132
8.098	1	4	3	132
8.098	1	3	3	132
8.098	1	2	3	1432
8.098	1	1	3	1432
8.099	1	4	3	132
8.099	1	3	3	132
8.1	1	4	3	132
8.1	1	3	3	132
8.1	1	2	3	1432
8.1	1	1	3	1432
8.101	1	4	3	132
8.101	1	3	3	132
8.102	1	6	3	82
8.102	1	5	3	82
8.102	1	4	3	132
8.102	1	3	3	132
8.102	1	2	3	1432
8.102	1	1	3	1432
8.103	1	4	3	132
8.103	1	3	3	132
8.104	1	4	3	132
8.104	1	3	3	132
8.104	1	2	3	1432
8.104	1	1	3	1432
8.105	1	4	3	132
8.105	1	3	3	132
8.106	1	4	3	132
8.106	1	3	3	132
8.106	1	2	3	1432
8.106	1	1	3	1432
8.107	1	4	3	132
8.107	1	3	3	132
8.108	1	4	3	132
8.108	1	3	3	132
8.108	1	2	3	1432
8.108	1	1	3	1432
8.109	1	4	3	132
8.109	1	3	3	132
8.11	1	4	3	132
8.11	1	3	3	132
8.11	1	2	3	1432
8.11	1	1	3	1432
8.111	1	4	3	132
8.111	1	3	3	132
8.112	1	4	3	132
8.112	1	3	3	132
8.112	1	2	3	1432
8.112	1	1	3	1432
8.113	1	4	3	132
8.113	1	3	3	132
8.114	1	4	3	132
8.114	1	3	3	132
8.114	1	2	3	1432
8.114	1	1	3	1432
8.115	1	4	3	132
8.115	1	3	3	132
8.116	1	4	3	132
8.116	1	3	3	132
8.116	1	2	3	1432
8.116	1	1	3	1432
8.117	1	4	3	132
8.117	1	3	3	132
8.118	1	4	3	132
8.118	1	3	3	132
8.118	1	2	3	1432
8.118	1	1	3	1432
8.119	1	4	3	132
8.119	1	3	3	132
8.12	1	4	3	132
8.12	1	3	3	132
8.12	1	2	3	1432
8.12	1	1	3	1432
8.121	1	4	3	132
8.121	1	3	3	132
8.122	1	4	3	132
8.122	1	3	3	132
8.122	1	2	3	1432
8.122	1	1	3	1432
8.123	1	4	3	132
8.123	1	3	3	132
8.124	1	4	3	132
8.124	1	3	3	132
8.124	1	2	3	1432
8.124	1	1	3	1432
8.125	1	4	3	132
8.125	1	3	3	132
8.126	1	4	3	132
8.126	1	3	3	132
8.126	1	2	3	1432
8.126	1	1	3	1432
8.127	1	4	3	132
8.127	1	3	3	132
8.128	1	4	3	132
8.128	1	3	3	132
8.128	1	2	3	1432
8.128	1	1	3	1432
8.129	1	4	3	132
8.129	1	3	3	132
8.13	1	4	3	132
8.13	1	3	3	132
8.13	1	2	3	1432
8.13	1	1	3	1432
8.131	1	4	3	132
8.131	1	3	3	132
8.132	1	4	3	132
8.132	1	3	3	132
8.132	1	2	3	1432
8.132	1	1	3	1432
8.133	1	4	3	132
8.133	1	3	3	132
8.134	1	4	3	132
8.134	1	3	3	132
8.134	1	2	3	1432
8.134	1	1	3	1432
8.135	1	4	3	132
8.135	1	3	3	132
8.136	1	4	3	132
8.136	1	3	3	132
8.136	1	2	3	1432
8.136	1	1	3	1432
8.137	1	4	3	132
8.137	1	3	3	132
8.138	1	4	3	132
8.138	1	3	3	132
8.138	1	2	3	1432
8.138	1	1	3	1432
8.139	1	4	3	132
8.139	1	3	3	132
8.14	1	4	3	132
8.14	1	3	3	132
8.14	1	2	3	1432
8.14	1	1	3	1432
8.141	1	4	3	132
8.141	1	3	3	132
8.142	1	4	3	132
8.142	1	3	3	132
8.142	1	2	3	1432
8.142	1	1	3	1432
8.143	1	4	3	132
8.143	1	3	3	132
8.144	1	4	3	132
8.144	1	3	3	132
8.144	1	2	3	1432
8.144	1	1	3	1432
8.145	1	4	3	132
8.145	1	3	3	132
8.146	1	4	3	132
8.146	1	3	3	132
8.146	1	2	3	1432
8.146	1	1	3	1432
8.147	1	4	3	132
8.147	1	3	3	132
8.148	1	4	3	132
8.148	1	3	3	132
8.148	1	2	3	1432
8.148	1	1	3	1432
8.149	1	4	3	132
8.149	1	3	3	132
8.15	1	4	3	132
8.15	1	3	3	132
8.15	1	2	3	1432
8.15	1	1	3	1432
8.151	1	4	3	132
8.151	1	3	3	132
8.152	1	6	3	82
8.152	1	5	3	82
8.152	1	4	3	132
8.152	1	3	3	132
8.152	1	2	3	1432
8.152	1	1	3	1432
8.153	1	4	3	132
8.153	1	3	3	132
8.154	1	4	3	132
8.154	1	3	3	132
8.154	1	2	3	1432
8.154	1	1	3	1432
8.155	1	4	3	132
8.155	1	3	3	132
8.156	1	4	3	132
8.156	1	3	3	132
8.156	1	2	3	1432
8.156	1	1	3	1432
8.157	1	4	3	132
8.157	1	3	3	132
8.158	1	4	3	132
8.158	1	3	3	132
8.158	1	2	3	1432
8.158	1	1	3	1432
8.159	1	4	3	132
8.159	1	3	3	132
8.16	1	4	3	132
8.16	1	3	3	132
8.16	1	2	3	1432
8.16	1	1	3	1432
8.161	1	4	3	132
8.161	1	3	3	132
8.162	1	4	3	132
8.162	1	3	3	132
8.162	1	2	3	1432
8.162	1	1	3	1432
8.163	1	4	3	132
8.163	1	3	3	132
8.164	1	4	3	132
8.164	1	3	3	132
8.164	1	2	3	1432
8.164	1	1	3	1432
8.165	1	4	3	132
8.165	1	3	3	132
8.166	1	4	3	132
8.166	1	3	3	132
8.166	1	2	3	1432
8.166	1	1	3	1432
8.167	1	4	3	132
8.167	1	3	3	132
8.168	1	4	3	132
8.168	1	3	3	132
8.168	1	2	3	1432
8.168	1	1	3	1432
8.169	1	4	3	132
