% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
5.25221	1	2	6	1.67862e-10	353885	0
5.25221	1	3	2	1.06127e-10	223735	0
5.25221	1	4	4	7.16631e-11	151079	0
5.25221	2	6	1	5.1867e-10	1.09345e+06	0
5.25221	2	5	2	4.21675e-10	888970	0
5.25321	1	1	1	2.81015e-10	592432	0
5.25321	1	2	6	1.67835e-10	353827	0
5.25321	1	3	2	1.06112e-10	223703	0
5.25321	1	4	4	7.16545e-11	151061	0
5.25321	2	6	1	5.18662e-10	1.09343e+06	0
5.25321	2	5	2	4.21733e-10	889092	0
5.25421	1	1	1	2.80966e-10	592328	0
5.25421	1	2	6	1.67807e-10	353769	0
5.25421	1	3	2	1.06097e-10	223672	0
5.25421	1	4	4	7.16458e-11	151043	0
5.25421	2	6	1	5.18654e-10	1.09342e+06	0
5.25421	2	5	2	4.21791e-10	889214	0
5.25521	1	1	1	2.80917e-10	592225	0
5.25521	1	2	6	1.6778e-10	353711	0
5.25521	1	3	2	1.06082e-10	223640	0
5.25521	1	4	4	7.16371e-11	151024	0
5.25521	2	6	1	5.18646e-10	1.0934e+06	0
5.25521	2	5	2	4.21849e-10	889336	0
5.25621	1	1	1	2.80868e-10	592121	0
5.25621	1	2	6	1.67752e-10	353653	0
5.25621	1	3	2	1.06067e-10	223609	0
5.25621	1	4	4	7.16285e-11	151006	0
5.25621	2	6	1	5.18637e-10	1.09338e+06	0
5.25621	2	5	2	4.21907e-10	889458	0
5.25721	1	1	1	2.80819e-10	592018	0
5.25721	1	2	6	1.67725e-10	353595	0
5.25721	1	3	2	1.06052e-10	223577	0
5.25721	1	4	4	7.16198e-11	150988	0
5.25721	2	6	1	5.18629e-10	1.09337e+06	0
5.25721	2	5	2	4.21965e-10	889580	0
5.25821	1	1	1	2.8077e-10	591914	0
5.25821	1	2	6	1.67697e-10	353537	0
5.25821	1	3	2	1.06037e-10	223545	0
5.25821	1	4	4	7.16112e-11	150970	0
5.25821	2	6	1	5.18621e-10	1.09335e+06	0
5.25821	2	5	2	4.22023e-10	889702	0
5.25921	1	1	1	2.80721e-10	591811	0
5.25921	1	2	6	1.6767e-10	353479	0
5.25921	1	3	2	1.06022e-10	223514	0
5.25921	1	4	4	7.16025e-11	150951	0
5.25921	2	6	1	5.18613e-10	1.09333e+06	0
5.25921	2	5	2	4.2208e-10	889824	0
5.26021	1	1	1	2.80671e-10	591707	0
5.26021	1	2	6	1.67642e-10	353421	0
5.26021	1	3	2	1.06007e-10	223482	0
5.26021	1	4	4	7.15938e-11	150933	0
5.26021	2	6	1	5.18605e-10	1.09331e+06	0
5.26021	2	5	2	4.22138e-10	889946	0
5.26121	1	1	1	2.80622e-10	591604	0
5.26121	1	2	6	1.67615e-10	353363	0
5.26121	1	3	2	1.05992e-10	223450	0
5.26121	1	4	4	7.15852e-11	150915	0
5.26121	2	6	1	5.18596e-10	1.0933e+06	0
5.26121	2	5	2	4.22196e-10	890068	0
5.26221	1	1	1	2.80573e-10	591500	0
5.26221	1	2	6	1.67587e-10	353305	0
5.26221	1	3	2	1.05977e-10	223419	0
5.26221	1	4	4	7.15765e-11	150897	0
5.26221	2	6	1	5.18588e-10	1.09328e+06	0
5.26221	2	5	2	4.22254e-10	890190	0
5.26321	1	1	1	2.80524e-10	591397	0
5.26321	1	2	6	1.6756e-10	353247	0
5.26321	1	3	2	1.05962e-10	223387	0
5.26321	1	4	4	7.15679e-11	150878	0
5.26321	2	6	1	5.1858e-10	1.09326e+06	0
5.26321	2	5	2	4.22312e-10	890311	0
5.26421	1	1	1	2.80475e-10	591294	0
5.26421	1	2	6	1.67532e-10	353189	0
5.26421	1	3	2	1.05947e-10	223356	0
5.26421	1	4	4	7.15592e-11	150860	0
5.26421	2	6	1	5.18571e-10	1.09324e+06	0
5.26421	2	5	2	4.2237e-10	890433	0
5.26521	1	1	1	2.80426e-10	591190	0
5.26521	1	2	6	1.67505e-10	353131	0
5.26521	1	3	2	1.05932e-10	223324	0
5.26521	1	4	4	7.15506e-11	150842	0
5.26521	2	6	1	5.18563e-10	1.09323e+06	0
5.26521	2	5	2	4.22427e-10	890555	0
5.26621	1	1	1	2.80377e-10	591087	0
5.26621	1	2	6	1.67477e-10	353073	0
5.26621	1	3	2	1.05917e-10	223293	0
5.26621	1	4	4	7.15419e-11	150824	0
5.26621	2	6	1	5.18554e-10	1.09321e+06	0
5.26621	2	5	2	4.22485e-10	890677	0
5.26721	1	1	1	2.80328e-10	590983	0
5.26721	1	2	6	1.6745e-10	353015	0
5.26721	1	3	2	1.05902e-10	223261	0
5.26721	1	4	4	7.15333e-11	150805	0
5.26721	2	6	1	5.18546e-10	1.09319e+06	0
5.26721	2	5	2	4.22543e-10	890799	0
5.26821	1	1	1	2.80279e-10	590880	0
5.26821	1	2	6	1.67422e-10	352957	0
5.26821	1	3	2	1.05887e-10	223230	0
5.26821	1	4	4	7.15246e-11	150787	0
5.26821	2	6	1	5.18537e-10	1.09317e+06	0
5.26821	2	5	2	4.22601e-10	890921	0
5.26921	1	1	1	2.8023e-10	590777	0
5.26921	1	2	6	1.67395e-10	352900	0
5.26921	1	3	2	1.05872e-10	223198	0
5.26921	1	4	4	7.1516e-11	150769	0
5.26921	2	6	1	5.18529e-10	1.09315e+06	0
5.26921	2	5	2	4.22659e-10	891043	0
5.27021	1	1	1	2.80181e-10	590673	0
5.27021	1	2	6	1.67368e-10	352842	0
5.27021	1	3	2	1.05857e-10	223166	0
5.27021	1	4	4	7.15073e-11	150751	0
5.27021	2	6	1	5.1852e-10	1.09314e+06	0
5.27021	2	5	2	4.22716e-10	891164	0
5.27121	1	1	1	2.80132e-10	590570	0
5.27121	1	2	6	1.6734e-10	352784	0
5.27121	1	3	2	1.05842e-10	223135	0
5.27121	1	4	4	7.14987e-11	150732	0
5.27121	2	6	1	5.18512e-10	1.09312e+06	0
5.27121	2	5	2	4.22774e-10	891286	0
5.27221	1	1	1	2.80083e-10	590467	0
5.27221	1	2	6	1.67313e-10	352726	0
5.27221	1	3	2	1.05827e-10	223103	0
5.27221	1	4	4	7.14901e-11	150714	0
5.27221	2	6	1	5.18503e-10	1.0931e+06	0
5.27221	2	5	2	4.22832e-10	891408	0
5.27321	1	1	1	2.80034e-10	590364	0
5.27321	1	2	6	1.67285e-10	352668	0
5.27321	1	3	2	1.05812e-10	223072	0
5.27321	1	4	4	7.14814e-11	150696	0
5.27321	2	6	1	5.18494e-10	1.09308e+06	0
5.27321	2	5	2	4.2289e-10	891530	0
5.27421	1	1	1	2.79985e-10	590260	0
5.27421	1	2	6	1.67258e-10	352610	0
5.27421	1	3	2	1.05797e-10	223040	0
5.27421	1	4	4	7.14728e-11	150678	0
5.27421	2	6	1	5.18485e-10	1.09306e+06	0
5.27421	2	5	2	4.22947e-10	891652	0
5.27521	1	1	1	2.79936e-10	590157	0
5.27521	1	2	6	1.6723e-10	352553	0
5.27521	1	3	2	1.05782e-10	223009	0
5.27521	1	4	4	7.14641e-11	150660	0
5.27521	2	6	1	5.18477e-10	1.09304e+06	0
5.27521	2	5	2	4.23005e-10	891773	0
5.27621	1	1	1	2.79887e-10	590054	0
5.27621	1	2	6	1.67203e-10	352495	0
5.27621	1	3	2	1.05767e-10	222977	0
5.27621	1	4	4	7.14555e-11	150641	0
5.27621	2	6	1	5.18468e-10	1.09303e+06	0
5.27621	2	5	2	4.23063e-10	891895	0
5.27721	1	1	1	2.79838e-10	589951	0
5.27721	1	2	6	1.67176e-10	352437	0
5.27721	1	3	2	1.05752e-10	222946	0
5.27721	1	4	4	7.14469e-11	150623	0
5.27721	2	6	1	5.18459e-10	1.09301e+06	0
5.27721	2	5	2	4.23121e-10	892017	0
5.27821	1	1	1	2.79789e-10	589847	0
5.27821	1	2	6	1.67148e-10	352379	0
5.27821	1	3	2	1.05738e-10	222914	0
5.27821	1	4	4	7.14382e-11	150605	0
5.27821	2	6	1	5.1845e-10	1.09299e+06	0
5.27821	2	5	2	4.23178e-10	892139	0
5.27921	1	1	1	2.7974e-10	589744	0
5.27921	1	2	6	1.67121e-10	352322	0
5.27921	1	3	2	1.05723e-10	222883	0
5.27921	1	4	4	7.14296e-11	150587	0
5.27921	2	6	1	5.18441e-10	1.09297e+06	0
5.27921	2	5	2	4.23236e-10	892260	0
5.28021	1	1	1	2.79691e-10	589641	0
5.28021	1	2	6	1.67093e-10	352264	0
5.28021	1	3	2	1.05708e-10	222851	0
5.28021	1	4	4	7.1421e-11	150569	0
5.28021	2	6	1	5.18433e-10	1.09295e+06	0
5.28021	2	5	2	4.23294e-10	892382	0
5.28121	1	1	1	2.79642e-10	589538	0
5.28121	1	2	6	1.67066e-10	352206	0
5.28121	1	3	2	1.05693e-10	222820	0
5.28121	1	4	4	7.14123e-11	150550	0
5.28121	2	6	1	5.18424e-10	1.09293e+06	0
5.28121	2	5	2	4.23352e-10	892504	0
5.28221	1	1	1	2.79594e-10	589435	0
5.28221	1	2	6	1.67039e-10	352148	0
5.28221	1	3	2	1.05678e-10	222788	0
5.28221	1	4	4	7.14037e-11	150532	0
5.28221	2	6	1	5.18415e-10	1.09291e+06	0
5.28221	2	5	2	4.23409e-10	892625	0
5.28321	1	1	1	2.79545e-10	589332	0
5.28321	1	2	6	1.67011e-10	352091	0
5.28321	1	3	2	1.05663e-10	222757	0
5.28321	1	4	4	7.13951e-11	150514	0
5.28321	2	6	1	5.18406e-10	1.0929e+06	0
5.28321	2	5	2	4.23467e-10	892747	0
5.28421	1	1	1	2.79496e-10	589229	0
5.28421	1	2	6	1.66984e-10	352033	0
5.28421	1	3	2	1.05648e-10	222726	0
5.28421	1	4	4	7.13865e-11	150496	0
5.28421	2	6	1	5.18397e-10	1.09288e+06	0
5.28421	2	5	2	4.23525e-10	892869	0
5.28521	1	1	1	2.79447e-10	589126	0
5.28521	1	2	6	1.66957e-10	351975	0
5.28521	1	3	2	1.05633e-10	222694	0
5.28521	1	4	4	7.13779e-11	150478	0
5.28521	2	6	1	5.18388e-10	1.09286e+06	0
5.28521	2	5	2	4.23583e-10	892990	0
5.28621	1	1	1	2.79398e-10	589023	0
5.28621	1	2	6	1.66929e-10	351918	0
5.28621	1	3	2	1.05618e-10	222663	0
5.28621	1	4	4	7.13692e-11	150460	0
5.28621	2	6	1	5.18379e-10	1.09284e+06	0
5.28621	2	5	2	4.2364e-10	893112	0
5.28721	1	1	1	2.79349e-10	588920	0
5.28721	1	2	6	1.66902e-10	351860	0
5.28721	1	3	2	1.05603e-10	222631	0
5.28721	1	4	4	7.13606e-11	150441	0
5.28721	2	6	1	5.18369e-10	1.09282e+06	0
5.28721	2	5	2	4.23698e-10	893234	0
5.28821	1	1	1	2.793e-10	588817	0
5.28821	1	2	6	1.66874e-10	351802	0
5.28821	1	3	2	1.05588e-10	222600	0
5.28821	1	4	4	7.1352e-11	150423	0
5.28821	2	6	1	5.1836e-10	1.0928e+06	0
5.28821	2	5	2	4.23756e-10	893355	0
5.28921	1	1	1	2.79251e-10	588714	0
5.28921	1	2	6	1.66847e-10	351745	0
5.28921	1	3	2	1.05573e-10	222568	0
5.28921	1	4	4	7.13434e-11	150405	0
5.28921	2	6	1	5.18351e-10	1.09278e+06	0
5.28921	2	5	2	4.23813e-10	893477	0
5.29021	1	1	1	2.79202e-10	588611	0
5.29021	1	2	6	1.6682e-10	351687	0
5.29021	1	3	2	1.05559e-10	222537	0
5.29021	1	4	4	7.13348e-11	150387	0
5.29021	2	6	1	5.18342e-10	1.09276e+06	0
5.29021	2	5	2	4.23871e-10	893598	0
5.29121	1	1	1	2.79154e-10	588508	0
5.29121	1	2	6	1.66793e-10	351629	0
5.29121	1	3	2	1.05544e-10	222506	0
5.29121	1	4	4	7.13262e-11	150369	0
5.29121	2	6	1	5.18333e-10	1.09274e+06	0
5.29121	2	5	2	4.23929e-10	893720	0
5.29221	1	1	1	2.79105e-10	588405	0
5.29221	1	2	6	1.66765e-10	351572	0
5.29221	1	3	2	1.05529e-10	222474	0
5.29221	1	4	4	7.13175e-11	150351	0
5.29221	2	6	1	5.18323e-10	1.09272e+06	0
5.29221	2	5	2	4.23986e-10	893842	0
5.29321	1	1	1	2.79056e-10	588302	0
5.29321	1	2	6	1.66738e-10	351514	0
5.29321	1	3	2	1.05514e-10	222443	0
5.29321	1	4	4	7.13089e-11	150332	0
5.29321	2	6	1	5.18314e-10	1.0927e+06	0
5.29321	2	5	2	4.24044e-10	893963	0
5.29421	1	1	1	2.79007e-10	588199	0
5.29421	1	2	6	1.66711e-10	351457	0
5.29421	1	3	2	1.05499e-10	222411	0
5.29421	1	4	4	7.13003e-11	150314	0
5.29421	2	6	1	5.18305e-10	1.09268e+06	0
5.29421	2	5	2	4.24102e-10	894085	0
5.29521	1	1	1	2.78958e-10	588096	0
5.29521	1	2	6	1.66683e-10	351399	0
5.29521	1	3	2	1.05484e-10	222380	0
5.29521	1	4	4	7.12917e-11	150296	0
5.29521	2	6	1	5.18295e-10	1.09266e+06	0
5.29521	2	5	2	4.24159e-10	894206	0
5.29621	1	1	1	2.7891e-10	587993	0
5.29621	1	2	6	1.66656e-10	351342	0
5.29621	1	3	2	1.05469e-10	222349	0
5.29621	1	4	4	7.12831e-11	150278	0
5.29621	2	6	1	5.18286e-10	1.09264e+06	0
5.29621	2	5	2	4.24217e-10	894328	0
5.29721	1	1	1	2.78861e-10	587890	0
5.29721	1	2	6	1.66629e-10	351284	0
5.29721	1	3	2	1.05454e-10	222317	0
5.29721	1	4	4	7.12745e-11	150260	0
5.29721	2	6	1	5.18276e-10	1.09262e+06	0
5.29721	2	5	2	4.24275e-10	894449	0
5.29821	1	1	1	2.78812e-10	587787	0
5.29821	1	2	6	1.66601e-10	351227	0
5.29821	1	3	2	1.05439e-10	222286	0
5.29821	1	4	4	7.12659e-11	150242	0
5.29821	2	6	1	5.18267e-10	1.0926e+06	0
5.29821	2	5	2	4.24332e-10	894571	0
5.29921	1	1	1	2.78763e-10	587684	0
5.29921	1	2	6	1.66574e-10	351169	0
5.29921	1	3	2	1.05425e-10	222254	0
5.29921	1	4	4	7.12573e-11	150224	0
5.29921	2	6	1	5.18258e-10	1.09258e+06	0
5.29921	2	5	2	4.2439e-10	894692	0
5.30021	1	1	1	2.78714e-10	587582	0
5.30021	1	2	6	1.66547e-10	351112	0
5.30021	1	3	2	1.0541e-10	222223	0
5.30021	1	4	4	7.12487e-11	150205	0
5.30021	2	6	1	5.18248e-10	1.09256e+06	0
5.30021	2	5	2	4.24447e-10	894814	0
5.30121	1	1	1	2.78666e-10	587479	0
5.30121	1	2	6	1.6652e-10	351054	0
5.30121	1	3	2	1.05395e-10	222192	0
5.30121	1	4	4	7.12401e-11	150187	0
5.30121	2	6	1	5.18238e-10	1.09254e+06	0
5.30121	2	5	2	4.24505e-10	894935	0
5.30221	1	1	1	2.78617e-10	587376	0
5.30221	1	2	6	1.66492e-10	350997	0
5.30221	1	3	2	1.0538e-10	222160	0
5.30221	1	4	4	7.12315e-11	150169	0
5.30221	2	6	1	5.18229e-10	1.09252e+06	0
5.30221	2	5	2	4.24563e-10	895057	0
5.30321	1	1	1	2.78568e-10	587273	0
5.30321	1	2	6	1.66465e-10	350939	0
5.30321	1	3	2	1.05365e-10	222129	0
5.30321	1	4	4	7.12229e-11	150151	0
5.30321	2	6	1	5.18219e-10	1.0925e+06	0
5.30321	2	5	2	4.2462e-10	895178	0
5.30421	1	1	1	2.78519e-10	587170	0
5.30421	1	2	6	1.66438e-10	350882	0
5.30421	1	3	2	1.0535e-10	222098	0
5.30421	1	4	4	7.12143e-11	150133	0
5.30421	2	6	1	5.1821e-10	1.09248e+06	0
5.30421	2	5	2	4.24678e-10	895300	0
5.30521	1	1	1	2.78471e-10	587068	0
5.30521	1	2	6	1.66411e-10	350824	0
5.30521	1	3	2	1.05335e-10	222066	0
5.30521	1	4	4	7.12057e-11	150115	0
5.30521	2	6	1	5.182e-10	1.09246e+06	0
5.30521	2	5	2	4.24735e-10	895421	0
5.30621	1	1	1	2.78422e-10	586965	0
5.30621	1	2	6	1.66383e-10	350767	0
5.30621	1	3	2	1.0532e-10	222035	0
5.30621	1	4	4	7.11971e-11	150097	0
5.30621	2	6	1	5.1819e-10	1.09244e+06	0
5.30621	2	5	2	4.24793e-10	895542	0
5.30721	1	1	1	2.78373e-10	586862	0
5.30721	1	2	6	1.66356e-10	350709	0
5.30721	1	3	2	1.05306e-10	222004	0
5.30721	1	4	4	7.11886e-11	150079	0
5.30721	2	6	1	5.1818e-10	1.09242e+06	0
5.30721	2	5	2	4.24851e-10	895664	0
5.30821	1	1	1	2.78325e-10	586760	0
5.30821	1	2	6	1.66329e-10	350652	0
5.30821	1	3	2	1.05291e-10	221972	0
5.30821	1	4	4	7.118e-11	150061	0
5.30821	2	6	1	5.18171e-10	1.0924e+06	0
5.30821	2	5	2	4.24908e-10	895785	0
5.30921	1	1	1	2.78276e-10	586657	0
5.30921	1	2	6	1.66302e-10	350595	0
5.30921	1	3	2	1.05276e-10	221941	0
5.30921	1	4	4	7.11714e-11	150042	0
5.30921	2	6	1	5.18161e-10	1.09238e+06	0
5.30921	2	5	2	4.24966e-10	895906	0
5.31021	1	1	1	2.78227e-10	586554	0
5.31021	1	2	6	1.66274e-10	350537	0
5.31021	1	3	2	1.05261e-10	221910	0
5.31021	1	4	4	7.11628e-11	150024	0
5.31021	2	6	1	5.18151e-10	1.09236e+06	0
5.31021	2	5	2	4.25023e-10	896028	0
5.31121	1	1	1	2.78178e-10	586452	0
5.31121	1	2	6	1.66247e-10	350480	0
5.31121	1	3	2	1.05246e-10	221879	0
5.31121	1	4	4	7.11542e-11	150006	0
5.31121	2	6	1	5.18141e-10	1.09234e+06	0
5.31121	2	5	2	4.25081e-10	896149	0
5.31221	1	1	1	2.7813e-10	586349	0
5.31221	1	2	6	1.6622e-10	350423	0
5.31221	1	3	2	1.05231e-10	221847	0
5.31221	1	4	4	7.11456e-11	149988	0
5.31221	2	6	1	5.18131e-10	1.09232e+06	0
5.31221	2	5	2	4.25138e-10	896271	0
5.31321	1	1	1	2.78081e-10	586246	0
5.31321	1	2	6	1.66193e-10	350365	0
5.31321	1	3	2	1.05217e-10	221816	0
5.31321	1	4	4	7.11371e-11	149970	0
5.31321	2	6	1	5.18121e-10	1.0923e+06	0
5.31321	2	5	2	4.25196e-10	896392	0
5.31421	1	1	1	2.78032e-10	586144	0
5.31421	1	2	6	1.66166e-10	350308	0
5.31421	1	3	2	1.05202e-10	221785	0
5.31421	1	4	4	7.11285e-11	149952	0
5.31421	2	6	1	5.18111e-10	1.09227e+06	0
5.31421	2	5	2	4.25254e-10	896513	0
5.31521	1	1	1	2.77984e-10	586041	0
5.31521	1	2	6	1.66138e-10	350251	0
5.31521	1	3	2	1.05187e-10	221753	0
5.31521	1	4	4	7.11199e-11	149934	0
5.31521	2	6	1	5.18101e-10	1.09225e+06	0
5.31521	2	5	2	4.25311e-10	896634	0
5.31621	1	1	1	2.77935e-10	585939	0
5.31621	1	2	6	1.66111e-10	350193	0
5.31621	1	3	2	1.05172e-10	221722	0
5.31621	1	4	4	7.11113e-11	149916	0
5.31621	2	6	1	5.18091e-10	1.09223e+06	0
5.31621	2	5	2	4.25369e-10	896756	0
5.31721	1	1	1	2.77886e-10	585836	0
5.31721	1	2	6	1.66084e-10	350136	0
5.31721	1	3	2	1.05157e-10	221691	0
5.31721	1	4	4	7.11027e-11	149898	0
5.31721	2	6	1	5.18081e-10	1.09221e+06	0
5.31721	2	5	2	4.25426e-10	896877	0
5.31821	1	1	1	2.77838e-10	585734	0
5.31821	1	2	6	1.66057e-10	350079	0
5.31821	1	3	2	1.05142e-10	221660	0
5.31821	1	4	4	7.10942e-11	149880	0
5.31821	2	6	1	5.18071e-10	1.09219e+06	0
5.31821	2	5	2	4.25484e-10	896998	0
5.31921	1	1	1	2.77789e-10	585631	0
5.31921	1	2	6	1.6603e-10	350021	0
5.31921	1	3	2	1.05128e-10	221628	0
5.31921	1	4	4	7.10856e-11	149862	0
5.31921	2	6	1	5.18061e-10	1.09217e+06	0
5.31921	2	5	2	4.25541e-10	897119	0
5.32021	1	1	1	2.77741e-10	585529	0
5.32021	1	2	6	1.66003e-10	349964	0
5.32021	1	3	2	1.05113e-10	221597	0
5.32021	1	4	4	7.1077e-11	149844	0
5.32021	2	6	1	5.18051e-10	1.09215e+06	0
5.32021	2	5	2	4.25599e-10	897241	0
5.32121	1	1	1	2.77692e-10	585426	0
5.32121	1	2	6	1.65975e-10	349907	0
5.32121	1	3	2	1.05098e-10	221566	0
5.32121	1	4	4	7.10685e-11	149825	0
5.32121	2	6	1	5.18041e-10	1.09213e+06	0
5.32121	2	5	2	4.25656e-10	897362	0
5.32221	1	1	1	2.77643e-10	585324	0
5.32221	1	2	6	1.65948e-10	349850	0
5.32221	1	3	2	1.05083e-10	221535	0
5.32221	1	4	4	7.10599e-11	149807	0
5.32221	2	6	1	5.1803e-10	1.0921e+06	0
5.32221	2	5	2	4.25714e-10	897483	0
5.32321	1	1	1	2.77595e-10	585221	0
5.32321	1	2	6	1.65921e-10	349792	0
5.32321	1	3	2	1.05068e-10	221504	0
5.32321	1	4	4	7.10513e-11	149789	0
5.32321	2	6	1	5.1802e-10	1.09208e+06	0
5.32321	2	5	2	4.25771e-10	897604	0
5.32421	1	1	1	2.77546e-10	585119	0
5.32421	1	2	6	1.65894e-10	349735	0
5.32421	1	3	2	1.05054e-10	221472	0
5.32421	1	4	4	7.10428e-11	149771	0
5.32421	2	6	1	5.1801e-10	1.09206e+06	0
5.32421	2	5	2	4.25829e-10	897725	0
5.32521	1	1	1	2.77498e-10	585016	0
5.32521	1	2	6	1.65867e-10	349678	0
5.32521	1	3	2	1.05039e-10	221441	0
5.32521	1	4	4	7.10342e-11	149753	0
5.32521	2	6	1	5.18e-10	1.09204e+06	0
5.32521	2	5	2	4.25886e-10	897847	0
5.32621	1	1	1	2.77449e-10	584914	0
5.32621	1	2	6	1.6584e-10	349621	0
5.32621	1	3	2	1.05024e-10	221410	0
5.32621	1	4	4	7.10256e-11	149735	0
5.32621	2	6	1	5.17989e-10	1.09202e+06	0
5.32621	2	5	2	4.25944e-10	897968	0
5.32721	1	1	1	2.77401e-10	584812	0
5.32721	1	2	6	1.65813e-10	349564	0
5.32721	1	3	2	1.05009e-10	221379	0
5.32721	1	4	4	7.10171e-11	149717	0
5.32721	2	6	1	5.17979e-10	1.092e+06	0
5.32721	2	5	2	4.26001e-10	898089	0
5.32821	1	1	1	2.77352e-10	584709	0
5.32821	1	2	6	1.65785e-10	349506	0
5.32821	1	3	2	1.04994e-10	221348	0
5.32821	1	4	4	7.10085e-11	149699	0
5.32821	2	6	1	5.17968e-10	1.09197e+06	0
5.32821	2	5	2	4.26058e-10	898210	0
5.32921	1	1	1	2.77303e-10	584607	0
5.32921	1	2	6	1.65758e-10	349449	0
5.32921	1	3	2	1.0498e-10	221316	0
5.32921	1	4	4	7.1e-11	149681	0
5.32921	2	6	1	5.17958e-10	1.09195e+06	0
5.32921	2	5	2	4.26116e-10	898331	0
5.33021	1	1	1	2.77255e-10	584505	0
5.33021	1	2	6	1.65731e-10	349392	0
5.33021	1	3	2	1.04965e-10	221285	0
5.33021	1	4	4	7.09914e-11	149663	0
5.33021	2	6	1	5.17948e-10	1.09193e+06	0
5.33021	2	5	2	4.26173e-10	898452	0
5.33121	1	1	1	2.77206e-10	584402	0
5.33121	1	2	6	1.65704e-10	349335	0
5.33121	1	3	2	1.0495e-10	221254	0
5.33121	1	4	4	7.09829e-11	149645	0
5.33121	2	6	1	5.17937e-10	1.09191e+06	0
5.33121	2	5	2	4.26231e-10	898573	0
5.33221	1	1	1	2.77158e-10	584300	0
5.33221	1	2	6	1.65677e-10	349278	0
5.33221	1	3	2	1.04935e-10	221223	0
5.33221	1	4	4	7.09743e-11	149627	0
5.33221	2	6	1	5.17926e-10	1.09188e+06	0
5.33221	2	5	2	4.26288e-10	898694	0
5.33321	1	1	1	2.77109e-10	584198	0
5.33321	1	2	6	1.6565e-10	349221	0
5.33321	1	3	2	1.0492e-10	221192	0
5.33321	1	4	4	7.09658e-11	149609	0
5.33321	2	6	1	5.17916e-10	1.09186e+06	0
5.33321	2	5	2	4.26346e-10	898816	0
5.33421	1	1	1	2.77061e-10	584096	0
5.33421	1	2	6	1.65623e-10	349164	0
5.33421	1	3	2	1.04906e-10	221161	0
5.33421	1	4	4	7.09572e-11	149591	0
5.33421	2	6	1	5.17905e-10	1.09184e+06	0
5.33421	2	5	2	4.26403e-10	898937	0
5.33521	1	1	1	2.77012e-10	583993	0
5.33521	1	2	6	1.65596e-10	349107	0
5.33521	1	3	2	1.04891e-10	221129	0
5.33521	1	4	4	7.09487e-11	149573	0
5.33521	2	6	1	5.17895e-10	1.09182e+06	0
5.33521	2	5	2	4.2646e-10	899058	0
5.33621	1	1	1	2.76964e-10	583891	0
5.33621	1	2	6	1.65569e-10	349050	0
5.33621	1	3	2	1.04876e-10	221098	0
5.33621	1	4	4	7.09401e-11	149555	0
5.33621	2	6	1	5.17884e-10	1.0918e+06	0
5.33621	2	5	2	4.26518e-10	899179	0
5.33721	1	1	1	2.76915e-10	583789	0
5.33721	1	2	6	1.65542e-10	348993	0
5.33721	1	3	2	1.04861e-10	221067	0
5.33721	1	4	4	7.09316e-11	149537	0
5.33721	2	6	1	5.17873e-10	1.09177e+06	0
5.33721	2	5	2	4.26575e-10	899300	0
5.33821	1	1	1	2.76867e-10	583687	0
5.33821	1	2	6	1.65515e-10	348935	0
5.33821	1	3	2	1.04847e-10	221036	0
5.33821	1	4	4	7.0923e-11	149519	0
5.33821	2	6	1	5.17863e-10	1.09175e+06	0
5.33821	2	5	2	4.26633e-10	899421	0
5.33921	1	1	1	2.76818e-10	583585	0
5.33921	1	2	6	1.65488e-10	348878	0
5.33921	1	3	2	1.04832e-10	221005	0
5.33921	1	4	4	7.09145e-11	149501	0
5.33921	2	6	1	5.17852e-10	1.09173e+06	0
5.33921	2	5	2	4.2669e-10	899542	0
5.34021	1	1	1	2.7677e-10	583482	0
5.34021	1	2	6	1.65461e-10	348821	0
5.34021	1	3	2	1.04817e-10	220974	0
5.34021	1	4	4	7.09059e-11	149483	0
5.34021	2	6	1	5.17841e-10	1.0917e+06	0
5.34021	2	5	2	4.26747e-10	899663	0
5.34121	1	1	1	2.76722e-10	583380	0
5.34121	1	2	6	1.65433e-10	348764	0
5.34121	1	3	2	1.04802e-10	220943	0
5.34121	1	4	4	7.08974e-11	149465	0
5.34121	2	6	1	5.1783e-10	1.09168e+06	0
5.34121	2	5	2	4.26805e-10	899784	0
5.34221	1	1	1	2.76673e-10	583278	0
5.34221	1	2	6	1.65406e-10	348707	0
5.34221	1	3	2	1.04788e-10	220912	0
5.34221	1	4	4	7.08889e-11	149447	0
5.34221	2	6	1	5.17819e-10	1.09166e+06	0
5.34221	2	5	2	4.26862e-10	899905	0
5.34321	1	1	1	2.76625e-10	583176	0
5.34321	1	2	6	1.65379e-10	348650	0
5.34321	1	3	2	1.04773e-10	220880	0
5.34321	1	4	4	7.08803e-11	149429	0
5.34321	2	6	1	5.17809e-10	1.09164e+06	0
5.34321	2	5	2	4.2692e-10	900025	0
5.34421	1	1	1	2.76576e-10	583074	0
5.34421	1	2	6	1.65352e-10	348593	0
5.34421	1	3	2	1.04758e-10	220849	0
5.34421	1	4	4	7.08718e-11	149411	0
5.34421	2	6	1	5.17798e-10	1.09161e+06	0
5.34421	2	5	2	4.26977e-10	900146	0
5.34521	1	1	1	2.76528e-10	582972	0
5.34521	1	2	6	1.65325e-10	348536	0
5.34521	1	3	2	1.04743e-10	220818	0
5.34521	1	4	4	7.08633e-11	149393	0
5.34521	2	6	1	5.17787e-10	1.09159e+06	0
