% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
4318	1	4	4	0	0	28	2196	0	1	1	0
4320	1	3	2	0	0	28	2196	0	1	1	0
4328	1	4	4	0	0	28	2196	0	1	1	0
4331	1	1	1	0	0	28	2196	0	1	1	0
4332	1	1	1	0	0	28	2196	0	1	1	0
4333	1	1	1	0	0	28	2196	0	1	1	0
4334	1	3	2	0	0	28	2196	0	1	1	0
4335	1	1	1	0	0	28	2196	0	1	1	0
4336	1	1	1	0	0	28	2196	0	1	1	0
4338	1	1	1	0	0	28	2196	0	1	1	0
4339	1	4	4	0	0	28	2196	0	1	1	0
4348	1	3	2	0	0	28	2196	0	1	1	0
4349	1	1	1	0	0	28	2196	0	1	1	0
4358	1	1	1	0	0	28	2196	0	1	1	0
4359	1	4	4	0	0	28	2196	0	1	1	0
4362	1	3	2	0	0	28	2196	0	1	1	0
4368	1	1	1	0	0	28	2196	0	1	1	0
4369	1	4	4	0	0	28	2196	0	1	1	0
4371	1	1	1	0	0	28	2196	0	1	1	0
4376	1	3	2	0	0	28	2196	0	1	1	0
4378	1	4	4	0	0	28	2196	0	1	1	0
4388	1	1	1	0	0	28	2196	0	1	1	0
4389	1	4	4	0	0	28	2196	0	1	1	0
4390	1	3	2	0	0	28	2196	0	1	1	0
4398	1	1	1	0	0	28	2196	0	1	1	0
4399	1	4	4	0	0	28	2196	0	1	1	0
4404	1	3	2	0	0	28	2196	0	1	1	0
4408	1	1	1	0	0	28	2196	0	1	1	0
4409	1	4	4	0	0	28	2196	0	1	1	0
4418	1	1	1	0	0	28	2196	0	1	1	0
4419	1	4	4	0	0	28	2196	0	1	1	0
4428	1	1	1	0	0	28	2196	0	1	1	0
4429	1	4	4	0	0	28	2196	0	1	1	0
4438	1	1	1	0	0	28	2196	0	1	1	0
4439	1	4	4	0	0	28	2196	0	1	1	0
4441	1	2	6	0	0	28	2196	0	1	1	0
4442	1	1	1	0	0	28	2196	0	1	1	0
4448	1	4	4	0	0	28	2196	0	1	1	0
4451	1	1	1	0	0	28	2196	0	1	1	0
4455	1	3	2	0	0	28	2196	0	1	1	0
4458	1	4	4	0	0	28	2196	0	1	1	0
4468	1	1	1	0	0	28	2196	0	1	1	0
4469	1	3	2	0	0	28	2196	0	1	1	0
4470	1	4	4	0	0	28	2196	0	1	1	0
4478	1	1	1	0	0	28	2196	0	1	1	0
4479	1	4	4	0	0	28	2196	0	1	1	0
4481	1	1	1	0	0	28	2196	0	1	1	0
4483	1	3	2	0	0	28	2196	0	1	1	0
4496	1	3	2	0	0	28	2196	0	1	1	0
4498	1	1	1	0	0	28	2196	0	1	1	0
4499	1	4	4	0	0	28	2196	0	1	1	0
4501	1	1	1	0	0	28	2196	0	1	1	0
4508	1	4	4	0	0	28	2196	0	1	1	0
4510	1	3	2	0	0	28	2196	0	1	1	0
4518	1	1	1	0	0	28	2196	0	1	1	0
4519	1	4	4	0	0	28	2196	0	1	1	0
4524	1	3	2	0	0	28	2196	0	1	1	0
4528	1	1	1	0	0	28	2196	0	1	1	0
4529	1	4	4	0	0	28	2196	0	1	1	0
4531	1	1	1	0	0	28	2196	0	1	1	0
4538	1	3	2	0	0	28	2196	0	1	1	0
4539	1	4	4	0	0	28	2196	0	1	1	0
4548	1	4	4	0	0	28	2196	0	1	1	0
4552	1	3	2	0	0	28	2196	0	1	1	0
4558	1	4	4	0	0	28	2196	0	1	1	0
4559	1	4	4	0	0	28	2196	0	1	1	0
4560	1	4	4	0	0	28	2196	0	1	1	0
4563	1	4	4	0	0	28	2196	0	1	1	0
4566	1	3	2	0	0	28	2196	0	1	1	0
4579	1	4	4	0	0	28	2196	0	1	1	0
4580	1	3	2	0	0	28	2196	0	1	1	0
4588	1	4	4	0	0	28	2196	0	1	1	0
4594	1	3	2	0	0	28	2196	0	1	1	0
4608	1	3	2	0	0	28	2196	0	1	1	0
4609	1	4	4	0	0	28	2196	0	1	1	0
4611	1	4	4	0	0	28	2196	0	1	1	0
4613	1	4	4	0	0	28	2196	0	1	1	0
4621	1	4	4	0	0	28	2196	0	1	1	0
4622	1	3	2	0	0	28	2196	0	1	1	0
4623	1	4	4	0	0	28	2196	0	1	1	0
4636	1	3	2	0	0	28	2196	0	1	1	0
4638	1	4	4	0	0	28	2196	0	1	1	0
4648	1	4	4	0	0	28	2196	0	1	1	0
4650	1	3	2	0	0	28	2196	0	1	1	0
4658	1	1	1	0	0	28	2196	0	1	1	0
4659	1	1	1	0	0	28	2196	0	1	1	0
4660	1	1	1	0	0	28	2196	0	1	1	0
4661	1	1	1	0	0	28	2196	0	1	1	0
4662	1	4	4	0	0	28	2196	0	1	1	0
4664	1	3	2	0	0	28	2196	0	1	1	0
4668	1	4	4	0	0	28	2196	0	1	1	0
4678	1	3	2	0	0	28	2196	0	1	1	0
4679	1	4	4	0	0	28	2196	0	1	1	0
4688	1	4	4	0	0	28	2196	0	1	1	0
4692	1	3	2	0	0	28	2196	0	1	1	0
4698	1	4	4	0	0	28	2196	0	1	1	0
4706	1	3	2	0	0	28	2196	0	1	1	0
4708	1	4	4	0	0	28	2196	0	1	1	0
4718	1	4	4	0	0	28	2196	0	1	1	0
4720	1	3	2	0	0	28	2196	0	1	1	0
4734	1	3	2	0	0	28	2196	0	1	1	0
4738	1	4	4	0	0	28	2196	0	1	1	0
4748	1	3	2	0	0	28	2196	0	1	1	0
4749	1	4	4	0	0	28	2196	0	1	1	0
4758	1	1	1	0	0	28	2196	0	1	1	0
4759	1	1	1	0	0	28	2196	0	1	1	0
4760	1	1	1	0	0	28	2196	0	1	1	0
4761	1	1	1	0	0	28	2196	0	1	1	0
4762	1	1	1	0	0	28	2196	0	1	1	0
4763	1	3	2	0	0	28	2196	0	1	1	0
4764	1	1	1	0	0	28	2196	0	1	1	0
4765	1	4	4	0	0	28	2196	0	1	1	0
4768	1	4	4	0	0	28	2196	0	1	1	0
4771	1	1	1	0	0	28	2196	0	1	1	0
4775	1	3	2	0	0	28	2196	0	1	1	0
4778	1	4	4	0	0	28	2196	0	1	1	0
4781	1	1	1	0	0	28	2196	0	1	1	0
4788	1	4	4	0	0	28	2196	0	1	1	0
4789	1	3	2	0	0	28	2196	0	1	1	0
4791	1	1	1	0	0	28	2196	0	1	1	0
4798	1	4	4	0	0	28	2196	0	1	1	0
4801	1	1	1	0	0	28	2196	0	1	1	0
4803	1	3	2	0	0	28	2196	0	1	1	0
4808	1	4	4	0	0	28	2196	0	1	1	0
4811	1	4	4	0	0	28	2196	0	1	1	0
4817	1	3	2	0	0	28	2196	0	1	1	0
4828	1	4	4	0	0	28	2196	0	1	1	0
4831	1	3	2	0	0	28	2196	0	1	1	0
4845	1	3	2	0	0	28	2196	0	1	1	0
4848	1	4	4	0	0	28	2196	0	1	1	0
4858	1	4	4	0	0	28	2196	0	1	1	0
4859	1	3	2	0	0	28	2196	0	1	1	0
4868	1	4	4	0	0	28	2196	0	1	1	0
4873	1	3	2	0	0	28	2196	0	1	1	0
4878	1	4	4	0	0	28	2196	0	1	1	0
4887	1	3	2	0	0	28	2196	0	1	1	0
4888	1	4	4	0	0	28	2196	0	1	1	0
4901	1	3	2	0	0	28	2196	0	1	1	0
4908	1	4	4	0	0	28	2196	0	1	1	0
4915	1	3	2	0	0	28	2196	0	1	1	0
4918	1	4	4	0	0	28	2196	0	1	1	0
4921	1	1	1	0	0	28	2196	0	1	1	0
4922	1	1	1	0	0	28	2196	0	1	1	0
4923	1	1	1	0	0	28	2196	0	1	1	0
4924	1	1	1	0	0	28	2196	0	1	1	0
4925	1	1	1	0	0	28	2196	0	1	1	0
4928	1	4	4	0	0	28	2196	0	1	1	0
4929	1	3	2	0	0	28	2196	0	1	1	0
4931	1	1	1	0	0	28	2196	0	1	1	0
4938	1	4	4	0	0	28	2196	0	1	1	0
4941	1	1	1	0	0	28	2196	0	1	1	0
4943	1	3	2	0	0	28	2196	0	1	1	0
4948	1	4	4	0	0	28	2196	0	1	1	0
4951	1	1	1	0	0	28	2196	0	1	1	0
4957	1	3	2	0	0	28	2196	0	1	1	0
4961	1	1	1	0	0	28	2196	0	1	1	0
4968	1	4	4	0	0	28	2196	0	1	1	0
4971	1	3	2	0	0	28	2196	0	1	1	0
4972	1	1	1	0	0	28	2196	0	1	1	0
4978	1	4	4	0	0	28	2196	0	1	1	0
4981	1	1	1	0	0	28	2196	0	1	1	0
4989	1	4	4	0	0	28	2196	0	1	1	0
4990	1	4	4	0	0	28	2196	0	1	1	0
4993	1	4	4	0	0	28	2196	0	1	1	0
4995	1	4	4	0	0	28	2196	0	1	1	0
4998	1	4	4	0	0	28	2196	0	1	1	0
4999	1	3	2	0	0	28	2196	0	1	1	0
5000	1	4	4	0	0	28	2196	0	1	1	0
5003	1	4	4	0	0	28	2196	0	1	1	0
5011	1	1	1	0	0	28	2196	0	1	1	0
5013	1	3	2	0	0	28	2196	0	1	1	0
5015	2	5	2	0	0	28	2196	0	1	1	0
5018	1	4	4	0	0	28	2196	0	1	1	0
5026	1	3	2	0	0	28	2196	0	1	1	0
5029	1	4	4	0	0	28	2196	0	1	1	0
5031	1	4	4	0	0	28	2196	0	1	1	0
5040	1	3	2	0	0	28	2196	0	1	1	0
5049	1	4	4	0	0	28	2196	0	1	1	0
5051	1	4	4	0	0	28	2196	0	1	1	0
5054	1	3	2	0	0	28	2196	0	1	1	0
5068	1	3	2	0	0	28	2196	0	1	1	0
5070	1	4	4	0	0	28	2196	0	1	1	0
5071	1	4	4	0	0	28	2196	0	1	1	0
5082	1	3	2	0	0	28	2196	0	1	1	0
5088	1	4	4	0	0	28	2196	0	1	1	0
5089	1	4	4	0	0	28	2196	0	1	1	0
5096	1	3	2	0	0	28	2196	0	1	1	0
5098	1	4	4	0	0	28	2196	0	1	1	0
5108	1	4	4	0	0	28	2196	0	1	1	0
5110	1	3	2	0	0	28	2196	0	1	1	0
5118	1	4	4	0	0	28	2196	0	1	1	0
5121	1	1	1	0	0	28	2196	0	1	0	0
5121	2	6	1	0	0	28	2196	0	1	0	0
5124	1	3	2	0	0	28	2196	0	1	1	0
5128	1	1	1	0	0	28	2196	1	0	0	0
5128	2	6	1	0	0	28	2196	1	0	1	0
5129	1	4	4	0	0	28	2196	0	1	1	0
5135	1	1	1	0	0	28	2196	2	0	1	0
5138	1	3	2	0	0	28	2196	0	1	1	0
5139	1	4	4	0	0	28	2196	0	1	1	0
5148	1	4	4	0	0	28	2196	0	1	1	0
5149	1	4	4	0	0	28	2196	0	1	1	0
5152	1	3	2	0	0	28	2196	0	1	1	0
5153	1	4	4	0	0	28	2196	0	1	1	0
5166	1	3	2	0	0	28	2196	0	1	1	0
5169	1	4	4	0	0	28	2196	0	1	1	0
5180	1	3	2	0	0	28	2196	0	1	1	0
5188	1	4	4	0	0	28	2196	0	1	1	0
5194	1	3	2	0	0	28	2196	0	1	1	0
5208	1	3	2	0	0	28	2196	0	1	1	0
5209	1	4	4	0	0	28	2196	0	1	1	0
5211	1	4	4	0	0	28	2196	0	1	1	0
5213	1	4	4	0	0	28	2196	0	1	1	0
5221	1	1	1	0	0	28	2196	0	1	1	0
5222	1	1	1	0	0	28	2196	0	1	1	0
5223	1	1	1	0	0	28	2196	0	1	1	0
5224	1	1	1	0	0	28	2196	0	1	1	0
5225	1	1	1	0	0	28	2196	0	1	1	0
5226	1	3	2	0	0	28	2196	0	1	1	0
5228	1	4	4	0	0	28	2196	0	1	1	0
5236	1	3	2	0	0	28	2196	0	1	1	0
5238	1	4	4	0	0	28	2196	0	1	1	0
5248	1	4	4	0	0	28	2196	0	1	1	0
5250	1	3	2	0	0	28	2196	0	1	1	0
5251	1	4	4	0	0	28	2196	0	1	1	0
5264	1	3	2	0	0	28	2196	0	1	1	0
5268	1	4	4	0	0	28	2196	0	1	1	0
5269	1	4	4	0	0	28	2196	0	1	1	0
5272	1	4	4	0	0	28	2196	0	1	1	0
5278	1	3	2	0	0	28	2196	0	1	1	0
5289	1	4	4	0	0	28	2196	0	1	1	0
5291	1	3	2	0	0	28	2196	0	1	1	0
5298	1	4	4	0	0	28	2196	0	1	1	0
5300	1	4	4	0	0	28	2196	0	1	1	0
5303	1	4	4	0	0	28	2196	0	1	1	0
5305	1	3	2	0	0	28	2196	0	1	1	0
5320	1	4	4	0	0	28	2196	0	1	1	0
5321	1	1	1	0	0	28	2196	0	1	1	0
5322	1	1	1	0	0	28	2196	0	1	1	0
5323	1	1	1	0	0	28	2196	0	1	1	0
5328	1	4	4	0	0	28	2196	0	1	1	0
5333	1	3	2	0	0	28	2196	0	1	1	0
5338	1	4	4	0	0	28	2196	0	1	1	0
5347	1	3	2	0	0	28	2196	0	1	1	0
5348	1	4	4	0	0	28	2196	0	1	1	0
5353	1	4	4	0	0	28	2196	0	1	1	0
5361	1	3	2	0	0	28	2196	0	1	1	0
5369	1	4	4	0	0	28	2196	0	1	1	0
5375	1	3	2	0	0	28	2196	0	1	1	0
5378	1	4	4	0	0	28	2196	0	1	1	0
5389	1	3	2	0	0	28	2196	0	1	1	0
5398	1	4	4	0	0	28	2196	0	1	1	0
5399	1	4	4	0	0	28	2196	0	1	1	0
5403	1	3	2	0	0	28	2196	0	1	1	0
5404	1	4	4	0	0	28	2196	0	1	1	0
5417	1	3	2	0	0	28	2196	0	1	1	0
5421	1	1	1	0	0	28	2196	0	1	1	0
5422	1	1	1	0	0	28	2196	0	1	1	0
5423	1	1	1	0	0	28	2196	0	1	1	0
5424	1	1	1	0	0	28	2196	0	1	1	0
5425	1	1	1	0	0	28	2196	0	1	1	0
5428	1	4	4	0	0	28	2196	0	1	1	0
5431	1	1	1	0	0	28	2196	0	1	1	0
5432	1	3	2	0	0	28	2196	0	1	1	0
5438	1	4	4	0	0	28	2196	0	1	1	0
5441	1	1	1	0	0	28	2196	0	1	1	0
5445	1	3	2	0	0	28	2196	0	1	1	0
5451	1	1	1	0	0	28	2196	0	1	1	0
5458	1	4	4	0	0	28	2196	0	1	1	0
5459	1	3	2	0	0	28	2196	0	1	1	0
5461	1	1	1	0	0	28	2196	0	1	1	0
5468	1	4	4	0	0	28	2196	0	1	1	0
5471	1	1	1	0	0	28	2196	0	1	1	0
5473	1	3	2	0	0	28	2196	0	1	1	0
5478	1	4	4	0	0	28	2196	0	1	1	0
5480	1	4	4	0	0	28	2196	0	1	1	0
5483	1	4	4	0	0	28	2196	0	1	1	0
5487	1	3	2	0	0	28	2196	0	1	1	0
5491	1	1	1	0	0	28	2196	0	1	1	0
5498	1	4	4	0	0	28	2196	0	1	1	0
5501	1	3	2	0	0	28	2196	0	1	1	0
5502	1	4	4	0	0	28	2196	0	1	1	0
5515	1	3	2	0	0	28	2196	0	1	1	0
5519	1	4	4	0	0	28	2196	0	1	1	0
5528	1	4	4	0	0	28	2196	0	1	1	0
5529	1	3	2	0	0	28	2196	0	1	1	0
5543	1	3	2	0	0	28	2196	0	1	1	0
5548	1	4	4	0	0	28	2196	0	1	1	0
5556	1	3	2	0	0	28	2196	0	1	1	0
5558	1	4	4	0	0	28	2196	0	1	1	0
5568	1	4	4	0	0	28	2196	0	1	1	0
5570	1	3	2	0	0	28	2196	0	1	1	0
5579	1	4	4	0	0	28	2196	0	1	1	0
5584	1	3	2	0	0	28	2196	0	1	1	0
5588	1	4	4	0	0	28	2196	0	1	1	0
5598	1	3	2	0	0	28	2196	0	1	1	0
5599	1	4	4	0	0	28	2196	0	1	1	0
5600	1	4	4	0	0	28	2196	0	1	1	0
5611	1	1	1	0	0	28	2196	0	1	1	0
5612	1	1	1	0	0	28	2196	0	1	1	0
5613	1	1	1	0	0	28	2196	0	1	1	0
5614	1	1	1	0	0	28	2196	0	1	1	0
5615	1	1	1	0	0	28	2196	0	1	1	0
5616	1	3	2	0	0	28	2196	0	1	1	0
5617	1	1	1	0	0	28	2196	0	1	1	0
5618	1	4	4	0	0	28	2196	0	1	1	0
5619	1	4	4	0	0	28	2196	0	1	1	0
5621	1	4	4	0	0	28	2196	0	1	1	0
5623	1	4	4	0	0	28	2196	0	1	1	0
5626	1	3	2	0	0	28	2196	0	1	1	0
5630	1	4	4	0	0	28	2196	0	1	1	0
5634	1	4	4	0	0	28	2196	0	1	1	0
5640	1	3	2	0	0	28	2196	0	1	1	0
5649	1	4	4	0	0	28	2196	0	1	1	0
5654	1	3	2	0	0	28	2196	0	1	1	0
5658	1	4	4	0	0	28	2196	0	1	1	0
5659	1	4	4	0	0	28	2196	0	1	1	0
5663	1	4	4	0	0	28	2196	0	1	1	0
5668	1	3	2	0	0	28	2196	0	1	1	0
5679	1	4	4	0	0	28	2196	0	1	1	0
5682	1	3	2	0	0	28	2196	0	1	1	0
5688	1	4	4	0	0	28	2196	0	1	1	0
5696	1	3	2	0	0	28	2196	0	1	1	0
5698	1	4	4	0	0	28	2196	0	1	1	0
5701	1	4	4	0	0	28	2196	0	1	1	0
5710	1	3	2	0	0	28	2196	0	1	1	0
5718	1	4	4	0	0	28	2196	0	1	1	0
5724	1	3	2	0	0	28	2196	0	1	1	0
5738	1	3	2	0	0	28	2196	0	1	1	0
5739	1	4	4	0	0	28	2196	0	1	1	0
5741	1	4	4	0	0	28	2196	0	1	1	0
5742	1	1	1	0	0	28	2196	0	1	1	0
5743	1	1	1	0	0	28	2196	0	1	1	0
5744	1	1	1	0	0	28	2196	0	1	1	0
5745	1	1	1	0	0	28	2196	0	1	1	0
5746	1	1	1	0	0	28	2196	0	1	1	0
5758	1	4	4	0	0	28	2196	0	1	1	0
5766	1	3	2	0	0	28	2196	0	1	1	0
5768	1	4	4	0	0	28	2196	0	1	1	0
5771	1	4	4	0	0	28	2196	0	1	1	0
5781	1	4	4	0	0	28	2196	0	1	1	0
5782	1	4	4	0	0	28	2196	0	1	1	0
5798	1	4	4	0	0	28	2196	0	1	1	0
5801	1	4	4	0	0	28	2196	0	1	1	0
5803	1	4	4	0	0	28	2196	0	1	1	0
5811	1	4	4	0	0	28	2196	0	1	1	0
5828	1	4	4	0	0	28	2196	0	1	1	0
5838	1	4	4	0	0	28	2196	0	1	1	0
5842	1	1	1	0	0	28	2196	0	1	1	0
5843	1	1	1	0	0	28	2196	0	1	1	0
5851	1	4	4	0	0	28	2196	0	1	1	0
5878	1	4	4	0	0	28	2196	0	1	1	0
5888	1	4	4	0	0	28	2196	0	1	1	0
5898	1	4	4	0	0	28	2196	0	1	1	0
5902	1	4	4	0	0	28	2196	0	1	1	0
5919	1	4	4	0	0	28	2196	0	1	1	0
5938	1	4	4	0	0	28	2196	0	1	1	0
5941	1	4	4	0	0	28	2196	0	1	1	0
5942	1	1	1	0	0	28	2196	0	1	1	0
5943	1	1	1	0	0	28	2196	0	1	1	0
5944	1	1	1	0	0	28	2196	0	1	1	0
5945	1	1	1	0	0	28	2196	0	1	1	0
5946	1	4	4	0	0	28	2196	0	1	1	0
5951	1	4	4	0	0	28	2196	0	1	1	0
5968	1	4	4	0	0	28	2196	0	1	1	0
5971	1	4	4	0	0	28	2196	0	1	1	0
5972	1	4	4	0	0	28	2196	0	1	1	0
5976	1	4	4	0	0	28	2196	0	1	1	0
5999	1	4	4	0	0	28	2196	0	1	1	0
6008	1	4	4	0	0	28	2196	0	1	1	0
6015	2	5	2	0	0	28	2196	0	1	1	0
6038	1	4	4	0	0	28	2196	0	1	1	0
6041	1	4	4	0	0	28	2196	0	1	1	0
6042	1	1	1	0	0	28	2196	0	1	1	0
6043	1	1	1	0	0	28	2196	0	1	1	0
6044	1	1	1	0	0	28	2196	0	1	1	0
6045	1	1	1	0	0	28	2196	0	1	1	0
6058	1	4	4	0	0	28	2196	0	1	1	0
6078	1	4	4	0	0	28	2196	0	1	1	0
6080	1	4	4	0	0	28	2196	0	1	1	0
6083	1	4	4	0	0	28	2196	0	1	1	0
6108	1	4	4	0	0	28	2196	0	1	1	0
6109	1	4	4	0	0	28	2196	0	1	1	0
6112	1	4	4	0	0	28	2196	0	1	1	0
6129	1	4	4	0	0	28	2196	0	1	1	0
6138	1	4	4	0	0	28	2196	0	1	1	0
6142	1	1	1	0	0	28	2196	0	1	0	0
6142	2	6	1	0	0	28	2196	0	1	0	0
6143	1	1	1	0	0	28	2196	0	1	1	0
6144	1	1	1	0	0	28	2196	0	1	1	0
6145	1	1	1	0	0	28	2196	0	1	1	0
6146	1	1	1	0	0	28	2196	0	1	1	0
6148	1	4	4	0	0	28	2196	0	1	1	0
6149	1	1	1	0	0	28	2196	1	0	0	0
6149	2	6	1	0	0	28	2196	1	0	1	0
6156	1	1	1	0	0	28	2196	2	0	1	0
6158	1	4	4	0	0	28	2196	0	1	1	0
6168	1	4	4	0	0	28	2196	0	1	1	0
6169	1	4	4	0	0	28	2196	0	1	1	0
6173	1	4	4	0	0	28	2196	0	1	1	0
6189	1	4	4	0	0	28	2196	0	1	1	0
6191	1	4	4	0	0	28	2196	0	1	1	0
6199	1	4	4	0	0	28	2196	0	1	1	0
6221	1	4	4	0	0	28	2196	0	1	1	0
6238	1	4	4	0	0	28	2196	0	1	1	0
6241	1	4	4	0	0	28	2196	0	1	1	0
6242	1	1	1	0	0	28	2196	0	1	1	0
6243	1	1	1	0	0	28	2196	0	1	1	0
6244	1	1	1	0	0	28	2196	0	1	1	0
6245	1	1	1	0	0	28	2196	0	1	1	0
6246	1	1	1	0	0	28	2196	0	1	1	0
6261	1	4	4	0	0	28	2196	0	1	1	0
6271	1	4	4	0	0	28	2196	0	1	1	0
6281	1	4	4	0	0	28	2196	0	1	1	0
6282	1	4	4	0	0	28	2196	0	1	1	0
6298	1	4	4	0	0	28	2196	0	1	1	0
6301	1	4	4	0	0	28	2196	0	1	1	0
6307	1	4	4	0	0	28	2196	0	1	1	0
6311	1	4	4	0	0	28	2196	0	1	1	0
6331	1	4	4	0	0	28	2196	0	1	1	0
6332	1	4	4	0	0	28	2196	0	1	1	0
6342	1	1	1	0	0	28	2196	0	1	1	0
6343	1	1	1	0	0	28	2196	0	1	1	0
6368	1	4	4	0	0	28	2196	0	1	1	0
6378	1	4	4	0	0	28	2196	0	1	1	0
6384	1	4	4	0	0	28	2196	0	1	1	0
6387	1	4	4	0	0	28	2196	0	1	1	0
6391	1	4	4	0	0	28	2196	0	1	1	0
6409	1	4	4	0	0	28	2196	0	1	1	0
6418	1	4	4	0	0	28	2196	0	1	1	0
6431	1	4	4	0	0	28	2196	0	1	1	0
6435	1	4	4	0	0	28	2196	0	1	1	0
6442	1	1	1	0	0	28	2196	0	1	1	0
6443	1	1	1	0	0	28	2196	0	1	1	0
6444	1	1	1	0	0	28	2196	0	1	1	0
6445	1	1	1	0	0	28	2196	0	1	1	0
6446	1	1	1	0	0	28	2196	0	1	1	0
6447	1	4	4	0	0	28	2196	0	1	1	0
6449	1	4	4	0	0	28	2196	0	1	1	0
6453	1	4	4	0	0	28	2196	0	1	1	0
6469	1	4	4	0	0	28	2196	0	1	1	0
6478	1	4	4	0	0	28	2196	0	1	1	0
6481	1	4	4	0	0	28	2196	0	1	1	0
6498	1	4	4	0	0	28	2196	0	1	1	0
6503	1	4	4	0	0	28	2196	0	1	1	0
6528	1	4	4	0	0	28	2196	0	1	1	0
6542	1	1	1	0	0	28	2196	0	1	1	0
6543	1	1	1	0	0	28	2196	0	1	1	0
6544	1	1	1	0	0	28	2196	0	1	1	0
6548	1	4	4	0	0	28	2196	0	1	1	0
6549	1	4	4	0	0	28	2196	0	1	1	0
6558	1	4	4	0	0	28	2196	0	1	1	0
6568	1	4	4	0	0	28	2196	0	1	1	0
6571	1	4	4	0	0	28	2196	0	1	1	0
6572	1	4	4	0	0	28	2196	0	1	1	0
6581	1	4	4	0	0	28	2196	0	1	1	0
6583	1	4	4	0	0	28	2196	0	1	1	0
6598	1	4	4	0	0	28	2196	0	1	1	0
6613	1	4	4	0	0	28	2196	0	1	1	0
6628	1	4	4	0	0	28	2196	0	1	1	0
6629	1	4	4	0	0	28	2196	0	1	1	0
6642	1	1	1	0	0	28	2196	0	1	1	0
6643	1	1	1	0	0	28	2196	0	1	1	0
6644	1	1	1	0	0	28	2196	0	1	1	0
6645	1	1	1	0	0	28	2196	0	1	1	0
6646	1	1	1	0	0	28	2196	0	1	1	0
6647	1	4	4	0	0	28	2196	0	1	1	0
6698	1	4	4	0	0	28	2196	0	1	1	0
6701	1	4	4	0	0	28	2196	0	1	1	0
6712	1	4	4	0	0	28	2196	0	1	1	0
6721	1	4	4	0	0	28	2196	0	1	1	0
6724	1	4	4	0	0	28	2196	0	1	1	0
6742	1	1	1	0	0	28	2196	0	1	1	0
6743	1	1	1	0	0	28	2196	0	1	1	0
6749	1	4	4	0	0	28	2196	0	1	1	0
6759	1	4	4	0	0	28	2196	0	1	1	0
6768	1	4	4	0	0	28	2196	0	1	1	0
6770	1	4	4	0	0	28	2196	0	1	1	0
6789	1	4	4	0	0	28	2196	0	1	1	0
6790	1	4	4	0	0	28	2196	0	1	1	0
6811	1	4	4	0	0	28	2196	0	1	1	0
6823	1	4	4	0	0	28	2196	0	1	1	0
6831	1	4	4	0	0	28	2196	0	1	1	0
6842	1	1	1	0	0	28	2196	0	1	1	0
6843	1	1	1	0	0	28	2196	0	1	1	0
6844	1	1	1	0	0	28	2196	0	1	1	0
6845	1	1	1	0	0	28	2196	0	1	1	0
6848	1	4	4	0	0	28	2196	0	1	1	0
6862	1	4	4	0	0	28	2196	0	1	1	0
6876	1	4	4	0	0	28	2196	0	1	1	0
6899	1	4	4	0	0	28	2196	0	1	1	0
6927	1	4	4	0	0	28	2196	0	1	1	0
6942	1	1	1	0	0	28	2196	0	1	1	0
6943	1	1	1	0	0	28	2196	0	1	1	0
6944	1	1	1	0	0	28	2196	0	1	1	0
6945	1	1	1	0	0	28	2196	0	1	1	0
6946	1	1	1	0	0	28	2196	0	1	1	0
6962	1	4	4	0	0	28	2196	0	1	1	0
6971	1	4	4	0	0	28	2196	0	1	1	0
6976	1	4	4	0	0	28	2196	0	1	1	0
6982	1	4	4	0	0	28	2196	0	1	1	0
6998	1	4	4	0	0	28	2196	0	1	1	0
7014	2	5	2	0	0	28	2196	0	1	1	0
7223	2	4	3	0	0	0	81	0	1	1	0
7224	2	4	3	0	0	0	81	0	1	1	0
7225	2	4	3	0	0	0	81	0	1	1	0
7226	2	4	3	0	0	0	81	0	1	1	0
7227	2	4	3	0	0	0	81	0	1	1	0
7228	2	4	3	0	0	28	2196	0	1	1	0
7229	2	4	3	0	0	28	2196	0	1	1	0
7234	2	4	3	0	0	28	2196	0	1	1	0
7239	2	4	3	0	0	28	2196	0	1	1	0
7245	2	4	3	0	0	28	2196	0	1	1	0
7253	2	4	3	0	0	28	2196	0	1	1	0
7261	2	4	3	0	0	28	2196	0	1	1	0
7269	2	4	3	0	0	28	2196	0	1	1	0
7278	2	4	3	0	0	28	2196	0	1	1	0
7286	2	4	3	0	0	28	2196	0	1	1	0
7294	2	4	3	0	0	28	2196	0	1	1	0
7302	2	4	3	0	0	28	2196	0	1	1	0
7303	1	1	1	0	0	28	2196	0	1	1	0
7310	2	4	3	0	0	28	2196	0	1	1	0
7318	2	4	3	0	0	28	2196	0	1	1	0
7326	2	4	3	0	0	28	2196	0	1	1	0
7334	2	4	3	0	0	28	2196	0	1	1	0
7343	2	4	3	0	0	28	2196	0	1	1	0
7351	2	4	3	0	0	28	2196	0	1	1	0
7359	2	4	3	0	0	28	2196	0	1	1	0
7363	1	1	1	0	0	28	2196	0	1	1	0
7367	2	4	3	0	0	28	2196	0	1	1	0
7373	1	1	1	0	0	28	2196	0	1	1	0
7375	1	1	1	0	0	28	2196	0	1	0	0
7375	2	4	3	0	0	28	2196	0	1	0	0
7377	1	1	1	0	0	28	2196	0	1	1	0
7379	1	1	1	0	0	28	2196	0	1	1	0
7381	1	1	1	0	0	28	2196	0	1	1	0
