time(s)	cellId	rnti	lcid	packetSize	delay(s)
4.19803	1	3	3	130	0.00402828
4.19803	1	4	3	130	0.00402815
4.19903	1	1	3	1430	0.0040261
4.19903	1	2	3	1430	0.00402492
4.19903	1	3	3	130	0.00402479
4.19903	1	4	3	130	0.00402465
4.20003	1	3	3	130	0.00402828
4.20003	1	4	3	130	0.00402815
4.20103	1	1	3	1430	0.0040261
4.20103	1	2	3	1430	0.00402492
4.20103	1	3	3	130	0.00402479
4.20103	1	4	3	130	0.00402465
4.20203	1	3	3	130	0.00402828
4.20203	1	4	3	130	0.00402815
4.20303	1	1	3	1430	0.0040261
4.20303	1	2	3	1430	0.00402492
4.20303	1	3	3	130	0.00402479
4.20303	1	4	3	130	0.00402465
4.20403	1	3	3	130	0.00402828
4.20403	1	4	3	130	0.00402815
4.20503	1	1	3	1430	0.00402601
4.20503	1	2	3	1430	0.00402484
4.20503	1	3	3	130	0.0040247
4.20503	1	4	3	130	0.00402456
4.20503	1	5	3	80	0.00402836
4.20503	1	6	3	80	0.00402827
4.20603	1	3	3	130	0.00402828
4.20603	1	4	3	130	0.00402815
4.20703	1	1	3	1430	0.0040261
4.20703	1	2	3	1430	0.00402492
4.20703	1	3	3	130	0.00402479
4.20703	1	4	3	130	0.00402465
4.20803	1	3	3	130	0.00402828
4.20803	1	4	3	130	0.00402815
4.20903	1	1	3	1430	0.0040261
4.20903	1	2	3	1430	0.00402492
4.20903	1	3	3	130	0.00402479
4.20903	1	4	3	130	0.00402465
4.21003	1	3	3	130	0.00402828
4.21003	1	4	3	130	0.00402815
4.21103	1	1	3	1430	0.0040261
4.21103	1	2	3	1430	0.00402492
4.21103	1	3	3	130	0.00402479
4.21103	1	4	3	130	0.00402465
4.21203	1	3	3	130	0.00402828
4.21203	1	4	3	130	0.00402815
4.21303	1	1	3	1430	0.0040261
4.21303	1	2	3	1430	0.00402492
4.21303	1	3	3	130	0.00402479
4.21303	1	4	3	130	0.00402465
4.21403	1	3	3	130	0.00402828
4.21403	1	4	3	130	0.00402815
4.21503	1	1	3	1430	0.0040261
4.21503	1	2	3	1430	0.00402492
4.21503	1	3	3	130	0.00402479
4.21503	1	4	3	130	0.00402465
4.21603	1	3	3	130	0.00402828
4.21603	1	4	3	130	0.00402815
4.21703	1	1	3	1430	0.0040261
4.21703	1	2	3	1430	0.00402492
4.21703	1	3	3	130	0.00402479
4.21703	1	4	3	130	0.00402465
4.21796	1	3	3	130	0.00395685
4.21796	1	4	3	130	0.00395672
4.21903	1	1	3	1430	0.0040261
4.21903	1	2	3	1430	0.00402492
4.21903	1	3	3	130	0.00402479
4.21903	1	4	3	130	0.00402465
4.22003	1	3	3	130	0.00402828
4.22003	1	4	3	130	0.00402815
4.22103	1	1	3	1430	0.0040261
4.22103	1	2	3	1430	0.00402492
4.22103	1	3	3	130	0.00402479
4.22103	1	4	3	130	0.00402465
4.22203	1	3	3	130	0.00402828
4.22203	1	4	3	130	0.00402815
4.22303	1	1	3	1430	0.0040261
4.22303	1	2	3	1430	0.00402492
4.22303	1	3	3	130	0.00402479
4.22303	1	4	3	130	0.00402465
4.22403	1	3	3	130	0.00402828
4.22403	1	4	3	130	0.00402815
4.22503	1	1	3	1430	0.0040261
4.22503	1	2	3	1430	0.00402492
4.22503	1	3	3	130	0.00402479
4.22503	1	4	3	130	0.00402465
4.22603	1	3	3	130	0.00402828
4.22603	1	4	3	130	0.00402815
4.22703	1	1	3	1430	0.0040261
4.22703	1	2	3	1430	0.00402492
4.22703	1	3	3	130	0.00402479
4.22703	1	4	3	130	0.00402465
4.22803	1	3	3	130	0.00402828
4.22803	1	4	3	130	0.00402815
4.22896	1	1	3	1430	0.00395467
4.22896	1	2	3	1430	0.00395349
4.22896	1	3	3	130	0.00395336
4.22896	1	4	3	130	0.00395322
4.22996	1	3	3	130	0.00395685
4.22996	1	4	3	130	0.00395672
4.23103	1	1	3	1430	0.0040261
4.23103	1	2	3	1430	0.00402492
4.23103	1	3	3	130	0.00402479
4.23103	1	4	3	130	0.00402465
4.23203	1	3	3	130	0.00402828
4.23203	1	4	3	130	0.00402815
4.23303	1	1	3	1430	0.0040261
4.23303	1	2	3	1430	0.00402492
4.23303	1	3	3	130	0.00402479
4.23303	1	4	3	130	0.00402465
4.23403	1	3	3	130	0.00402828
4.23403	1	4	3	130	0.00402815
4.23503	1	1	3	1430	0.0040261
4.23503	1	2	3	1430	0.00402492
4.23503	1	3	3	130	0.00402479
4.23503	1	4	3	130	0.00402465
4.23603	1	3	3	130	0.00402828
4.23603	1	4	3	130	0.00402815
4.23703	1	1	3	1430	0.0040261
4.23703	1	2	3	1430	0.00402492
4.23703	1	3	3	130	0.00402479
4.23703	1	4	3	130	0.00402465
4.23803	1	3	3	130	0.00402828
4.23803	1	4	3	130	0.00402815
4.23903	1	1	3	1430	0.0040261
4.23903	1	2	3	1430	0.00402492
4.23903	1	3	3	130	0.00402479
4.23903	1	4	3	130	0.00402465
4.24003	1	3	3	130	0.00402828
4.24003	1	4	3	130	0.00402815
4.24103	1	1	3	1430	0.0040261
4.24103	1	2	3	1430	0.00402492
4.24103	1	3	3	130	0.00402479
4.24103	1	4	3	130	0.00402465
4.24203	1	3	3	130	0.00402828
4.24203	1	4	3	130	0.00402815
4.24303	1	1	3	1430	0.0040261
4.24303	1	2	3	1430	0.00402492
4.24303	1	3	3	130	0.00402479
4.24303	1	4	3	130	0.00402465
4.24403	1	3	3	130	0.00402828
4.24403	1	4	3	130	0.00402815
4.24503	1	1	3	1430	0.0040261
4.24503	1	2	3	1430	0.00402492
4.24503	1	3	3	130	0.00402479
4.24503	1	4	3	130	0.00402465
4.24603	1	3	3	130	0.00402828
4.24603	1	4	3	130	0.00402815
4.24703	1	1	3	1430	0.0040261
4.24703	1	2	3	1430	0.00402492
4.24703	1	3	3	130	0.00402479
4.24703	1	4	3	130	0.00402465
4.24803	1	3	3	130	0.00402828
4.24803	1	4	3	130	0.00402815
4.24903	1	1	3	1430	0.0040261
4.24903	1	2	3	1430	0.00402492
4.24903	1	3	3	130	0.00402479
4.24903	1	4	3	130	0.00402465
4.25003	1	3	3	130	0.00402828
4.25003	1	4	3	130	0.00402815
4.25103	1	1	3	1430	0.0040261
4.25103	1	2	3	1430	0.00402492
4.25103	1	3	3	130	0.00402479
4.25103	1	4	3	130	0.00402465
4.25203	1	3	3	130	0.00402828
4.25203	1	4	3	130	0.00402815
4.25303	1	1	3	1430	0.0040261
4.25303	1	2	3	1430	0.00402492
4.25303	1	3	3	130	0.00402479
4.25303	1	4	3	130	0.00402465
4.25403	1	3	3	130	0.00402828
4.25403	1	4	3	130	0.00402815
4.25503	1	1	3	1430	0.00402601
4.25503	1	2	3	1430	0.00402484
4.25503	1	3	3	130	0.0040247
4.25503	1	4	3	130	0.00402456
4.25503	1	5	3	80	0.00402836
4.25503	1	6	3	80	0.00402827
4.25603	1	3	3	130	0.00402828
4.25603	1	4	3	130	0.00402815
4.25703	1	1	3	1430	0.0040261
4.25703	1	2	3	1430	0.00402492
4.25703	1	3	3	130	0.00402479
4.25703	1	4	3	130	0.00402465
4.25803	1	3	3	130	0.00402828
4.25803	1	4	3	130	0.00402815
4.25896	1	1	3	1430	0.00395467
4.25896	1	2	3	1430	0.00395349
4.25896	1	3	3	130	0.00395336
4.25896	1	4	3	130	0.00395322
4.26003	1	3	3	130	0.00402828
4.26003	1	4	3	130	0.00402815
4.26103	1	1	3	1430	0.0040261
4.26103	1	2	3	1430	0.00402492
4.26103	1	3	3	130	0.00402479
4.26103	1	4	3	130	0.00402465
4.26203	1	3	3	130	0.00402828
4.26203	1	4	3	130	0.00402815
4.26303	1	1	3	1430	0.0040261
4.26303	1	2	3	1430	0.00402492
4.26303	1	3	3	130	0.00402479
4.26303	1	4	3	130	0.00402465
4.26403	1	3	3	130	0.00402828
4.26403	1	4	3	130	0.00402815
4.26503	1	1	3	1430	0.0040261
4.26503	1	2	3	1430	0.00402492
4.26503	1	3	3	130	0.00402479
4.26503	1	4	3	130	0.00402465
4.26603	1	3	3	130	0.00402828
4.26603	1	4	3	130	0.00402815
4.26703	1	1	3	1430	0.0040261
4.26703	1	2	3	1430	0.00402492
4.26703	1	3	3	130	0.00402479
4.26703	1	4	3	130	0.00402465
4.26796	1	3	3	130	0.00395685
4.26796	1	4	3	130	0.00395672
4.26896	1	1	3	1430	0.00395467
4.26896	1	2	3	1430	0.00395349
4.26896	1	3	3	130	0.00395336
4.26896	1	4	3	130	0.00395322
4.27003	1	3	3	130	0.00402828
4.27003	1	4	3	130	0.00402815
4.27103	1	1	3	1430	0.0040261
4.27103	1	2	3	1430	0.00402492
4.27103	1	3	3	130	0.00402479
4.27103	1	4	3	130	0.00402465
4.27203	1	3	3	130	0.00402828
4.27203	1	4	3	130	0.00402815
4.27303	1	1	3	1430	0.0040261
4.27303	1	2	3	1430	0.00402492
4.27303	1	3	3	130	0.00402479
4.27303	1	4	3	130	0.00402465
4.27403	1	3	3	130	0.00402828
4.27403	1	4	3	130	0.00402815
4.27503	1	1	3	1430	0.0040261
4.27503	1	2	3	1430	0.00402492
4.27503	1	3	3	130	0.00402479
4.27503	1	4	3	130	0.00402465
4.27603	1	3	3	130	0.00402828
4.27603	1	4	3	130	0.00402815
4.27703	1	1	3	1430	0.0040261
4.27703	1	2	3	1430	0.00402492
4.27703	1	3	3	130	0.00402479
4.27703	1	4	3	130	0.00402465
4.27803	1	3	3	130	0.00402828
4.27803	1	4	3	130	0.00402815
4.27903	1	1	3	1430	0.0040261
4.27903	1	2	3	1430	0.00402492
4.27903	1	3	3	130	0.00402479
4.27903	1	4	3	130	0.00402465
4.28003	1	3	3	130	0.00402828
4.28003	1	4	3	130	0.00402815
4.28103	1	1	3	1430	0.0040261
4.28103	1	2	3	1430	0.00402492
4.28103	1	3	3	130	0.00402479
4.28103	1	4	3	130	0.00402465
4.28203	1	3	3	130	0.00402828
4.28203	1	4	3	130	0.00402815
4.28303	1	1	3	1430	0.0040261
4.28303	1	2	3	1430	0.00402492
4.28303	1	3	3	130	0.00402479
4.28303	1	4	3	130	0.00402465
4.28403	1	3	3	130	0.00402828
4.28403	1	4	3	130	0.00402815
4.28503	1	1	3	1430	0.0040261
4.28503	1	2	3	1430	0.00402492
4.28503	1	3	3	130	0.00402479
4.28503	1	4	3	130	0.00402465
4.28603	1	3	3	130	0.00402828
4.28603	1	4	3	130	0.00402815
4.28703	1	1	3	1430	0.0040261
4.28703	1	2	3	1430	0.00402492
4.28703	1	3	3	130	0.00402479
4.28703	1	4	3	130	0.00402465
4.28803	1	3	3	130	0.00402828
4.28803	1	4	3	130	0.00402815
4.28903	1	1	3	1430	0.0040261
4.28903	1	2	3	1430	0.00402492
4.28903	1	3	3	130	0.00402479
4.28903	1	4	3	130	0.00402465
4.29003	1	3	3	130	0.00402828
4.29003	1	4	3	130	0.00402815
4.29103	1	1	3	1430	0.0040261
4.29103	1	2	3	1430	0.00402492
4.29103	1	3	3	130	0.00402479
4.29103	1	4	3	130	0.00402465
4.29203	1	3	3	130	0.00402828
4.29203	1	4	3	130	0.00402815
4.29303	1	1	3	1430	0.0040261
4.29303	1	2	3	1430	0.00402492
4.29303	1	3	3	130	0.00402479
4.29303	1	4	3	130	0.00402465
4.29403	1	3	3	130	0.00402828
4.29403	1	4	3	130	0.00402815
4.29503	1	1	3	1430	0.0040261
4.29503	1	2	3	1430	0.00402492
4.29503	1	3	3	130	0.00402479
4.29503	1	4	3	130	0.00402465
4.29603	1	3	3	130	0.00402828
4.29603	1	4	3	130	0.00402815
4.29703	1	1	3	1430	0.0040261
4.29703	1	2	3	1430	0.00402492
4.29703	1	3	3	130	0.00402479
4.29703	1	4	3	130	0.00402465
4.29796	1	3	3	130	0.00395685
4.29796	1	4	3	130	0.00395672
4.29903	1	1	3	1430	0.0040261
4.29903	1	2	3	1430	0.00402492
4.29903	1	3	3	130	0.00402479
4.29903	1	4	3	130	0.00402465
4.30003	1	3	3	130	0.00402828
4.30003	1	4	3	130	0.00402815
4.30103	1	1	3	1430	0.0040261
4.30103	1	2	3	1430	0.00402492
4.30103	1	3	3	130	0.00402479
4.30103	1	4	3	130	0.00402465
4.30203	1	3	3	130	0.00402828
4.30203	1	4	3	130	0.00402815
4.30303	1	1	3	1430	0.0040261
4.30303	1	2	3	1430	0.00402492
4.30303	1	3	3	130	0.00402479
4.30303	1	4	3	130	0.00402465
4.30403	1	3	3	130	0.00402828
4.30403	1	4	3	130	0.00402815
4.30503	1	1	3	1430	0.00402601
4.30503	1	2	3	1430	0.00402484
4.30503	1	3	3	130	0.0040247
4.30503	1	4	3	130	0.00402456
4.30503	1	5	3	80	0.00402836
4.30503	1	6	3	80	0.00402827
4.30603	1	3	3	130	0.00402828
4.30603	1	4	3	130	0.00402815
4.30703	1	1	3	1430	0.0040261
4.30703	1	2	3	1430	0.00402492
4.30703	1	3	3	130	0.00402479
4.30703	1	4	3	130	0.00402465
4.30803	1	3	3	130	0.00402828
4.30803	1	4	3	130	0.00402815
4.30896	1	1	3	1430	0.00395467
4.30896	1	2	3	1430	0.00395349
4.30896	1	3	3	130	0.00395336
4.30896	1	4	3	130	0.00395322
4.30996	1	3	3	130	0.00395685
4.30996	1	4	3	130	0.00395672
4.31103	1	1	3	1430	0.0040261
4.31103	1	2	3	1430	0.00402492
4.31103	1	3	3	130	0.00402479
4.31103	1	4	3	130	0.00402465
4.31203	1	3	3	130	0.00402828
4.31203	1	4	3	130	0.00402815
4.31303	1	1	3	1430	0.0040261
4.31303	1	2	3	1430	0.00402492
4.31303	1	3	3	130	0.00402479
4.31303	1	4	3	130	0.00402465
4.31403	1	3	3	130	0.00402828
4.31403	1	4	3	130	0.00402815
4.31503	1	1	3	1430	0.0040261
4.31503	1	2	3	1430	0.00402492
4.31503	1	3	3	130	0.00402479
4.31503	1	4	3	130	0.00402465
4.31603	1	3	3	130	0.00402828
4.31603	1	4	3	130	0.00402815
4.31703	1	1	3	1430	0.0040261
4.31703	1	2	3	1430	0.00402492
4.31703	1	3	3	130	0.00402479
4.31703	1	4	3	130	0.00402465
4.31803	1	3	3	130	0.00402828
4.31803	1	4	3	130	0.00402815
4.31903	1	1	3	1430	0.0040261
4.31903	1	2	3	1430	0.00402492
4.31903	1	3	3	130	0.00402479
4.31903	1	4	3	130	0.00402465
4.32003	1	3	3	130	0.00402828
4.32003	1	4	3	130	0.00402815
4.32103	1	1	3	1430	0.0040261
4.32103	1	2	3	1430	0.00402492
4.32103	1	3	3	130	0.00402479
4.32103	1	4	3	130	0.00402465
4.32203	1	3	3	130	0.00402828
4.32203	1	4	3	130	0.00402815
4.32303	1	1	3	1430	0.0040261
4.32303	1	2	3	1430	0.00402492
4.32303	1	3	3	130	0.00402479
4.32303	1	4	3	130	0.00402465
4.32403	1	3	3	130	0.00402828
4.32403	1	4	3	130	0.00402815
4.32503	1	1	3	1430	0.0040261
4.32503	1	2	3	1430	0.00402492
4.32503	1	3	3	130	0.00402479
4.32503	1	4	3	130	0.00402465
4.32603	1	3	3	130	0.00402828
4.32603	1	4	3	130	0.00402815
4.32703	1	1	3	1430	0.0040261
4.32703	1	2	3	1430	0.00402492
4.32703	1	3	3	130	0.00402479
4.32703	1	4	3	130	0.00402465
4.32803	1	3	3	130	0.00402828
4.32803	1	4	3	130	0.00402815
4.32903	1	1	3	1430	0.0040261
4.32903	1	2	3	1430	0.00402492
4.32903	1	3	3	130	0.00402479
4.32903	1	4	3	130	0.00402465
4.33003	1	3	3	130	0.00402828
4.33003	1	4	3	130	0.00402815
4.33103	1	1	3	1430	0.0040261
4.33103	1	2	3	1430	0.00402492
4.33103	1	3	3	130	0.00402479
4.33103	1	4	3	130	0.00402465
4.33203	1	3	3	130	0.00402828
4.33203	1	4	3	130	0.00402815
4.33303	1	1	3	1430	0.0040261
4.33303	1	2	3	1430	0.00402492
4.33303	1	3	3	130	0.00402479
4.33303	1	4	3	130	0.00402465
4.33403	1	3	3	130	0.00402828
4.33403	1	4	3	130	0.00402815
4.33503	1	1	3	1430	0.0040261
4.33503	1	2	3	1430	0.00402492
4.33503	1	3	3	130	0.00402479
4.33503	1	4	3	130	0.00402465
4.33603	1	3	3	130	0.00402828
4.33603	1	4	3	130	0.00402815
4.33703	1	1	3	1430	0.0040261
4.33703	1	2	3	1430	0.00402492
4.33703	1	3	3	130	0.00402479
4.33703	1	4	3	130	0.00402465
4.33803	1	3	3	130	0.00402828
4.33803	1	4	3	130	0.00402815
4.33896	1	1	3	1430	0.00395467
4.33896	1	2	3	1430	0.00395349
4.33896	1	3	3	130	0.00395336
4.33896	1	4	3	130	0.00395322
4.34003	1	3	3	130	0.00402828
4.34003	1	4	3	130	0.00402815
4.34103	1	1	3	1430	0.0040261
4.34103	1	2	3	1430	0.00402492
4.34103	1	3	3	130	0.00402479
4.34103	1	4	3	130	0.00402465
4.34203	1	3	3	130	0.00402828
4.34203	1	4	3	130	0.00402815
4.34303	1	1	3	1430	0.0040261
4.34303	1	2	3	1430	0.00402492
4.34303	1	3	3	130	0.00402479
4.34303	1	4	3	130	0.00402465
4.34403	1	3	3	130	0.00402828
4.34403	1	4	3	130	0.00402815
4.34503	1	1	3	1430	0.0040261
4.34503	1	2	3	1430	0.00402492
4.34503	1	3	3	130	0.00402479
4.34503	1	4	3	130	0.00402465
4.34603	1	3	3	130	0.00402828
4.34603	1	4	3	130	0.00402815
4.34703	1	1	3	1430	0.0040261
4.34703	1	2	3	1430	0.00402492
4.34703	1	3	3	130	0.00402479
4.34703	1	4	3	130	0.00402465
4.34796	1	3	3	130	0.00395685
4.34796	1	4	3	130	0.00395672
4.34896	1	1	3	1430	0.00395467
4.34896	1	2	3	1430	0.00395349
4.34896	1	3	3	130	0.00395336
4.34896	1	4	3	130	0.00395322
4.35003	1	3	3	130	0.00402828
4.35003	1	4	3	130	0.00402815
4.35103	1	1	3	1430	0.0040261
4.35103	1	2	3	1430	0.00402492
4.35103	1	3	3	130	0.00402479
4.35103	1	4	3	130	0.00402465
4.35203	1	3	3	130	0.00402828
4.35203	1	4	3	130	0.00402815
4.35303	1	1	3	1430	0.0040261
4.35303	1	2	3	1430	0.00402492
4.35303	1	3	3	130	0.00402479
4.35303	1	4	3	130	0.00402465
4.35403	1	3	3	130	0.00402828
4.35403	1	4	3	130	0.00402815
4.35503	1	1	3	1430	0.00402601
4.35503	1	2	3	1430	0.00402484
4.35503	1	3	3	130	0.0040247
4.35503	1	4	3	130	0.00402456
4.35503	1	5	3	80	0.00402836
4.35503	1	6	3	80	0.00402827
4.35603	1	3	3	130	0.00402828
4.35603	1	4	3	130	0.00402815
4.35703	1	1	3	1430	0.0040261
4.35703	1	2	3	1430	0.00402492
4.35703	1	3	3	130	0.00402479
4.35703	1	4	3	130	0.00402465
4.35803	1	3	3	130	0.00402828
4.35803	1	4	3	130	0.00402815
4.35903	1	1	3	1430	0.0040261
4.35903	1	2	3	1430	0.00402492
4.35903	1	3	3	130	0.00402479
4.35903	1	4	3	130	0.00402465
4.36003	1	3	3	130	0.00402828
4.36003	1	4	3	130	0.00402815
4.36103	1	1	3	1430	0.0040261
4.36103	1	2	3	1430	0.00402492
4.36103	1	3	3	130	0.00402479
4.36103	1	4	3	130	0.00402465
4.36203	1	3	3	130	0.00402828
4.36203	1	4	3	130	0.00402815
4.36303	1	1	3	1430	0.0040261
4.36303	1	2	3	1430	0.00402492
4.36303	1	3	3	130	0.00402479
4.36303	1	4	3	130	0.00402465
4.36403	1	3	3	130	0.00402828
4.36403	1	4	3	130	0.00402815
4.36503	1	1	3	1430	0.0040261
4.36503	1	2	3	1430	0.00402492
4.36503	1	3	3	130	0.00402479
4.36503	1	4	3	130	0.00402465
4.36603	1	3	3	130	0.00402828
4.36603	1	4	3	130	0.00402815
4.36703	1	1	3	1430	0.0040261
4.36703	1	2	3	1430	0.00402492
4.36703	1	3	3	130	0.00402479
4.36703	1	4	3	130	0.00402465
4.36803	1	3	3	130	0.00402828
4.36803	1	4	3	130	0.00402815
4.36903	1	1	3	1430	0.0040261
4.36903	1	2	3	1430	0.00402492
4.36903	1	3	3	130	0.00402479
4.36903	1	4	3	130	0.00402465
4.37003	1	3	3	130	0.00402828
4.37003	1	4	3	130	0.00402815
4.37103	1	1	3	1430	0.0040261
4.37103	1	2	3	1430	0.00402492
4.37103	1	3	3	130	0.00402479
4.37103	1	4	3	130	0.00402465
4.37203	1	3	3	130	0.00402828
4.37203	1	4	3	130	0.00402815
4.37303	1	1	3	1430	0.0040261
4.37303	1	2	3	1430	0.00402492
4.37303	1	3	3	130	0.00402479
4.37303	1	4	3	130	0.00402465
4.37403	1	3	3	130	0.00402828
4.37403	1	4	3	130	0.00402815
4.37503	1	1	3	1430	0.0040261
4.37503	1	2	3	1430	0.00402492
4.37503	1	3	3	130	0.00402479
4.37503	1	4	3	130	0.00402465
4.37603	1	3	3	130	0.00402828
4.37603	1	4	3	130	0.00402815
4.37703	1	1	3	1430	0.0040261
4.37703	1	2	3	1430	0.00402492
4.37703	1	3	3	130	0.00402479
4.37703	1	4	3	130	0.00402465
4.37796	1	3	3	130	0.00395685
4.37796	1	4	3	130	0.00395672
4.37903	1	1	3	1430	0.0040261
4.37903	1	2	3	1430	0.00402492
4.37903	1	3	3	130	0.00402479
4.37903	1	4	3	130	0.00402465
4.38003	1	3	3	130	0.00402828
4.38003	1	4	3	130	0.00402815
4.38103	1	1	3	1430	0.0040261
4.38103	1	2	3	1430	0.00402492
4.38103	1	3	3	130	0.00402479
4.38103	1	4	3	130	0.00402465
4.38203	1	3	3	130	0.00402828
4.38203	1	4	3	130	0.00402815
4.38303	1	1	3	1430	0.0040261
4.38303	1	2	3	1430	0.00402492
4.38303	1	3	3	130	0.00402479
4.38303	1	4	3	130	0.00402465
4.38403	1	3	3	130	0.00402828
4.38403	1	4	3	130	0.00402815
4.38503	1	1	3	1430	0.0040261
4.38503	1	2	3	1430	0.00402492
4.38503	1	3	3	130	0.00402479
4.38503	1	4	3	130	0.00402465
4.38603	1	3	3	130	0.00402828
4.38603	1	4	3	130	0.00402815
4.38703	1	1	3	1430	0.0040261
4.38703	1	2	3	1430	0.00402492
4.38703	1	3	3	130	0.00402479
4.38703	1	4	3	130	0.00402465
4.38803	1	3	3	130	0.00402828
4.38803	1	4	3	130	0.00402815
4.38896	1	1	3	1430	0.00395467
4.38896	1	2	3	1430	0.00395349
4.38896	1	3	3	130	0.00395336
4.38896	1	4	3	130	0.00395322
4.38996	1	3	3	130	0.00395685
4.38996	1	4	3	130	0.00395672
4.39103	1	1	3	1430	0.0040261
4.39103	1	2	3	1430	0.00402492
4.39103	1	3	3	130	0.00402479
4.39103	1	4	3	130	0.00402465
4.39203	1	3	3	130	0.00402828
4.39203	1	4	3	130	0.00402815
4.39303	1	1	3	1430	0.0040261
4.39303	1	2	3	1430	0.00402492
4.39303	1	3	3	130	0.00402479
4.39303	1	4	3	130	0.00402465
4.39403	1	3	3	130	0.00402828
4.39403	1	4	3	130	0.00402815
4.39503	1	1	3	1430	0.0040261
4.39503	1	2	3	1430	0.00402492
4.39503	1	3	3	130	0.00402479
4.39503	1	4	3	130	0.00402465
4.39603	1	3	3	130	0.00402828
4.39603	1	4	3	130	0.00402815
4.39703	1	1	3	1430	0.0040261
4.39703	1	2	3	1430	0.00402492
4.39703	1	3	3	130	0.00402479
4.39703	1	4	3	130	0.00402465
4.39803	1	3	3	130	0.00402828
4.39803	1	4	3	130	0.00402815
4.39903	1	1	3	1430	0.0040261
4.39903	1	2	3	1430	0.00402492
4.39903	1	3	3	130	0.00402479
4.39903	1	4	3	130	0.00402465
4.40003	1	3	3	130	0.00402828
4.40003	1	4	3	130	0.00402815
4.40103	1	1	3	1430	0.0040261
4.40103	1	2	3	1430	0.00402492
4.40103	1	3	3	130	0.00402479
4.40103	1	4	3	130	0.00402465
4.40203	1	3	3	130	0.00402828
4.40203	1	4	3	130	0.00402815
4.40303	1	1	3	1430	0.0040261
4.40303	1	2	3	1430	0.00402492
4.40303	1	3	3	130	0.00402479
4.40303	1	4	3	130	0.00402465
4.40403	1	3	3	130	0.00402828
4.40403	1	4	3	130	0.00402815
4.40503	1	1	3	1430	0.00402601
4.40503	1	2	3	1430	0.00402484
4.40503	1	3	3	130	0.0040247
4.40503	1	4	3	130	0.00402456
4.40503	1	5	3	80	0.00402836
4.40503	1	6	3	80	0.00402827
4.40603	1	3	3	130	0.00402828
4.40603	1	4	3	130	0.00402815
4.40703	1	1	3	1430	0.0040261
4.40703	1	2	3	1430	0.00402492
4.40703	1	3	3	130	0.00402479
4.40703	1	4	3	130	0.00402465
4.40803	1	3	3	130	0.00402828
4.40803	1	4	3	130	0.00402815
4.40903	1	1	3	1430	0.0040261
4.40903	1	2	3	1430	0.00402492
4.40903	1	3	3	130	0.00402479
4.40903	1	4	3	130	0.00402465
4.41003	1	3	3	130	0.00402828
4.41003	1	4	3	130	0.00402815
4.41103	1	1	3	1430	0.0040261
4.41103	1	2	3	1430	0.00402492
4.41103	1	3	3	130	0.00402479
4.41103	1	4	3	130	0.00402465
4.41203	1	3	3	130	0.00402828
4.41203	1	4	3	130	0.00402815
4.41303	1	1	3	1430	0.0040261
4.41303	1	2	3	1430	0.00402492
4.41303	1	3	3	130	0.00402479
4.41303	1	4	3	130	0.00402465
4.41403	1	3	3	130	0.00402828
4.41403	1	4	3	130	0.00402815
4.41503	1	1	3	1430	0.0040261
4.41503	1	2	3	1430	0.00402492
4.41503	1	3	3	130	0.00402479
4.41503	1	4	3	130	0.00402465
4.41603	1	3	3	130	0.00402828
4.41603	1	4	3	130	0.00402815
4.41703	1	1	3	1430	0.0040261
4.41703	1	2	3	1430	0.00402492
4.41703	1	3	3	130	0.00402479
4.41703	1	4	3	130	0.00402465
4.41803	1	3	3	130	0.00402828
4.41803	1	4	3	130	0.00402815
4.41896	1	1	3	1430	0.00395467
4.41896	1	2	3	1430	0.00395349
4.41896	1	3	3	130	0.00395336
4.41896	1	4	3	130	0.00395322
4.42003	1	3	3	130	0.00402828
4.42003	1	4	3	130	0.00402815
4.42103	1	1	3	1430	0.0040261
4.42103	1	2	3	1430	0.00402492
4.42103	1	3	3	130	0.00402479
4.42103	1	4	3	130	0.00402465
4.42203	1	3	3	130	0.00402828
4.42203	1	4	3	130	0.00402815
4.42303	1	1	3	1430	0.0040261
4.42303	1	2	3	1430	0.00402492
4.42303	1	3	3	130	0.00402479
4.42303	1	4	3	130	0.00402465
4.42403	1	3	3	130	0.00402828
4.42403	1	4	3	130	0.00402815
4.42503	1	1	3	1430	0.0040261
4.42503	1	2	3	1430	0.00402492
4.42503	1	3	3	130	0.00402479
4.42503	1	4	3	130	0.00402465
4.42603	1	3	3	130	0.00402828
4.42603	1	4	3	130	0.00402815
4.42703	1	1	3	1430	0.0040261
4.42703	1	2	3	1430	0.00402492
4.42703	1	3	3	130	0.00402479
4.42703	1	4	3	130	0.00402465
4.42796	1	3	3	130	0.00395685
4.42796	1	4	3	130	0.00395672
4.42896	1	1	3	1430	0.00395467
4.42896	1	2	3	1430	0.00395349
4.42896	1	3	3	130	0.00395336
4.42896	1	4	3	130	0.00395322
4.43003	1	3	3	130	0.00402828
4.43003	1	4	3	130	0.00402815
4.43103	1	1	3	1430	0.0040261
4.43103	1	2	3	1430	0.00402492
4.43103	1	3	3	130	0.00402479
4.43103	1	4	3	130	0.00402465
4.43203	1	3	3	130	0.00402828
4.43203	1	4	3	130	0.00402815
4.43303	1	1	3	1430	0.0040261
4.43303	1	2	3	1430	0.00402492
4.43303	1	3	3	130	0.00402479
4.43303	1	4	3	130	0.00402465
4.43403	1	3	3	130	0.00402828
4.43403	1	4	3	130	0.00402815
4.43503	1	1	3	1430	0.0040261
4.43503	1	2	3	1430	0.00402492
