% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
6811	2	6	1	0	4	105	0	1	0
6812	2	6	1	0	4	105	0	1	0
6813	2	6	1	0	4	105	0	1	0
6814	2	6	1	0	4	105	0	1	0
6815	2	6	1	0	4	105	0	1	0
6816	2	6	1	0	4	105	0	1	0
6817	2	6	1	0	4	105	0	1	0
6818	2	6	1	0	4	105	0	0	0
6819	2	6	1	0	4	105	0	1	0
6820	2	6	1	0	4	105	0	1	0
6821	1	4	4	0	28	2292	0	1	0
6821	2	6	1	0	4	105	0	1	0
6822	2	6	1	0	4	105	0	1	0
6823	2	6	1	0	4	105	0	1	0
6824	2	6	1	0	4	105	0	1	0
6825	2	6	1	0	4	105	0	1	0
6826	2	6	1	0	4	105	0	1	0
6827	2	6	1	0	4	105	0	1	0
6828	2	6	1	0	4	105	0	0	0
6829	2	6	1	0	4	105	0	1	0
6830	2	6	1	0	4	105	0	1	0
6831	1	4	4	0	28	2292	0	1	0
6831	2	6	1	0	4	105	0	1	0
6832	2	6	1	0	4	105	0	1	0
6833	2	6	1	0	4	105	0	1	0
6834	2	6	1	0	4	105	0	1	0
6835	2	6	1	0	4	105	0	1	0
6836	2	6	1	0	4	105	0	1	0
6837	2	6	1	0	4	105	0	1	0
6838	1	4	4	0	28	2292	0	0	0
6838	2	6	1	0	4	105	0	0	0
6839	2	6	1	0	4	105	0	1	0
6840	2	6	1	0	4	105	0	1	0
6841	2	6	1	0	4	105	0	1	0
6842	2	6	1	0	4	105	0	1	0
6843	2	6	1	0	4	105	0	1	0
6844	2	6	1	0	4	105	0	1	0
6845	2	6	1	0	4	105	0	0	0
6846	2	6	1	0	4	105	0	1	0
6847	2	6	1	0	4	105	0	1	0
6848	2	6	1	0	4	105	0	1	0
6849	2	6	1	0	4	105	0	1	0
6850	2	6	1	0	4	105	0	1	0
6851	2	6	1	0	4	105	0	1	0
6852	1	4	4	0	28	2292	0	1	0
6852	2	6	1	0	4	105	0	1	0
6853	2	6	1	0	4	105	0	1	0
6854	2	6	1	0	4	105	0	1	0
6855	2	6	1	0	4	105	0	1	0
6856	2	6	1	0	4	105	0	1	0
6857	2	6	1	0	4	105	0	1	0
6858	2	6	1	0	4	105	0	1	0
6859	2	6	1	0	4	105	0	0	0
6860	2	6	1	0	4	105	0	1	0
6861	1	4	4	0	28	2292	0	1	0
6861	2	6	1	0	4	105	0	1	0
6862	2	6	1	0	4	105	0	1	0
6863	2	6	1	0	4	105	0	1	0
6864	2	6	1	0	4	105	0	1	0
6865	2	6	1	0	4	105	0	1	0
6866	2	6	1	0	4	105	0	1	0
6867	2	6	1	0	4	105	0	1	0
6868	2	6	1	0	4	105	0	0	0
6869	2	6	1	0	4	105	0	1	0
6870	2	6	1	0	4	105	0	1	0
6871	2	6	1	0	4	105	0	1	0
6872	2	6	1	0	4	105	0	1	0
6873	2	6	1	0	4	105	0	1	0
6874	2	6	1	0	4	105	0	1	0
6875	2	6	1	0	4	105	0	1	0
6876	2	6	1	0	4	105	0	1	0
6877	2	6	1	0	4	105	0	1	0
6878	2	6	1	0	4	105	0	1	0
6879	2	6	1	0	4	105	0	1	0
6880	2	6	1	0	4	105	0	1	0
6881	1	4	4	0	28	2292	0	1	0
6881	2	6	1	0	4	105	0	1	0
6882	1	4	4	0	28	2292	0	1	0
6882	2	6	1	0	4	105	0	1	0
6883	2	6	1	0	4	105	0	1	0
6884	2	6	1	0	4	105	0	1	0
6885	2	6	1	0	4	105	0	1	0
6886	2	6	1	0	4	105	0	1	0
6887	2	6	1	0	4	105	0	1	0
6888	2	6	1	0	4	105	0	0	0
6889	1	4	4	0	28	2292	0	0	0
6889	2	6	1	0	4	105	0	0	0
6890	2	6	1	0	4	105	0	1	0
6891	1	4	4	0	28	2292	0	1	0
6891	2	6	1	0	4	105	0	1	0
6892	2	6	1	0	4	105	0	1	0
6893	2	6	1	0	4	105	0	1	0
6894	2	6	1	0	4	105	0	1	0
6895	2	6	1	0	4	105	0	1	0
6896	2	6	1	0	4	105	0	0	0
6897	2	6	1	0	4	105	0	1	0
6898	1	4	4	0	28	2292	0	0	0
6898	2	6	1	0	4	105	0	0	0
6899	2	6	1	0	4	105	0	1	0
6900	2	6	1	0	4	105	0	1	0
6901	2	6	1	0	4	105	0	1	0
6902	2	6	1	0	4	105	0	1	0
6903	2	6	1	0	4	105	0	1	0
6904	2	6	1	0	4	105	0	1	0
6905	2	6	1	0	4	105	0	1	0
6906	2	6	1	0	4	105	0	1	0
6907	2	6	1	0	4	105	0	1	0
6908	2	6	1	0	4	105	0	1	0
6909	2	6	1	0	4	105	0	1	0
6910	2	6	1	0	4	105	0	1	0
6911	2	6	1	0	4	105	0	1	0
6912	2	6	1	0	4	105	0	1	0
6913	2	6	1	0	4	105	0	1	0
6914	2	6	1	0	4	105	0	1	0
6915	2	6	1	0	4	105	0	1	0
6916	2	6	1	0	4	105	0	1	0
6917	2	6	1	0	4	105	0	1	0
6918	2	6	1	0	4	105	0	1	0
6919	2	6	1	0	4	105	0	1	0
6920	2	6	1	0	4	105	0	1	0
6921	2	6	1	0	4	105	0	1	0
6922	2	6	1	0	4	105	0	1	0
6923	2	6	1	0	4	105	0	1	0
6924	2	6	1	0	4	105	0	1	0
6925	2	6	1	0	4	105	0	1	0
6926	2	6	1	0	4	105	0	1	0
6927	2	6	1	0	4	105	0	1	0
6928	2	6	1	0	4	105	0	1	0
6929	2	6	1	0	4	105	0	1	0
6930	2	6	1	0	4	105	0	1	0
6931	1	4	4	0	28	2292	0	1	0
6931	2	6	1	0	4	105	0	1	0
6932	1	4	4	0	28	2292	0	1	0
6932	2	6	1	0	4	105	0	1	0
6933	1	4	4	0	28	2292	0	1	0
6933	2	6	1	0	4	105	0	1	0
6934	2	6	1	0	4	105	0	1	0
6935	2	6	1	0	4	105	0	1	0
6936	2	6	1	0	4	105	0	1	0
6937	2	6	1	0	4	105	0	1	0
6938	2	6	1	0	4	105	0	0	0
6939	1	4	4	0	28	2292	0	0	0
6939	2	6	1	0	4	105	0	0	0
6940	1	4	4	0	28	2292	0	0	0
6940	2	6	1	0	4	105	0	0	0
6941	2	6	1	0	4	105	0	1	0
6942	2	6	1	0	4	105	0	1	0
6943	2	6	1	0	4	105	0	1	0
6944	2	6	1	0	4	105	0	1	0
6945	2	6	1	0	4	105	0	1	0
6946	2	6	1	0	4	105	0	0	0
6947	2	6	1	0	4	105	0	0	0
6948	2	6	1	0	4	105	0	1	0
6949	2	6	1	0	4	105	0	1	0
6950	2	6	1	0	4	105	0	1	0
6951	2	6	1	0	4	105	0	1	0
6952	1	4	4	0	28	2292	0	1	0
6952	2	6	1	0	4	105	0	1	0
6953	2	6	1	0	4	105	0	1	0
6954	2	6	1	0	4	105	0	1	0
6955	2	6	1	0	4	105	0	1	0
6956	2	6	1	0	4	105	0	1	0
6957	2	6	1	0	4	105	0	1	0
6958	2	6	1	0	4	105	0	1	0
6959	1	4	4	0	28	2292	0	0	0
6959	2	6	1	0	4	105	0	0	0
6960	2	6	1	0	4	105	0	1	0
6961	1	4	4	0	28	2292	0	1	0
6961	2	6	1	0	4	105	0	1	0
6962	2	6	1	0	4	105	0	1	0
6963	2	6	1	0	4	105	0	1	0
6964	2	6	1	0	4	105	0	1	0
6965	2	6	1	0	4	105	0	1	0
6966	2	6	1	0	4	105	0	1	0
6967	2	6	1	0	4	105	0	1	0
6968	2	6	1	0	4	105	0	0	0
6969	2	6	1	0	4	105	0	1	0
6970	2	6	1	0	4	105	0	1	0
6971	2	6	1	0	4	105	0	1	0
6972	2	6	1	0	4	105	0	1	0
6973	2	6	1	0	4	105	0	1	0
6974	2	6	1	0	4	105	0	1	0
6975	2	6	1	0	4	105	0	1	0
6976	2	6	1	0	4	105	0	1	0
6977	2	6	1	0	4	105	0	1	0
6978	2	6	1	0	4	105	0	1	0
6979	2	6	1	0	4	105	0	1	0
6980	2	6	1	0	4	105	0	1	0
6981	1	4	4	0	28	2292	0	1	0
6981	2	6	1	0	4	105	0	1	0
6982	1	4	4	0	28	2292	0	1	0
6982	2	6	1	0	4	105	0	1	0
6983	2	6	1	0	4	105	0	1	0
6984	2	6	1	0	4	105	0	1	0
6985	2	6	1	0	4	105	0	1	0
6986	2	6	1	0	4	105	0	1	0
6987	2	6	1	0	4	105	0	1	0
6988	1	4	4	0	28	2292	0	0	0
6988	2	6	1	0	4	105	0	0	0
6989	2	6	1	0	4	105	0	0	0
6990	2	6	1	0	4	105	0	1	0
6991	1	4	4	0	28	2292	0	1	0
6991	2	6	1	0	4	105	0	1	0
6992	2	6	1	0	4	105	0	1	0
6993	2	6	1	0	4	105	0	1	0
6994	2	6	1	0	4	105	0	1	0
6995	2	6	1	0	4	105	0	0	0
6996	2	6	1	0	4	105	0	1	0
6997	2	6	1	0	4	105	0	1	0
6998	1	4	4	0	28	2292	0	0	0
6998	2	6	1	0	4	105	0	0	0
6999	2	6	1	0	4	105	0	1	0
7000	2	6	1	0	4	105	0	1	0
7001	2	6	1	0	4	105	0	1	0
7002	2	6	1	0	4	105	0	1	0
7003	2	6	1	0	4	105	0	1	0
7004	2	6	1	0	4	105	0	1	0
7005	2	6	1	0	4	105	0	0	0
7006	2	6	1	0	4	105	0	1	0
7007	2	6	1	0	4	105	0	1	0
7008	2	6	1	0	4	105	0	1	0
7009	2	6	1	0	4	105	0	1	0
7010	2	6	1	0	4	105	0	1	0
7011	1	3	2	0	12	301	0	1	0
7011	1	4	4	0	28	1095	0	1	0
7011	2	6	1	0	4	105	0	1	0
7012	1	3	2	0	12	301	0	1	0
7012	2	6	1	0	4	105	0	1	0
7013	1	4	4	0	28	2292	0	1	0
7013	2	6	1	0	4	105	0	1	0
7014	2	6	1	0	4	105	0	1	0
7015	2	6	1	0	4	105	0	1	0
7016	2	6	1	0	4	105	0	1	0
7017	2	6	1	0	4	105	0	1	0
7018	1	4	4	0	28	1095	0	0	0
7018	2	6	1	0	4	105	0	0	0
7019	2	6	1	0	4	105	0	1	0
7020	1	4	4	0	28	2292	0	0	0
7020	2	6	1	0	4	105	0	0	0
7021	2	6	1	0	4	105	0	1	0
7022	2	6	1	0	4	105	0	1	0
7023	2	6	1	0	4	105	0	1	0
7024	2	6	1	0	4	105	0	1	0
7025	2	6	1	0	4	105	0	0	0
7026	2	6	1	0	4	105	0	1	0
7027	2	6	1	0	4	105	0	0	0
7028	2	6	1	0	4	105	0	1	0
7029	2	6	1	0	4	105	0	1	0
7030	2	6	1	0	4	105	0	1	0
7031	2	6	1	0	4	105	0	1	0
7032	2	6	1	0	4	105	0	1	0
7033	2	6	1	0	4	105	0	1	0
7034	2	6	1	0	4	105	0	1	0
7035	2	6	1	0	4	105	0	1	0
7036	2	6	1	0	4	105	0	1	0
7037	2	6	1	0	4	105	0	1	0
7038	2	6	1	0	4	105	0	1	0
7039	2	6	1	0	4	105	0	1	0
7040	2	6	1	0	4	105	0	1	0
7041	2	6	1	0	4	105	0	1	0
7042	2	6	1	0	4	105	0	1	0
7043	2	6	1	0	4	105	0	1	0
7044	2	6	1	0	4	105	0	1	0
7045	2	6	1	0	4	105	0	1	0
7046	2	6	1	0	4	105	0	1	0
7047	2	6	1	0	4	105	0	1	0
7048	2	6	1	0	4	105	0	1	0
7049	2	6	1	0	4	105	0	1	0
7050	2	6	1	0	4	105	0	1	0
7051	2	6	1	0	4	105	0	1	0
7052	2	6	1	0	4	105	0	1	0
7053	2	6	1	0	4	105	0	1	0
7054	2	6	1	0	4	105	0	1	0
7055	2	6	1	0	4	105	0	1	0
7056	2	6	1	0	4	105	0	1	0
7057	2	6	1	0	4	105	0	1	0
7058	2	6	1	0	4	105	0	1	0
7059	2	6	1	0	4	105	0	1	0
7060	2	6	1	0	4	105	0	1	0
7061	2	6	1	0	4	105	0	1	0
7062	2	6	1	0	4	105	0	1	0
7063	2	6	1	0	4	105	0	1	0
7064	2	6	1	0	4	105	0	1	0
7065	2	6	1	0	4	105	0	1	0
7066	2	6	1	0	4	105	0	1	0
7067	2	6	1	0	4	105	0	1	0
7068	2	6	1	0	4	105	0	1	0
7069	2	6	1	0	4	105	0	1	0
7070	2	6	1	0	4	105	0	1	0
7071	2	6	1	0	4	105	0	1	0
7072	2	6	1	0	4	105	0	1	0
7073	2	6	1	0	4	105	0	1	0
7074	2	6	1	0	4	105	0	1	0
7075	2	6	1	0	4	105	0	1	0
7076	2	6	1	0	4	105	0	1	0
7077	2	6	1	0	4	105	0	1	0
7078	2	6	1	0	4	105	0	1	0
7079	2	6	1	0	4	105	0	1	0
7080	2	6	1	0	4	105	0	1	0
7081	2	6	1	0	4	105	0	1	0
7082	2	6	1	0	4	105	0	1	0
7083	2	6	1	0	4	105	0	1	0
7084	2	6	1	0	4	105	0	1	0
7085	2	6	1	0	4	105	0	1	0
7086	2	6	1	0	4	105	0	1	0
7087	2	6	1	0	4	105	0	1	0
7088	2	6	1	0	4	105	0	1	0
7089	2	6	1	0	4	105	0	1	0
7090	2	6	1	0	4	105	0	1	0
7091	2	6	1	0	4	105	0	1	0
7092	2	6	1	0	4	105	0	1	0
7093	2	6	1	0	4	105	0	1	0
7094	2	6	1	0	4	105	0	1	0
7095	2	6	1	0	4	105	0	1	0
7096	2	6	1	0	4	105	0	1	0
7097	2	6	1	0	4	105	0	1	0
7098	2	6	1	0	4	105	0	1	0
7099	2	6	1	0	4	105	0	1	0
7100	2	6	1	0	4	105	0	1	0
7101	2	6	1	0	4	105	0	1	0
7102	2	6	1	0	4	105	0	1	0
7103	2	6	1	0	4	105	0	1	0
7104	2	6	1	0	4	105	0	1	0
7105	2	6	1	0	4	105	0	1	0
7106	2	6	1	0	4	105	0	1	0
7107	2	6	1	0	4	105	0	1	0
7108	2	6	1	0	4	105	0	1	0
7109	2	6	1	0	4	105	0	1	0
7110	2	6	1	0	4	105	0	1	0
7111	2	6	1	0	4	105	0	1	0
7112	2	6	1	0	4	105	0	1	0
7113	2	6	1	0	4	105	0	1	0
7114	2	6	1	0	4	105	0	1	0
7115	2	6	1	0	4	105	0	1	0
7116	2	6	1	0	4	105	0	1	0
7117	2	6	1	0	4	105	0	1	0
7118	2	6	1	0	4	105	0	1	0
7119	2	6	1	0	4	105	0	1	0
7120	2	6	1	0	4	105	0	1	0
7121	2	6	1	0	4	105	0	1	0
7122	2	6	1	0	4	105	0	1	0
7123	2	6	1	0	4	105	0	1	0
7124	2	6	1	0	4	105	0	1	0
7125	2	6	1	0	4	105	0	1	0
7126	2	6	1	0	4	105	0	1	0
7127	2	6	1	0	4	105	0	1	0
7128	2	6	1	0	4	105	0	1	0
7129	2	6	1	0	4	105	0	1	0
7130	2	6	1	0	4	105	0	1	0
7131	2	6	1	0	4	105	0	1	0
7132	2	6	1	0	4	105	0	1	0
7133	2	6	1	0	4	105	0	1	0
7134	2	6	1	0	4	105	0	1	0
7135	2	6	1	0	4	105	0	1	0
7136	2	6	1	0	4	105	0	1	0
7137	2	6	1	0	4	105	0	1	0
7138	2	6	1	0	4	105	0	1	0
7139	2	6	1	0	4	105	0	1	0
7140	2	6	1	0	4	105	0	1	0
7141	2	6	1	0	4	105	0	1	0
7142	2	6	1	0	4	105	0	1	0
7143	2	6	1	0	4	105	0	1	0
7144	2	6	1	0	4	105	0	1	0
7145	2	6	1	0	4	105	0	1	0
7146	2	6	1	0	4	105	0	1	0
7147	2	6	1	0	4	105	0	1	0
7148	2	6	1	0	4	105	0	1	0
7149	2	6	1	0	4	105	0	1	0
7150	2	6	1	0	4	105	0	1	0
7151	2	6	1	0	4	105	0	1	0
7152	2	6	1	0	4	105	0	1	0
7153	2	6	1	0	4	105	0	1	0
7154	2	6	1	0	4	105	0	1	0
7155	2	6	1	0	4	105	0	1	0
7156	2	6	1	0	4	105	0	1	0
7157	2	6	1	0	4	105	0	1	0
7158	2	6	1	0	4	105	0	1	0
7159	2	6	1	0	4	105	0	1	0
7160	2	6	1	0	4	105	0	1	0
7161	2	6	1	0	4	105	0	1	0
7162	2	6	1	0	4	105	0	1	0
7163	2	6	1	0	4	105	0	1	0
7164	2	6	1	0	4	105	0	1	0
7165	2	6	1	0	4	105	0	1	0
7166	2	6	1	0	4	105	0	1	0
7167	2	6	1	0	4	105	0	1	0
7168	2	6	1	0	4	105	0	1	0
7169	2	6	1	0	4	105	0	1	0
7170	2	6	1	0	4	105	0	1	0
7171	2	6	1	0	4	105	0	1	0
7172	2	6	1	0	4	105	0	1	0
7173	2	6	1	0	4	105	0	1	0
7174	2	6	1	0	4	105	0	1	0
7175	2	6	1	0	4	105	0	1	0
7176	2	6	1	0	4	105	0	1	0
7177	2	6	1	0	4	105	0	1	0
7178	2	6	1	0	4	105	0	1	0
7179	2	6	1	0	4	105	0	1	0
7180	2	6	1	0	4	105	0	1	0
7181	2	6	1	0	4	105	0	1	0
7182	2	6	1	0	4	105	0	1	0
7183	2	6	1	0	4	105	0	1	0
7184	2	6	1	0	4	105	0	1	0
7185	2	6	1	0	4	105	0	1	0
7186	2	6	1	0	4	105	0	1	0
7187	2	6	1	0	4	105	0	1	0
7188	2	6	1	0	4	105	0	1	0
7189	2	6	1	0	4	105	0	1	0
7190	2	6	1	0	4	105	0	1	0
7191	2	6	1	0	4	105	0	1	0
7192	2	6	1	0	4	105	0	1	0
7193	2	6	1	0	4	105	0	1	0
7194	2	6	1	0	4	105	0	1	0
7195	2	6	1	0	4	105	0	1	0
7196	2	6	1	0	4	105	0	1	0
7197	2	6	1	0	4	105	0	1	0
7198	2	6	1	0	4	105	0	1	0
7199	2	6	1	0	4	105	0	1	0
7200	2	6	1	0	4	105	0	1	0
7201	2	6	1	0	4	105	0	1	0
7202	2	6	1	0	4	105	0	1	0
7203	2	6	1	0	4	105	0	1	0
7204	2	6	1	0	4	105	0	1	0
7205	2	6	1	0	4	105	0	1	0
7206	2	6	1	0	4	105	0	1	0
7207	2	6	1	0	4	105	0	1	0
7208	2	6	1	0	4	105	0	1	0
7209	2	6	1	0	4	105	0	1	0
7210	2	6	1	0	4	105	0	1	0
7211	2	6	1	0	4	105	0	1	0
7212	2	6	1	0	4	105	0	1	0
7213	2	6	1	0	4	105	0	1	0
7214	2	6	1	0	4	105	0	1	0
7215	2	6	1	0	4	105	0	1	0
7216	2	6	1	0	4	105	0	1	0
7217	2	6	1	0	4	105	0	1	0
7218	2	6	1	0	4	105	0	1	0
7219	2	6	1	0	4	105	0	1	0
7220	2	6	1	0	4	105	0	1	0
7221	2	6	1	0	4	105	0	1	0
7222	2	6	1	0	4	105	0	1	0
7223	2	6	1	0	4	105	0	1	0
7224	2	6	1	0	4	61	0	1	0
7225	2	6	1	0	4	105	0	1	0
7226	2	6	1	0	4	105	0	1	0
7227	2	6	1	0	4	105	0	1	0
7228	2	6	1	0	4	105	0	1	0
7229	2	6	1	0	4	105	0	1	0
7230	2	6	1	0	4	105	0	1	0
7231	2	6	1	0	4	105	0	1	0
7232	2	6	1	0	4	105	0	1	0
7233	2	6	1	0	4	105	0	1	0
7234	2	6	1	0	4	105	0	1	0
7235	2	6	1	0	4	105	0	1	0
7236	2	6	1	0	4	105	0	1	0
7237	2	6	1	0	4	105	0	1	0
7238	2	6	1	0	4	105	0	1	0
7239	2	6	1	0	4	105	0	1	0
7240	2	6	1	0	4	105	0	1	0
7241	2	6	1	0	4	69	0	1	0
7241	2	4	3	0	0	26	0	1	0
7242	2	6	1	0	4	69	0	1	0
7242	2	4	3	0	0	26	0	1	0
7243	2	6	1	0	4	69	0	1	0
7243	2	4	3	0	0	26	0	1	0
7244	2	6	1	0	4	69	0	1	0
7244	2	4	3	0	0	26	0	1	0
7245	2	6	1	0	4	69	0	1	0
7245	2	4	3	0	0	26	0	1	0
7246	2	6	1	0	4	69	0	1	0
7246	2	4	3	0	0	26	0	1	0
7247	2	6	1	0	4	69	0	1	0
7247	2	4	3	0	0	26	0	1	0
7248	2	6	1	0	4	69	0	1	0
7248	2	4	3	0	0	26	0	1	0
7249	2	6	1	0	4	69	0	1	0
7249	2	4	3	0	0	26	0	1	0
7250	2	6	1	0	4	69	0	1	0
7250	2	4	3	0	0	26	0	1	0
7251	2	6	1	0	4	69	0	1	0
7251	2	4	3	0	0	26	0	1	0
7252	2	6	1	0	4	69	0	1	0
7252	2	4	3	0	0	26	0	1	0
7253	2	6	1	0	4	69	0	1	0
7253	2	4	3	0	0	26	0	1	0
7254	2	6	1	0	4	69	0	1	0
7254	2	4	3	0	0	26	0	1	0
7255	2	6	1	0	4	69	0	1	0
7255	2	4	3	0	0	26	0	1	0
7256	2	6	1	0	4	69	0	1	0
7256	2	4	3	0	0	26	0	1	0
7257	2	6	1	0	4	69	0	1	0
7257	2	4	3	0	0	26	0	1	0
7258	2	6	1	0	4	69	0	1	0
7258	2	4	3	0	0	26	0	1	0
7259	2	6	1	0	4	69	0	1	0
7259	2	4	3	0	0	26	0	1	0
7260	2	6	1	0	4	69	0	1	0
7260	2	4	3	0	0	26	0	1	0
7261	2	6	1	0	4	69	0	1	0
7261	2	4	3	0	0	26	0	1	0
7262	2	6	1	0	4	69	0	1	0
7262	2	4	3	0	0	26	0	1	0
7263	2	6	1	0	4	69	0	1	0
7263	2	4	3	0	0	26	0	1	0
7264	2	6	1	0	4	69	0	1	0
7264	2	4	3	0	0	26	0	1	0
7265	2	6	1	0	4	69	0	1	0
7265	2	4	3	0	0	26	0	1	0
7266	2	6	1	0	4	69	0	1	0
7266	2	4	3	0	0	26	0	1	0
7267	2	6	1	0	4	69	0	1	0
7267	2	4	3	0	0	26	0	1	0
7268	2	6	1	0	4	69	0	1	0
7268	2	4	3	0	0	26	0	1	0
7269	2	6	1	0	4	69	0	1	0
7269	2	4	3	0	0	26	0	1	0
7270	2	6	1	0	4	69	0	1	0
7270	2	4	3	0	0	26	0	1	0
7271	2	6	1	0	4	69	0	1	0
7271	2	4	3	0	0	26	0	1	0
7272	2	6	1	0	4	69	0	1	0
7272	2	4	3	0	0	26	0	1	0
7273	2	6	1	0	4	69	0	1	0
7273	2	4	3	0	0	26	0	1	0
7274	2	6	1	0	4	69	0	1	0
7274	2	4	3	0	0	26	0	1	0
7275	2	6	1	0	4	69	0	1	0
7275	2	4	3	0	0	26	0	1	0
7276	2	6	1	0	4	69	0	1	0
7276	2	4	3	0	0	26	0	1	0
7277	2	6	1	0	4	69	0	1	0
7277	2	4	3	0	0	26	0	1	0
7278	2	6	1	0	4	69	0	1	0
7278	2	4	3	0	0	26	0	1	0
7279	2	6	1	0	4	69	0	1	0
7279	2	4	3	0	0	26	0	1	0
7280	2	6	1	0	4	69	0	1	0
7280	2	4	3	0	0	26	0	1	0
7281	2	6	1	0	4	69	0	1	0
7281	2	4	3	0	0	26	0	1	0
7282	2	6	1	0	4	69	0	1	0
7282	2	4	3	0	0	26	0	1	0
7283	2	6	1	0	4	69	0	1	0
7283	2	4	3	0	0	26	0	1	0
7284	2	6	1	0	4	69	0	1	0
7284	2	4	3	0	0	26	0	1	0
7285	2	6	1	0	4	69	0	1	0
7285	2	4	3	0	0	26	0	1	0
7286	2	6	1	0	4	69	0	1	0
7286	2	4	3	0	0	26	0	1	0
7287	2	6	1	0	4	69	0	1	0
7287	2	4	3	0	0	26	0	1	0
7288	2	6	1	0	4	69	0	1	0
7288	2	4	3	0	0	26	0	1	0
7289	2	6	1	0	4	69	0	1	0
7289	2	4	3	0	0	26	0	1	0
7290	2	6	1	0	4	69	0	1	0
7290	2	4	3	0	0	26	0	1	0
7291	2	6	1	0	4	69	0	1	0
7291	2	4	3	0	0	26	0	1	0
7292	2	6	1	0	4	69	0	1	0
7292	2	4	3	0	0	26	0	1	0
7293	2	6	1	0	4	69	0	1	0
7293	2	4	3	0	0	26	0	1	0
7294	2	6	1	0	4	69	0	1	0
7294	2	4	3	0	0	26	0	1	0
7295	2	6	1	0	4	69	0	1	0
7295	2	4	3	0	0	26	0	1	0
7296	2	6	1	0	4	69	0	1	0
7296	2	4	3	0	0	26	0	1	0
7297	2	6	1	0	4	69	0	1	0
7297	2	4	3	0	0	26	0	1	0
7298	2	6	1	0	4	69	0	1	0
7298	2	4	3	0	0	26	0	1	0
7299	2	6	1	0	4	69	0	1	0
7299	2	4	3	0	0	26	0	1	0
7300	2	6	1	0	4	69	0	1	0
7300	2	4	3	0	0	26	0	1	0
7301	2	6	1	0	4	69	0	1	0
7301	2	4	3	0	0	26	0	1	0
7302	2	6	1	0	4	69	0	1	0
7302	2	4	3	0	0	26	0	1	0
7303	2	6	1	0	4	69	0	1	0
7303	2	4	3	0	0	26	0	1	0
7304	2	6	1	0	4	69	0	1	0
7304	2	4	3	0	0	26	0	1	0
7305	2	6	1	0	4	69	0	1	0
7305	2	4	3	0	0	26	0	1	0
7306	2	6	1	0	4	69	0	1	0
7306	2	4	3	0	0	26	0	1	0
7307	2	6	1	0	4	69	0	1	0
7307	2	4	3	0	0	26	0	1	0
7308	2	6	1	0	4	69	0	1	0
7308	2	4	3	0	0	26	0	1	0
7309	2	6	1	0	4	69	0	1	0
7309	2	4	3	0	0	26	0	1	0
7310	2	6	1	0	4	69	0	1	0
7310	2	4	3	0	0	26	0	1	0
7311	2	6	1	0	4	69	0	1	0
7311	2	4	3	0	0	26	0	1	0
7312	2	6	1	0	4	69	0	1	0
7312	2	4	3	0	0	26	0	1	0
7313	2	6	1	0	4	69	0	1	0
7313	2	4	3	0	0	26	0	1	0
7314	2	6	1	0	4	69	0	1	0
7314	2	4	3	0	0	26	0	1	0
7315	2	6	1	0	4	69	0	1	0
7315	2	4	3	0	0	26	0	1	0
7316	2	6	1	0	4	69	0	1	0
7316	2	4	3	0	0	26	0	1	0
7317	2	6	1	0	4	69	0	1	0
7317	2	4	3	0	0	26	0	1	0
7318	2	6	1	0	4	69	0	1	0
7318	2	4	3	0	0	26	0	1	0
7319	2	6	1	0	4	69	0	1	0
7319	2	4	3	0	0	26	0	1	0
7320	2	6	1	0	4	69	0	1	0
7320	2	4	3	0	0	26	0	1	0
7321	2	6	1	0	4	69	0	1	0
7321	2	4	3	0	0	26	0	1	0
7322	2	6	1	0	4	69	0	1	0
7322	2	4	3	0	0	26	0	1	0
7323	2	6	1	0	4	69	0	1	0
7323	2	4	3	0	0	26	0	1	0
7324	2	6	1	0	4	69	0	1	0
7324	2	4	3	0	0	26	0	1	0
7325	2	6	1	0	4	69	0	1	0
7325	2	4	3	0	0	26	0	1	0
7326	2	6	1	0	4	69	0	1	0
7326	2	4	3	0	0	26	0	1	0
7327	2	6	1	0	4	69	0	1	0
7327	2	4	3	0	0	26	0	1	0
7328	2	6	1	0	4	69	0	1	0
7328	2	4	3	0	0	26	0	1	0
7329	2	6	1	0	4	69	0	1	0
7329	2	4	3	0	0	26	0	1	0
7330	2	6	1	0	4	69	0	1	0
7330	2	4	3	0	0	26	0	1	0
7331	2	6	1	0	4	69	0	1	0
7331	2	4	3	0	0	26	0	1	0
7332	2	6	1	0	4	69	0	1	0
7332	2	4	3	0	0	26	0	1	0
7333	2	6	1	0	4	69	0	1	0
7333	2	4	3	0	0	26	0	1	0
7334	2	6	1	0	4	69	0	1	0
7334	2	4	3	0	0	26	0	1	0
7335	2	6	1	0	4	69	0	1	0
7335	2	4	3	0	0	26	0	1	0
7336	2	6	1	0	4	69	0	1	0
7336	2	4	3	0	0	26	0	1	0
7337	2	6	1	0	4	69	0	1	0
7337	2	4	3	0	0	26	0	1	0
7338	2	6	1	0	4	69	0	1	0
7338	2	4	3	0	0	26	0	1	0
7339	2	6	1	0	4	69	0	1	0
7339	2	4	3	0	0	26	0	1	0
7340	2	6	1	0	4	69	0	1	0
7340	2	4	3	0	0	26	0	1	0
7341	2	6	1	0	4	69	0	1	0
7341	2	4	3	0	0	26	0	1	0
7342	2	6	1	0	4	69	0	1	0
7342	2	4	3	0	0	26	0	1	0
