Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
4.57693	DL	457	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.57693	DL	457	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.57793	DL	457	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.57793	DL	457	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.57886	DL	457	8	0	1	11	1	0	1	1471	22	1	0	15.8212	12	0	0
4.57886	DL	457	8	0	1	11	1	0	2	1499	28	1	0	26.3133	15	0	0
4.57886	DL	457	8	0	1	11	1	0	3	163	28	1	0	31.115	15	0	5.701e-14
4.57886	DL	457	8	0	1	11	1	0	4	163	28	1	0	25.0166	15	0	5.701e-14
4.57993	DL	457	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.57993	DL	457	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.58093	DL	458	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.58093	DL	458	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.58093	DL	458	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.58093	DL	458	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.58193	DL	458	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.58193	DL	458	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.58293	DL	458	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.58293	DL	458	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.58293	DL	458	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.58293	DL	458	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.58393	DL	458	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.58393	DL	458	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.58493	DL	458	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.58493	DL	458	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.58493	DL	458	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.58493	DL	458	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.58593	DL	458	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.58593	DL	458	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.58693	DL	458	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.58693	DL	458	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.58693	DL	458	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.58693	DL	458	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.58786	DL	458	7	0	1	11	1	0	3	163	28	1	0	41.8154	15	0	5.701e-14
4.58786	DL	458	7	0	1	11	1	0	4	163	28	1	0	35.717	15	0	5.701e-14
4.58886	DL	458	8	0	1	11	1	0	1	1471	22	1	0	15.8212	12	0	0
4.58886	DL	458	8	0	1	11	1	0	2	1499	28	1	0	26.3133	15	0	0
4.58886	DL	458	8	0	1	11	1	0	3	163	28	1	0	31.115	15	0	5.701e-14
4.58886	DL	458	8	0	1	11	1	0	4	163	28	1	0	25.0166	15	0	5.701e-14
4.58993	DL	458	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.58993	DL	458	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.59093	DL	459	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.59093	DL	459	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.59093	DL	459	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.59093	DL	459	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.59193	DL	459	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.59193	DL	459	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.59293	DL	459	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.59293	DL	459	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.59293	DL	459	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.59293	DL	459	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.59393	DL	459	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.59393	DL	459	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.59493	DL	459	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.59493	DL	459	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.59493	DL	459	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.59493	DL	459	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.59593	DL	459	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.59593	DL	459	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.59693	DL	459	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.59693	DL	459	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.59693	DL	459	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.59693	DL	459	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.59793	DL	459	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.59793	DL	459	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.59893	DL	459	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.59893	DL	459	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.59893	DL	459	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.59893	DL	459	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.59993	DL	459	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.59993	DL	459	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.60093	DL	460	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.60093	DL	460	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.60093	DL	460	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.60093	DL	460	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.60193	DL	460	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.60193	DL	460	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.60293	DL	460	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.60293	DL	460	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.60293	DL	460	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.60293	DL	460	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.60393	DL	460	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.60393	DL	460	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.60493	DL	460	4	0	1	12	1	0	1	1477	22	1	0	16.0313	12	0	0
4.60493	DL	460	4	0	1	12	1	0	2	1454	28	1	0	26.4266	15	0	0
4.60493	DL	460	4	0	1	12	1	0	3	179	28	1	0	31.3046	15	0	5.701e-14
4.60493	DL	460	4	0	1	12	1	0	4	179	28	1	0	25.056	15	0	5.701e-14
4.60493	DL	460	4	0	1	12	1	0	5	88	28	1	0	25.4292	15	0	5.701e-14
4.60493	DL	460	4	0	1	12	1	0	6	88	28	1	0	32.222	15	0	5.701e-14
4.60593	DL	460	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.60593	DL	460	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.60693	DL	460	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.60693	DL	460	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.60693	DL	460	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.60693	DL	460	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.60793	DL	460	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.60793	DL	460	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.60893	DL	460	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.60893	DL	460	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.60893	DL	460	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.60893	DL	460	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.60993	DL	460	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.60993	DL	460	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.61093	DL	461	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.61093	DL	461	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.61093	DL	461	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.61093	DL	461	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.61193	DL	461	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.61193	DL	461	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.61293	DL	461	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.61293	DL	461	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.61293	DL	461	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.61293	DL	461	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.61393	DL	461	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.61393	DL	461	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.61493	DL	461	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.61493	DL	461	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.61493	DL	461	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.61493	DL	461	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.61593	DL	461	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.61593	DL	461	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.61693	DL	461	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.61693	DL	461	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.61693	DL	461	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.61693	DL	461	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.61786	DL	461	7	0	1	11	1	0	3	163	28	1	0	41.8154	15	0	5.701e-14
4.61786	DL	461	7	0	1	11	1	0	4	163	28	1	0	35.717	15	0	5.701e-14
4.61893	DL	461	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.61893	DL	461	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.61893	DL	461	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.61893	DL	461	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.61993	DL	461	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.61993	DL	461	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.62093	DL	462	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.62093	DL	462	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.62093	DL	462	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.62093	DL	462	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.62193	DL	462	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.62193	DL	462	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.62293	DL	462	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.62293	DL	462	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.62293	DL	462	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.62293	DL	462	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.62393	DL	462	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.62393	DL	462	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.62493	DL	462	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.62493	DL	462	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.62493	DL	462	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.62493	DL	462	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.62593	DL	462	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.62593	DL	462	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.62693	DL	462	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.62693	DL	462	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.62693	DL	462	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.62693	DL	462	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.62793	DL	462	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.62793	DL	462	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.62886	DL	462	8	0	1	11	1	0	1	1471	22	1	0	15.8212	12	0	0
4.62886	DL	462	8	0	1	11	1	0	2	1499	28	1	0	26.3133	15	0	0
4.62886	DL	462	8	0	1	11	1	0	3	163	28	1	0	31.115	15	0	5.701e-14
4.62886	DL	462	8	0	1	11	1	0	4	163	28	1	0	25.0166	15	0	5.701e-14
4.62986	DL	462	9	0	1	11	1	0	3	163	28	1	0	41.8154	15	0	5.701e-14
4.62986	DL	462	9	0	1	11	1	0	4	163	28	1	0	35.717	15	0	5.701e-14
4.63093	DL	463	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.63093	DL	463	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.63093	DL	463	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.63093	DL	463	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.63193	DL	463	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.63193	DL	463	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.63293	DL	463	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.63293	DL	463	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.63293	DL	463	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.63293	DL	463	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.63393	DL	463	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.63393	DL	463	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.63493	DL	463	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.63493	DL	463	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.63493	DL	463	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.63493	DL	463	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.63593	DL	463	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.63593	DL	463	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.63693	DL	463	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.63693	DL	463	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.63693	DL	463	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.63693	DL	463	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.63793	DL	463	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.63793	DL	463	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.63893	DL	463	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.63893	DL	463	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.63893	DL	463	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.63893	DL	463	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.63993	DL	463	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.63993	DL	463	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.64093	DL	464	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.64093	DL	464	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.64093	DL	464	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.64093	DL	464	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.64193	DL	464	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.64193	DL	464	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.64293	DL	464	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.64293	DL	464	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.64293	DL	464	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.64293	DL	464	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.64393	DL	464	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.64393	DL	464	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.64493	DL	464	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.64493	DL	464	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.64493	DL	464	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.64493	DL	464	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.64593	DL	464	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.64593	DL	464	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.64693	DL	464	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.64693	DL	464	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.64693	DL	464	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.64693	DL	464	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.64793	DL	464	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.64793	DL	464	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.64893	DL	464	8	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.64893	DL	464	8	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.64893	DL	464	8	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.64893	DL	464	8	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.64993	DL	464	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.64993	DL	464	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.65093	DL	465	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.65093	DL	465	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.65093	DL	465	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.65093	DL	465	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.65193	DL	465	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.65193	DL	465	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.65293	DL	465	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.65293	DL	465	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.65293	DL	465	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.65293	DL	465	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.65393	DL	465	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.65393	DL	465	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.65493	DL	465	4	0	1	12	1	0	1	1477	22	1	0	16.0313	12	0	0
4.65493	DL	465	4	0	1	12	1	0	2	1454	28	1	0	26.4266	15	0	0
4.65493	DL	465	4	0	1	12	1	0	3	179	28	1	0	31.3046	15	0	5.701e-14
4.65493	DL	465	4	0	1	12	1	0	4	179	28	1	0	25.056	15	0	5.701e-14
4.65493	DL	465	4	0	1	12	1	0	5	88	28	1	0	25.4292	15	0	5.701e-14
4.65493	DL	465	4	0	1	12	1	0	6	88	28	1	0	32.222	15	0	5.701e-14
4.65593	DL	465	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.65593	DL	465	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.65693	DL	465	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.65693	DL	465	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.65693	DL	465	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.65693	DL	465	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.65793	DL	465	7	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.65793	DL	465	7	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.65886	DL	465	8	0	1	11	1	0	1	1471	22	1	0	15.8212	12	0	0
4.65886	DL	465	8	0	1	11	1	0	2	1499	28	1	0	26.3133	15	0	0
4.65886	DL	465	8	0	1	11	1	0	3	163	28	1	0	31.115	15	0	5.701e-14
4.65886	DL	465	8	0	1	11	1	0	4	163	28	1	0	25.0166	15	0	5.701e-14
4.65993	DL	465	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.65993	DL	465	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.66093	DL	466	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.66093	DL	466	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.66093	DL	466	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.66093	DL	466	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.66193	DL	466	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.66193	DL	466	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.66293	DL	466	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.66293	DL	466	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.66293	DL	466	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.66293	DL	466	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.66393	DL	466	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.66393	DL	466	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.66493	DL	466	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.66493	DL	466	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.66493	DL	466	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.66493	DL	466	4	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.66593	DL	466	5	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.66593	DL	466	5	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.66693	DL	466	6	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.66693	DL	466	6	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.66693	DL	466	6	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.66693	DL	466	6	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.66786	DL	466	7	0	1	11	1	0	3	163	28	1	0	41.8154	15	0	5.701e-14
4.66786	DL	466	7	0	1	11	1	0	4	163	28	1	0	35.717	15	0	5.701e-14
4.66886	DL	466	8	0	1	11	1	0	1	1471	22	1	0	15.8212	12	0	0
4.66886	DL	466	8	0	1	11	1	0	2	1499	28	1	0	26.3133	15	0	0
4.66886	DL	466	8	0	1	11	1	0	3	163	28	1	0	31.115	15	0	5.701e-14
4.66886	DL	466	8	0	1	11	1	0	4	163	28	1	0	25.0166	15	0	5.701e-14
4.66993	DL	466	9	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.66993	DL	466	9	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.67093	DL	467	0	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.67093	DL	467	0	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.67093	DL	467	0	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.67093	DL	467	0	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.67193	DL	467	1	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.67193	DL	467	1	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.67293	DL	467	2	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.67293	DL	467	2	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.67293	DL	467	2	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
4.67293	DL	467	2	0	1	12	1	0	4	179	28	1	0	25.4029	15	0	5.701e-14
4.67393	DL	467	3	0	1	12	1	0	3	179	28	1	0	41.8154	15	0	5.701e-14
4.67393	DL	467	3	0	1	12	1	0	4	179	28	1	0	35.717	15	0	5.701e-14
4.67493	DL	467	4	0	1	12	1	0	1	1477	22	1	0	16.2309	12	0	0
4.67493	DL	467	4	0	1	12	1	0	2	1454	28	1	0	26.7598	15	0	0
4.67493	DL	467	4	0	1	12	1	0	3	179	28	1	0	31.5013	15	0	5.701e-14
