time(s)	cellId	rnti	lcid	packetSize
4.361	1	3	3	130
4.361	1	4	3	130
4.362	1	3	3	130
4.362	1	4	3	130
4.363	1	1	3	1430
4.363	1	2	3	1430
4.363	1	3	3	130
4.363	1	4	3	130
4.364	1	3	3	130
4.364	1	4	3	130
4.365	1	1	3	1430
4.365	1	2	3	1430
4.365	1	3	3	130
4.365	1	4	3	130
4.366	1	3	3	130
4.366	1	4	3	130
4.367	1	1	3	1430
4.367	1	2	3	1430
4.367	1	3	3	130
4.367	1	4	3	130
4.368	1	3	3	130
4.368	1	4	3	130
4.369	1	1	3	1430
4.369	1	2	3	1430
4.369	1	3	3	130
4.369	1	4	3	130
4.37	1	3	3	130
4.37	1	4	3	130
4.371	1	1	3	1430
4.371	1	2	3	1430
4.371	1	3	3	130
4.371	1	4	3	130
4.372	1	3	3	130
4.372	1	4	3	130
4.373	1	1	3	1430
4.373	1	2	3	1430
4.373	1	3	3	130
4.373	1	4	3	130
4.374	1	3	3	130
4.374	1	4	3	130
4.375	1	1	3	1430
4.375	1	2	3	1430
4.375	1	3	3	130
4.375	1	4	3	130
4.376	1	3	3	130
4.376	1	4	3	130
4.377	1	1	3	1430
4.377	1	2	3	1430
4.377	1	3	3	130
4.377	1	4	3	130
4.378	1	3	3	130
4.378	1	4	3	130
4.379	1	1	3	1430
4.379	1	2	3	1430
4.379	1	3	3	130
4.379	1	4	3	130
4.38	1	3	3	130
4.38	1	4	3	130
4.381	1	1	3	1430
4.381	1	2	3	1430
4.381	1	3	3	130
4.381	1	4	3	130
4.382	1	3	3	130
4.382	1	4	3	130
4.383	1	1	3	1430
4.383	1	2	3	1430
4.383	1	3	3	130
4.383	1	4	3	130
4.384	1	3	3	130
4.384	1	4	3	130
4.385	1	1	3	1430
4.385	1	2	3	1430
4.385	1	3	3	130
4.385	1	4	3	130
4.386	1	3	3	130
4.386	1	4	3	130
4.387	1	1	3	1430
4.387	1	2	3	1430
4.387	1	3	3	130
4.387	1	4	3	130
4.388	1	3	3	130
4.388	1	4	3	130
4.389	1	1	3	1430
4.389	1	2	3	1430
4.389	1	3	3	130
4.389	1	4	3	130
4.39	1	3	3	130
4.39	1	4	3	130
4.391	1	1	3	1430
4.391	1	2	3	1430
4.391	1	3	3	130
4.391	1	4	3	130
4.392	1	3	3	130
4.392	1	4	3	130
4.393	1	1	3	1430
4.393	1	2	3	1430
4.393	1	3	3	130
4.393	1	4	3	130
4.394	1	3	3	130
4.394	1	4	3	130
4.395	1	1	3	1430
4.395	1	2	3	1430
4.395	1	3	3	130
4.395	1	4	3	130
4.396	1	3	3	130
4.396	1	4	3	130
4.397	1	1	3	1430
4.397	1	2	3	1430
4.397	1	3	3	130
4.397	1	4	3	130
4.398	1	3	3	130
4.398	1	4	3	130
4.399	1	1	3	1430
4.399	1	2	3	1430
4.399	1	3	3	130
4.399	1	4	3	130
4.4	1	3	3	130
4.4	1	4	3	130
4.401	1	5	3	80
4.401	1	6	3	80
4.401	1	1	3	1430
4.401	1	2	3	1430
4.401	1	3	3	130
4.401	1	4	3	130
4.402	1	3	3	130
4.402	1	4	3	130
4.403	1	1	3	1430
4.403	1	2	3	1430
4.403	1	3	3	130
4.403	1	4	3	130
4.404	1	3	3	130
4.404	1	4	3	130
4.405	1	1	3	1430
4.405	1	2	3	1430
4.405	1	3	3	130
4.405	1	4	3	130
4.406	1	3	3	130
4.406	1	4	3	130
4.407	1	1	3	1430
4.407	1	2	3	1430
4.407	1	3	3	130
4.407	1	4	3	130
4.408	1	3	3	130
4.408	1	4	3	130
4.409	1	1	3	1430
4.409	1	2	3	1430
4.409	1	3	3	130
4.409	1	4	3	130
4.41	1	3	3	130
4.41	1	4	3	130
4.411	1	1	3	1430
4.411	1	2	3	1430
4.411	1	3	3	130
4.411	1	4	3	130
4.412	1	3	3	130
4.412	1	4	3	130
4.413	1	1	3	1430
4.413	1	2	3	1430
4.413	1	3	3	130
4.413	1	4	3	130
4.414	1	3	3	130
4.414	1	4	3	130
4.415	1	1	3	1430
4.415	1	2	3	1430
4.415	1	3	3	130
4.415	1	4	3	130
4.416	1	3	3	130
4.416	1	4	3	130
4.417	1	1	3	1430
4.417	1	2	3	1430
4.417	1	3	3	130
4.417	1	4	3	130
4.418	1	3	3	130
4.418	1	4	3	130
4.419	1	1	3	1430
4.419	1	2	3	1430
4.419	1	3	3	130
4.419	1	4	3	130
4.42	1	3	3	130
4.42	1	4	3	130
4.421	1	1	3	1430
4.421	1	2	3	1430
4.421	1	3	3	130
4.421	1	4	3	130
4.422	1	3	3	130
4.422	1	4	3	130
4.423	1	1	3	1430
4.423	1	2	3	1430
4.423	1	3	3	130
4.423	1	4	3	130
4.424	1	3	3	130
4.424	1	4	3	130
4.425	1	1	3	1430
4.425	1	2	3	1430
4.425	1	3	3	130
4.425	1	4	3	130
4.426	1	3	3	130
4.426	1	4	3	130
4.427	1	1	3	1430
4.427	1	2	3	1430
4.427	1	3	3	130
4.427	1	4	3	130
4.428	1	3	3	130
4.428	1	4	3	130
4.429	1	1	3	1430
4.429	1	2	3	1430
4.429	1	3	3	130
4.429	1	4	3	130
4.43	1	3	3	130
4.43	1	4	3	130
4.431	1	1	3	1430
4.431	1	2	3	1430
4.431	1	3	3	130
4.431	1	4	3	130
4.432	1	3	3	130
4.432	1	4	3	130
4.433	1	1	3	1430
4.433	1	2	3	1430
4.433	1	3	3	130
4.433	1	4	3	130
4.434	1	3	3	130
4.434	1	4	3	130
4.435	1	1	3	1430
4.435	1	2	3	1430
4.435	1	3	3	130
4.435	1	4	3	130
4.436	1	3	3	130
4.436	1	4	3	130
4.437	1	1	3	1430
4.437	1	2	3	1430
4.437	1	3	3	130
4.437	1	4	3	130
4.438	1	3	3	130
4.438	1	4	3	130
4.439	1	1	3	1430
4.439	1	2	3	1430
4.439	1	3	3	130
4.439	1	4	3	130
4.44	1	3	3	130
4.44	1	4	3	130
4.441	1	1	3	1430
4.441	1	2	3	1430
4.441	1	3	3	130
4.441	1	4	3	130
4.442	1	3	3	130
4.442	1	4	3	130
4.443	1	1	3	1430
4.443	1	2	3	1430
4.443	1	3	3	130
4.443	1	4	3	130
4.444	1	3	3	130
4.444	1	4	3	130
4.445	1	1	3	1430
4.445	1	2	3	1430
4.445	1	3	3	130
4.445	1	4	3	130
4.446	1	3	3	130
4.446	1	4	3	130
4.447	1	1	3	1430
4.447	1	2	3	1430
4.447	1	3	3	130
4.447	1	4	3	130
4.448	1	3	3	130
4.448	1	4	3	130
4.449	1	1	3	1430
4.449	1	2	3	1430
4.449	1	3	3	130
4.449	1	4	3	130
4.45	1	3	3	130
4.45	1	4	3	130
4.451	1	5	3	80
4.451	1	6	3	80
4.451	1	1	3	1430
4.451	1	2	3	1430
4.451	1	3	3	130
4.451	1	4	3	130
4.452	1	3	3	130
4.452	1	4	3	130
4.453	1	1	3	1430
4.453	1	2	3	1430
4.453	1	3	3	130
4.453	1	4	3	130
4.454	1	3	3	130
4.454	1	4	3	130
4.455	1	1	3	1430
4.455	1	2	3	1430
4.455	1	3	3	130
4.455	1	4	3	130
4.456	1	3	3	130
4.456	1	4	3	130
4.457	1	1	3	1430
4.457	1	2	3	1430
4.457	1	3	3	130
4.457	1	4	3	130
4.458	1	3	3	130
4.458	1	4	3	130
4.459	1	1	3	1430
4.459	1	2	3	1430
4.459	1	3	3	130
4.459	1	4	3	130
4.46	1	3	3	130
4.46	1	4	3	130
4.461	1	1	3	1430
4.461	1	2	3	1430
4.461	1	3	3	130
4.461	1	4	3	130
4.462	1	3	3	130
4.462	1	4	3	130
4.463	1	1	3	1430
4.463	1	2	3	1430
4.463	1	3	3	130
4.463	1	4	3	130
4.464	1	3	3	130
4.464	1	4	3	130
4.465	1	1	3	1430
4.465	1	2	3	1430
4.465	1	3	3	130
4.465	1	4	3	130
4.466	1	3	3	130
4.466	1	4	3	130
4.467	1	1	3	1430
4.467	1	2	3	1430
4.467	1	3	3	130
4.467	1	4	3	130
4.468	1	3	3	130
4.468	1	4	3	130
4.469	1	1	3	1430
4.469	1	2	3	1430
4.469	1	3	3	130
4.469	1	4	3	130
4.47	1	3	3	130
4.47	1	4	3	130
4.471	1	1	3	1430
4.471	1	2	3	1430
4.471	1	3	3	130
4.471	1	4	3	130
4.472	1	3	3	130
4.472	1	4	3	130
4.473	1	1	3	1430
4.473	1	2	3	1430
4.473	1	3	3	130
4.473	1	4	3	130
4.474	1	3	3	130
4.474	1	4	3	130
4.475	1	1	3	1430
4.475	1	2	3	1430
4.475	1	3	3	130
4.475	1	4	3	130
4.476	1	3	3	130
4.476	1	4	3	130
4.477	1	1	3	1430
4.477	1	2	3	1430
4.477	1	3	3	130
4.477	1	4	3	130
4.478	1	3	3	130
4.478	1	4	3	130
4.479	1	1	3	1430
4.479	1	2	3	1430
4.479	1	3	3	130
4.479	1	4	3	130
4.48	1	3	3	130
4.48	1	4	3	130
4.481	1	1	3	1430
4.481	1	2	3	1430
4.481	1	3	3	130
4.481	1	4	3	130
4.482	1	3	3	130
4.482	1	4	3	130
4.483	1	1	3	1430
4.483	1	2	3	1430
4.483	1	3	3	130
4.483	1	4	3	130
4.484	1	3	3	130
4.484	1	4	3	130
4.485	1	1	3	1430
4.485	1	2	3	1430
4.485	1	3	3	130
4.485	1	4	3	130
4.486	1	3	3	130
4.486	1	4	3	130
4.487	1	1	3	1430
4.487	1	2	3	1430
4.487	1	3	3	130
4.487	1	4	3	130
4.488	1	3	3	130
4.488	1	4	3	130
4.489	1	1	3	1430
4.489	1	2	3	1430
4.489	1	3	3	130
4.489	1	4	3	130
4.49	1	3	3	130
4.49	1	4	3	130
4.491	1	1	3	1430
4.491	1	2	3	1430
4.491	1	3	3	130
4.491	1	4	3	130
4.492	1	3	3	130
4.492	1	4	3	130
4.493	1	1	3	1430
4.493	1	2	3	1430
4.493	1	3	3	130
4.493	1	4	3	130
4.494	1	3	3	130
4.494	1	4	3	130
4.495	1	1	3	1430
4.495	1	2	3	1430
4.495	1	3	3	130
4.495	1	4	3	130
4.496	1	3	3	130
4.496	1	4	3	130
4.497	1	1	3	1430
4.497	1	2	3	1430
4.497	1	3	3	130
4.497	1	4	3	130
4.498	1	3	3	130
4.498	1	4	3	130
4.499	1	1	3	1430
4.499	1	2	3	1430
4.499	1	3	3	130
4.499	1	4	3	130
4.5	1	3	3	130
4.5	1	4	3	130
4.501	1	5	3	80
4.501	1	6	3	80
4.501	1	1	3	1430
4.501	1	2	3	1430
4.501	1	3	3	130
4.501	1	4	3	130
4.502	1	3	3	130
4.502	1	4	3	130
4.503	1	1	3	1430
4.503	1	2	3	1430
4.503	1	3	3	130
4.503	1	4	3	130
4.504	1	3	3	130
4.504	1	4	3	130
4.505	1	1	3	1430
4.505	1	2	3	1430
4.505	1	3	3	130
4.505	1	4	3	130
4.506	1	3	3	130
4.506	1	4	3	130
4.507	1	1	3	1430
4.507	1	2	3	1430
4.507	1	3	3	130
4.507	1	4	3	130
4.508	1	3	3	130
4.508	1	4	3	130
4.509	1	1	3	1430
4.509	1	2	3	1430
4.509	1	3	3	130
4.509	1	4	3	130
4.51	1	3	3	130
4.51	1	4	3	130
4.511	1	1	3	1430
4.511	1	2	3	1430
4.511	1	3	3	130
4.511	1	4	3	130
4.512	1	3	3	130
4.512	1	4	3	130
4.513	1	1	3	1430
4.513	1	2	3	1430
4.513	1	3	3	130
4.513	1	4	3	130
4.514	1	3	3	130
4.514	1	4	3	130
4.515	1	1	3	1430
4.515	1	2	3	1430
4.515	1	3	3	130
4.515	1	4	3	130
4.516	1	3	3	130
4.516	1	4	3	130
4.517	1	1	3	1430
4.517	1	2	3	1430
4.517	1	3	3	130
4.517	1	4	3	130
4.518	1	3	3	130
4.518	1	4	3	130
4.519	1	1	3	1430
4.519	1	2	3	1430
4.519	1	3	3	130
4.519	1	4	3	130
4.52	1	3	3	130
4.52	1	4	3	130
4.521	1	1	3	1430
4.521	1	2	3	1430
4.521	1	3	3	130
4.521	1	4	3	130
4.522	1	3	3	130
4.522	1	4	3	130
4.523	1	1	3	1430
4.523	1	2	3	1430
4.523	1	3	3	130
4.523	1	4	3	130
4.524	1	3	3	130
4.524	1	4	3	130
4.525	1	1	3	1430
4.525	1	2	3	1430
4.525	1	3	3	130
4.525	1	4	3	130
4.526	1	3	3	130
4.526	1	4	3	130
4.527	1	1	3	1430
4.527	1	2	3	1430
4.527	1	3	3	130
4.527	1	4	3	130
4.528	1	3	3	130
4.528	1	4	3	130
4.529	1	1	3	1430
4.529	1	2	3	1430
4.529	1	3	3	130
4.529	1	4	3	130
4.53	1	3	3	130
4.53	1	4	3	130
4.531	1	1	3	1430
4.531	1	2	3	1430
4.531	1	3	3	130
4.531	1	4	3	130
4.532	1	3	3	130
4.532	1	4	3	130
4.533	1	1	3	1430
4.533	1	2	3	1430
4.533	1	3	3	130
4.533	1	4	3	130
4.534	1	3	3	130
4.534	1	4	3	130
4.535	1	1	3	1430
4.535	1	2	3	1430
4.535	1	3	3	130
4.535	1	4	3	130
4.536	1	3	3	130
4.536	1	4	3	130
4.537	1	1	3	1430
4.537	1	2	3	1430
4.537	1	3	3	130
4.537	1	4	3	130
4.538	1	3	3	130
4.538	1	4	3	130
4.539	1	1	3	1430
4.539	1	2	3	1430
4.539	1	3	3	130
4.539	1	4	3	130
4.54	1	3	3	130
4.54	1	4	3	130
4.541	1	1	3	1430
4.541	1	2	3	1430
4.541	1	3	3	130
4.541	1	4	3	130
4.542	1	3	3	130
4.542	1	4	3	130
4.543	1	1	3	1430
4.543	1	2	3	1430
4.543	1	3	3	130
4.543	1	4	3	130
4.544	1	3	3	130
4.544	1	4	3	130
4.545	1	1	3	1430
4.545	1	2	3	1430
4.545	1	3	3	130
4.545	1	4	3	130
4.546	1	3	3	130
4.546	1	4	3	130
4.547	1	1	3	1430
4.547	1	2	3	1430
4.547	1	3	3	130
4.547	1	4	3	130
4.548	1	3	3	130
4.548	1	4	3	130
4.549	1	1	3	1430
4.549	1	2	3	1430
4.549	1	3	3	130
4.549	1	4	3	130
4.55	1	3	3	130
4.55	1	4	3	130
4.551	1	5	3	80
4.551	1	6	3	80
4.551	1	1	3	1430
4.551	1	2	3	1430
4.551	1	3	3	130
4.551	1	4	3	130
4.552	1	3	3	130
4.552	1	4	3	130
4.553	1	1	3	1430
4.553	1	2	3	1430
4.553	1	3	3	130
4.553	1	4	3	130
4.554	1	3	3	130
4.554	1	4	3	130
4.555	1	1	3	1430
4.555	1	2	3	1430
4.555	1	3	3	130
4.555	1	4	3	130
4.556	1	3	3	130
4.556	1	4	3	130
4.557	1	1	3	1430
4.557	1	2	3	1430
4.557	1	3	3	130
4.557	1	4	3	130
4.558	1	3	3	130
4.558	1	4	3	130
4.559	1	1	3	1430
4.559	1	2	3	1430
4.559	1	3	3	130
4.559	1	4	3	130
4.56	1	3	3	130
4.56	1	4	3	130
4.561	1	1	3	1430
4.561	1	2	3	1430
4.561	1	3	3	130
4.561	1	4	3	130
4.562	1	3	3	130
4.562	1	4	3	130
4.563	1	1	3	1430
4.563	1	2	3	1430
4.563	1	3	3	130
4.563	1	4	3	130
4.564	1	3	3	130
4.564	1	4	3	130
4.565	1	1	3	1430
4.565	1	2	3	1430
4.565	1	3	3	130
4.565	1	4	3	130
4.566	1	3	3	130
4.566	1	4	3	130
4.567	1	1	3	1430
4.567	1	2	3	1430
4.567	1	3	3	130
4.567	1	4	3	130
4.568	1	3	3	130
4.568	1	4	3	130
4.569	1	1	3	1430
4.569	1	2	3	1430
4.569	1	3	3	130
4.569	1	4	3	130
4.57	1	3	3	130
4.57	1	4	3	130
4.571	1	1	3	1430
4.571	1	2	3	1430
4.571	1	3	3	130
4.571	1	4	3	130
4.572	1	3	3	130
4.572	1	4	3	130
4.573	1	1	3	1430
4.573	1	2	3	1430
4.573	1	3	3	130
4.573	1	4	3	130
4.574	1	3	3	130
4.574	1	4	3	130
4.575	1	1	3	1430
4.575	1	2	3	1430
4.575	1	3	3	130
4.575	1	4	3	130
4.576	1	3	3	130
4.576	1	4	3	130
4.577	1	1	3	1430
4.577	1	2	3	1430
4.577	1	3	3	130
4.577	1	4	3	130
4.578	1	3	3	130
4.578	1	4	3	130
4.579	1	1	3	1430
4.579	1	2	3	1430
4.579	1	3	3	130
4.579	1	4	3	130
4.58	1	3	3	130
4.58	1	4	3	130
4.581	1	1	3	1430
4.581	1	2	3	1430
4.581	1	3	3	130
4.581	1	4	3	130
4.582	1	3	3	130
4.582	1	4	3	130
4.583	1	1	3	1430
4.583	1	2	3	1430
4.583	1	3	3	130
4.583	1	4	3	130
4.584	1	3	3	130
4.584	1	4	3	130
4.585	1	1	3	1430
4.585	1	2	3	1430
4.585	1	3	3	130
4.585	1	4	3	130
4.586	1	3	3	130
4.586	1	4	3	130
4.587	1	1	3	1430
4.587	1	2	3	1430
4.587	1	3	3	130
4.587	1	4	3	130
4.588	1	3	3	130
4.588	1	4	3	130
4.589	1	1	3	1430
4.589	1	2	3	1430
4.589	1	3	3	130
4.589	1	4	3	130
4.59	1	3	3	130
4.59	1	4	3	130
4.591	1	1	3	1430
4.591	1	2	3	1430
4.591	1	3	3	130
4.591	1	4	3	130
4.592	1	3	3	130
4.592	1	4	3	130
4.593	1	1	3	1430
4.593	1	2	3	1430
4.593	1	3	3	130
4.593	1	4	3	130
4.594	1	3	3	130
4.594	1	4	3	130
4.595	1	1	3	1430
4.595	1	2	3	1430
4.595	1	3	3	130
4.595	1	4	3	130
4.596	1	3	3	130
4.596	1	4	3	130
4.597	1	1	3	1430
4.597	1	2	3	1430
4.597	1	3	3	130
4.597	1	4	3	130
4.598	1	3	3	130
4.598	1	4	3	130
4.599	1	1	3	1430
4.599	1	2	3	1430
4.599	1	3	3	130
4.599	1	4	3	130
4.6	1	3	3	130
4.6	1	4	3	130
4.601	1	5	3	80
4.601	1	6	3	80
4.601	1	1	3	1430
4.601	1	2	3	1430
4.601	1	3	3	130
4.601	1	4	3	130
4.602	1	3	3	130
4.602	1	4	3	130
4.603	1	1	3	1430
4.603	1	2	3	1430
4.603	1	3	3	130
4.603	1	4	3	130
4.604	1	3	3	130
4.604	1	4	3	130
4.605	1	1	3	1430
4.605	1	2	3	1430
4.605	1	3	3	130
4.605	1	4	3	130
4.606	1	3	3	130
4.606	1	4	3	130
4.607	1	1	3	1430
4.607	1	2	3	1430
4.607	1	3	3	130
4.607	1	4	3	130
4.608	1	3	3	130
4.608	1	4	3	130
4.609	1	1	3	1430
4.609	1	2	3	1430
4.609	1	3	3	130
4.609	1	4	3	130
4.61	1	3	3	130
4.61	1	4	3	130
4.611	1	1	3	1430
4.611	1	2	3	1430
4.611	1	3	3	130
4.611	1	4	3	130
4.612	1	3	3	130
4.612	1	4	3	130
4.613	1	1	3	1430
4.613	1	2	3	1430
4.613	1	3	3	130
4.613	1	4	3	130
4.614	1	3	3	130
4.614	1	4	3	130
4.615	1	1	3	1430
4.615	1	2	3	1430
4.615	1	3	3	130
4.615	1	4	3	130
4.616	1	3	3	130
4.616	1	4	3	130
4.617	1	1	3	1430
4.617	1	2	3	1430
4.617	1	3	3	130
4.617	1	4	3	130
4.618	1	3	3	130
4.618	1	4	3	130
4.619	1	1	3	1430
4.619	1	2	3	1430
4.619	1	3	3	130
4.619	1	4	3	130
4.62	1	3	3	130
4.62	1	4	3	130
4.621	1	1	3	1430
4.621	1	2	3	1430
4.621	1	3	3	130
4.621	1	4	3	130
4.622	1	3	3	130
4.622	1	4	3	130
4.623	1	1	3	1430
4.623	1	2	3	1430
4.623	1	3	3	130
4.623	1	4	3	130
4.624	1	3	3	130
4.624	1	4	3	130
4.625	1	1	3	1430
4.625	1	2	3	1430
4.625	1	3	3	130
4.625	1	4	3	130
4.626	1	3	3	130
4.626	1	4	3	130
4.627	1	1	3	1430
4.627	1	2	3	1430
4.627	1	3	3	130
4.627	1	4	3	130
4.628	1	3	3	130
4.628	1	4	3	130
4.629	1	1	3	1430
4.629	1	2	3	1430
4.629	1	3	3	130
4.629	1	4	3	130
4.63	1	3	3	130
4.63	1	4	3	130
4.631	1	1	3	1430
4.631	1	2	3	1430
4.631	1	3	3	130
4.631	1	4	3	130
4.632	1	3	3	130
4.632	1	4	3	130
4.633	1	1	3	1430
4.633	1	2	3	1430
4.633	1	3	3	130
4.633	1	4	3	130
4.634	1	3	3	130
4.634	1	4	3	130
4.635	1	1	3	1430
4.635	1	2	3	1430
4.635	1	3	3	130
4.635	1	4	3	130
4.636	1	3	3	130
4.636	1	4	3	130
4.637	1	1	3	1430
4.637	1	2	3	1430
4.637	1	3	3	130
4.637	1	4	3	130
4.638	1	3	3	130
4.638	1	4	3	130
4.639	1	1	3	1430
4.639	1	2	3	1430
4.639	1	3	3	130
4.639	1	4	3	130
4.64	1	3	3	130
4.64	1	4	3	130
4.641	1	1	3	1430
4.641	1	2	3	1430
4.641	1	3	3	130
4.641	1	4	3	130
4.642	1	3	3	130
4.642	1	4	3	130
4.643	1	1	3	1430
4.643	1	2	3	1430
4.643	1	3	3	130
4.643	1	4	3	130
4.644	1	3	3	130
4.644	1	4	3	130
4.645	1	1	3	1430
4.645	1	2	3	1430
4.645	1	3	3	130
4.645	1	4	3	130
4.646	1	3	3	130
4.646	1	4	3	130
4.647	1	1	3	1430
4.647	1	2	3	1430
4.647	1	3	3	130
4.647	1	4	3	130
4.648	1	3	3	130
4.648	1	4	3	130
4.649	1	1	3	1430
4.649	1	2	3	1430
4.649	1	3	3	130
4.649	1	4	3	130
4.65	1	3	3	130
4.65	1	4	3	130
4.651	1	5	3	80
4.651	1	6	3	80
4.651	1	1	3	1430
4.651	1	2	3	1430
4.651	1	3	3	130
4.651	1	4	3	130
4.652	1	3	3	130
4.652	1	4	3	130
4.653	1	1	3	1430
4.653	1	2	3	1430
4.653	1	3	3	130
4.653	1	4	3	130
4.654	1	3	3	130
4.654	1	4	3	130
4.655	1	1	3	1430
4.655	1	2	3	1430
4.655	1	3	3	130
4.655	1	4	3	130
4.656	1	3	3	130
4.656	1	4	3	130
4.657	1	1	3	1430
4.657	1	2	3	1430
4.657	1	3	3	130
4.657	1	4	3	130
4.658	1	3	3	130
4.658	1	4	3	130
4.659	1	1	3	1430
4.659	1	2	3	1430
4.659	1	3	3	130
4.659	1	4	3	130
4.66	1	3	3	130
4.66	1	4	3	130
4.661	1	1	3	1430
4.661	1	2	3	1430
4.661	1	3	3	130
4.661	1	4	3	130
4.662	1	3	3	130
4.662	1	4	3	130
4.663	1	1	3	1430
4.663	1	2	3	1430
4.663	1	3	3	130
4.663	1	4	3	130
4.664	1	3	3	130
4.664	1	4	3	130
4.665	1	1	3	1430
4.665	1	2	3	1430
4.665	1	3	3	130
4.665	1	4	3	130
4.666	1	3	3	130
4.666	1	4	3	130
4.667	1	1	3	1430
4.667	1	2	3	1430
4.667	1	3	3	130
4.667	1	4	3	130
4.668	1	3	3	130
4.668	1	4	3	130
4.669	1	1	3	1430
4.669	1	2	3	1430
4.669	1	3	3	130
4.669	1	4	3	130
4.67	1	3	3	130
4.67	1	4	3	130
4.671	1	1	3	1430
4.671	1	2	3	1430
4.671	1	3	3	130
4.671	1	4	3	130
4.672	1	3	3	130
4.672	1	4	3	130
4.673	1	1	3	1430
4.673	1	2	3	1430
4.673	1	3	3	130
4.673	1	4	3	130
4.674	1	3	3	130
4.674	1	4	3	130
4.675	1	1	3	1430
4.675	1	2	3	1430
4.675	1	3	3	130
4.675	1	4	3	130
4.676	1	3	3	130
4.676	1	4	3	130
4.677	1	1	3	1430
4.677	1	2	3	1430
4.677	1	3	3	130
4.677	1	4	3	130
4.678	1	3	3	130
4.678	1	4	3	130
4.679	1	1	3	1430
4.679	1	2	3	1430
4.679	1	3	3	130
4.679	1	4	3	130
4.68	1	3	3	130
4.68	1	4	3	130
4.681	1	1	3	1430
4.681	1	2	3	1430
4.681	1	3	3	130
4.681	1	4	3	130
4.682	1	3	3	130
4.682	1	4	3	130
4.683	1	1	3	1430
4.683	1	2	3	1430
4.683	1	3	3	130
4.683	1	4	3	130
4.684	1	3	3	130
4.684	1	4	3	130
4.685	1	1	3	1430
4.685	1	2	3	1430
4.685	1	3	3	130
4.685	1	4	3	130
4.686	1	3	3	130
4.686	1	4	3	130
4.687	1	1	3	1430
4.687	1	2	3	1430
4.687	1	3	3	130
4.687	1	4	3	130
4.688	1	3	3	130
4.688	1	4	3	130
4.689	1	1	3	1430
4.689	1	2	3	1430
4.689	1	3	3	130
4.689	1	4	3	130
4.69	1	3	3	130
4.69	1	4	3	130
4.691	1	1	3	1430
4.691	1	2	3	1430
4.691	1	3	3	130
4.691	1	4	3	130
4.692	1	3	3	130
4.692	1	4	3	130
4.693	1	1	3	1430
4.693	1	2	3	1430
4.693	1	3	3	130
4.693	1	4	3	130
4.694	1	3	3	130
4.694	1	4	3	130
4.695	1	1	3	1430
4.695	1	2	3	1430
4.695	1	3	3	130
4.695	1	4	3	130
4.696	1	3	3	130
4.696	1	4	3	130
4.697	1	1	3	1430
4.697	1	2	3	1430
4.697	1	3	3	130
4.697	1	4	3	130
4.698	1	3	3	130
4.698	1	4	3	130
4.699	1	1	3	1430
4.699	1	2	3	1430
4.699	1	3	3	130
4.699	1	4	3	130
4.7	1	3	3	130
4.7	1	4	3	130
4.701	1	5	3	80
4.701	1	6	3	80
4.701	1	1	3	1430
4.701	1	2	3	1430
4.701	1	3	3	130
4.701	1	4	3	130
4.702	1	3	3	130
4.702	1	4	3	130
4.703	1	1	3	1430
4.703	1	2	3	1430
4.703	1	3	3	130
4.703	1	4	3	130
4.704	1	3	3	130
4.704	1	4	3	130
4.705	1	1	3	1430
4.705	1	2	3	1430
4.705	1	3	3	130
4.705	1	4	3	130
4.706	1	3	3	130
4.706	1	4	3	130
4.707	1	1	3	1430
4.707	1	2	3	1430
4.707	1	3	3	130
4.707	1	4	3	130
4.708	1	3	3	130
4.708	1	4	3	130
4.709	1	1	3	1430
4.709	1	2	3	1430
4.709	1	3	3	130
4.709	1	4	3	130
4.71	1	3	3	130
4.71	1	4	3	130
4.711	1	1	3	1430
4.711	1	2	3	1430
4.711	1	3	3	130
4.711	1	4	3	130
4.712	1	3	3	130
4.712	1	4	3	130
4.713	1	1	3	1430
4.713	1	2	3	1430
4.713	1	3	3	130
4.713	1	4	3	130
4.714	1	3	3	130
4.714	1	4	3	130
4.715	1	1	3	1430
4.715	1	2	3	1430
4.715	1	3	3	130
4.715	1	4	3	130
4.716	1	3	3	130
4.716	1	4	3	130
4.717	1	1	3	1430
4.717	1	2	3	1430
4.717	1	3	3	130
4.717	1	4	3	130
4.718	1	3	3	130
4.718	1	4	3	130
4.719	1	1	3	1430
4.719	1	2	3	1430
4.719	1	3	3	130
4.719	1	4	3	130
4.72	1	3	3	130
4.72	1	4	3	130
4.721	1	1	3	1430
4.721	1	2	3	1430
4.721	1	3	3	130
4.721	1	4	3	130
4.722	1	3	3	130
4.722	1	4	3	130
4.723	1	1	3	1430
4.723	1	2	3	1430
4.723	1	3	3	130
4.723	1	4	3	130
4.724	1	3	3	130
4.724	1	4	3	130
4.725	1	1	3	1430
4.725	1	2	3	1430
4.725	1	3	3	130
4.725	1	4	3	130
4.726	1	3	3	130
4.726	1	4	3	130
4.727	1	1	3	1430
4.727	1	2	3	1430
4.727	1	3	3	130
4.727	1	4	3	130
4.728	1	3	3	130
4.728	1	4	3	130
4.729	1	1	3	1430
4.729	1	2	3	1430
4.729	1	3	3	130
4.729	1	4	3	130
4.73	1	3	3	130
4.73	1	4	3	130
4.731	1	1	3	1430
4.731	1	2	3	1430
4.731	1	3	3	130
4.731	1	4	3	130
4.732	1	3	3	130
4.732	1	4	3	130
4.733	1	1	3	1430
4.733	1	2	3	1430
4.733	1	3	3	130
4.733	1	4	3	130
4.734	1	3	3	130
